	"ACH.000113"	"ACH.000198"	"ACH.000215"	"ACH.000472"	"ACH.000475"	"ACH.000571"	"ACH.000657"	"ACH.000753"	"ACH.000770"	"ACH.000782"	"ACH.001554"	"ACH.001735"
"51008"	-0.141231468390058	-0.164246696293904	-0.129195989900689	-0.119018728071569	-0.0568498079491741	-0.153725336137923	-0.197674747285478	-0.129788667682134	-0.141886600242878	-0.151785371945231	-0.0458644640487281	-0.174802257679741
"151516"	-0.206282234681911	-0.0866756700364131	-0.147693044129713	-0.11193368149226	-0.119555357995695	-0.0363451998962208	-0.269072173729151	-0.0772406109756336	-0.179136756952412	-0.0600059007846603	-0.157400155961382	-0.177982542211336
"516"	-0.386337915859941	-0.394039554642046	-0.343995193786647	-0.421508266941749	-0.40919834807901	-0.264490598364939	-0.390643399945194	-0.396005904058086	-0.344740310493203	-0.438261729597542	-0.436870906303602	-0.378235829284047
"283461"	0.210737113912284	0.211070087241878	0.15512445225006	0.180253973644709	0.211920768523451	0.170952799054224	0.281122121226932	0.176434205309177	0.253108384157355	0.312876368749013	0.274091988790254	0.277549821078419
"728621"	-0.344096363178575	-0.277471012180143	-0.207654573414566	-0.181028807282592	-0.27844486688889	-0.265476992704487	-0.290983744279416	-0.224520233098431	-0.353089119718862	-0.191504026700066	-0.218399027208134	-0.301778124714724
"10435"	-0.303537551964717	-0.206055672194454	-0.166136576837992	-0.272819195093393	-0.209052948074471	-0.22704439478156	-0.262827465839955	-0.231878718243768	-0.154368926852274	-0.267803723262422	-0.221187718819542	-0.248865775240552
"8318"	-1.47557561864408	-1.40409822959172	-1.39685644266179	-1.3866768322069	-1.46471374936743	-1.52308993561982	-1.51964521381872	-1.47647730892707	-1.48289479110704	-1.38747418308862	-1.53970839396672	-1.52838929554251
"4166"	-0.273231563303891	-0.287340737333596	-0.14963819378118	-0.183504228051146	-0.260525833206625	-0.184983981813463	-0.245739986570985	-0.123526286379975	-0.337368117409637	-0.376086977131628	-0.184283839846628	-0.250685063069961
"140881"	-0.112932514814373	-0.0686448945712843	-0.0582825159029041	-0.0590684064375261	-0.117289683320127	-0.0952697232285894	-0.0891441242458909	-0.0460842333246782	-0.132823357885398	0.0970638425027357	-0.0368852814438681	-0.146177263222966
"81624"	-0.539794090815351	-0.126042394373454	-0.20995703298119	-0.207290151997744	-0.127679232738185	-0.203446055217885	-0.282076663491253	-0.198199565536433	-0.311748343493075	-0.095932139781325	-0.282184221825292	-0.270263045242784
"2107"	-1.5520852869487	-1.49501710130551	-1.43190674723582	-1.41391216596681	-1.51670352713327	-1.4074171249615	-1.53112268338855	-1.5410931018053	-1.56971582459578	-1.48662870316564	-1.49121386839339	-1.46425018592793
"55632"	0.117845416405498	0.0177876779073945	0.0843249327321098	-0.0396349464514916	-0.00981652273039735	-0.0334568103510781	-0.00461388795631093	0.0779067111579838	0.0373522398183724	0.0185194429067672	0.0559418579638835	0.0918359615284039
"2688"	0.300405341685442	0.208384827489252	0.145339292313561	0.187707820267878	0.244246661478336	0.269526540859676	0.290883766458539	0.208644956747728	0.260069611380855	0.242264248409286	0.228208584082725	0.343801433699362
"2690"	0.295324622117298	0.21537512589001	0.175677398485656	0.0790375181851254	0.113578980121251	0.114481573398693	0.124810394821497	0.265089953772519	0.187867831098448	0.171769609619104	0.174032456862931	0.178708243436289
