	"ACH.000007"	"ACH.000011"	"ACH.000108"	"ACH.000159"	"ACH.000169"	"ACH.000189"	"ACH.000252"	"ACH.000262"	"ACH.000324"	"ACH.000332"	"ACH.000361"	"ACH.000389"	"ACH.000397"	"ACH.000411"	"ACH.000486"	"ACH.000495"	"ACH.000505"	"ACH.000573"	"ACH.000624"	"ACH.000649"	"ACH.000735"	"ACH.001028"	"ACH.001211"	"ACH.001274"
"60"	-0.773636120866445	-0.402306547596025	-0.613247774546026	-0.82470848893812	-0.742987098010954	-1.05519118621406	-0.616587990698446	-0.729661592949818	-0.444817898942876	-0.658953963849254	-0.468769956734733	-0.785330156373733	-0.631346051780438	-0.328909918748801	-0.565175731694777	-0.527399760579929	-0.468031501982303	-0.614910171500676	-0.633278063359839	-0.512715131897913	-0.612189481987119	-0.779524442152839	-0.504620838724409	-0.448671813322711
"9184"	-1.51232809012784	-1.67025973151093	-1.67767122857023	-1.58062797737258	-1.55232865624548	-1.60405734303714	-1.68335498940294	-1.51394723716224	-1.56862347222131	-1.61539343644988	-1.59708019799446	-1.54852799584083	-1.81571472305237	-1.51192859125442	-1.64216869710517	-1.58979051893169	-1.63169553349215	-1.49672388615179	-1.51879138762596	-1.70734700917921	-1.6068955735329	-1.41799848960409	-1.37588991244254	-1.65137945986919
"65265"	-0.667125632285711	-0.489672753204829	-0.624524840387296	-0.448377935144457	-0.328881171867431	-0.273864093629905	-0.545057388013513	-0.250801829680453	-0.450156764306562	-0.411873760463387	-0.556047833881482	-0.482533081595117	-0.311367162581298	-0.399214991929191	-0.307114069202368	-0.351719009716852	-0.299305144238897	-0.390397689647644	-0.316452118712342	-0.573626176884843	-0.29731571909407	-0.311541416007197	-0.412593722223185	-0.303798670550581
"138162"	0.00984338593580381	-0.0716726285877853	-0.317647667008014	-0.105721562051376	-0.16773370069856	0.189996243085912	-0.0732777647338698	8.20976066959545E-4	-0.00689697905640235	-0.173772354944356	-0.240023772577326	-0.25373973476741	-0.21055237260167	-0.00363708018688344	-0.0711020060390249	-0.0535855265837351	-0.207010297657171	-0.165728801735955	-0.102016668428372	-0.132913070430024	-0.135976279578202	-0.126436280344446	-0.253165121617509	-0.0287651717965015
"196477"	0.164004601898571	0.178367450452577	0.190603709708028	0.259417709313104	0.203075695435968	0.0379472884231073	0.0892511126353706	0.219702517363603	0.164192793934665	0.125381762629979	0.327659768155578	0.231080035167097	0.229736535586496	0.134059156433245	0.107335193594099	0.140322550789417	0.164585392369388	0.131827023680123	0.0270277646358806	0.0543931882034457	-0.00817795504871903	0.039777350405145	0.0928638853658869	0.221438767474975
"7203"	-1.2829969574492	-1.32844379801274	-1.38849462879278	-1.40871346287998	-1.46691705642407	-1.39543227065964	-1.5852750780614	-1.26852371879245	-1.55703536014046	-1.40192087259698	-1.27221193186483	-1.44189812707525	-1.75574270202959	-1.38070129852425	-1.33215924980714	-1.4366739230267	-1.3665410436942	-1.71019574968721	-1.43010160520045	-1.55605404545851	-1.54883403543826	-1.62638403101384	-1.38429899514407	-1.39058999462863
"5128"	0.0963134447263751	-0.0668202943738933	0.127409573130386	0.205348675706348	0.00726528785740011	-0.00300213083384432	-0.0618732312184891	-0.0410314941495474	-0.0994149471897135	-0.0468216634839863	0.125423782881779	0.132535023654851	0.120521092512548	0.0437462771381652	-0.0305704620850809	-0.0282552646374989	0.104188926567652	0.0487549848281473	0.0292960516687628	0.0118134001586932	-0.041661550660967	-0.0552899403383669	0.0752991366425541	0.0623870080873109
"10521"	-0.192793845739777	-0.221946314294754	-0.220813102187281	-0.1088793721968	-0.0727541755542806	-0.441368396372259	-0.0418475016891714	-0.180348256983097	-0.261085147363201	-0.196550349238699	-0.397095260812582	-0.36678028611937	-0.170190306632014	-0.0865922004601653	-0.139221622304636	-0.216362166215794	-0.155649232833985	-0.342987573604585	-0.151772047497197	-0.0985089172251369	-0.173996609999958	-0.214044439749693	-0.207787706274063	-0.0862666792848227
"79958"	-0.130863163958713	-0.14348560523668	-0.210712833645726	-0.0788558137942932	-0.00904923417273049	-0.149881627063121	0.00486012070920054	-0.0653971037612656	-0.0723020813106751	-0.115094699183428	-0.322263821560914	-0.266158297989497	-0.0939466201356765	-0.185437621348512	-0.148459711831694	-0.0418545261973878	-0.231985554188638	-0.148433032904698	-0.185892734324748	-0.205100934502003	-0.250925068548238	-0.166612544785718	-0.23349218074922	0.0730111279630611
"10209"	-0.781719111965647	-0.791968037466906	-0.667786894089254	-0.952483991346815	-0.749830331217956	-0.447032884090321	-0.848459982619673	-0.668678244713196	-0.7323963461238	-0.549854041293817	-0.751522393495026	-0.974778573427849	-0.792852692884607	-0.768647092306796	-0.549242933695995	-0.868908976829488	-0.63565747603606	-0.451269085294351	-0.721185498667629	-0.566194824100231	-0.553535632997336	-0.615930181872667	-0.414793516340281	-0.641818885344647
