	"ACH.000012"	"ACH.000014"	"ACH.000018"	"ACH.000036"	"ACH.000040"	"ACH.000052"	"ACH.000054"	"ACH.000060"	"ACH.000075"	"ACH.000086"	"ACH.000092"	"ACH.000127"	"ACH.000178"	"ACH.000237"	"ACH.000260"	"ACH.000311"	"ACH.000324"	"ACH.000331"	"ACH.000350"	"ACH.000368"	"ACH.000407"	"ACH.000445"	"ACH.000464"	"ACH.000475"	"ACH.000496"	"ACH.000505"	"ACH.000507"	"ACH.000520"	"ACH.000552"	"ACH.000571"	"ACH.000616"	"ACH.000630"	"ACH.000657"	"ACH.000673"	"ACH.000676"	"ACH.000799"	"ACH.000827"	"ACH.000839"	"ACH.000901"	"ACH.000946"	"ACH.000968"	"ACH.001048"	"ACH.001061"	"ACH.001183"	"ACH.001328"	"ACH.001346"	"ACH.001554"	"ACH.001654"
"93973"	-0.928669095745714	-0.840826520414307	-0.983369402025673	-0.797395208272	-0.823097098605454	-0.722965547922622	-0.751024133406216	-1.02013412017718	-0.679005906013424	-0.622668740032647	-0.665889785963738	-0.850317811227858	-0.820909542874883	-0.771733777712842	-1.06120853366433	-0.854616852647904	-0.859229517855625	-0.8975077488063	-0.764935731178669	-0.77285646921495	-0.937820382975172	-0.615244893231301	-0.48009836470164	-0.737760723943252	-0.692406406566608	-0.834542918301163	-0.880797479197019	-0.887373054644688	-0.867339714797556	-0.749539919618089	-0.858433001933039	-0.669353200250478	-0.784210037213805	-0.761235857287421	-1.00008184851792	-0.805551161604509	-0.883865235860461	-0.986155707442746	-0.902729837769589	-0.759911963007718	-0.91756135923824	-0.753914584232042	-0.827710021717455	-1.15091759479115	-0.938438611923778	-1.12705790877507	-0.892413390594093	-0.946920119445135
"79637"	-1.21794956650847	-1.10096450382361	-0.84218669559296	-1.03753594367528	-1.17221362450399	-1.20296146380369	-0.84114439190214	-1.25563265069963	-1.00809121181998	-0.848487530621149	-0.896582556929202	-0.904058193502059	-1.09262404322846	-1.30748493082798	-1.04004770148118	-0.965193797751321	-0.876575875051917	-1.19918163521343	-0.891849523719992	-0.85031669610282	-1.00793696045182	-0.712498705543161	-0.884292194883862	-1.05368985568557	-1.19955554238465	-0.958087329045534	-0.895648805658605	-0.982478387459548	-0.847838808512829	-0.962798582201707	-1.04290230102426	-1.02129360221222	-1.06037132591809	-1.19339278971808	-1.02514630122544	-0.758845658808302	-1.26130983743997	-1.2108709020392	-1.06802508991562	-0.923281390642924	-1.25827132603784	-1.05551160259899	-0.932257157137322	-1.15008611190978	-1.0760177666073	-1.3216731743865	-1.08540619059459	-0.968114356540916
"8938"	-0.116497297836915	0.00747574271506394	0.0257267274621296	-0.178065357284873	-0.233837499096833	-0.0341135896435473	-0.063759872213466	-0.267629677534802	-0.0915097165931303	-0.146054970759329	-0.250977499866935	-0.0842491407268729	-0.209427275772721	-0.19425032826174	-0.240739264287273	-0.190045114275739	-0.240338970989087	-0.146033650400622	-0.110964769422155	-0.151998658887822	-0.171743530206889	-0.152056396774324	-0.164475576605419	-0.254131618699795	-0.218568784113006	-0.193341582115507	-0.160963342126481	-0.148959419413882	-0.0867967212545909	-0.175319342531576	-0.2212795442835	-0.17008379530946	-0.103903117711557	-0.249667947388667	-0.181092001805802	-0.189978786216809	-0.237185483757783	-0.306236569005132	-0.120233170932	-0.13603265914965	-0.163202114600425	-0.106203380825881	-0.185123069524383	-0.153344965435757	-0.122360959070595	-0.0452093745118457	-0.178064241421282	-0.215329012289459
"114900"	-0.539699290179123	-0.377761337068645	-0.420108584927833	-0.560324949133186	-0.499215092852856	-0.617915967677839	-0.447077804433038	-0.330259012354527	-0.486044958956536	-0.373858740466479	-0.442451515723034	-0.350367686422683	-0.385517701949541	-0.499557680117895	-0.463132235652239	-0.386230218272727	-0.293575050188345	-0.617915751035277	-0.489457873884619	-0.437093763698406	-0.376736356546216	-0.375630808435591	-0.35958343572705	-0.331002185502436	-0.352868980304858	-0.259998303675396	-0.177719935502162	-0.507794618486765	-0.30841451537737	-0.508457267046164	-0.410566993345652	-0.338757306483753	-0.479203317649611	-0.452067525455832	-0.340857390069857	-0.484331977436233	-0.48613320953693	-0.589578120830779	-0.316365254804686	-0.377525957283349	-0.342744213826512	-0.356923800342539	-0.300750679882694	-0.527462521830653	-0.516707817891348	-0.43801098953615	-0.397913683657457	-0.410202647177852
"595"	-1.16595342531485	-0.916900381921809	-0.886214110313723	-0.817402826474774	-1.16612511463932	-1.12247592409109	-0.976307661261291	-1.18360464454749	-1.02811301643638	-0.888080383349261	-0.991015966442821	-1.11065239310653	-0.877637355344993	-1.05902998837792	-1.30116427963816	-1.04719008670957	-0.928852913004182	-1.2024087283207	-0.911859078167083	-0.916982385436593	-1.16754849136501	-0.624943164712488	-0.715017880485786	-1.29147135479275	-1.11680212085064	-1.08666643646943	-1.15288614045252	-0.862342943364686	-1.21733281300696	-1.03947099315024	-1.0020378616328	-0.954327210035266	-0.798999172183638	-1.05564118607768	-1.02594286435931	-0.847043858327137	-1.20388670645412	-1.1318346788693	-0.893979535862933	-1.15956573890047	-1.17754067527822	-0.988912435601845	-1.0471521153682	-1.28550237904771	-0.864380165496693	-1.17061235494329	-1.09110599287542	-1.42448534842759
"7203"	-1.49154377868986	-1.43599760685691	-1.37974919282852	-1.38311704711767	-1.50720120940763	-1.45416649135518	-1.53749415709132	-1.34783527745809	-1.46626623485077	-1.42843567565875	-1.49226319984097	-1.5913442117314	-1.34950787760212	-1.47251747187803	-1.26683369256829	-1.37544162992161	-1.55703536014046	-1.35427129042045	-1.2679580152367	-1.39392908922461	-1.35715512139497	-1.52871449703088	-1.59806255568497	-1.42045180618233	-1.25376178653901	-1.3665410436942	-1.39947111563814	-1.52760982946593	-1.51243569716096	-1.51659033382226	-1.43970430666303	-1.5652094915963	-1.41746704315379	-1.61041487336368	-1.62543517728971	-1.4442981575509	-1.42374687988183	-1.30039294147174	-1.4512086803706	-1.5900004640878	-1.36645088320931	-1.43822037223022	-1.49315698520228	-1.48806863655499	-1.45416684611287	-1.46157556424158	-1.52417378424155	-1.4602905023158
"8872"	-1.6708276459662	-1.67104509727554	-1.52568282152218	-1.39814979956862	-1.42714458355193	-1.57371363593825	-1.39717437559239	-1.6633299513392	-1.61290775905914	-1.48362623918028	-1.60066212068438	-1.44089571960611	-1.51818723578532	-1.55777023402804	-1.5531348372926	-1.66847841317315	-1.56305670684861	-1.58139342012815	-1.61785717928319	-1.52437458347406	-1.35383394943892	-1.33593698639207	-1.74689391534495	-1.60668432629028	-1.43805947415425	-1.36562574857518	-1.47012672835065	-1.45518045374066	-1.55104881173977	-1.62515016106117	-1.51633264925038	-1.48011451630859	-1.52963558105557	-1.58010317016087	-1.50866761489547	-1.49953238874039	-1.55857481482519	-1.35923727920055	-1.54641093563762	-1.48085892343743	-1.45699995977074	-1.63226662827879	-1.58729960888482	-1.31391794504967	-1.47279557035662	-1.40602665110716	-1.71685911734826	-1.7267332883061
"30827"	-0.431228882377005	-0.513139151704459	-0.541487288710663	-0.357063132637698	-0.481177579692234	-0.666897327061565	-0.556105175001519	-0.340866909862973	-0.263101054930603	-0.421982274259174	-0.152753056150279	-0.431932893822056	-0.464891571909516	-0.47764434691269	-0.503207764306225	-0.44376317075584	-0.534215745413014	-0.434232905215336	-0.495750836416208	-0.392255024319365	-0.35891272523029	-0.536126706553692	-0.373220835202767	-0.370968555458725	-0.448564768939354	-0.381275556843112	-0.290200773908752	-0.597568586461127	-0.491945999552063	-0.330968587809901	-0.525979473069003	-0.527739257304324	-0.50145247759624	-0.334918336368982	-0.313424288542287	-0.536566748681308	-0.64932083393645	-0.605406400861304	-0.387928902514238	-0.357697087687996	-0.500947264784143	-9.84596970995096E-4	-0.406914686353381	-0.653240817062259	-0.351926676452878	-0.394940911492811	-0.583210309563652	-0.854807532498024
"11258"	-0.578821671138839	-0.801652384206436	-0.618431290209948	-0.648707796668142	-0.719028431174209	-0.601698026198256	-0.694641588041864	-0.620158759732925	-0.562626731557188	-0.544075733638946	-0.726235433546983	-0.584919602114934	-0.689662709330409	-0.619828080176624	-0.669578473648148	-0.663163550163054	-0.873698548204744	-1.02792788822901	-0.541723191891179	-0.733419078114516	-0.822615492168808	-0.372408737585412	-0.445488225126383	-0.638202042351564	-0.836702092378628	-0.548535051088716	-0.72414052782635	-0.574453506901368	-0.724125393271063	-0.705759212868466	-0.720883606828649	-0.48276611845616	-0.757213458411593	-0.682683610983495	-0.636382604646403	-0.669214824414219	-0.798067211822559	-0.630490723650612	-0.692433953417144	-0.705612259740566	-0.731976321947945	-0.595736095207192	-0.592032220069927	-0.903002743649198	-0.674176462372443	-0.799017467529513	-0.653180080577023	-0.820287050638937
"65992"	-0.331579739753775	-0.40030502810964	-0.385028249472404	-0.304345480437701	-0.391332305410769	-0.156820420543455	-0.272743252511369	-0.293100016157054	-0.469159967857425	-0.268143922079375	-0.323111008971988	-0.113062614017948	-0.340638833351818	-0.270343374501148	-0.409126967338843	-0.25386806384647	-0.371371098466436	-0.371286120814961	-0.2821065220421	-0.337660728635038	-0.123192740576372	-0.170237119993084	-0.183986720418738	-0.471903933700851	-0.290572757051773	-0.192746657562136	-0.13738479101848	-0.252901060159317	-0.29768694399908	-0.408894680226383	-0.39081993734239	-0.276184040566372	-0.317982539122715	-0.281238327026517	-0.247624180960414	-0.389307705263994	-0.557358031347207	-0.456364439799087	-0.315132999991862	-0.11917801476259	-0.152948981151449	-0.215870437799291	-0.197519436258647	-0.361530056785651	-0.243616594074386	-0.318507294339923	-0.295596717206413	-0.297218468530539
