	"ACH.000108"	"ACH.000178"	"ACH.000189"	"ACH.000234"	"ACH.000246"	"ACH.000250"	"ACH.000262"	"ACH.000272"	"ACH.000308"	"ACH.000324"	"ACH.000361"	"ACH.000411"	"ACH.000421"	"ACH.000511"	"ACH.000600"	"ACH.000649"	"ACH.000684"	"ACH.000753"	"ACH.000913"	"ACH.001211"	"ACH.001380"
"55860"	-0.714807184376709	-0.76022808529782	-0.652048238273439	-0.778839498288758	-0.771632157752092	-0.977718310578917	-0.791486085643318	-0.940934376860453	-0.652037260653847	-0.783489272894397	-0.766380765299902	-1.00383200055033	-0.773876921978583	-0.849207279609424	-0.698227001251641	-0.833517946552314	-0.87833081669563	-0.774720184141632	-0.860173383273267	-0.754972695877658	-0.688451670612771
"441282"	-0.097527787575884	0.0449327897214205	0.138605002647992	0.218524653747363	0.181149278059818	0.0729108272254744	-0.0637632625700027	-0.00484904326625538	0.102509966171619	0.0718451039966069	0.0922339415445259	0.182395177078694	-0.00183295193519459	-0.0145968205261289	-0.0504885758420731	0.0757125997447875	0.140866011391436	0.0575633087569295	0.044258040862499	-0.187386808443709	0.125015840176209
"655"	0.100125000880537	0.0241801489699889	-0.0379856101435926	-0.0134898914729764	0.0755913135162093	0.0817983425333664	0.104591865674798	0.100331037444531	0.0847887941904951	0.0771080218026908	0.00208196149393676	0.10027223884359	0.0849244194619887	0.0789723217176461	0.1450523834171	0.102518017702109	0.209507060064	0.0817194922564458	0.0990524926373685	0.0718608752095809	0.122618857300643
"129852"	-0.00186510027110365	-0.0276880022676138	-0.129775028538478	0.00382455537635063	-0.120126657096968	-0.112414066175104	-0.10325357825821	-0.0462260760534297	-0.235274897420006	-0.029114970529542	-0.097042465481402	-0.18620090972279	-0.0855468764819752	-0.100527783386592	0.0283680492204324	-0.127378514851314	-0.204720823255474	-0.0554423369815999	0.049002290389268	-0.215925120471414	-0.104928295949109
"84733"	-0.0170305037227944	0.0582527140344101	0.17348297926341	0.19960249479304	0.0429097224084502	-0.00498410006902477	-0.0474890918086166	0.00887402821777257	0.0101667983863406	-0.0381582129417401	0.114426995581193	-0.121701084390698	0.0698970966575612	0.08063800640147	0.100384812134125	-0.0249289178636041	-0.296108297277622	-0.00497204073703091	-0.0844450683078145	0.21201485964931	-0.00586144373696115
"993"	-0.246419997006092	-0.301956868326887	-0.0614785636221428	-0.310013445778125	-0.140964597918511	-0.193853839285651	-0.0731271793993486	-0.196569431185067	-0.151223689688355	-0.116195591416484	-0.0994681032684453	-0.244370968424079	-0.180626406540989	-0.16414396873848	-0.112954516312973	-0.243309235097919	0.13666411193898	-0.214839709714127	-0.260005211316104	-0.297529816833208	-0.150907976319391
"8318"	-1.40035027640554	-1.37321025139588	-1.22793180169372	-1.37980093427596	-1.2878857000089	-1.47767897946982	-1.27065313158653	-1.32294397032987	-1.61471951830891	-1.53834042219269	-1.20717284854166	-1.42627645981577	-1.24466435341122	-1.56164159458723	-1.42181533824276	-1.42290841166389	-1.38822150873032	-1.47647730892707	-1.49058554600884	-1.48392930302952	-1.30852004662512
"84269"	-0.208884543958772	-0.172475014210778	-0.297493078293814	-0.240857355744682	-0.366680756995605	-0.385834923519549	-0.22012194790049	-0.257683916091012	-0.330496920808284	-0.271115340302854	-0.201398208028449	-0.193377573269466	-0.348067760019642	-0.27802489664773	-0.218806059248382	-0.398095023440054	-0.400996808445941	-0.1451456558446	-0.292018480231623	-0.202252359246388	-0.345098760044138
"63922"	-0.493111580406677	-0.42672140008452	-0.211935616490517	-0.234811218289979	-0.633969698906856	-0.664398072141813	-0.433962781743796	-0.363513772447659	-0.420429553872364	-0.457533507783727	-0.146305595590837	-0.903869783006961	-0.424293492597863	-0.435661204534564	-0.491760052663308	-0.638603599249396	-0.671261050567299	-0.435240542680883	-0.515435528245615	-0.519393050411092	-0.407867871021244
"54982"	-0.016184896454993	-0.078420488351545	0.0163783614817116	-0.00852259708373178	-0.0569818426504036	-0.132744502523917	0.103216940435049	-0.0660503067449249	-0.0648842187172309	-0.0209290937289635	-0.0780623703946721	-0.091142327542662	-0.082497548660623	-0.194051656576624	-0.134493143297585	-0.0065488916601268	-0.184719752556511	-0.126348832035571	-1.97554976088533E-4	0.157540171760799	-0.204090702859933
