	"ACH.000045"	"ACH.000070"	"ACH.000312"	"ACH.000335"	"ACH.000406"	"ACH.000571"	"ACH.000601"	"ACH.000648"	"ACH.000693"	"ACH.000696"	"ACH.000721"	"ACH.000770"	"ACH.000782"	"ACH.000878"	"ACH.001028"
"57505"	-0.897820658718881	-0.685706232102708	-0.673812666703686	-0.636302789950958	-0.699532642627288	-0.499033037798067	-0.696907919254133	-0.622167259575888	-0.839406197818069	-0.617678910930842	-0.912512664860708	-0.552766394884987	-0.585987368157931	-0.733404716656203	-0.705060373833532
"134637"	-0.494430950399702	-0.586550262247423	-0.432638191878813	-0.644154666117185	-0.637630781864554	-0.543359037462768	-0.605556618286065	-0.613566361501867	-0.711406528608557	-0.671131474486529	-0.802284075105893	-0.585279281885376	-0.461584833177718	-0.73098426995809	-0.643881651071745
"26060"	-0.0168060401212704	0.130992342442289	0.174131871422277	0.150172561110042	0.0314838382546245	0.0423258623632696	0.0859769520284056	0.061247917588391	-0.0293154509112356	-0.0127927961823003	-0.00264914861546761	0.0168372326196385	0.140271091553827	-0.143850193028181	0.0752075039641662
"57332"	0.0691079040173801	0.171830979871143	0.178660004457654	-0.0700611408326219	-0.00355056412238986	0.0956208006750226	0.104492295611596	0.0578847466360414	0.0997419087105617	-0.0289110601389725	0.0783701604883699	0.0998998582361163	0.076595967091801	0.228925533853997	0.020025400232714
"57545"	0.0476734211611897	0.0684184683232045	-0.0858320805025058	0.0652892768740132	0.0149520472903912	0.0172427390118563	-0.0471776670269331	0.0582778073264488	-0.0666117509192752	-0.0708029620953209	0.0972122675344943	-0.0839055846565181	-0.0180281051033238	0.0511701305250268	0.0546927127706803
"1674"	-0.0110562757024974	0.117826677073085	0.0393323727013966	0.0490866759740913	-6.53024105777714E-4	-0.00827322287508187	-0.0497393689951491	0.0750162597293569	-9.72877832821025E-4	-0.0803282267573615	-0.0372818839354353	-0.0492812919063987	-0.0332005257952036	-0.107500554503386	-0.0895423440018341
"1840"	0.0303725782664663	0.022477329516611	-0.0360996749898124	-0.0107327785231071	0.00349507027270645	-0.0197023923121836	0.0197147159481638	-0.00668292300670698	0.0216403492417696	0.00335834551588261	0.0783677114972975	0.034831880978781	0.00493594889367763	-0.0518732849845622	-0.0394130740330765
"83658"	-1.3725750272179	-1.3249440277524	-1.38342496694556	-1.33549539100476	-1.33415725749587	-1.21406285857612	-1.41665697275227	-1.48554286622642	-1.36411862842451	-1.36118281122109	-1.39359673772209	-1.38747471592667	-1.19179304918048	-1.43538776231872	-1.34770728870038
"653333"	0.0136336857848967	0.297609443333422	0.146636818896856	0.259114285574208	-0.0254268475094264	0.0835465307096214	0.139527187424623	0.27864456842877	0.117021493547366	0.0976200669568816	0.103365133059094	0.00520782020830026	0.157805439039605	0.219373118663638	0.0969616541482576
"131890"	-0.0346078978624868	-0.196108471895606	-0.206254605221882	-0.115042743125157	-0.0573905902739411	-0.152447313214224	-0.0401413709169463	-0.104729828525743	-0.173505557239596	-0.103106195692358	-0.104269725209113	0.0107458445301508	-0.212926232352923	-0.179247429267161	-0.146824462567091
"9759"	-0.0958222597782618	-0.354816431096464	-0.150339133961716	-0.222112953717482	-0.128981954232879	-0.218790727058163	-0.223670862301254	-0.257850092097979	-0.177814204905163	-0.195494233433322	-0.220138473162563	-0.0943788853424392	-0.2319411832428	-0.270586489819503	-0.20505033156647
"8358"	-0.163544349881158	-0.280274450100138	-0.261037753512336	-0.218957840063484	-0.0540775741699832	-0.199904071077438	-0.132025367160021	-0.185005449472588	-0.176800607563137	-0.209813497988048	-0.235880145633909	0.00844959465527963	-0.237571142888807	-0.203637994500891	-0.262443696406701
"3142"	0.0933831500672088	-0.233129146132904	0.100993026604168	0.0622497757193104	-0.0211653446088734	-0.111346091713698	0.00419281028919397	0.145739197641978	-0.00638133956029318	0.0687905499093232	0.00391627943387487	-0.0633105454259804	0.0189496690029348	0.235004369278956	0.0362994788351212
"3600"	-0.0326709846530007	0.10838656851313	0.0124785487991258	0.0780725180293342	-0.0289120002707788	0.0814975250017843	0.0850629159282864	0.101334310654326	0.047038395038347	0.0765643423788737	0.0726683757847241	-0.00682746206350853	0.00551457476595468	-0.0964316070514059	0.0656409151019269
"9692"	-0.555592887077952	-0.449106152793532	-0.677906820542396	-0.699058745653102	-0.611593727877837	-0.542420855225481	-0.637155305073026	-0.658043138043857	-0.711645475203413	-0.628917984850729	-0.946415370209249	-0.521197519709162	-0.509675310915775	-0.771512562354867	-0.613218360397413
"79772"	-0.109887730778226	-0.480974563676487	-0.266332404675762	-0.195760713475389	-0.143571794520085	-0.29832249913974	-0.258516372544267	-0.337062772839289	-0.224935015582524	-0.202134230479346	-0.244061608182885	-0.17797317135856	-0.153531826863931	-0.286084463504081	-0.164360009617166
"10588"	0.135164826094173	-0.18220291696907	2.17558077071819E-5	-0.114774982361135	-0.0103227577330261	-0.0314175314034114	0.0177849420277571	-0.111059997253852	0.0431483067580533	0.0289400254222971	-0.0485574091261886	0.0210003088498717	-0.0991681177733101	0.0770200167868227	0.0208841762645005
