	"ACH.000052"	"ACH.000092"	"ACH.000099"	"ACH.000123"	"ACH.000127"	"ACH.000132"	"ACH.000160"	"ACH.000168"	"ACH.000227"	"ACH.000228"	"ACH.000310"	"ACH.000352"	"ACH.000365"	"ACH.000402"	"ACH.000411"	"ACH.000495"	"ACH.000510"	"ACH.000573"	"ACH.000649"	"ACH.000694"	"ACH.000701"	"ACH.000770"	"ACH.000835"	"ACH.000866"	"ACH.000896"	"ACH.001275"	"ACH.001550"	"ACH.001735"
"79915"	-0.35942552833883	-0.279839423965317	-0.319025365863369	-0.414053570489147	-0.100271797587483	-0.105505817868319	-0.262531874730221	0.106064173654278	-0.414846348664777	-0.259887193753998	-0.132550935377863	-0.218336701441363	-0.144665668500438	-0.0777568988953559	-0.160522498274515	0.15876887877892	-0.163464025560634	-0.37780635865351	-0.033904663623864	-0.0978576397976375	-0.282266950446072	-0.280549834484882	-0.210547120318993	-0.327808102515019	-0.0615619633765272	-0.157503455956656	-0.214834396720866	-0.189851115300252
"10421"	-0.335529736298951	-0.264140137275741	-0.193997203613892	-0.487642669108218	-0.259414052282292	-0.330965016641996	-0.213187955520362	-0.331194224634914	-0.300748364180439	-0.373140106712147	-0.32649975796963	-0.23600635634632	-0.311648811537361	-0.0343776085255085	-0.360824803382285	-0.1838904467266	-0.362592915400384	-0.274297056815907	-0.351251252273238	-0.245837744124361	-0.373386290059316	-0.380713622965479	-0.276550793521731	-0.0321708957894983	-0.451007517310852	-0.224601198075076	-0.165961359043118	-0.397796409737072
"246175"	0.0643649159125419	-0.0703992309668335	0.0230182880972143	-0.227473655040297	-0.0706711092208572	0.00136212732559224	-0.0337657846972391	0.18022634933518	-0.164505572458055	-0.0920239726138885	-0.0943322585189229	-0.174122109913203	0.0823004569319625	0.0100854633386493	0.0684492316587851	0.0149147420355148	-0.0790319722320016	-0.034415633378381	-0.0907684826505014	-0.0893822382336643	-0.260995736191468	0.0211183144729147	-0.0212183883097241	-0.0972138985374301	-0.142375919339799	0.0832139531433057	-0.0671656148947802	0.00910441489784633
"29883"	-0.15851219383594	-0.119649245911605	-0.00598057898922094	-0.332357573908711	-0.189216181894873	-0.0631932506984692	0.0404424921316933	-0.223653536774451	-0.199837811188214	-0.101967079634184	-0.0509009677586887	-0.383421689892849	0.110576608786426	0.139557175645252	-0.1592849813369	-0.0776733527058481	-0.157589582673591	-0.240607952804179	-0.11205534232643	-0.0377382887731033	-0.196171624075422	-0.0736321403672947	0.101589350823282	-0.0711099007853271	-0.124649733114546	-0.190423447605268	0.0505166469797313	-0.0125972944409015
"11052"	-0.705662682587399	-0.807706350011381	-0.401935918895023	-0.796379620240682	-0.529032578851848	-0.632786635151435	-0.83780011239687	-0.639458001126465	-0.489898685502896	-0.844813663211369	-0.491990776383707	-0.615424269712806	-0.648532866372135	-0.572583263932612	-0.63411716261318	-0.633959682494663	-0.471160890770713	-0.759814715245051	-0.561947333542167	-0.758082879419042	-0.797065497004615	-0.7975133276059	-0.57586956502375	-0.59388990977827	-0.763294991682917	-0.600004470740174	-0.827605870686212	-0.63174970230019
"9416"	-0.819865567475789	-1.01271910146785	-0.691393048120457	-0.808069246631905	-0.911481432506618	-0.880439407950428	-0.958590789232885	-0.874127969919168	-0.875795764292768	-0.884887703879187	-0.615284581047887	-0.759597371533576	-0.790059414004396	-0.810987395211934	-0.597576043293688	-0.52643178829371	-0.626164705829736	-0.782106614703673	-0.810845760435034	-1.01846539267301	-0.643271633156358	-0.878632455169464	-0.983465730903031	-0.922483494157265	-0.950983245759596	-0.691472787402858	-0.981223278340776	-0.880445933711356
"81624"	-0.286921038040072	-0.221404418792931	-0.209059495123106	-0.376165464793263	-0.180603109015683	-0.208465576713713	-0.109158779430707	-0.395068766707448	-0.209122747182058	-0.432803783103108	-0.117000441929533	-0.123986776620434	-0.0765775491644475	0.157069009975119	-0.398828176135378	-0.205620345524606	-0.334672111841588	-0.235141173497369	-0.334649617868018	-0.0741945226040137	-0.233964141717355	-0.311748343493075	-0.168909094342257	-0.0982792556439741	-0.172638330307924	-0.235854197295371	-0.137994576424557	-0.270263045242784
"2237"	-1.07729499274348	-1.23143033799277	-0.752037966622948	-0.773879038203628	-1.08492573737937	-1.15662842312506	-1.42002398853231	-1.1388306736923	-0.85420880045159	-1.25037568632603	-0.551356209987349	-1.14894720102961	-1.15762177941874	-0.730379042326953	-1.01713225694335	-0.834204595475956	-0.970866907020446	-1.06575903568273	-1.23102461918981	-1.27362729773243	-0.848156605008038	-1.00678898124385	-1.14750891784914	-1.08189499428766	-1.34380957540343	-0.857687497692285	-1.38132220049294	-0.995407605591144
"57122"	-0.621346911110083	-0.682905428462714	-0.524277102639021	-0.579186901063988	-0.538582465194594	-0.762575239568967	-0.646702925699251	-0.593499032727098	-0.597402845194265	-0.631754723354672	-0.45602812132925	-0.554178619136024	-0.419256264267707	-0.543777466828513	-0.643244864138496	-0.55026398297214	-0.507321383717271	-0.709286895885731	-0.534060228810147	-0.601394652270952	-0.675919071915769	-0.765921161486047	-0.748166354553383	-0.654200468615642	-0.535523122737225	-0.56875726498736	-0.582279176325529	-0.551120215737716
"9373"	-0.178278903968048	-0.118890127558027	0.0167657658828015	-0.0959371454520685	-0.0545115073353278	0.0015608401199259	-0.0519427150252311	-0.00253389215909463	-0.0243448982060914	-0.106858130879456	0.0138863070364082	-0.0468803453354801	-0.00569230413768151	-0.0268763575575608	-0.130180197010589	-0.0166732157481833	-0.0489085230284661	-0.10854833243475	0.0492545339635419	0.0156295250985866	-0.0902817638809195	-0.151127698280872	-0.237654212951126	-0.0440356810383458	0.0798984547553678	-0.0251983268406851	-0.0345365078071312	0.107069462833331
