	"ACH.000019"	"ACH.000041"	"ACH.000054"	"ACH.000055"	"ACH.000078"	"ACH.000099"	"ACH.000137"	"ACH.000169"	"ACH.000178"	"ACH.000246"	"ACH.000274"	"ACH.000279"	"ACH.000302"	"ACH.000312"	"ACH.000323"	"ACH.000348"	"ACH.000350"	"ACH.000364"	"ACH.000420"	"ACH.000476"	"ACH.000522"	"ACH.000537"	"ACH.000600"	"ACH.000652"	"ACH.000760"	"ACH.000770"	"ACH.000771"	"ACH.000872"	"ACH.000901"	"ACH.000905"	"ACH.000937"	"ACH.001053"	"ACH.001054"	"ACH.001096"	"ACH.001192"	"ACH.001196"	"ACH.001277"	"ACH.001283"	"ACH.001300"	"ACH.001431"	"ACH.001765"
"29083"	-0.274748025197045	7.82566112763907E-4	-0.0979569798868664	0.0191502563922883	0.00722986023405922	-0.0761225495269262	-0.0154946450627237	-0.26730597021007	-0.0965017562470072	-0.240935717068058	-0.119850792264819	-0.129479061843277	-0.136991550153295	-0.0705432777015486	-0.33248929910486	-0.100319028317541	-0.126263274297138	-0.253366105170918	-0.145461085063675	-0.275934263492483	-0.061455465673238	-0.352901925733359	-0.0916230927944354	-0.201889676862761	-0.295268941304629	0.00831729039781151	-0.105430589768638	-0.410594226740651	-0.038932120044185	-0.244584845709783	0.00828245706215823	-0.141921097631009	-0.345847458313608	-0.142760456815116	-0.147759527844247	-0.100958551149131	-0.223192207399409	-0.22286986180396	-0.170174400206839	-0.0154746516396686	-0.231732765640879
"10128"	-0.890789525656693	-0.422457006355474	-0.832254922630748	-0.850505161470725	-0.511548020814013	-0.586374308364433	-0.575800484962352	-0.587468031746031	-0.721442430838607	-0.694332697466994	-0.573542206666933	-0.72649209663446	-0.718312788697008	-0.806051364794285	-0.811266521414618	-0.547805567867837	-0.707968741658374	-0.909463431934821	-0.66832422460117	-0.749124157095939	-0.734071106808224	-0.618942280243035	-0.691959480199819	-0.628402411773736	-0.655265170973244	-0.508948624471659	-0.602212404849349	-0.848915741059777	-0.519691992949242	-0.675627193118759	-0.623939441684032	-0.674923862615865	-0.650401678929284	-0.70375078890723	-0.507043060412175	-0.594919921288565	-0.689921966899976	-0.725632668999516	-0.689581749395753	-0.544873677987998	-0.6312078824673
"29088"	-0.681706423819943	-0.704654013880106	-0.849788097921037	-0.654887043563853	-0.444178616414755	-0.685992209396935	-0.418720812130999	-0.560399593560127	-0.639922725321714	-0.824165227361114	-0.490251988946233	-0.734612279237758	-0.584458290415794	-0.682682986395258	-0.762850653850031	-0.588991030848828	-0.666071351232831	-0.869078748590205	-0.49321335296612	-0.89143182176501	-0.569522420932026	-0.949077003207633	-0.566754437493875	-0.632947466263702	-0.66059638863049	-0.636223218194641	-0.582929318692719	-0.845018989518035	-0.478932277072701	-0.688299364268514	-0.620548942080068	-0.705891050186645	-0.656249348891956	-0.511607046228265	-0.460967588715302	-0.49601799562833	-0.672030694553702	-0.709089473443033	-0.838158781541406	-0.38197205195637	-0.57790649304674
"11222"	-0.640287212397269	-0.623109556682026	-0.500823571261963	-0.621633900079855	-0.406329303919856	-0.420661409694639	-0.459103320821398	-0.581456452938449	-0.497228546466327	-0.42974170690246	-0.430610013575175	-0.55402543850112	-0.591290972130411	-0.527765062728595	-0.689101400724609	-0.409145059639089	-0.470785242929029	-0.691248447115765	-0.368135269261127	-0.481554133175747	-0.544490031286171	-0.642554092228655	-0.457408181530076	-0.435692647812766	-0.513180305901579	-0.398835466508172	-0.49662421055273	-0.745485504797162	-0.403313618725933	-0.608747167511733	-0.448766735375048	-0.533153117223727	-0.501932542437885	-0.511925041475971	-0.488125999713641	-0.31014358302763	-0.267013842196546	-0.564454567733188	-0.533972525170286	-0.544275061863049	-0.556700559932549
"51318"	-0.739348661303497	-0.581152675064173	-0.699536216523845	-0.597011998722776	-0.565377015172322	-0.700338832483487	-0.407334337917889	-0.659748199743838	-0.641175018875986	-0.601402846058646	-0.607704414202887	-0.553179411604617	-0.664943836378395	-0.624554382212139	-0.574310928371896	-0.503223321409326	-0.588275613917002	-0.533440413834494	-0.660065165594253	-0.621257023096668	-0.518478782161248	-0.641878933511875	-0.457454291023143	-0.656132829743843	-0.840879596241932	-0.592278935446317	-0.758845745510163	-0.593093715707396	-0.481978146578433	-0.73982985031581	-0.543374720159659	-0.285324608862925	-0.683908047724372	-0.620273180454411	-0.418941680464393	-0.367321046792799	-0.466621083428033	-0.532974159565561	-0.614316519558954	-0.607507317946379	-0.560114128959222
"64979"	-0.767402862191144	-0.592474983458062	-0.584149323882627	-0.560987415860294	-0.602280938084666	-0.748126488394976	-0.363338371460298	-0.57481885071608	-0.480612123193569	-0.672532560779527	-0.512319930570722	-0.581087021221106	-0.604331315925822	-0.587169347733466	-0.520258638673547	-0.454579505135596	-0.542011490736131	-0.557663332998014	-0.438487279214714	-0.714171380015705	-0.546745301293424	-0.669850883561194	-0.380259516227514	-0.563236498833906	-0.617687434279232	-0.539643863654538	-0.67890357623777	-0.697915146217004	-0.408310254886319	-0.53825715939183	-0.527262108757287	-0.621659619377824	-0.693278530659514	-0.435169544766601	-0.508877688901169	-0.476082057777562	-0.62975044815096	-0.484578485674661	-0.61012455955929	-0.651031876908663	-0.641407411846826
"51073"	-1.03344209101454	-0.868059938203212	-0.819540270095656	-0.758122102776133	-0.692105860991825	-0.821082489178028	-0.525317915426933	-0.634915763366138	-0.730489796917526	-0.785695285736787	-0.63400214018264	-0.711678984477301	-1.00506434738949	-0.892684982650294	-0.686915402236398	-0.617706208270401	-0.792736886956376	-0.87125657945172	-0.777476597924585	-1.07428362834677	-0.7827761200698	-0.974285231581651	-0.65412665473175	-0.715510663701286	-0.824219174079168	-0.648544014524953	-0.711368077157313	-0.911370197832046	-0.624344589686469	-0.777695149586099	-0.722694268959906	-0.978630910995038	-0.710738789459584	-0.767319291785566	-0.782201669376183	-0.766240279411672	-0.946797994351587	-0.897664786931312	-0.807847591006193	-0.722663201135198	-0.840547763368605
"57129"	-0.585051871296925	-0.304952400536822	-0.259876091608235	-0.367541039103209	-0.135237013605246	-0.326479682990972	-0.0370432994274454	-0.466519083709139	-0.307730931836176	-0.360676499310919	-0.31379358014895	-0.395627209696678	-0.427817019928119	-0.387488723374331	-0.297216276356413	-0.279593479694992	-0.255386455519422	-0.588830750297748	-0.122801356357682	-0.272225598581587	-0.350210729881398	-0.431075010270704	-0.280937945642334	-0.419770857891044	-0.41684025466057	-0.31949278676209	-0.272235823767606	-0.370957884173334	-0.333721606827166	-0.418330713898161	-0.473363525095012	-0.215372995402586	-0.350603559474254	-0.404641159422243	-0.347301709779462	-0.224939507168401	-0.257453294149586	-0.41251623252179	-0.340040107390098	-0.164432354494227	-0.352857791753584
"65005"	-0.575000845088544	-0.44226676697236	-0.569290137081014	-0.341084671096218	-0.396588704840378	-0.600371323555973	-0.334614490068704	-0.484804394789379	-0.474385574793483	-0.534759686815501	-0.326923385160416	-0.332600111515615	-0.461980272073824	-0.514307530577725	-0.68510852977852	-0.372761581987416	-0.477850207720541	-0.668552076749992	-0.643099032761477	-0.60922601660544	-0.495865543350289	-0.484646454233386	-0.473719668040745	-0.428103022945423	-0.670147768045534	-0.334188268937922	-0.593457067460721	-0.460779000811943	-0.376561206031765	-0.530703654924556	-0.39584879971	-0.396901378786844	-0.602317653950611	-0.515548134681673	-0.469342639898163	-0.323187910667026	-0.402392005717709	-0.415391305962763	-0.516893189350722	-0.387966634558731	-0.517547670800881
"51001"	-0.278082290830592	-0.267925127450289	-0.338399596488668	-0.301752094786635	-0.0828256320914073	-0.220940176354031	-0.127520302151644	-0.372249317863231	-0.301306005750247	-0.384965717346687	-0.229674714488319	-0.185538184677096	-0.167558361793559	-0.224607845244662	-0.32982714115628	-0.16370301738246	-0.22392021708454	-0.621918076795687	-0.193321175743338	-0.538083268031933	-0.236451676647156	-0.395614212421355	-0.226579688344596	-0.159994598169656	-0.372242003289518	-0.120246448683154	-0.321737224642759	-0.487041319888703	-0.185669337740888	-0.284041245225582	-0.15334932554407	-0.313199016288279	-0.396791917081095	-0.318985862549738	-0.240707511814803	-0.172897064469122	-0.174023944461126	-0.287175949924187	-0.467876743284039	-0.295304373677632	-0.333570160477254
