	"ACH.000013"	"ACH.000021"	"ACH.000030"	"ACH.000042"	"ACH.000095"	"ACH.000137"	"ACH.000152"	"ACH.000178"	"ACH.000183"	"ACH.000221"	"ACH.000238"	"ACH.000255"	"ACH.000260"	"ACH.000261"	"ACH.000280"	"ACH.000323"	"ACH.000365"	"ACH.000366"	"ACH.000374"	"ACH.000387"	"ACH.000415"	"ACH.000452"	"ACH.000491"	"ACH.000511"	"ACH.000517"	"ACH.000518"	"ACH.000545"	"ACH.000588"	"ACH.000630"	"ACH.000651"	"ACH.000652"	"ACH.000657"	"ACH.000673"	"ACH.000677"	"ACH.000696"	"ACH.000748"	"ACH.000753"	"ACH.000767"	"ACH.000771"	"ACH.000778"	"ACH.000788"	"ACH.000791"	"ACH.000794"	"ACH.000800"	"ACH.000809"	"ACH.000833"	"ACH.000834"	"ACH.000847"	"ACH.000876"	"ACH.000889"	"ACH.000906"	"ACH.000911"	"ACH.000913"	"ACH.000937"	"ACH.000938"	"ACH.000943"	"ACH.000960"	"ACH.000969"	"ACH.000973"	"ACH.001001"	"ACH.001038"	"ACH.001048"	"ACH.001192"	"ACH.001277"	"ACH.001318"	"ACH.001408"	"ACH.001431"	"ACH.001554"
"86"	-1.12296775184946	-1.14657103890097	-1.08692894267662	-0.926333578069651	-1.29343091097974	-1.20358418660252	-1.12096913996772	-1.14872593309871	-1.17567252466006	-1.17270618753801	-1.30446587264628	-1.2226908159565	-1.26244445522178	-1.08869901283804	-1.07099828486035	-1.06887968781902	-1.0477013849811	-0.96861267972387	-1.19005622044886	-1.05399435953796	-1.11305252538025	-1.06862783779294	-0.883056425098567	-1.09053772805442	-1.0969444432696	-0.970317086252836	-1.10005911887701	-1.11318823852469	-1.07555015926349	-1.21725341206441	-1.02993744417636	-1.14699294429284	-1.23958098642756	-0.984254640612258	-1.14191298370955	-1.1664353899858	-1.20105859476532	-0.654615897128711	-0.967670332960693	-0.944105203155182	-1.2672821496426	-1.02474086703107	-1.10092044671005	-1.29324940469729	-0.95376661141028	-1.28713424328968	-0.991298459175629	-1.31929389806071	-1.17944689227908	-1.13305556263002	-1.05027657631512	-1.15144804464586	-1.42708864109546	-1.23575351999254	-0.942346153265342	-1.20390745526566	-1.05141920185311	-1.28894958240209	-1.14061120998747	-0.969893479635648	-1.24873587780561	-1.0504185968938	-1.42916600998937	-1.23142342865787	-1.4054991594455	-1.00412622743135	-1.13725743484902	-1.33143866823683
"338"	0.122520450990907	0.108511463809943	0.159964083592273	0.0614822747548595	0.160397868722844	0.248391251830317	0.0186834130974634	0.172469023716338	0.201447880719179	0.235128548196902	0.00671535658885355	0.151631630674412	0.139743963235436	0.179888336058847	0.15501283090622	0.0380782845687516	0.0987611332304675	0.111061901688346	0.199977462831896	0.139950963233406	0.180729000275716	0.188233466090299	-0.0216476133650845	0.138073765862236	0.128644863623452	0.115023091422852	0.16408451972081	0.110259869309748	0.137284273729215	0.105484595293289	-0.0150448162246983	0.205558071141628	0.121165243990914	0.251071473518499	0.0597958531920385	0.0698002163884884	0.152406841730539	0.169732711526395	0.173739788753714	0.158908165571876	0.107881157935189	0.214905530684588	0.0745334500387424	0.206266536083224	0.120564961046919	0.142597614007215	0.115096139633029	0.347300288247788	0.160267775535764	0.100766483859039	0.11537264908215	0.260645128546704	0.143611032495588	0.0568706638502095	0.075828688395751	0.181170453697765	0.110843994952518	0.110982335131111	0.0418968237387144	0.0780597888941093	0.199633048214787	0.202651060993962	0.156423082669983	0.159783140209725	0.23597619888129	0.0504264724924329	0.190304104068432	0.152993179062647
"64343"	0.0836944887653761	0.105745796467083	0.125606766691812	-0.0283083881215896	0.0874474942088693	0.154232442824529	0.106160648949015	0.0487949086490699	0.0939950385813327	0.0732070203869591	0.0520681439125319	0.0617639959007269	0.110181043110913	0.122794005959085	0.0545404948010803	0.0650768675787109	0.169684612295864	0.0742154134061793	0.0844071236960829	0.125489888438635	0.191296473588185	0.0751946593957015	0.202946328972487	0.262869849333264	0.0913630657618628	0.242443706027361	0.0335357937824614	0.2519274267823	0.102353144352537	0.104414268511394	0.1607986579704	0.0837249816331102	-0.0641705839071334	0.101345831820876	0.103972737956082	0.133304150397948	0.155173001101194	-0.0375958987845465	0.0167940766023245	0.0670897236964721	0.136558633005899	0.141584920250584	-0.00267784325984372	-0.225979711213094	0.0520984875532122	0.218556598756745	0.0780100592338771	0.193238988442535	0.142670408828023	0.116980964714493	0.104522277802581	0.103504980021875	0.230894277488875	0.105560888373206	0.0987193241959348	0.118692276599178	0.0276928765010951	0.0722850057959858	0.0717033971759708	0.0757323770186282	0.184585275353697	0.107926662075034	0.0460655319779814	0.091354305168183	0.15413747533928	0.059986470594515	0.0916219512891013	0.118569956255282
"60526"	0.134198185918564	0.155174911030295	0.119103354360486	0.032732876889717	0.129467475293606	0.118471646453824	0.169344744460369	0.161310099670343	0.165415708128017	0.279275864927009	0.0885395721084115	0.115134618158973	0.141089600520495	0.15868458137162	0.146339824405425	0.0926124983153065	0.155164171189077	0.113944817366316	0.22575415404125	0.145940940722641	0.189786351386656	0.129968610579322	0.0973431530492116	0.184488468134597	0.0981092415953644	0.117897169714823	0.179925484115319	0.194208253063548	0.108756985331095	0.0653777579377006	0.139725186914133	0.117543612964381	0.140909182028748	0.108180252447023	0.15407113311604	0.234044662509116	-0.206043681720141	0.210051688099935	0.108515477307355	0.171315834690844	0.123944941418904	0.0925758705220765	0.0793506687887776	0.139038339296922	0.108674897189568	-0.0205403534031149	0.196759570253907	-0.322697870110772	0.104960829600987	0.158754275986353	0.174430744464953	0.177431802650106	0.171932512259633	0.228506225921946	0.235890191144896	0.179272319423234	0.232132390169132	0.0650061084364895	0.108196903327093	-0.0389372371249118	0.149215297287879	0.224986978208254	0.271935053783689	0.242712179769051	0.162584198358971	0.0808138226612907	0.140530040083057	0.120847122599164
"84516"	-1.24232146616998	-0.842913601913467	-0.923001146530461	-0.910121346564341	-0.870091363435495	-1.18791355284856	-1.103467614292	-0.925082637168339	-1.29348722469637	-1.12444515456319	-0.946054469544221	-1.04393836405855	-1.10982692261417	-1.00725569301519	-0.981820103941801	-1.04302137787873	-0.90106834347191	-0.995889127404483	-1.11166295680789	-1.24412883871916	-1.15578155933482	-1.13246224054792	-0.631195790489642	-1.14096729360244	-1.24578141710283	-1.03440122507898	-1.07104156001303	-0.96340536073447	-1.06348323462508	-1.13304151046168	-0.973869228532748	-0.912544024386045	-0.991401578932899	-1.10253458186451	-1.08530845513679	-1.05546550799052	-1.04087881128632	-0.765242096904357	-0.80742712365281	-1.09548347111189	-0.935586828720206	-1.10152000296442	-0.896654157899285	-1.11229589266461	-0.969884947374376	-1.27021873301652	-1.02386605679105	-0.912872451094842	-1.10887454278635	-0.910660588472529	-1.06096973820755	-0.945145025612277	-1.03934683934626	-0.852967762657279	-0.953230432032455	-1.04536450512685	-0.886944344789492	-0.949270780972128	-1.1245624135656	-0.910217393362534	-1.03478867865628	-1.00431636898759	-1.21492113922199	-1.00357496908886	-1.27055901396056	-0.90768820542694	-1.02264029985035	-0.917602536152169
"9330"	-0.377989097236949	-0.403635070629945	-0.363225624800055	-0.413482234857802	-0.27644322498824	-0.56492318062155	-0.321080047622452	-0.448279414012898	-0.423151367932491	-0.505475817701279	-0.493381920315127	-0.518619417540669	-0.466679917664826	-0.431579463408179	-0.437067231976109	-0.332094853568242	-0.569767598271759	-0.327550748733829	-0.379672956513085	-0.253075163484915	-0.531485439645334	-0.431712302911627	-0.164287141117664	-0.42377929050362	-0.219134698235707	-0.523114799775514	-0.547990445365372	-0.362730268948786	-0.434160842533149	-0.456389187472599	-0.483775493204376	-0.372289879079836	-0.435915908297736	-0.109809259751939	-0.343838528465738	-0.526083872121933	-0.506103655524245	-0.129256669685246	-0.323315331064573	-0.50324877908111	-0.440327278999932	-0.450637854330524	-0.524899874656854	-0.276352772387434	-0.385943360963775	-0.564751335444604	-0.396973425432484	-0.471839412464502	-0.238436460466188	-0.447314258325359	-0.408922812176589	-0.320406389389008	-0.468101987685156	-0.231641455703379	-0.274945792478506	-0.521931652493268	-0.315599615662923	-0.361387794655238	-0.341002588286498	-0.284744428308952	-0.43994520577851	-0.429258919081444	-0.41884217780857	-0.588312736998172	-0.450162833637476	-0.446601525920429	-0.266935101478426	-0.396300412484932
"3000"	-0.174497706913694	-0.0895998973781512	-0.180319658199005	-0.208377601068479	-0.309037726837954	-0.148997005669058	-0.201091343151977	-0.129595067330928	-0.0370331989419454	-0.132776768929849	-0.117670378708982	-0.175072017551386	-0.168557295785486	-0.173788209252329	-0.246812337468535	-0.221675859436913	-0.136905160831509	-0.147528199174113	-0.219391051972604	-0.159600913172092	-0.323039912071709	-0.174076232944924	-0.154055534564931	-0.138164760120088	-0.201722999319143	-0.282889140111293	-0.189418204781926	-0.163469353140556	-0.154669139209176	-0.172272553570065	0.00240559193963424	-0.243879947983422	-0.204655311660979	-0.0387322879183568	-0.130903870446879	-0.105845134839214	-0.289376699529737	-0.235775373304248	-0.104807856501676	-0.274042919953497	-0.0678976837463509	-0.283339481580705	-0.0936315446142656	-0.248377136425445	-0.0964087884590366	-0.379655371995261	-0.0598911111774789	-0.229054495558078	-0.208362675702494	-0.107131407349674	-0.15243679284367	-0.119204844921457	-0.172190148507987	-0.166156569933809	-0.0263777324047165	-0.15769215326809	-0.137250035284216	-0.335401071799375	-0.178704955033086	-0.256947815848149	-0.0423694960132387	-0.223695408833533	-0.0959754021142571	-0.337618775150808	-0.275462897378807	-0.129923302857879	-0.392453752737622	-0.0786100126304678
"3326"	-0.247192356153795	-0.316011936629347	-0.28028777746419	-0.23648215971182	-0.294334018286721	-0.295862340602576	-0.279803208567004	-0.21507217388302	-0.745997172696888	-0.270140413502501	-0.317695593348772	-0.266304099129488	-0.174155567740125	-0.288012945224496	-0.143146061251502	-0.158868347256308	-0.229925909103312	-0.364083076108947	-0.547035308389957	-0.16660899792197	-0.382614699027591	-0.0853114265194227	-0.408497734944276	-0.183603808820334	-0.216183122291602	-0.368354334396645	-0.143151890068299	-0.117737697348209	-0.271210065670191	-0.201626904515955	-0.130350063834509	-0.339988206483065	-0.344563705547718	-0.501902067535537	-0.231562171125753	-0.234964553617794	-0.306381451175089	-0.369018646457538	-0.111656716932485	-0.333169277615494	-0.270244932623254	-0.481460528168756	-0.255267192097416	-0.283146112206178	-0.202890437366409	-0.226956657059505	-0.335401048916854	-0.349937262784524	-0.461649205834993	-0.194882148738627	-0.245799713512301	-0.239917254435051	-0.266749966784564	-0.245356702766164	-0.266124400660856	-0.252960587810542	-0.391558453923966	-0.0886621867900273	-0.276288478092328	-0.253223603152599	-0.219536764875896	-0.158587807783655	-0.424562182223962	-0.267681291860276	-0.131815145847247	-0.233377504287482	-0.136917808467055	-0.287515747428896
"3376"	-1.16012860555018	-1.1254261708507	-0.963374904201005	-1.07760188962993	-1.01726564288984	-1.07643962514672	-0.989774080360643	-0.908513115398601	-0.92963097735827	-1.23563202625211	-1.08809892286317	-1.14408803999167	-1.01879113018559	-1.02344825209792	-1.00459625752526	-1.14686917730551	-0.945832748860952	-0.967242758149061	-1.24676967112086	-0.998904367507301	-0.976583480381617	-0.989458721008387	-1.12552542088922	-0.912240935480245	-1.07203353054059	-0.953342750063556	-0.916743593991676	-0.550555031377524	-1.07066378417292	-1.08219253421371	-1.01249031520199	-0.928246308204999	-0.989519469064397	-0.835507921185103	-1.04739576465362	-1.19569326206628	-1.01924065643196	-1.1248469852958	-0.841266282167382	-0.957385805804125	-0.940826809120315	-1.00443992505559	-0.95610434873726	-0.979163454957832	-0.941509608578411	-1.00884145268409	-0.907018128860253	-0.958209066523835	-0.902659256890076	-0.875130690406852	-1.0671029750795	-1.06435487205764	-1.12031285857968	-0.982259333054838	-0.866379052649204	-0.899632682707227	-0.778680894334219	-0.966156825799925	-1.05118859119746	-0.923116583564086	-1.15289845711585	-0.937248804937324	-1.07434161150405	-1.29347463974877	-1.02243511309951	-0.827647213109214	-1.01126238332947	-1.00316637152761
"3762"	0.131003685465969	0.154441518683477	0.256873903137184	0.185091389254264	0.309490872349323	0.201118296075427	0.160341960626551	0.0994672035172805	0.136733283130064	0.2786050322581	0.235085794075949	0.279130217311965	0.114878042135774	0.172742228858728	0.359093814871983	0.0564558470747572	0.21983432801222	0.162292688992244	0.133256479321208	0.270484927079671	0.135999559693049	0.171165252978864	0.320624258954239	0.0964781311613128	0.2289352662999	0.0291972691233462	0.00762407542180433	0.0901301585495701	0.118144909557475	0.0922405055376563	0.0184451083256143	0.187735413992292	0.225285829929092	0.189849788347063	0.204439356312186	0.136654719069524	0.169952247338276	0.0643893038102576	0.13997584552215	0.252489447072933	0.107047484643092	0.103827815077451	0.0711787388363519	0.294192803218467	0.205064311515389	0.169023806915413	0.0842807190616342	0.28736605543794	0.219270483153834	0.178764287714224	0.0578857570118534	0.179829083465274	0.263274938435352	0.0344719923655061	0.0817102864198172	0.207144977501403	0.132294470432039	0.286759880344674	0.15518606727365	0.0878959898568404	0.281957208619155	0.134297540633198	0.111126527510378	0.194402487804704	0.333965723186901	0.0868806244844328	0.111444944928381	0.149635487100628
