	"ACH.000018"	"ACH.000030"	"ACH.000042"	"ACH.000053"	"ACH.000087"	"ACH.000095"	"ACH.000108"	"ACH.000118"	"ACH.000127"	"ACH.000137"	"ACH.000138"	"ACH.000142"	"ACH.000152"	"ACH.000183"	"ACH.000188"	"ACH.000222"	"ACH.000238"	"ACH.000274"	"ACH.000281"	"ACH.000307"	"ACH.000320"	"ACH.000332"	"ACH.000350"	"ACH.000374"	"ACH.000387"	"ACH.000414"	"ACH.000416"	"ACH.000421"	"ACH.000452"	"ACH.000454"	"ACH.000458"	"ACH.000487"	"ACH.000490"	"ACH.000491"	"ACH.000499"	"ACH.000502"	"ACH.000544"	"ACH.000545"	"ACH.000549"	"ACH.000573"	"ACH.000588"	"ACH.000589"	"ACH.000593"	"ACH.000601"	"ACH.000606"	"ACH.000619"	"ACH.000624"	"ACH.000633"	"ACH.000651"	"ACH.000673"	"ACH.000677"	"ACH.000693"	"ACH.000694"	"ACH.000696"	"ACH.000711"	"ACH.000735"	"ACH.000738"	"ACH.000746"	"ACH.000762"	"ACH.000767"	"ACH.000771"	"ACH.000777"	"ACH.000781"	"ACH.000787"	"ACH.000788"	"ACH.000791"	"ACH.000794"	"ACH.000800"	"ACH.000802"	"ACH.000809"	"ACH.000827"	"ACH.000833"	"ACH.000837"	"ACH.000858"	"ACH.000867"	"ACH.000873"	"ACH.000881"	"ACH.000896"	"ACH.000911"	"ACH.000913"	"ACH.000915"	"ACH.000924"	"ACH.000943"	"ACH.000946"	"ACH.000950"	"ACH.000960"	"ACH.000968"	"ACH.000969"	"ACH.000994"	"ACH.001061"	"ACH.001346"	"ACH.001380"	"ACH.001500"	"ACH.001736"
"55289"	-0.121818058195788	-0.193584878129744	-0.0213949273710903	-0.200421836424463	0.0149015455025172	-0.0316657896230851	-0.100977937135512	-0.173511673713036	-0.141594215269249	-0.182606508918055	-0.146723151293845	-0.216845348503156	-0.178286240275036	-0.0556358025659414	-0.0478864458760588	-0.176907361130874	-0.0537661431262493	-0.182425872534429	-0.10931480282015	-0.223827573275392	-0.192997560620572	-0.0708499243076974	-0.0667566300199604	-0.187777411696302	-0.0654408021500445	-0.0749665312004986	-0.132446791978194	-0.0769232168395062	-0.124964947145764	-0.148490593385534	-0.218419025070097	-0.123702872086494	-0.0258474561581807	-0.117447707743779	-0.169409749541982	-0.168631013289369	-0.197833329043031	-0.181259623015905	-0.320344921948884	-0.103473995856904	-0.213734406345323	-0.155451281897331	-0.266113307841374	-0.184103397706991	-0.369429997236354	-0.163307180054355	-0.132982210383139	-0.195075051384346	-0.048218939112999	-0.195867680306866	-0.178142743506353	-0.140113905722207	-0.1003914685708	-0.268280934680466	-0.201633274531152	-0.166756127602378	-0.277765015269022	0.0514085183593003	-0.109295518617234	-0.0187676699062179	-0.159340619337831	-0.171790220595374	-0.2658990891414	-0.204912587704305	-0.148090181494904	-0.148536638503636	-0.0796735636843496	-0.126860869102253	-0.138963757289779	-0.227006011436444	-0.162878996483847	-0.0815800379887045	-0.185511396834284	-0.267116915803595	-0.0856671474280072	-0.190365569496696	0.0107802683351807	-0.17413771418803	-0.208281018856425	-0.146030018292979	-0.165278455571126	-0.187842820244165	-0.0900895993157863	-0.149786179115142	-0.205905099884666	-0.18111530327749	-0.0522082846428843	-0.216037767120883	-0.237019477655957	-0.212057412288982	-0.177299627935217	-0.084736565739514	-0.056049954410176	-0.141369704205804
"161823"	0.135197116118171	-0.0500993279027688	0.0237253966075259	-0.102557912071507	0.0906603861084155	0.0452561819328392	0.0149884751945125	0.0183014685016706	0.0407370125678311	-0.0115096323653079	0.0574988874636787	0.0212980503443335	0.0362019559392129	-0.0693420918562228	-0.02777352213217	0.0592959189351818	-0.083836833459081	-0.116453744991889	0.107912709410116	-0.048685203579614	-0.00286696393643422	0.0362023805516507	-0.029421163423958	-4.43708946055622E-4	0.0255545527600057	-0.0756819296656765	0.0692344989926655	0.0227591269775311	0.00381349291945783	0.0191715495983158	-0.0342939838588739	0.0322067011405317	-0.0566497547332307	-0.0733205083457818	0.0195758398014549	-5.89388647391484E-4	-0.112666974558044	0.00106377638638376	0.10720445593672	0.0112090683129437	0.0720714773452569	0.0622563951479674	-0.0301261784987028	-0.0657093842878231	-0.00568929314314731	-0.147571612491884	0.0195277899881085	0.0041190515060071	-0.0229782370105126	-0.0198851674542065	0.0809685665186274	-0.122461968635128	-0.0769083217565426	-0.0380077326302893	-0.0516075575194524	-0.0508351493523072	-0.0741676295880692	0.00170784194124803	-0.107494431233025	-0.0167613074281078	-0.035438445326142	-0.117943946365054	-0.0810303031358972	0.0509697272558355	0.0280981430909687	-0.164345404500081	-0.116011163207087	-0.04554231847113	-0.0861826511231547	-0.0323574543501147	0.0158835928575896	0.0341141458507137	-0.0398877513550706	-0.0218150573406696	-0.0768861436132135	0.0567077383562992	-0.0235352065902488	-0.0619526398686893	-0.0892696841974916	0.0184413391111753	-0.0350680108463472	0.0938418525113992	0.0320381990002002	0.0258288066251276	0.116967033106521	0.0240291252711934	0.0605314431575082	-0.0754129675032945	0.0239551955321082	0.00224692643470055	-0.0442882379707682	0.0103385650857353	0.072689450275946	-0.0735774267628633
"10840"	-0.0298630529893939	-0.0400277830890432	-0.0607799739718086	-0.0752163652439827	0.0349304685089575	-0.0649778231169418	-0.201057143873575	-0.204826035980039	-0.057296449318675	-0.281932030999839	-0.24360951266069	-0.0698976635485069	0.109939410959225	0.0318421665079309	-0.159185254101644	-0.209267383650246	-0.0656721931516307	-0.0368510021768591	-0.144315265886881	-0.166579108958913	0.0787585808346324	-0.0509498199112404	-0.129787274898613	-0.0428913326901744	2.92679614396638E-4	-0.100213094542902	-0.047108201465413	-0.0488453136081506	-0.11983139735155	-0.23769544220577	-0.228975639356287	-0.103008799247652	-0.0449386928551207	0.00940637868148381	-0.0286181759341979	-0.0486378017466532	-0.0540265035862706	-0.143959660413335	-0.0772515603100708	-0.0395484289586929	0.0764121464072653	-0.160656078080971	-0.325719812778806	-0.118724703502668	0.00996291303294934	0.004657472240178	-0.0467359790571381	-0.117021847109266	-0.192932465440787	-0.0314723089071686	-0.022824446471545	-0.0954576099899827	-0.17866582138153	-0.151122886708285	-0.0260453992962644	-0.182768285758739	-0.0413602252667705	-0.0952754380494219	6.8661991146399E-4	-0.0467830964704222	-0.151350255672784	0.0678578178155278	-0.0610870727235232	-0.107226982644229	-0.0214152848381617	-0.107562257777832	0.0466997820659814	-0.012082838595074	-0.311375338211053	-0.0336037238816192	-0.0509008998080764	-0.138277035739486	-0.0131088030265296	-0.153813808996246	-0.10860994519461	-0.220800013550572	-0.110736022265702	-0.19008562523218	-0.131003210773566	-0.11409394219004	-0.279541139555196	-0.179417752530684	-0.0520247668037139	-0.0691267642133535	-0.14201961622147	-0.127402255854329	-0.00633613980159249	-0.173791642042856	-0.0792416643963244	-0.205808505820207	0.00190646062963381	-0.100168033944778	-0.236748374773588	-0.132144566809664
"199857"	-1.0237302644697	-0.852954229031041	-0.864562696458168	-0.740302754162519	-0.697480387470626	-0.762152432563303	-0.78560079159734	-0.766774999729341	-0.936899065492494	-0.995296055748153	-0.755246036070755	-0.810128392242155	-0.855362062249262	-0.867830625747239	-0.655421490318846	-0.97556712176843	-0.872291784082244	-0.878759129553735	-0.991106193543297	-0.865618126492816	-0.796716050123173	-1.01430975069073	-0.748930220358519	-1.01594057394687	-0.877270990353293	-0.823681777935711	-0.822022498517941	-0.912885347479318	-1.00432522869178	-0.89607942548554	-0.825604012295655	-0.768128825851581	-0.862591387991576	-0.571807199099111	-0.777736140946034	-0.887930527835525	-0.926384427986607	-1.06226447278821	-0.939322837000599	-0.935546552933401	-0.984182721561911	-0.6339847161455	-0.816988218789606	-0.760986351592211	-0.917267158787317	-0.792618415057685	-0.78260795656927	-0.676621687032502	-0.849576420396256	-0.869959429489655	-0.656272671748753	-0.866804518573979	-0.878202557167008	-0.758824289587043	-0.884056016163217	-0.881529169036567	-0.815412479368339	-1.04203272142443	-1.03944464219055	-0.855062953180366	-0.928676193730761	-0.840071568846102	-0.750364145577021	-1.06929930165831	-1.03449157667529	-0.826639239412325	-0.981589581942875	-0.936060385379158	-1.01990249187327	-0.940906121776733	-0.754210663103072	-0.597990597025535	-0.809431766305668	-0.870259149179461	-0.706404760163281	-0.946721552152411	-0.817230941281446	-0.961768865818084	-0.829117320365858	-0.907260026865664	-0.906965214797068	-0.962341622816166	-0.903174304106575	-0.780797422188824	-1.16427816105623	-0.876440229877405	-0.621483155428839	-0.819397494717122	-0.917515535142527	-0.75969572323715	-0.711350574397297	-0.774299166117004	-0.78046016443831	-0.946048589140858
"317761"	0.0742358907324955	0.0934121039185099	0.0447384126834249	0.0447871824973785	0.101331536586452	0.0354937687698527	0.124345840564537	0.129986950549232	0.0568535278585391	0.102992025181379	0.195611354246052	0.032137337069354	-0.0347815032860805	-0.0677784772214615	0.154503671912657	-0.0400999098816678	0.0152609932503834	0.0974241475997187	0.0982761073762985	-0.0144910384233493	0.133666594621694	0.11309393520983	0.199956786424153	0.181569359798448	0.026068343249397	0.187798090774142	0.10577644253727	0.136888124356724	0.0744762210951863	0.122832448768013	0.0827654456354599	0.0584765188950465	0.175968163128779	0.0872686931654922	-0.0284765274082541	0.128756361238454	0.0347133376887017	0.192500247709593	0.11411150404637	0.14299794557214	0.0155274070601057	0.157814990579701	0.0951768848668894	0.0922526729912257	0.0463306493403211	0.0985533563836314	0.055130721677165	0.0483835385468234	0.105399361364778	0.0378248018757691	0.177770230028067	0.129251332982138	0.0300207338762832	0.0689336223215375	-0.00363039588412539	0.0375392547009738	0.126053912870461	0.0117065313008599	-0.0136016624913135	0.0501602841633672	0.095487155838562	0.0787479417581835	0.135345630316967	0.0147952719845459	0.0330352833723572	0.0991691475278682	0.067630138008691	0.0749932078288506	0.0752930666536065	0.127500755293783	0.0618840284075684	0.00256837523714731	0.00286985024897963	0.129815668490921	0.148121403342958	0.0598543635512436	0.114621551625739	0.0822648660372122	0.0839538567594563	0.174505749813174	0.241795244099149	0.0796635246899642	0.0906623475069186	0.0288392970170627	0.145303176133571	-0.0152603625566796	0.00223067087243507	0.0625607792581187	0.129942412037399	0.0911120875513835	0.0817249377069421	0.0940136762395511	0.021665513730017	0.0543602740591118
"63928"	0.200776763263242	0.0359042338313864	0.0506984090048055	-0.0594395735448449	-0.177206699447997	-0.0915193428229794	-0.0773939853530468	-0.125029288103852	-0.194282310974191	-0.00397411557086956	-0.0149257304530013	0.0501320816097046	0.0964586330027967	-0.117120572107243	-0.0492724731833805	-0.0937694066411344	0.132309376285548	-0.0837987479166169	0.114525754139674	-0.0199190199651615	0.13093908001214	-0.0200523950378037	-0.110177546957501	-0.015778295503621	-0.0530534203927306	-0.102916771691593	-0.0437303818469383	-0.0154636850437675	-0.0755280313517358	-0.0268495760107132	-0.0674000521739468	-0.0712223929737162	-0.0343115779777108	0.0560383975536891	-0.0326524290318583	-0.0953494846545833	-0.0358830462144229	-0.0516433348714793	-0.128462369400139	-0.0388070826319376	0.0338399772559666	-0.0107809904745607	-0.0749512020937598	-0.0761040176866767	-0.0523829431095138	0.135594550637017	-0.202254369780987	0.0164709076092392	-0.146314268652992	-0.101081601751531	-0.144334306615397	0.0191382284507512	0.0363396724292136	-0.0551322817522877	-0.0662460468496631	0.0355128097721223	-0.00829674477237265	0.0111706665085038	0.00548566391029666	-0.00487367679153322	-0.0669974349729204	-0.0317595393744685	0.0228445373922815	0.0208324522119138	-0.0490544080092735	-0.0368975140737238	0.014786614060104	-0.0784065241550259	-0.184152308541546	-0.0615311195462375	-0.0440917472252686	0.0115583840812415	-0.0086808685756083	-0.0252657129144836	0.00513157598615117	0.022442031530668	-0.0127431861209619	-0.0669617259668411	-0.077535791024443	-0.0337994321822759	-5.10014475269014E-4	-0.110444070144186	-0.0300221913885291	0.00431553217762764	-0.0686353415347984	-0.098941945301399	-0.10286627561456	0.0495018685300836	0.0203466119067	-0.0489037555470216	-0.0133181977768924	0.0114597930729628	0.0246219494789404	-0.0569331927145292
"1747"	-0.339249684586839	-0.26947202619407	-0.275557000038495	-0.249636165799399	-0.223846025920319	-0.337527220115559	-0.229018425597102	-0.177712084672528	-0.148275644524167	-0.291718428331925	-0.299795588986376	-0.351418414981473	-0.344790062029013	-0.267692429018655	-0.14877615968982	-0.195832075825746	-0.476407966977449	-0.313342968854181	-0.298183908922212	-0.308026564559186	-0.227253715837395	-0.249716591984603	-0.25304228598346	-0.305757484599608	-0.221519296538063	-0.222297003331217	-0.288231439773742	-0.120020703138085	-0.125753052579471	-0.149703579059513	-0.306356859491142	-0.256402526388357	-0.168416105220936	-0.213286560413653	-0.216466544539768	-0.28708169732041	-0.289956616361552	-0.352861047070595	-0.342850933415383	-0.132969809761907	-0.249400171806072	-0.321585664705291	-0.249480252061346	-0.253219434406852	-0.247673167870242	-0.221784903591267	-0.245172831009536	-0.145951237912907	-0.265889442396191	-0.252703136922313	-0.304885728987227	-0.262200707786645	-0.240240504530845	-0.240788370216157	-0.167669353838542	-0.271098659570877	-0.320838112130857	-0.176262599283193	-0.195634211557463	-0.0809298921852095	-0.0728441954453854	-0.119418604953367	-0.275040045138767	-0.190480135787641	-0.263934360112396	-0.309711781324232	-0.33684881872836	-0.145399036816655	-0.373313100682999	-0.23486390665368	-0.270891092649963	-0.119891961121498	-0.275417158640758	-0.188053873738828	-0.190464489307459	-0.295669171599934	-0.191542106509058	-0.120517061497263	-0.190079096499893	-0.279155274152735	-0.232373630887068	-0.209944591676793	-0.198934380914218	-0.169584884625329	-0.328576318807256	-0.0987275927167913	-0.191969613661545	-0.157498445247445	-0.153228079833699	-0.241929344648807	-0.305265293310439	-0.31792734702121	-0.296973054322699	-0.11879046386423
"1915"	-0.939328438426435	-0.886278777405643	-0.91019656900614	-1.12449577326782	-0.861824761539608	-0.810266133004969	-0.89470218181147	-0.877603717574789	-0.947575173756481	-1.01773694575857	-1.05127007612136	-1.06323296389126	-0.977104749388185	-1.05511321274396	-0.84604866600224	-1.13196929365013	-1.03417720287898	-0.929194646561085	-1.03122174233841	-1.06056760923772	-0.927265774530334	-0.964166995884736	-0.936144908181324	-1.06404968181252	-0.888504776389901	-0.974737396484784	-0.762228207897166	-0.793150938192979	-0.890740198475558	-0.552608418813971	-1.08642171844735	-0.913519594948313	-0.854046480233498	-0.968673586559736	-1.01946024548137	-1.04667139302659	-1.01311793259879	-1.02817107549741	-0.784925457875966	-0.982426112403868	-1.03538607669865	-0.928751019794774	-1.00533731177176	-0.811714178365008	-0.993512656032039	-0.707906564120593	-0.955986220330748	-0.77358517249433	-0.820065735784518	-1.05245359866478	-0.814138000511386	-0.794030482932597	-0.966647260739963	-0.895218864619491	-0.969923286733706	-1.01506603990779	-1.01715897113597	-1.01232176374235	-0.800933308931247	-0.758908019161263	-0.911007605038743	-0.932448749071149	-0.966076631849128	-0.888494325535099	-0.934031157167531	-0.854495040623124	-1.04534290834125	-1.27815853560926	-0.945262361498182	-0.942989925397669	-0.889575212880648	-0.746649197394428	-0.914862033936525	-0.878056835136823	-0.755400731169262	-1.01414746644976	-0.869552824295541	-0.901467161039666	-0.918358269574849	-0.925611856384394	-0.928267370704687	-0.801067250980572	-0.891228248644365	-0.84113525571439	-1.14096855639469	-0.930483641810759	-1.07109845902448	-0.870204929519324	-0.846186415942064	-0.900385373804282	-0.814184649956759	-0.888431311754577	-0.807466289382631	-1.23705388643498
"56915"	-0.955148386949432	-0.841329412239834	-0.886132918458963	-0.902148132545765	-0.613009698852973	-0.925181103105543	-0.978091239297083	-0.821464698089265	-0.788823697709959	-0.971716343065764	-0.792512225847875	-0.778789974151954	-0.897757715243766	-0.77126296437146	-0.895212829897643	-0.764480092744214	-0.742407679883795	-0.769128642283546	-0.932690722534333	-0.803411309382615	-0.773438097998898	-1.00166276148025	-0.676127840959762	-0.72164637991343	-0.853257469827132	-0.526344015159802	-0.890764981853333	-0.898317160752189	-0.981978037636698	-0.689319811184146	-0.792617590585921	-0.693186097477997	-0.724799199342168	-0.650476189388543	-0.770243747830736	-0.867715180804654	-0.902860675084405	-0.917241610832321	-0.710794345319739	-0.91128732391086	-0.981133254990751	-0.862088158029361	-0.931397779347835	-0.792759397754	-0.838789403322517	-0.775852952974888	-0.996516562482256	-0.631807032013657	-0.902966633736469	-0.944185643846184	-0.618626519581039	-0.936880525509241	-1.03499137470177	-0.817233078673285	-0.87630507040236	-0.729423925831362	-0.874492910667921	-0.79929036191033	-0.656298689046372	-0.584792812615821	-0.621569650949128	-0.887905324221987	-0.7908613367826	-0.694240572444148	-0.839613506139915	-0.827876845754834	-0.846254757066551	-0.622808518041447	-1.13016648793037	-0.825902777062595	-0.906349653182527	-0.717334086920291	-0.938795921375958	-0.851153337873054	-0.831841885104954	-0.824674222341202	-0.84318661926457	-1.00440440196949	-0.728256174435638	-0.858017610224869	-0.900983660956332	-0.793268507662108	-0.85593647611153	-0.757264293767159	-0.865413236066987	-0.767944224846738	-0.648818622411542	-0.883843806694648	-0.811218377486546	-0.877083872056717	-0.835457576356897	-0.672698060141191	-1.04389328840065	-0.573110082052812
"339145"	-0.342628664597158	-0.0477927931768373	-0.2383666206506	-0.237987422482946	-0.167809252433886	-0.172107525640818	-0.298118870692008	-0.145510948686754	-0.196833872771756	-0.191309057720893	-0.260150537484919	-0.0906188038797087	-0.313713850675593	0.0269030495171314	-0.109382598103927	-0.1238933337281	-0.206282925049653	-0.220947257750946	-0.338744301848428	-0.180741201004435	-0.0493581175956862	-0.199047507690709	-0.148872070502124	-0.196427104398906	-0.287297298500845	-0.197750566519243	-0.256699043517329	-0.160207399836043	-0.153370490925694	-0.152714555432466	-0.128836580511313	-0.172617738342909	-0.149435332800842	-0.248518827066532	0.0780177171750449	-0.264053781380489	-0.222947550258208	-0.237113586957055	-0.182188647300617	-0.118479199507387	-0.220967993224937	-0.133493869532728	-0.265528044371846	-0.321773886257929	-0.192384602014055	-0.314875879934212	-0.175509405296265	-0.0334271879495763	-0.0320069433187638	-0.143762384133242	-0.134908263958936	-0.231025760356096	-0.113657053403108	-0.104454238188277	-0.193170211770929	-0.252818955487139	-0.178863888541702	-0.144118065268254	-0.117988730401064	-0.158642364835341	-0.0569435354912646	-0.180996690987393	-0.155577646205936	-0.120235564340495	-0.301080453488498	-0.123886830252392	-0.354337178543287	-0.102710778722436	-0.11677848590845	-0.0790570687631297	-0.0786308446178331	0.115082686457854	-0.166285810420359	-0.0168939784121302	-0.105562695518499	-0.290661747031221	-0.179336124068828	-0.19446557063865	-0.122557097840782	-0.0570272661694548	-0.0616203353079489	-0.212734341342207	-0.126625254770332	-0.0979251876625717	-0.208245077370539	-0.180578750476212	-0.231284572548557	-0.250161630380215	-0.202359796592579	-0.129128749644273	-0.363487450220944	-0.239597529265768	-0.0329255787526464	-0.186978748991007
