	"ACH.000012"	"ACH.000018"	"ACH.000035"	"ACH.000045"	"ACH.000054"	"ACH.000223"	"ACH.000244"	"ACH.000266"	"ACH.000323"	"ACH.000348"	"ACH.000365"	"ACH.000375"	"ACH.000450"	"ACH.000486"	"ACH.000522"	"ACH.000528"	"ACH.000584"	"ACH.000622"	"ACH.000657"	"ACH.000688"	"ACH.000696"	"ACH.000738"	"ACH.000746"	"ACH.000765"	"ACH.000821"	"ACH.000822"	"ACH.000841"	"ACH.000855"	"ACH.000869"	"ACH.000885"	"ACH.000887"	"ACH.000906"	"ACH.000921"	"ACH.000938"	"ACH.000969"	"ACH.000984"	"ACH.001038"	"ACH.001164"	"ACH.001275"	"ACH.001278"	"ACH.001301"	"ACH.001377"	"ACH.001500"	"ACH.001735"
"23305"	-0.0493009241708696	0.0718995898084678	-0.0238044383881032	-0.0947391662885545	0.0519481674578962	0.0343648998171109	-0.128783157784178	-0.132962952458596	0.100520191594711	0.0507604687903746	-0.00115185499562563	-0.0380818051719551	-0.00693618264766523	0.0190876947229943	-0.102089869680667	-0.0289447268725546	-0.0978104913600717	-0.0396326647333905	-0.123883012439882	-0.164792430504257	0.0354759324828249	-0.0438583641073605	-0.0679419459896572	-0.00676583292105791	0.0890265477998163	-0.130796499373156	-0.197146385230018	0.0348517287194603	-0.236581118358909	-0.133105216556016	-0.0688679070208298	-0.0864589571239428	-0.0492243448173331	-0.175118689270735	0.00373378995720935	-0.113569611183224	-0.0261717586867805	0.230196606167978	-0.0440177421461839	-0.0603415313366878	-0.0227585780536887	0.0777851372934625	-0.128288623769017	0.053214834651032
"990"	-0.943733798229694	-0.672938449081102	-0.983646556478312	-0.829111541297757	-0.88490610132871	-0.999123556207452	-0.836326064672042	-1.04508630993362	-1.09314573275743	-1.02928588302442	-0.75413718118503	-0.933493993566762	-1.10320267793937	-0.934483131617671	-0.826683945184657	-1.00818156121083	-0.771072677248379	-1.10377750044963	-1.04297017479547	-1.13994826609841	-1.01861243972771	-0.801839535111538	-0.817804000287338	-0.826348959384649	-1.07075954123951	-1.10012120539846	-0.936926164558825	-0.884018298445123	-1.31961797233382	-1.05173865683632	-1.0256083413817	-0.921465104671049	-1.01585249969838	-0.924883169985479	-0.944072754827711	-0.859030032765182	-1.01439089567857	-1.14310555987433	-1.0012175402906	-1.05065847469738	-0.8613581223918	-0.902973032206817	-1.114708995396	-0.984076783534567
"80217"	-0.120400841350088	0.0721318605543153	0.0600492606459854	0.00438775921545574	-0.00444656352267942	-0.0770971644187321	0.0189063319958178	-0.0322226511445217	0.18387606900419	0.0224445612853719	0.0217843767182451	-0.104094358143702	0.0558575018246841	-0.0692459899516326	0.0666818551751589	-0.0778627394024805	0.0201151711071874	-0.0321662190380822	6.02972670994909E-4	0.0182456805258173	0.0184216119507192	-0.0201396537793535	-0.0125798697159756	-0.00385980416559904	0.0831089695502192	0.0321996699501079	-0.107530989686245	0.0448043922330168	0.00153177672250151	-0.122655376917884	0.0502707975800888	0.00141211391944592	0.035798255507343	-0.0959231855983924	-0.0168853048955663	-0.0227825243242423	0.0559015102496156	-0.215650977316914	0.0645286574840994	0.045748827418618	-0.0855029955377906	0.0206627602757061	0.0391937755028851	0.0705136300303429
"4848"	-0.372808898345537	-0.368195709694649	-0.301299347141307	-0.341058722398804	-0.550794742794504	-0.661057095618359	-0.615982886593765	-0.69632924026529	-0.35393247832195	-0.714103064037824	-0.230211847673893	-0.641437800391574	-0.693799714653718	-0.558173536242998	-0.445444698556751	-0.625293238912405	-0.677894029225654	-0.369382874515778	-0.474634598505792	-0.68189453079024	-0.544591536050181	-0.599587952509018	-0.608115203129485	-0.592777092401018	-0.604339516809706	-0.834574622134054	-0.383649580739999	-0.368545898039643	-0.61001686836929	-0.387755129067268	-0.565540285281116	-0.34956511236319	-0.558456715695934	-0.554884334418906	-0.572021671798338	-0.449300420677522	-0.338871550060555	-0.487874154872322	-0.559354564425799	-0.599110851198036	-0.510970197958608	-0.515629936252632	-0.30184115570334	-0.516629930550299
"4849"	-1.0694868557399	-0.979323728525962	-1.0345380614811	-0.891735796970564	-1.11723376993586	-1.20153600955215	-1.0961844506675	-1.10473326602362	-1.04911704992688	-1.23152321048662	-1.13485176005663	-1.13714475061129	-1.01906379371093	-1.10888574615962	-1.14002216164528	-1.28032347409557	-1.1207811002407	-0.890094423310031	-1.15655256374153	-1.40670775568165	-1.12662287106766	-1.18473572423265	-1.25933006883461	-1.14021998017992	-1.20821992050975	-1.33880802705287	-1.03724023803573	-1.1429393710708	-1.26471308658122	-1.22198214768469	-1.01953645505641	-1.07821472438314	-1.23021203354943	-0.854455105120586	-1.05253637282184	-1.1955882403393	-1.10000641822414	-1.06811940809701	-1.09071752830475	-1.28523944410168	-1.07426231488847	-1.09804781891123	-1.25859446889303	-1.14517869087939
"1982"	-0.78089596647525	-0.603143860310087	-0.896693946583349	-0.584424288423385	-0.52348152080126	-0.739297546784694	-0.626177875291204	-0.591019979465413	-0.904020457372697	-0.896740406274733	-0.673929073763111	-0.751522838244305	-0.625475153729326	-0.725285237491106	-0.624517143487574	-0.512863960523016	-0.60161718284162	-0.765505829817845	-0.663360249326417	-0.718258934385106	-0.742780701305817	-0.697762510145114	-0.623208229978576	-0.746533908514468	-0.956020413885038	-0.921960771358939	-0.512715513695781	-0.480967203817027	-0.889307465988404	-0.648388718533717	-0.616004170394656	-0.609239544792352	-0.840021719502502	-0.689530980117535	-0.7002227298713	-0.725210269992051	-0.461280919222457	-0.503652374017571	-0.789978344457301	-0.725556658156175	-0.711437349013174	-0.743305019154553	-0.75456829287854	-0.626911919631163
"51661"	0.0699580741103961	-0.107982787998466	0.0743953491377169	-0.00912521469315137	0.00792794479351498	-0.136326921118711	0.0353554449108251	-0.0172166876812539	-0.124338778205056	0.0347911359219573	-0.0110299003784306	0.0417808196102368	-0.00332348897337571	0.0171245637555158	-0.0593298996135544	-0.0626858012091903	0.0718340737951429	0.0493020703771583	0.0378945029720765	-0.178778117576065	-0.0492274062858693	-0.0288602926276692	-0.0292044338186876	0.0311950396975461	0.179934310057788	-0.0978769417025954	0.100569982529416	-0.0862464002123066	0.150262978720084	0.0642836739621031	0.0297432103621245	0.00501698199276585	-0.120738603956948	0.111066168398734	-0.0628006515962545	-0.00311984698527274	-0.0238853027583125	-0.12938462989963	-0.114389567826938	-0.108211223490293	-0.14171808256168	0.0115043178913023	-0.127936792101563	0.0916795676942267
"54856"	-0.520962563390863	-0.308780579225395	-0.384034464704248	-0.389281868536992	-0.335252750356501	-0.349299219641806	-0.4166043708292	-0.465972704403974	-0.494050418500283	-0.393669103038293	-0.383221334186403	-0.458741356269177	-0.436880634796368	-0.327521112668222	-0.300884211068495	-0.452715635920627	-0.327090248672911	-0.403131205821905	-0.472636108317243	-0.419216262363366	-0.400832164906427	-0.297101918308593	-0.310888102185493	-0.469110059554535	-0.331891749231048	-0.326301197277417	-0.134015286770103	-0.463062371651286	-0.411277410050387	-0.426262288455723	-0.363342698757426	-0.226641346218097	-0.336840223622529	-0.481397479195383	-0.241247468994657	-0.773310100813692	-0.401649824247892	-0.317078856438975	-0.462179583548046	-0.51127131017262	-0.500725729778342	-0.31678496195815	-0.318634705517882	-0.480058662722843
"25974"	-0.242564205905705	-0.265862609729581	-0.213917924008128	-0.256058820699332	-0.251263499247838	-0.263975021408152	-0.140471028063189	-0.163055660015385	-0.175125997276686	-0.143149777503311	-0.261024621251088	-0.319208970209613	-0.333241498673231	-0.320201838095586	-0.253839853265837	-0.297272584759054	-0.126943491515639	-0.316116625528267	-0.312830789543027	-0.123574535611051	-0.228818006968893	-0.109101587183351	-0.320739939944763	-0.410942778325009	-0.288332419713085	-0.203638385093614	-0.315781033493995	-0.217970239350426	-0.228306126344896	-0.218172511943686	-0.321758240918156	-0.196605465300034	-0.240142681413583	-0.231887712526558	-0.270485971705276	-0.20789670305063	-0.078609017833206	0.174712775114594	0.147839862566518	-0.361229384024721	-0.159818097466708	-0.182061839736121	-0.222196106320045	-0.291132079477325
"4548"	-0.0200048093550012	-0.152248627410764	-0.0983783558929582	0.199412496344952	-0.0941982267946597	-0.0913894630412339	-0.0611248864373415	-0.14815790381818	-0.0728615125219776	-0.165485615291904	-0.167009614902932	0.0191975931102267	-0.238643577394954	-0.255739881226205	-0.192334407892175	-0.0122511825586316	-0.0609088495564464	-0.134332893088012	-0.149451367360282	-0.0877374172013717	-0.0470509139952615	0.0776572653689806	-0.0129223057625629	-0.143455718235107	-0.161743172761376	-0.0970952185374613	-0.214733003847787	-0.219787247333731	-0.0935731300323057	-0.192236027800004	-0.120480780103018	-0.126455813145693	0.00478418508052773	-0.292516042347902	-0.149770547820521	-0.11251697884427	-0.155109752481735	0.0935778756762876	0.0348827119861737	-0.0466381740887493	0.0380646861306521	-0.0515192262561829	-0.0572199491142746	-0.245385010733341
