	"ACH.000036"	"ACH.000040"	"ACH.000052"	"ACH.000075"	"ACH.000092"	"ACH.000108"	"ACH.000116"	"ACH.000163"	"ACH.000178"	"ACH.000237"	"ACH.000243"	"ACH.000260"	"ACH.000278"	"ACH.000331"	"ACH.000368"	"ACH.000407"	"ACH.000433"	"ACH.000445"	"ACH.000473"	"ACH.000496"	"ACH.000502"	"ACH.000518"	"ACH.000520"	"ACH.000550"	"ACH.000584"	"ACH.000591"	"ACH.000616"	"ACH.000657"	"ACH.000673"	"ACH.000688"	"ACH.000766"	"ACH.000784"	"ACH.000787"	"ACH.000792"	"ACH.000802"	"ACH.000811"	"ACH.000827"	"ACH.000865"	"ACH.000901"	"ACH.000928"	"ACH.000974"	"ACH.000993"	"ACH.000996"	"ACH.001050"	"ACH.001075"	"ACH.001183"	"ACH.001322"	"ACH.001336"	"ACH.001654"
"10881"	-0.225499514305818	-0.148772931229309	-0.513920798571317	-0.0961825587796403	-0.228006124985957	-0.145301968051897	-0.255670853371513	-0.357858438209818	-0.257548051588074	-0.287540332897526	-0.239696890847084	-0.203469302362528	-0.113612959754721	-0.251109170613824	-0.300127370643152	-0.0419072462259309	-0.185875272408625	-0.123767522800377	-0.421898268942459	-0.210159884612535	-0.346941778444099	-0.213386740923835	-0.439697182957043	-0.267153477788649	-0.173529222591432	-0.233073094502017	-0.177214911736798	-0.248309372786009	-0.238698461614614	-0.143838512656202	-0.198462346896506	-0.316407537732239	-0.375610798292895	-0.142166342332054	-0.155718756279245	-0.371233064478196	-0.109766346622667	-0.288748021528392	-0.194556693881524	-0.435839433922897	-0.286767514871047	-0.243761186105172	-0.211436857012324	-0.257885011621759	-0.153315464007967	-0.191051543738422	-0.399083496134317	-0.154585383546687	-0.306337415215786
"10286"	-0.325386052370598	-0.400833276696344	-0.464765658353678	-0.389690806589501	-0.484401722501067	-0.489919628936642	-0.485643667667186	-0.533825288284148	-0.239714106557853	-0.377513318191885	-0.721210459044012	-0.525889183716084	-0.542455063552263	-0.763374940122819	-0.40163356260798	-0.327516963382988	-0.347774641609536	-0.571678372338295	-0.501869807485811	-0.363888341541174	-0.737694634026055	-0.759079965211647	-0.412998335586792	-0.322327224236287	-0.401705308452531	-0.392158810280738	-0.60270343953349	-0.421069845662973	-0.408488623718844	-0.323709419355657	-0.33855504609947	-0.593642435508005	-0.596029652488384	-0.453889386655301	-0.54983144639677	-0.615752774463585	-0.562876861540544	-0.600466764567312	-0.342487740733885	-0.788428624360907	-0.394016967354813	-0.472271872401157	-0.603368227902584	-0.592209851708229	-0.687397854335213	-0.439976351715689	-0.723294160002669	-0.436408017229621	-0.667630417191958
"55814"	-0.774358090498309	-0.450429051057706	-0.894097036354689	-0.847792795446352	-0.507588920112678	-0.807053303157758	-0.973570622006883	-1.02299719355903	-0.795947485623286	-0.62378984774838	-0.57701568386273	-0.578106417004312	-0.80440671707921	-0.7840183035149	-0.748055685860651	-0.547021694716158	-0.547662819626814	-0.484877875545604	-0.720536010344064	-0.550498568459558	-0.369864713254782	-0.861733853988603	-0.515160775125793	-0.56483597454316	-0.856237611023026	-0.6168879351861	-0.742528456563529	-0.565973421181517	-0.686273164570156	-0.628035761707138	-0.604907181723197	-0.843742094404542	-0.895510800546596	-0.522101696456589	-0.725581501729214	-0.825516407216262	-0.624458910193802	-0.648659734573436	-0.775012441236363	-0.947778156879126	-0.806599992553379	-0.828237080451111	-0.84688988905689	-0.716832252541317	-0.489649822645174	-0.751288933450365	-0.748828942317479	-0.699452384102729	-0.766530545696927
"9184"	-1.2207441026006	-1.44484985794508	-1.57470832594279	-1.44105976485036	-1.45514523675162	-1.67767122857023	-1.74248434625074	-1.68798217389957	-1.54184981509372	-1.76714157376913	-1.90925674827865	-1.66804544857928	-1.96910882013961	-1.63143853748859	-1.73944654008369	-1.69243483060834	-1.18564629606584	-1.51060819150804	-1.56150782664422	-1.8194267128701	-1.74960845096705	-2.03647496043229	-1.50385746156521	-1.50938469001003	-1.63271772337174	-1.64959411335284	-1.35104409956339	-1.66511166071353	-1.51090343682317	-1.08051911444056	-1.59556127054715	-1.67844463940731	-1.62599303492321	-1.73488891834219	-1.76058647682833	-1.2727836793072	-1.62004544926778	-1.67411421401899	-1.5847226490609	-1.38379853209865	-1.48228837364161	-1.57217618569604	-1.43699195092333	-1.18746215187618	-1.68339988214345	-1.42628339200897	-1.08298107620788	-1.55376791389429	-1.74655993877148
"54955"	-1.1205754139879	-1.58227038953918	-1.47945191652111	-1.53872892072677	-1.36452172061392	-1.50524105108672	-1.60959154583048	-1.7588032475432	-1.45427767353742	-1.51647428079337	-1.75844928440425	-1.5244979837365	-1.44120656112248	-1.51327304973943	-1.46810565559388	-1.63061826053086	-1.3598708727424	-1.37607868310537	-1.80711796269672	-1.82418597800816	-1.60493927694841	-1.86437744452296	-1.36577447392267	-1.64688095260886	-1.5946453134833	-1.61302955503318	-1.54613978740777	-1.33364167143258	-1.46621181709741	-1.15654267032245	-1.69725749503778	-1.68192673679059	-1.6528503499368	-1.9922946098173	-1.74305122729617	-1.11035221635752	-1.56506053459765	-1.63587261642777	-1.4244234227916	-1.23131263574799	-1.19866470828807	-1.4234601855848	-1.15023757164775	-1.55046016304371	-1.44492888436674	-1.47528729454766	-1.28170835544821	-1.61361991594769	-1.82982767339995
"25943"	-0.0900657919778506	-0.0410150177796081	-0.0623073497787559	-0.080237928039154	-0.027209540954266	-0.0631228572486406	-0.0509633609732994	-0.0537785124990889	-0.0494844442385459	-0.0205096201219263	-0.141342748137052	-0.0947842429340547	-0.0683517766095256	-0.0251913672359372	-0.104473659219397	0.0784047335537632	-0.0310805468166816	0.0922724381905387	0.0542185102948612	-0.0194534932524854	-0.116100019935958	0.00111991279618966	0.0691854921470783	-0.109198611361699	-0.0282703870421699	-0.0117806942983046	-0.0289004102594326	-0.0839623658396797	-0.0734620299674628	-0.0443610698654183	-0.0132144693414199	-0.0446593492855632	0.0905835038093999	0.0649102004479085	0.104999132013284	-0.12990762341407	-0.0816533030946648	-0.0216847188639152	0.0187420165474621	-0.222997668322637	-0.127608123686662	-0.106727612889868	-0.0733754121728006	0.0271755400140199	0.018885569491178	0.0987151865968566	-0.0750692074379101	-0.0199571847735152	-0.129147245094346
"91612"	-0.155679588610301	-0.0834355666314635	-0.115093399497138	-0.16982433600827	-0.174988614758584	-0.0758986069659378	-0.120052379089618	-0.153363440859558	-0.153764295337991	-0.019887872244877	-0.179587831788051	-0.227162241608223	-0.151527964969266	-0.0587845066518893	-0.190006721019587	-0.274098231274862	-0.167153110665268	-0.189956622352092	-0.213909926504869	-0.0841815283180926	-0.160591517835595	-0.0899934527167668	-0.202807315756381	-0.212275439220915	-0.188085411676195	-0.259394695713742	-0.0917312969780599	-0.114165943623895	-0.218643352129772	-0.119710409843091	-0.15881667182924	-0.141224140453424	-0.132751250474462	-0.210090812179191	-0.0411547394110875	-0.126672837376295	-0.162713320815182	-0.12944535720355	-0.124384550649122	-0.19619331299908	-0.139444797876785	-0.343784610390658	-0.17719514524209	-0.212544783657022	0.0793585824239514	-0.0789927894989463	-0.0995761689719854	-0.16565808125507	-0.15430731928116
"51241"	0.202508286807843	-0.248455640918756	-0.0685379661341053	0.0662494647017212	-0.241516619680541	-0.111462825105802	-0.226930907125626	-0.113594980448704	-0.156333290326977	-0.0580074722104474	-0.20170821531306	-0.0948477790401341	-0.24789669331775	-0.160817301088338	-0.299168792051206	-0.233444926807033	-0.0987404519712093	-0.179351614608533	-0.0694144496397686	-0.118267445960614	-0.0425248385585501	-0.163936061530565	-0.166498527635086	-0.28278637252022	-0.301466277530131	-0.0474658434109571	-0.0564866840983221	-0.241875415634596	-0.0645504589802784	-0.0867789699163629	-0.0530777677853972	-0.436549992064644	-0.240721031043692	-0.082856697616903	-0.00756713104360819	-0.184893817847882	-0.0705019937589814	-0.238919052972924	-0.167112234498039	-0.322889286004326	-0.0461317757180492	0.0269264575275625	-0.0673053930637939	-0.221885350593727	-0.120108000216554	-0.0127816403639431	-0.231958321435765	-0.282821599018765	0.0069169815479096
"10815"	0.0732007440526074	0.112548420462639	0.173924387915726	0.151143254520768	0.206826159328816	0.0377511588236278	0.192522797704068	0.017895718525041	0.0569145652403745	0.0702794768406686	0.123848356314007	0.22059307815428	0.116390212090891	0.039808032526217	0.0371355347448117	0.202420052407534	0.153780196196001	0.195719887351377	-0.0479994263596016	0.202716887268785	0.0207024264831101	0.183863025186511	0.0918091245564983	0.173008357920352	0.0733980462490915	0.0688587590554465	0.207898954171791	0.11906156427484	0.164894156929603	0.0700396619320537	0.144134576450129	0.223533174462959	0.105142031334223	0.0651207314103017	0.123001335610438	0.138962225328343	0.0583108898377369	0.135009168478728	0.172770590245651	0.268450164892697	0.157412809566301	0.12148229206868	0.0707057887793222	0.116935256905502	0.167271312384864	0.0667154123328459	0.0437263394270258	-0.00895194589532004	0.142322745419846
"1582"	-0.0278338717984844	-0.00478413304664044	0.0333464871356066	-0.0069417507602642	-0.083508933298528	0.0402214385942753	0.0223271804150095	-0.0699428919325572	0.00218012734038905	-0.0732766269019492	-0.113074761913435	0.0422459484261551	-0.0937011164813453	-0.0785972779958372	-0.0853159445902911	0.0599799608271177	0.0681142448428055	-0.0494077765995957	0.127420076787098	0.023392866201016	-0.148500744349964	0.171094335171518	-0.00288720225354817	-0.0995405535444861	0.107032063065354	0.00129593762132067	-0.00826467313501756	-0.00591036119495758	-0.0385207869359852	-0.00407215788620002	-0.130034776309628	0.0147268486402655	0.089704756561382	-0.00615374545857513	-0.0586072852601046	-0.0785110829837461	-0.0556649159261196	0.0367998655123393	0.0589068420478768	-0.147316296338223	-0.110667946256441	-0.0068761877255572	0.074842648934911	0.00839222075145664	0.0438366649462926	-0.0283543294141441	-0.0536955555398606	0.0029535073729787	-0.0409678884898004
