	"ACH.000004"	"ACH.000021"	"ACH.000123"	"ACH.000128"	"ACH.000152"	"ACH.000190"	"ACH.000221"	"ACH.000235"	"ACH.000266"	"ACH.000307"	"ACH.000308"	"ACH.000362"	"ACH.000416"	"ACH.000420"	"ACH.000463"	"ACH.000483"	"ACH.000511"	"ACH.000517"	"ACH.000544"	"ACH.000624"	"ACH.000665"	"ACH.000706"	"ACH.000713"	"ACH.000738"	"ACH.000753"	"ACH.000758"	"ACH.000768"	"ACH.000771"	"ACH.000805"	"ACH.000827"	"ACH.000861"	"ACH.000921"	"ACH.000957"	"ACH.000958"	"ACH.000969"	"ACH.000974"	"ACH.001431"	"ACH.001554"
"176"	-0.215529864050619	0.120167057449558	-0.0543579586005487	-0.125936596748647	0.0222798506652258	-0.0258355408682674	-0.0834490659618661	0.0667455770517673	0.010628552745292	0.0236027698379485	0.0602251011356705	-0.0654536801399279	0.00345796836090026	0.0293067520807122	0.0741547177384449	0.0524151544054565	-0.0552287571157563	0.050505366030978	0.0941980686476341	0.123634699815553	0.0346967801304464	-0.0280192354861737	0.0349069687145054	-0.0224811408247647	-0.0571400941789397	0.118201266408048	0.131193351353208	0.0689932486553928	0.184846385066648	-0.0533995266970061	-0.077300171875768	0.0919003172216912	0.0552475852892488	0.0679218039997089	0.232887774296972	0.00430330288029604	-0.237645386988716	0.0515239642571467
"22985"	-0.814189961110242	-0.6854364198555	-0.576069343753572	-0.491327818785899	-0.701234359049611	-0.774798425427549	-0.740905973907259	-0.563286861709357	-0.511357921274555	-0.738769273562265	-0.553662881502457	-0.724928212433345	-0.576985207295393	-0.591481336804888	-0.502657256186056	-0.554282520008539	-0.505405922371513	-0.585908276266501	-0.729794543125865	-0.7909380785978	-0.769710528048728	-0.530338728007158	-0.520171848261728	-0.518739328617425	-0.681458948750991	-0.278879303118536	-0.679002190271572	-0.554045367514731	-0.735311584478091	-0.739202095175766	-0.479594996564713	-0.800499536198382	-0.498225044017727	-0.650385085560932	-0.630905926380616	-0.497247976440076	-0.724762861653189	-0.671832000866744
"55589"	-0.0715660885067278	0.0589731496374902	-0.0871506229133775	0.0877806935393808	0.0426366101256696	0.00509681303192263	0.0480034501350029	0.0986984007015808	0.0243945352817915	0.00395105218910303	0.0355569608865803	0.0234241418060618	0.0385217871808596	-0.0994080732185332	-0.0040967580750499	0.127315433373309	-0.0335251079707779	-0.0534980638174055	0.0539766107604675	0.0594488603248789	-0.0491185035093381	0.0226159247704851	6.80332804795415E-4	0.111854277928167	0.00418082208922788	0.0728986560238727	-0.116759526728489	-0.0933374555386615	0.21684897776592	0.0267751156760375	-0.0950799040629966	0.0675288115552794	-0.15390247716969	-0.0971167062133587	-0.0370974691942083	0.00895359340758646	0.136230868255308	0.0770655207332784
"2972"	-0.771584984174198	-0.85720999291392	-0.855559460898157	-0.631852741275785	-0.676065740011735	-0.765737310594781	-0.834794645915847	-0.652872962661968	-0.695001382420197	-0.831860279716198	-0.832342547502082	-0.854532836136666	-0.803542212970132	-0.885717044952496	-0.742458776493687	-0.90145850489067	-0.732926744825953	-0.755267317648988	-0.759029431040597	-0.737959260313128	-0.793310855658618	-0.790540025987289	-0.665888805390447	-1.01190322674641	-0.740853585566372	-0.857666640142483	-0.708362039469342	-0.854647512330432	-0.779950433024757	-0.805924592697066	-0.733963307510293	-0.850276317571671	-0.812393202537602	-0.624707686873803	-0.737509286008612	-0.847506388985337	-0.789067689522588	-0.852213368421664
"51244"	-0.715498253657672	-0.818323409043782	-0.62604215233408	-0.790144601223717	-0.600595194633977	-0.732654274809775	-0.806105303059564	-0.696445123779492	-0.803513579070656	-0.829747206634161	-0.902653856662704	-0.66794671004752	-0.692645266084492	-0.764955430506846	-0.660409714742038	-0.771254707076699	-0.59386443849595	-0.737727732385153	-0.813767232623026	-0.835926996463878	-0.716682190192229	-0.654978901371407	-0.37723207917848	-0.607264407236938	-0.562025940757736	-0.778534867458482	-0.719756801425548	-0.777690441792587	-0.720891785768601	-0.69193053265504	-0.646561787759502	-0.752265308425994	-0.683807725580801	-0.623690407936393	-0.606178683698237	-0.456972806861379	-0.807255795686209	-0.717629406515205
"246184"	-0.660280092018723	-0.594019190548626	-0.415657652794757	-0.165040251211104	-0.633417806095681	-0.73048080380687	-0.685779553345872	-0.570795934790856	-0.532888457369531	-0.523753647576755	-0.694328166180124	-0.418560689666636	-0.681175516491879	-0.583791023233448	-0.442623051404179	-0.655264756480442	-0.642369364647446	-0.557715063145289	-0.436760342168943	-0.684693639972167	-0.536558637030392	-0.663701082322851	-0.351206138616176	-0.619201690687174	-0.43402921985187	-0.643936381235654	-0.46390883522398	-0.574360857727179	-0.597830801035112	-0.649667860677268	-0.426293859823119	-0.717826301830125	-0.687029207566752	-0.523203984784786	-0.451734656745087	-0.446533792703133	-0.509476642662237	-0.428920223230324
"57062"	-1.08584187823221	-0.801474309311147	-0.875586095585764	-0.716928005187738	-0.70711448303691	-0.997694335696349	-0.821504089823809	-0.712836532854093	-0.827890913885546	-0.97607095954162	-0.895890710388216	-0.832306305600233	-0.806410083094781	-0.81067601508471	-0.751700494400527	-0.804222247250109	-0.806902494855793	-0.871987475142651	-0.779323453117492	-0.801912043301326	-0.75253714950565	-1.0140572679732	-0.718465543375219	-0.921591469725729	-0.930452721642725	-0.883746337901308	-0.883308538279977	-0.86096639914945	-0.742948598981904	-1.03428823125409	-0.907845803363431	-0.958102752982387	-0.815222216016622	-0.88642854144307	-0.97365479733304	-0.697454516116026	-0.842183814740845	-0.871449715321266
"9879"	-0.579803372745433	-0.42045648451983	-0.557674328037092	-0.588331361088045	-0.452866365250506	-0.567104666691503	-0.51284484197875	-0.637160094870322	-0.515978837867392	-0.404282948642907	-0.454088007080581	-0.472695392940196	-0.568648858593015	-0.62341577353807	-0.573409205431051	-0.487022135135585	-0.399631933925493	-0.531258094182612	-0.658229863008505	-0.651664818331266	-0.629871261216137	-0.694321737948937	-0.37512087294344	-0.473541675726633	-0.433665116449385	-0.582750978633589	-0.56408284811698	-0.521977029721603	-0.690591129263163	-0.592719409818578	-0.455947201215591	-0.527055663184176	-0.966134695740744	-0.538007233840543	-0.438164461416559	-0.495208002584812	-0.765867124494053	-0.624293016390015
"8894"	-0.638920070181744	-0.579874254745465	-0.41023227068143	-0.573024259294731	-0.434088213393639	-0.633044160399654	-0.434846703908966	-0.518651955967386	-0.519190968695396	-0.483058857137912	-0.520683654828456	-0.5078336731057	-0.343874762685427	-0.521756638275851	-0.429318817770326	-0.798942439748802	-0.393306968578595	-0.423292908789248	-0.351449785516453	-0.322559471092933	-0.657370349084089	-0.624797987765259	-0.405379484622375	-0.445848147996621	-0.410821525424239	-0.404317173663037	-0.519979454157788	-0.603966048360621	-0.702740428187283	-0.601097627281841	-0.621526228553285	-0.499479277645255	-0.336134210773525	-0.754122542824711	-0.506116048819388	-0.637720503314035	-0.452070380880462	-0.471832756332119
"389558"	0.13042450869501	-0.147774296106111	-0.0955115052065826	0.149912825677378	-0.0455000431699355	-0.0980331990011505	-0.0128254717759347	0.00847964481252415	-0.0285013288882809	-0.0150728101558109	0.0319672031619638	-0.0782183699697218	-0.00506100004992692	-0.0048171718582856	-0.0415737450824421	0.116751974956744	0.0133068695985496	0.0329863327367375	0.110193544178684	-0.0429853058447509	0.0248658740319825	-0.0659177038351912	0.0292874785521822	0.0563213845510239	0.0737953894311554	-0.0947230742677045	0.0168030038991863	0.0373380518509023	0.217085149725362	0.0305627473923056	-0.00406787598511869	0.108950307456822	-0.0742227252481581	-0.173232286566533	-0.0244096577297775	-5.80653254220304E-5	-0.0394252985040408	-0.0409766058375863
