	"ACH.000294"	"ACH.000407"	"ACH.000448"	"ACH.000452"	"ACH.000481"	"ACH.000518"	"ACH.000522"	"ACH.000618"	"ACH.000738"	"ACH.000766"	"ACH.000792"	"ACH.000917"
"145447"	-0.156738409163843	-0.0966273956929073	-0.0472563963683144	-0.10985984205208	-0.200481602108084	0.0814704700243837	-0.153823521229258	0.0985781244389768	-0.143266418667643	-0.0236515658907251	-0.0650017515344974	-0.0307091632784712
"117"	-0.103949510170953	-0.0953275231223023	-0.144564292008668	-0.0671156386131185	-0.0676294408189511	-0.234422484266928	-0.15439419408353	-0.260667743426229	-0.00950770210608261	-0.0320991479254779	-0.0895703952699798	-0.2279025734978
"394"	-0.347746542710624	-0.362237824024385	-0.19395261345465	-0.293611731838651	-0.455302780440866	-0.343629663226133	-0.291419751545822	-0.255662500349288	-0.330764633096948	-0.483976214598628	-0.243447043099369	-0.57874121624688
"644019"	0.353376461771138	0.199539955908072	0.225725954812568	0.272980522230818	0.271387881689386	0.119881952207498	0.170305965513807	0.226673026582866	0.247409725945831	0.258862972466783	0.262557838505459	0.249282894927886
"1124"	-0.0129185603642244	0.0122269187604934	-0.0567787506975606	-0.177132743550419	0.0342794260412054	-0.173834276582783	-0.0912755826963209	-0.125764675473875	-0.0526634538265977	0.00717178063974664	-0.0281171165548897	-0.075361108535807
"64855"	0.00480549178458968	0.0244992113202231	-6.91861232596932E-4	-0.0259462971682246	-0.156488678114902	0.0329067110542979	0.0985131283863037	-0.0355660510771303	-0.0733103878763423	-0.155666101155993	-0.0499261709871367	-0.0878969136004908
"3832"	-1.60806213495621	-1.35655131147473	-1.48526582087485	-1.59201536450669	-1.71746648970872	-1.48197439909598	-1.44654715421931	-1.32375532813479	-1.3637093237069	-1.50142889442929	-1.52057885428106	-1.42171882925453
"337966"	0.0407720276536121	-0.0243110034682932	-0.0215270964911804	0.0423063563747949	-0.0863186681593292	0.0655498393535178	0.00830737026068136	0.095168860609534	0.00218757512295021	0.135346837106926	0.0467366075934726	0.017521688011591
"79501"	0.220567083074565	0.295916231083136	0.263913013087452	0.59890400274393	0.467058342342353	0.285202673863424	0.253333869183934	0.209409677225869	0.585635151060671	0.359528969642993	0.263583216099019	0.25663935452545
"5901"	-1.99617029197309	-1.62903615746185	-1.88527688775248	-1.83690707109527	-2.07861679078825	-1.7789909786954	-1.80324014227619	-1.87060692424987	-1.80687982654895	-1.89852485171559	-1.86718286270949	-1.76330656321299
"6608"	-0.113614464144887	-0.103797177543568	-0.060102459904483	-0.174490614341709	-0.084701955185071	-0.0713025822214567	-0.120455848303712	-0.0450501636162031	-0.014483486893622	-0.138336884066719	-0.0444130974296616	-0.0541958634928892
"6628"	-1.60408976400358	-1.32658477174483	-1.40221299300123	-1.49588601506125	-1.56610093107901	-1.55324403531395	-1.36257447153785	-1.38890134300374	-1.31524076846701	-1.49459785268131	-1.46975869712267	-1.52281926105971
"6632"	-1.46104624809965	-1.39733110000065	-1.31531113131691	-1.81054366879779	-1.53941235773059	-1.72171663323389	-1.6843178349356	-1.63262970156644	-1.50216825357801	-1.53656138238398	-1.67837357640384	-1.47520658707767
"729873"	2.32359840954474	2.02523285414349	1.97906779206645	1.88331479183934	1.97126442320058	1.6390387288633	2.15976168323153	1.74117998197552	1.96890298391849	2.32274161253357	2.02794031798696	2.04636499852765
"729877"	-1.33920900178139	-1.0634312314255	-1.122673032575	-1.20520971675337	-1.13915435048788	-1.06105176801925	-1.10081793633726	-0.978081366694541	-1.19502932491029	-1.36716206641517	-1.18815077068029	-1.17995082250166
"51499"	-1.08721723822926	-0.96344653253463	-0.86478919581748	-1.42892569605623	-1.1406100247273	-1.33905433669749	-1.04729157929805	-1.26775106480669	-1.06233538342285	-1.20615341153682	-1.32241214972534	-1.0182647351879
