	"ACH.000053"	"ACH.000095"	"ACH.000097"	"ACH.000159"	"ACH.000222"	"ACH.000223"	"ACH.000238"	"ACH.000243"	"ACH.000256"	"ACH.000264"	"ACH.000280"	"ACH.000291"	"ACH.000311"	"ACH.000318"	"ACH.000330"	"ACH.000348"	"ACH.000383"	"ACH.000390"	"ACH.000397"	"ACH.000414"	"ACH.000448"	"ACH.000460"	"ACH.000463"	"ACH.000472"	"ACH.000481"	"ACH.000483"	"ACH.000517"	"ACH.000524"	"ACH.000571"	"ACH.000608"	"ACH.000624"	"ACH.000647"	"ACH.000681"	"ACH.000699"	"ACH.000701"	"ACH.000711"	"ACH.000762"	"ACH.000773"	"ACH.000785"	"ACH.000831"	"ACH.000834"	"ACH.000848"	"ACH.000855"	"ACH.000866"	"ACH.000867"	"ACH.000901"	"ACH.000936"	"ACH.000941"	"ACH.000946"	"ACH.000974"	"ACH.000988"	"ACH.001061"	"ACH.001228"	"ACH.001270"	"ACH.001346"	"ACH.001377"	"ACH.001554"
"54998"	-0.348813796078077	-0.231489918063276	-0.547969752729427	-0.308340529268813	-0.435149456397244	-0.552367293894692	-0.551977983264552	-0.409063488117338	-0.476305344699862	-0.371685082740449	-0.321278917890471	-0.427867877514843	-0.519163650490491	-0.466471835991986	-0.426584315278884	-0.507417124662896	-0.500412771519971	-0.398604969816904	-0.366178416924415	-0.543487495598483	-0.260098660567798	-0.431561693562583	-0.32217772998844	-0.394010342192955	-0.361882092854153	-0.593107866042637	-0.416113501166091	-0.368747745135082	-0.394880944003819	-0.466899977526346	-0.264418779242881	-0.527848912270516	-0.49759385080116	-0.545054146504919	-0.357724653590278	-0.363014135084044	-0.426669425870149	-0.371624242582372	-0.347192876413182	-0.492977529823129	-0.580194668961048	-0.508598964849679	-0.355869946938501	-0.470203165719983	-0.337403914081489	-0.418535950841035	-0.467331733711171	-0.348932533905218	-0.474341570410411	-0.418310958248495	-0.3496498940398	-0.516452826542503	-0.386010466283853	-0.327318350275795	-0.476531370320245	-0.626756209579388	-0.613768950265158
"733"	-0.145432638949094	-0.170048297277088	-0.0797493031899053	-0.255227757837999	-0.260580928792712	-0.163502717448244	-0.35542349973991	-0.14696262290817	0.0881075686668037	-0.237332482999274	-0.253266009009617	-0.303822833019587	-0.127063235785329	-0.13030004369718	-0.183041352532388	-0.256952387156678	-0.21273432099458	-0.05914071875243	-0.233955096337283	-0.187061920815261	-0.135674683298137	-0.258957475584921	-0.0722909495985023	-0.221964193328392	-0.163075322304672	-0.0916410866900467	-0.146760631872908	-0.069633645374454	-0.265042142000922	-0.162871189560147	-0.147458897247896	-0.213537221115464	-0.179706961044298	-0.232117892878973	-0.0666183475907926	-0.176230624709583	-0.159727802144743	-0.173312087983777	-0.278325861451412	-0.163937127453428	-0.215153853867668	-0.222656369624137	0.0811797358725883	-0.110825513370263	-0.0378691687615619	-0.238946835651438	-0.160290870187555	-0.119231586953022	-0.191002272856014	-0.219398945081827	-0.0441126147914971	-0.0472499401522575	0.172565236248957	0.00120166451873684	-0.273207643900036	-0.24308982804282	-0.206891862269999
"63922"	5.07492000993233E-4	-0.285146510076043	-0.537795600688854	-0.327290897440915	-0.361485404674625	-0.436340624373996	-0.307804091569837	-0.318661627940662	-0.181003239238239	-0.390303919684206	-0.576445651919196	-0.265322935248988	-0.326154057251615	-0.296799325927314	-0.263314540665721	-0.392923760100594	-0.288318292050218	-0.238344231110543	-0.438198168696449	-0.552153582256215	-0.36690180411921	-0.22395946930211	-0.529872083731963	-0.230834700055355	-0.411939633734383	-0.587487465007579	-0.394102643296986	-0.253532670797346	-0.259159048424302	-0.280383173422573	-0.254946731582662	-0.180315335974345	-0.3511447975003	-0.420632268116339	-0.272721530297854	-0.386982508113803	-0.352156036488449	-0.168579750690695	-0.416801209024831	-0.40763653166172	-0.263024649924629	-0.164956750398619	-0.320290466577474	-0.391411699480828	-0.26758181499714	-0.398855780075878	-0.165445764814718	-0.211398351881817	-0.415745448854028	-0.422908402966292	-0.270539297554491	-0.113529307098019	-0.441961901617357	-0.299819802524422	-0.216979268091025	-0.328443304297157	-0.493134052245902
"26097"	-0.269186394272774	-0.222160255211204	-0.610729617417561	-0.302736217686802	-0.452838156247016	-0.464832879006962	-0.405142507540012	-0.44051940163996	-0.394092570591832	-0.720983249988856	-0.519846153621232	-0.321488753420677	-0.379470602437062	-0.546284234259778	-0.467842104113542	-0.323652236194232	-0.397579991160482	-0.443164861898638	-0.427903875656071	-0.313579463161634	-0.387316764472226	-0.44657554329674	-0.238900962916893	-0.190720118491741	-0.239224464690585	-0.446536784251308	-0.479524915555217	-0.28805356930586	-0.377373481855294	-0.547207399765014	-0.439205211175504	-0.453197534528938	-0.311632664448441	-0.43852794881509	-0.348615923481558	-0.464241186474933	-0.292294255066148	-0.425536024313532	-0.453723738135675	-0.316186849678448	-0.212073856242842	-0.209091056310646	-0.235162037378028	-0.389571185950707	-0.446696310805396	-0.199508434867349	-0.359786131711981	-0.268708884757971	-0.276687102437922	-0.349344227598884	-0.320213611470438	-0.216566325760353	-0.359423611199077	-0.381188732692713	-0.417948993839927	-0.458633572114344	-0.259202532651633
"10260"	-0.0993073822422292	-0.131392558216826	-0.203181529232364	-0.0903950940284173	0.0175680428933366	-0.256940993657472	-0.21039688914854	-0.0201755535968418	-0.0764356769197747	-0.256994711227687	-0.10767334557085	-0.133006536188508	-0.27190873544651	-0.345778814530584	-0.0104185331846933	-0.138129130819948	-0.257606967241457	-0.269120242224111	-0.0701641646392312	-0.109925522548732	-0.182163242977733	-0.138374281987489	-0.173978569395406	-0.112064662315595	-0.249353582168971	-0.298460624638619	-0.192431723686985	-0.198906642621852	-0.128734891613062	-0.181313738447682	-0.0446439131722314	-0.193156639765125	-0.079459480484559	-0.232813662387403	-0.178191142225619	-0.106281581823604	0.029742783407987	-0.143925622169718	-0.257212075715902	-0.141945371334586	-0.0639522836614997	-0.178394570946225	-0.149378706026043	-0.0960225610750407	-0.157344915975826	-0.168925014730793	-0.107392571989779	-0.148914013733745	-0.153832522042724	-0.152075425741363	-0.110938207114493	-0.0836013762369236	-0.139991614947493	-0.117181457445021	-0.13311630257343	-0.296732966879064	-0.180522539266133
"3301"	-0.491229035824144	-0.494929253969234	-0.526502005573209	-0.334243312532942	-0.487937313228282	-0.375610216489632	-0.438602785141758	-0.554436509726104	-0.324671251564295	-0.45957573772802	-0.580983668884711	-0.494427920413389	-0.483695937118024	-0.559753291867129	-0.405073459877061	-0.327082323455576	-0.431119605184457	-0.531331903491929	-0.522826103060842	-0.32172103444908	-0.332639672451301	-0.462973465872168	-0.39385216882494	-0.344687614059576	-0.548883284085144	-0.369482747477721	-0.451697639744039	-0.397250076516062	-0.361655834812102	-0.430510814306824	-0.471305094932589	-0.661868875805386	-0.26154231205885	-0.515499554804394	-0.398930256696486	-0.622519064585795	-0.31850538323126	-0.506069648064299	-0.50369723179813	-0.416189994001823	-0.564197038865869	-0.461643635010405	-0.607814530862127	-0.399506981382521	-0.365965801419327	-0.379006559448652	-0.486433903294613	-0.488990467258316	-0.536417932859606	-0.512510578354906	-0.174365626862829	-0.616533677616745	-0.355340351188659	-0.641104396604017	-0.373202353563624	-0.508621043199716	-0.394796410179949
"132141"	-0.237920246551661	-0.141018994153438	-0.158767641269715	-0.234479007041565	-0.227360349582538	-0.145677591256408	-0.367405627238742	-0.22255416268499	-0.0989848865734156	-0.251842708482828	-0.220112440074682	-0.222386750381798	-0.17143626839137	-0.1944246835921	-0.186729649737234	-0.16111494088596	-0.227721919516124	-0.207023111352106	-0.325517311549762	-0.276721922170555	-0.136572817862068	-0.222043153662717	-0.20596694229268	-0.211438101274934	-0.230328148559763	-0.278703881476959	-0.224183080739575	-0.177114346068812	-0.233660665227923	-0.296212824291206	-0.306153514881487	-0.285569362809076	-0.0583151037756794	-0.373436461679367	-0.166476329573376	-0.220015105484741	-0.189462590446608	-0.39523369953034	-0.122939152951214	-0.170766298903465	-0.148981896003846	-0.197262418054955	-0.177616762671879	-0.187805465436011	-0.204299557497204	-0.21250140596799	-0.254316207574702	-0.106619573528548	-0.34869584703423	-0.199687989253447	-0.247333150342425	-0.328924112463293	-0.0630834005492016	-0.189694969353314	-0.203791500920358	-0.294715972712792	-0.258519971675541
"337970"	-0.268175919547941	-0.29024044196115	-0.377320283619479	-0.276963614892929	-0.349687059190281	-0.272101744343862	-0.362260235719045	-0.406528404289942	-0.179724810350535	-0.367337873006722	-0.352100370229199	-0.269043033149418	-0.241555384475795	-0.272609658634	-0.313098461153861	-0.270964915103395	-0.395804780741984	-0.215209624701182	-0.395057952961125	-0.381095950085933	-0.430284035055674	-0.149207245452149	-0.403715964215149	-0.337812430678065	-0.400003305761901	-0.368479742327693	-0.261805152629547	-0.279873238180808	-0.342276229448485	-0.338326721344508	-0.345662392850046	-0.301340553751672	-0.197970122561744	-0.378188037812192	-0.361881033106096	-0.243738999191668	-0.315745104810414	-0.32875614077794	-0.549293263650913	-0.436804092891641	-0.277348453178912	-0.330349536533243	-0.278451068646749	-0.373673441500665	-0.454887025162696	-0.297573365939135	-0.249555177823304	-0.299469079817295	-0.364477379860397	-0.292350777105761	-0.276583020548516	-0.253600050627605	-0.299939972654827	-0.339272130982766	-0.196942658563463	-0.403481448169211	-0.270823988732601
"337973"	0.00653215276310019	-0.0759466962272734	-0.130957318532631	-0.205416977485023	0.00295770068186453	-0.148186375481765	-0.123969198255742	-0.0862560207170105	0.0276994396452373	-0.21114448845364	-0.0232212523179972	-0.0333985588037534	-0.126593430890911	-0.0455980013647616	-0.132782323558293	-0.107472920908062	-0.148880427908898	-0.0445644038024374	-0.126980359557937	-0.043172408524064	-0.0910129163751276	-0.0622969918059594	-0.0380861166865818	-0.0557698511376627	-0.0835603244404838	-0.0953140550679039	-0.054629167198449	0.0268423081612947	-0.0942703864013982	-0.0051355969101716	-0.133733750236174	-0.092976610908407	0.00334279172341578	-0.198304894498968	0.0145894812192664	-0.030903693253492	0.00339193547686478	0.0234136057004458	-0.197842407434495	-0.069650103322579	-0.0266981018597019	-0.0916302512459384	-0.188400078644695	-0.0828237927572231	0.00151903419690796	-0.0644336423157209	0.109804616000243	-0.0148723884522573	-0.0925288489147623	-0.138878485117636	-0.042307326640498	0.0202933065670827	-0.0734394541414634	0.177249381912004	0.0157095786079977	-0.121768966393657	-0.0396870411861221
"728299"	-0.226481286096812	-0.197019355069543	-0.358369090671792	-0.210638483071391	-0.380045369954769	-0.26726267370085	-0.304824482960701	-0.295136355034574	-0.182509419287386	-0.323309580196759	-0.136923841158221	-0.142738540591449	-0.360490430828286	-0.302264834136574	-0.312096075886692	-0.233748430799776	-0.301723965270001	-0.195092879495072	-0.26614744654132	-0.311844757229362	-0.180525479002568	-0.205719109233022	-0.332406543348249	-0.196499026159879	-0.209206223590087	-0.235339248761144	-0.227304584248467	-0.223730058784056	-0.228838136125319	-0.210552444145967	-0.253590723005191	-0.215556721253889	-0.129461504741452	-0.32587645467739	-0.187309924656501	-0.19318953236108	-0.383125956591629	-0.301792539927987	-0.322524496939367	-0.232007484386606	-0.235405445112931	-0.259992863559548	-0.350067468967612	-0.342936831291977	-0.160501773390301	-0.258118714316555	-0.195469731835821	-0.23004924126615	-0.191141573482143	-0.318873903076922	-0.299874510537312	-0.165218490291953	-0.270895894556159	-0.14169752201853	-0.186555231339237	-0.290472275658214	-0.271127845570411
