	"ACH.000011"	"ACH.000097"	"ACH.000108"	"ACH.000159"	"ACH.000189"	"ACH.000234"	"ACH.000250"	"ACH.000262"	"ACH.000272"	"ACH.000361"	"ACH.000411"	"ACH.000495"	"ACH.000522"	"ACH.000601"	"ACH.000647"	"ACH.000649"	"ACH.000663"	"ACH.000684"	"ACH.000721"	"ACH.000766"	"ACH.000827"	"ACH.000911"	"ACH.001211"	"ACH.001274"	"ACH.001654"
"9184"	-1.67025973151093	-1.56609565604648	-1.67767122857023	-1.58062797737258	-1.60405734303714	-1.80923512491235	-1.46404610743514	-1.51394723716224	-1.49615643229069	-1.59708019799446	-1.51192859125442	-1.58979051893169	-1.58383166402102	-1.52611886761939	-1.59978452470366	-1.70734700917921	-1.642505884979	-1.66995823413529	-1.50575913777934	-1.59556127054715	-1.62004544926778	-1.59566518469725	-1.37588991244254	-1.65137945986919	-1.74655993877148
"54535"	0.155588910716211	0.204418174715657	0.0863499646392964	0.115559669160709	0.0829798647486648	0.103580664775161	0.0557694130104702	-0.0249965445200113	0.0351124952056873	0.117879152966694	0.17948382543952	0.276887841452199	0.119185486696225	0.131223992845943	0.0320305469797742	0.149171893217421	0.129441247434004	0.280445537031425	0.134509680038322	0.0217944800626483	0.122234029630031	0.188930653534564	0.338967205710542	0.163469934902117	0.104729745468195
"79758"	-0.0360559774439701	0.0426424561679729	0.0935925211683757	-0.00528316502633306	0.0168845975952462	0.110037735023338	0.0772475476847687	-0.0046036748384971	0.0262828234880325	0.118666469859475	0.0540163176512022	0.0764579342347647	-0.0513076823605469	0.0618329768126069	0.02981542707348	0.0484394325795472	0.0300840395830594	0.0760360334220417	0.10441664848028	0.0941773756794624	0.0577040044406206	0.0322657985815417	-0.00167007024876662	0.0986449957860874	-0.031946604045055
"1813"	0.0800030014113948	0.0382883961723171	0.109113420383565	0.0346600953656209	0.0191467763619525	0.106032207683012	0.0640739405370468	0.046886724861934	0.08140026663652	0.101516320865793	0.075403617898024	-0.0864253143238188	0.0324247079877748	0.0299158492552215	0.104527314272514	0.0756219264100636	0.0503231849255064	0.111945608593883	1.20428340764208E-4	0.136731434328428	0.105654683998602	0.0790826662258037	0.0233392902439319	-0.00270707201094937	0.115510502574783
"1938"	-1.48888045558736	-1.61625908377401	-1.61483476783254	-1.54660435944148	-1.27565555903787	-1.58802529258577	-1.49744861715375	-1.46447924704198	-1.33415119960857	-1.72255898421304	-1.77644909874769	-1.52834882501746	-1.59151540111234	-1.58210078834344	-1.60239421261068	-1.51589850289374	-1.52022796261803	-1.70351312314083	-1.59769523431131	-1.50908436334564	-1.53543848637643	-1.56075243978169	-1.54424271241774	-1.54535393705219	-1.62454747599242
"94033"	-0.145355598558483	-0.106062425757696	-0.183449113851203	-0.327512779693297	-0.101414889456425	-0.340577673160009	-0.280634584687434	-0.128496537268494	-0.165966372541944	-0.31590829329814	-0.301719514938891	-0.404425128590006	-0.281997756158357	-0.280741330699685	-0.252780080039114	-0.236664194657177	-0.17460386320952	-0.222757353041137	-0.316845655643097	-0.254374851295432	-0.391368818804715	-0.148270088356503	-0.240112370470139	-0.133099986060969	-0.180698426313996
"2700"	-0.629491353011428	-0.646677260830993	-0.59254399597633	-0.717298417780722	-0.511652291235348	-0.652145862184971	-0.686685808753074	-0.412390553948995	-0.397829774018713	-0.620128471027584	-0.57485640263648	-0.548191659751182	-0.691472864420116	-0.464105322883143	-0.470571721512285	-0.686553061888249	-0.373256078991743	-0.559065851408619	-0.56354561483688	-0.638550722622067	-0.590685851239011	-0.577842240764702	-0.610167831482001	-0.64430618585944	-0.691419797019479
"2890"	-0.193534287231566	-0.0527144934545742	0.160996449808152	-0.0441389197551509	-1.3426404123499E-5	-0.219359125415596	-0.0332120082675204	-0.0519706889933114	-0.181979439368519	0.24199623706352	-0.160889508439113	-0.112557134295459	-0.0801562242268536	-0.0779336804550942	-0.0388549536174027	-0.0402589652354447	0.0818496307722832	-0.149104092756978	0.0201901270256819	0.0356100178638849	-0.141075569888037	-0.0325475249121195	-0.057837851065859	-0.0648860859410731	-0.106677041307975
"23354"	-1.1466398718846	-1.03293620285278	-1.12949651456902	-0.789993804606974	-1.15758731548522	-0.902841855276302	-1.12205161756434	-0.923675863828635	-0.968839006968886	-1.2444048848343	-1.0909775676507	-1.20754023875973	-1.1692168095896	-1.12723714113566	-0.985354047118342	-1.08792924983948	-1.09228086112156	-1.06223393018135	-1.12169277786741	-1.07133495806429	-1.16364356222071	-1.18704030565252	-1.39025331519861	-1.21071564874082	-1.1963231842622
"51194"	-0.816822255323984	-0.893205820070465	-0.853741905084717	-0.758388972137502	-0.9822511064332	-0.721291509204953	-0.825466876091206	-0.772658471417811	-0.71549304846691	-0.811074393971811	-0.756834950074388	-0.820550759999221	-1.03942066197814	-0.889868236197631	-0.679278595089306	-0.902581371541793	-0.896761709283921	-1.18562467977558	-0.704664560705302	-0.860807698609788	-1.01008910175984	-0.836273068907778	-1.04818206310626	-0.650104208427621	-1.08947381816192
