	"ACH.000030"	"ACH.000097"	"ACH.000133"	"ACH.000178"	"ACH.000211"	"ACH.000223"	"ACH.000228"	"ACH.000235"	"ACH.000264"	"ACH.000280"	"ACH.000291"	"ACH.000293"	"ACH.000308"	"ACH.000318"	"ACH.000383"	"ACH.000460"	"ACH.000463"	"ACH.000468"	"ACH.000473"	"ACH.000475"	"ACH.000517"	"ACH.000524"	"ACH.000571"	"ACH.000624"	"ACH.000681"	"ACH.000699"	"ACH.000701"	"ACH.000711"	"ACH.000781"	"ACH.000785"	"ACH.000791"	"ACH.000824"	"ACH.000834"	"ACH.000865"	"ACH.000867"	"ACH.000884"	"ACH.000905"	"ACH.000912"	"ACH.000988"	"ACH.001048"	"ACH.001053"	"ACH.001192"	"ACH.001353"	"ACH.001377"
"127247"	0.0190206650544358	0.035244525100629	-0.0590848758461021	0.0261031297918509	-0.116639266491153	-0.0631775678437402	0.0877376531059755	0.00497245414024062	-0.105866733710485	0.0463153301172207	-0.0758369348440711	0.118074560432309	0.0467889026780557	0.00905928805927852	-0.0987031449490679	-0.125957566384122	-0.108478407437676	-0.0283513551778738	-2.49926976666022E-4	-0.0434942755096875	0.0191978537946687	0.0195244629784007	-0.0967828837703612	0.0184718043067394	0.121260154986249	0.0402130735437387	-0.0565474213972162	-0.0762986817773554	-8.22793953393616E-4	-0.0536212126209917	-0.0120220945618769	-0.0860270143022623	-0.0117945320900672	-0.0367186547847142	0.0396351549932642	-0.0915637832250907	-0.0736927349362683	-0.0315021749074909	0.0368329471027232	0.0303200226491989	-0.0301863265925919	-0.0426861476850964	-0.0642138013875077	-0.113348538421456
"2530"	0.118095777388087	0.20347588752732	0.066161567318847	0.103696080407514	0.177206849048583	0.175474180787159	0.0954208031251291	0.123184208065809	0.199426144473857	0.284882562285188	0.168041806629198	0.225255107804773	0.221442125445574	0.211607345035631	0.124562811695274	0.274353558595269	0.157343877904873	0.158520924595414	0.103955513716891	0.177079158525658	0.0838227666345178	0.110303781539288	0.0639398692102527	0.181100688865032	0.138128265118187	0.147934612627088	0.146440007687488	0.185047070096112	0.126872799991561	0.199280387880558	0.219036475136119	0.0529217904240687	0.207926332136737	0.162305502105641	0.243287649409693	0.127878726877563	0.0605106835417386	0.105680682181767	0.110248045971988	0.039654319544236	0.058367352975699	0.017784306209034	0.102948498710062	0.210324478844753
"85476"	-0.521721046116327	-0.298067522198568	-0.57593082091069	-0.542850365721492	-0.444069832132045	-0.39967405626601	-0.520668377104325	-0.517084523429994	-0.460572566116257	-0.406595403644445	-0.434260006358069	-0.663197060451548	-0.401176321667105	-0.3637884559718	-0.495848363595136	-0.56271446524375	-0.348619039065282	-0.496536920792956	-0.438396318287172	-0.607331929845397	-0.248166303749762	-0.406641350691445	-0.484675308620615	-0.367358694177583	-0.599439005389814	-0.641346940620062	-0.472026513784517	-0.474862088222137	-0.52453561890659	-0.521956507162653	-0.455444157934616	-0.28232241583531	-0.543819188500076	-0.791866122222186	-0.272285800495575	-0.709561715102185	-0.581189537100607	-0.46282133738728	-0.51650585695719	-0.587598553770262	-0.517662713034478	-0.426400844825608	-0.40547917200059	-0.526471999772154
"9692"	-0.611206982746858	-0.529741702888132	-0.598372253706565	-0.572421492769332	-0.467629850487418	-0.60198051944333	-0.409116978389979	-0.32726898089979	-0.412488515675759	-0.43046644953022	-0.529737114588682	-0.587054300251654	-0.470551845966632	-0.42154800654283	-0.541719419973721	-0.56677794863937	-0.372860847080369	-0.516470716899284	-0.567837904924302	-0.704761707482604	-0.289499937292587	-0.34479762575359	-0.542420855225481	-0.272273168533967	-0.509777245880172	-0.579869407482468	-0.408291921152569	-0.511101539659149	-0.742085017856703	-0.444960315608971	-0.473623634215606	-0.269053543322469	-0.668809342466326	-0.750842208900543	-0.256588005837532	-0.665860803913937	-0.645380422612293	-0.482983807111782	-0.349037248025959	-0.542716922987906	-0.516337750344531	-0.698490229158382	-0.224530703125445	-0.450896938012742
"6182"	-0.642502023522974	-0.436085822106834	-0.645351318974007	-0.660089559912551	-0.588784475756135	-0.616847172780863	-0.659414474249668	-0.505691642605693	-0.607488435667071	-0.457618129782067	-0.539599460843525	-0.594428190080713	-0.653623365441338	-0.666553092101246	-0.675810459097611	-0.652120361030301	-0.5783330086598	-0.706464259386371	-0.675056022079376	-0.720718213558448	-0.507052019193372	-0.581087547764811	-0.550662598340626	-0.633488044284445	-0.678686690791882	-0.744265933776466	-0.487961408277907	-0.720298297374979	-0.728593535281432	-0.665868840084606	-0.548885386299025	-0.473709047034045	-0.733742521381915	-0.933228559511254	-0.608377768924175	-0.812869787962118	-0.648000785105326	-0.665751783766749	-0.390746697535729	-0.599150516303788	-0.690130327005121	-0.725840925332764	-0.565654951670907	-0.741899401874059
"28957"	-0.38879858155263	-0.336470260030052	-0.414352678361565	-0.47966892767047	-0.378589853725284	-0.412053976359383	-0.445940350473051	-0.290751623646359	-0.411315919280825	-0.369080222105557	-0.371092738607938	-0.472201655899497	-0.390655727892528	-0.195612487542394	-0.361365254594203	-0.445556095782442	-0.351695497518554	-0.324055499531668	-0.431411219970361	-0.525577261102473	-0.233603146543775	-0.209228309601435	-0.289210105214122	-0.354070602276024	-0.384165423861714	-0.39155830633224	-0.366831006343244	-0.378212728650629	-0.282668211740167	-0.401099729543429	-0.409400963160555	-0.318201480227101	-0.499640327941598	-0.643137953727737	-0.494104794285639	-0.561750146020456	-0.481249763832387	-0.376926510447773	-0.418975756632998	-0.391619186068637	-0.392672176180808	-0.392711539134938	-0.218877106902612	-0.388342105665079
"65993"	-0.438817133594053	-0.331621140058405	-0.511235129562727	-0.443188599534863	-0.623270252929152	-0.561746798336839	-0.519481904024355	-0.500327403169384	-0.643558335051183	-0.527350430227267	-0.636740218147037	-0.804268268104561	-0.53497936054741	-0.289916586887388	-0.37279168982919	-0.662690547273261	-0.482495381130237	-0.591918107571122	-0.589023574747813	-0.651557163054047	-0.473619026341127	-0.486549229294056	-0.600495007202956	-0.489020118321296	-0.743664436459476	-0.691984926067325	-0.550022382172222	-0.639337189726633	-0.453325481242293	-0.658583921957444	-0.504117985862803	-0.448908497301544	-0.724416750428692	-0.877574731191761	-0.553942661206199	-0.682077920978007	-0.720508538664419	-0.547005970601509	-0.550783730198277	-0.426682155627261	-0.526964877704293	-0.36504623521053	-0.338378953888264	-0.641594046172641
"26164"	-0.402388087095417	-0.393929385005482	-0.476005545214412	-0.514119333727233	-0.362867737731009	-0.376468088137605	-0.286145352738129	-0.327073206844584	-0.430301482451818	-0.475855983170495	-0.357088820580932	-0.480710286733888	-0.415002692773671	-0.385384226207248	-0.493648250764282	-0.469071502384685	-0.283243465087847	-0.421607520439351	-0.597253102814233	-0.536862542750789	-0.372693200156185	-0.431951394634491	-0.443357857392867	-0.156757509337672	-0.640406648474694	-0.530811004567237	-0.536914294841432	-0.389897847277412	-0.549181068001465	-0.375447816178672	-0.442713351161119	-0.233170898590768	-0.537686864503123	-0.606732884438434	-0.288892464922527	-0.50008698429795	-0.465426415697648	-0.485481135351225	-0.345109922418038	-0.463081694168859	-0.326526908666696	-0.4262505888435	-0.153320729187653	-0.442003765358188
"55149"	-0.764411731951907	-0.497365712173884	-0.784415525083721	-0.853412416243835	-0.819606626841964	-0.715569577226853	-0.705973641276208	-0.43666818059798	-0.723927683956884	-1.07038762702733	-0.651556225066168	-0.852947755650014	-0.801590592969271	-0.570247161809754	-0.622580255023964	-0.716016874275591	-0.604715765693925	-0.684782010747364	-0.82477051947781	-0.737408556995447	-0.577009435375656	-0.709903905913357	-1.22547847885997	-0.65001436093697	-0.818536750880212	-1.27682328787087	-0.892946467730855	-0.884906742673888	-0.730112581925074	-0.7129195979328	-0.573050889007044	-0.73392280482309	-0.800339667982574	-0.941812725499088	-0.933821243742889	-0.907450790057178	-0.765796729227652	-0.65171388692767	-0.622402953821964	-0.743557457015519	-0.731138869939925	-0.753984663302335	-0.393348673445611	-0.736436216209519
"9489"	-0.964565294651034	-0.724615200894543	-0.95158656570796	-0.871117526220453	-0.911916399081752	-0.738014765834239	-0.75040322655449	-0.795561267139598	-0.742609866328598	-0.811881985503462	-0.901804214316527	-1.05067023584089	-0.760228364495843	-0.818605940993331	-0.675770165074905	-0.90578477304088	-0.73367228195751	-1.01427429302385	-1.07466244226971	-1.0095016823703	-0.59403294214122	-0.619283569665538	-0.538687557622398	-0.805728609840193	-0.94444173402916	-0.634285388907745	-0.808779090379771	-0.829350298456994	-0.969267989497324	-0.791466675668786	-0.813706767324852	-0.783028923295666	-0.915586438065753	-1.05365603747871	-0.781980679244995	-1.13653134678274	-1.07767594169133	-0.91646375414352	-0.885861229676355	-0.85422922694352	-0.91141830937511	-0.995384401943285	-0.6133166406496	-0.76690879037513
"5442"	-0.489690894684162	-0.548058382928947	-0.667744247100236	-0.619614257938728	-0.437372857280044	-0.610478910709524	-0.65334219247188	-0.434864199511778	-0.454152438298768	-0.418782070748036	-0.322827756016042	-0.607713717848368	-0.618649458653013	-0.434871786695562	-0.574434950286925	-0.56968129139414	-0.464978752103621	-0.501503967549504	-0.714709413205793	-0.55019756617401	-0.385614199891749	-0.499213660301515	-0.399131374655368	-0.515338987158455	-0.429435766005974	-0.603184492918858	-0.416763353188081	-0.581129971981851	-0.443707471455381	-0.64441777439305	-0.427204878640573	-0.486015721769776	-0.450175608866795	-0.644575631730307	-0.492135705110179	-0.400803368985127	-0.407260205079227	-0.539592483715348	-0.285580484560854	-0.392637392163819	-0.474045978571825	-0.555314299180508	-0.438807713737601	-0.392798636588193
