	"ACH.000041"	"ACH.000045"	"ACH.000070"	"ACH.000113"	"ACH.000116"	"ACH.000146"	"ACH.000198"	"ACH.000223"	"ACH.000233"	"ACH.000317"	"ACH.000362"	"ACH.000376"	"ACH.000406"	"ACH.000488"	"ACH.000648"	"ACH.000738"	"ACH.000753"	"ACH.000770"	"ACH.000782"	"ACH.000855"	"ACH.000878"	"ACH.001654"	"ACH.001735"
"3899"	-0.312739257579464	-0.253757428833933	-0.214880571713235	-0.324432246459561	-0.116615390563502	-0.0912424535208945	-0.356586325565879	-0.158683997529468	-0.166192972458044	-0.459029593885717	-0.632718720584247	-0.0344108091961403	-0.139246702126041	-0.170879650351489	-0.0538322759894861	-0.319061826605886	-0.197401742571094	-0.286072723693361	-0.209728208168047	-0.231510276314064	-0.229936320539835	-0.151011211788429	-0.256247806291481
"7984"	-0.134801532070454	-0.498776430958372	-0.322381486502314	-0.246624039191992	-0.223255025821256	-0.156155009028239	-0.321750398032058	-0.2698290344601	-0.194099802989004	-0.577174790495704	-0.356117932892111	-0.31238894509874	-0.191215090184002	-0.157511353451299	-0.227276134325821	-0.204857349075998	-0.176370660916831	-0.506883674426628	-0.0519621092366306	-0.146470173757671	-0.39049851199916	-0.286783373289859	-0.201342966764075
"406"	-0.171612747690776	-0.178146513844789	-0.16711278994544	-0.128659186215986	-0.0672945472540548	-0.0164932460274204	-0.223442062624322	-0.0924640354332864	0.045143982438062	-0.213586508111975	-0.143738754883647	0.0393843317368576	-0.138108007132636	-0.171560329392627	-0.179760056675074	-0.14758090149017	-0.103440221706982	-0.191531002408988	-0.0144463956729901	0.0391404557426576	-0.388647432799069	-0.0736293309168796	-0.221237017738548
"8537"	0.111769338733212	0.115257496343998	0.123361615328662	0.161141884052525	0.128296660552305	0.0710615200084896	0.0903694376768786	0.0779070996837855	0.142823719918708	0.165495135245119	0.150051757244199	0.117348243273186	0.0962233833338862	0.0855259061053609	0.10036365766916	0.0158264361731394	0.147354970831986	0.133951638697867	0.0841409657859198	0.0442807563146325	0.173160473459776	0.0827141628522803	0.106841590857659
"84433"	-0.185307250984405	-0.292259469204708	-0.322052449987801	-0.0933210652025523	-0.238147816806887	-0.135442472586265	-0.288425158863856	-0.111349588703195	-0.28418769294883	-0.284871646801915	-0.208617384200557	-0.209606148064643	-0.23378152925645	-0.186639489301731	-0.185997841105898	-0.0719613143878568	-0.181240814795569	-0.186252083351337	-0.147218064200177	-0.131187111052233	-0.339018250349945	-0.234300527198451	-0.199305849437765
"10574"	-0.326127285474414	-0.454341193290502	-0.565366219746989	-0.330792990549507	-0.318354493841344	-0.270279100172723	-0.443619314818644	-0.308176865281869	-0.378862714453826	-0.519186734074027	-0.470820955220913	-0.358195163006188	-0.575943234887949	-0.328317558624333	-0.417219409617352	-0.304863655441419	-0.355097214801288	-0.550606515877264	-0.255243684438946	-0.401966523255874	-0.805290444872514	-0.377723182108455	-0.488662815120623
"8318"	-1.6490263370627	-1.46731093910905	-1.48730416015085	-1.47557561864408	-1.65299627560799	-1.78008832952563	-1.40409822959172	-1.45934267167048	-1.54529992875922	-1.48575945618462	-1.44239774220222	-1.46329095291347	-1.60365000962214	-1.42241798220893	-1.31303924469814	-1.486417500726	-1.47647730892707	-1.48289479110704	-1.38747418308862	-1.43683342007244	-1.40908992284466	-1.51365403227952	-1.52838929554251
"1188"	-0.04704909517692	-0.0901487702569148	-0.0778788995358264	-0.111948827002616	-0.11517232604859	-0.0722494557378049	-0.0847639583155727	0.00287015485645601	-0.0818969335075884	-0.122366671743548	-0.115929715438892	-0.0771436995548689	-0.0224549535078502	-0.104385105807559	0.00753906125487429	0.0279840330400136	-0.0176651845308732	-0.105164797857412	-0.0183731243490186	-0.0326870176234863	-0.14415546024951	-0.0608425442876015	-0.0616950435879285
"84319"	0.287105792217403	0.306046506463525	0.334097755978924	0.123123831335193	0.273956492274096	0.130700238068761	0.214745971832586	0.237023618518438	0.131188324415325	0.150257636995923	0.171244591882131	0.127156265112698	0.153373464749333	0.0807797660211865	0.219686066921752	0.114837733719978	0.204697947938034	0.154701610559861	-0.0327542468129517	0.214617919927003	0.3458959639821	0.190911698780272	0.198475801559887
"29097"	-1.05965345820283	-0.983276377990133	-1.0664654443753	-0.886072686205182	-0.904401952021261	-1.27291443424873	-1.05514321316588	-0.96188152555857	-0.866187268808248	-1.10327933018999	-1.10216218760459	-0.82095763931024	-1.06771307835142	-0.834513775192076	-0.971355628382224	-0.949111896299705	-0.965383156236904	-1.11568331816687	-0.969783980784021	-0.746659416857839	-1.16925925019169	-1.03358222486037	-1.11911152389022
