	"ACH.000045"	"ACH.000198"	"ACH.000246"	"ACH.000312"	"ACH.000407"	"ACH.000411"	"ACH.000464"	"ACH.000467"	"ACH.000472"	"ACH.000600"	"ACH.000624"	"ACH.000657"	"ACH.000681"	"ACH.000738"	"ACH.000771"	"ACH.000782"	"ACH.000805"	"ACH.000831"	"ACH.000834"	"ACH.000861"	"ACH.000881"	"ACH.000915"	"ACH.000935"	"ACH.000946"	"ACH.000974"	"ACH.000986"	"ACH.001239"	"ACH.001532"	"ACH.001735"
"440138"	-1.18846061528301	-0.94771383638481	-1.14215749573151	-1.13899571112782	-1.21051728595813	-1.02733842456143	-0.956023166028078	-1.13732651001061	-1.31134550243284	-1.15515405939226	-1.09292494966042	-1.07778365141889	-1.03187098233372	-1.12260120802328	-1.00965196225021	-1.2509719594746	-1.08817820646548	-1.05971692774116	-0.998931474552386	-1.04580664021893	-1.15375403393319	-1.14769147870338	-0.9083361295742	-1.0746581779544	-1.2096313194488	-0.990979096495683	-1.21765575203297	-0.977428077069147	-1.20222941191893
"397"	0.0950594916998582	0.173621900554125	0.170157522530073	0.121903037578053	0.221163202595327	0.209610979669741	0.0318391908982375	0.0552905011531334	0.143527200937766	0.163430430733746	0.133808998319373	0.104767102520973	0.0839595139467249	0.224412142971313	0.0747203263829825	0.258056965768061	-5.41108203919835E-4	0.0680773101352388	0.120579700926239	0.160593504121855	0.152471387532352	0.11988136189367	0.122293514690022	0.0668149763941783	0.0216114740301866	0.0400217720525479	0.0887941253920566	0.118401053250565	0.143355276305461
"8815"	-0.537120191611997	-0.877039498512279	-0.771284724064865	-0.882940211874465	-0.894235881235966	-0.826954235930008	-0.810401955615418	-1.02598525125215	-0.697816118724481	-0.890208750263104	-0.898700976917331	-0.837755627002386	-0.7534057951244	-0.911322841760474	-0.664904360715382	-0.613379789309219	-0.63252723677703	-0.729730683347109	-0.732261250193505	-0.762103973238057	-0.8295620160277	-0.933102126614208	-0.707344399552343	-0.814780542601735	-0.843231075775259	-0.891789609743724	-0.694113120496931	-0.677426895726696	-0.948095489828194
"833"	-0.917383585547168	-1.04177076210193	-0.995861614001082	-1.19490350620947	-0.868868927883288	-0.911653880888107	-1.27234450316825	-1.0450084556482	-0.986224039030894	-1.14094389278647	-1.26389731825407	-1.12386173380558	-1.1064167120469	-0.956369695613049	-1.05795410043445	-0.971957030468993	-0.910242193260221	-1.02046458102199	-0.998866302446721	-1.0893257086025	-0.841861529160366	-1.06080702661358	-0.938358708155937	-1.00160474405737	-1.08872872428428	-1.07257820407468	-0.952084745900512	-0.891039846352742	-1.16302945565326
"930"	0.0326661598547013	0.125172579062257	0.0491298289690461	-0.0661511814308681	-0.0147567429947451	0.0304767724569618	0.0804141926056476	0.0787516140394007	-0.0534322853264128	0.0115126679603016	-0.0305644775079567	-0.0704222346431403	-0.0827400219171	-0.00618344683317401	-0.0176122769684683	0.128962550459918	0.0120860729344973	0.134333637104919	-0.0427078761759129	0.0146589109314191	0.106871432821359	-0.00533935026113366	0.039243438722101	-0.0905519519978736	0.0302573545474256	-0.0722810436325087	-0.0475334323856679	0.0734195913022782	-0.00129250001438972
"975"	-0.111680811030266	0.035902994686984	-0.106906052095619	-0.0808039027402961	-0.0150128697300741	-0.0116318902734045	-0.154069354871483	-0.132650964861508	-0.079596357313222	0.0209296876287422	-0.0674399124648804	-0.0922357415640676	0.0219513226982285	0.0420842568750569	0.0619503207209268	-0.0786779985051884	-0.00699566694351066	-0.161528749223807	-0.0315060331151918	-0.0315927812165401	0.0736315882944177	0.0257796778604129	0.0397190806281079	-0.06036348971785	0.0401228385016561	-0.0100543898353693	-0.12927205559867	0.189040879614789	-0.0554247996191438
"29097"	-0.983276377990133	-1.05514321316588	-0.929793483947639	-0.924962605688825	-0.759947310653975	-0.937607099551211	-0.8980529068335	-0.863445188602854	-1.03286848637052	-0.889528892150355	-0.944320505133717	-0.928620703003748	-1.01860436328067	-0.949111896299705	-1.06757289404265	-0.969783980784021	-1.09195338568516	-0.871543532643669	-0.933064798311709	-0.787615503142481	-0.839977536501385	-0.874975443535756	-0.836132688517843	-0.903105427077679	-0.914181269038974	-0.851088855959945	-0.871035868470599	-0.962282489754246	-1.11911152389022
"9276"	-1.32884412705856	-1.29102038338153	-1.08808789993153	-1.24394088256043	-1.17404066253542	-1.1966791051596	-1.2508097305807	-1.11640017508546	-1.37923730754154	-1.28171952765279	-1.37077225014088	-1.22039276428939	-1.29253049927767	-1.3330296640034	-1.11167202434359	-1.35249854263237	-1.38843209836619	-1.40332756924982	-1.27542090504592	-1.08775033499665	-1.26817700709397	-1.26606342476875	-1.09991981613153	-1.23810550313514	-1.22861060938569	-1.17984145353497	-1.33785806396419	-1.20631815036377	-1.32160027823677
"79947"	-1.04411029341306	-1.07076406701007	-1.21653659373528	-1.04661057788449	-1.1248370554724	-1.25979249252092	-1.13220589667983	-1.03428294118683	-1.18778892536624	-1.32335369637356	-0.971373630222487	-1.00570145340749	-1.1241096148881	-1.04615736829961	-1.05559647541076	-1.08525578257375	-1.01574772999499	-1.22588799479365	-0.996278027702951	-0.959477436530118	-1.09668300128989	-0.965885417119295	-0.992071558804357	-1.10025182037071	-0.898231928666519	-1.02158193464937	-0.933876320208858	-0.957727415952201	-1.05157055583197
"1657"	-0.0296354837059013	-0.0782604685645974	-0.0898737430463685	-0.0263995004590342	-0.259787498132539	0.0176404284621225	0.00869119731491683	-0.0331626735865771	-0.0590490513686465	0.0104942709424505	0.032522016796195	-0.00871879964690126	-0.0891605409778219	0.0767252321883314	-0.0170080525063823	0.0811377464935369	-0.0538077128958543	0.0651738119781945	-0.0702220026569192	-0.0485885460810255	-0.0101643088472798	-0.11278524118505	0.042416340195003	0.0141874820911272	0.0050613260403345	-0.141320978536044	-0.0126072811719017	0.0955569434287107	-0.0221472268976265
