	"ACH.000021"	"ACH.000045"	"ACH.000082"	"ACH.000095"	"ACH.000120"	"ACH.000142"	"ACH.000264"	"ACH.000266"	"ACH.000279"	"ACH.000324"	"ACH.000331"	"ACH.000332"	"ACH.000350"	"ACH.000365"	"ACH.000390"	"ACH.000403"	"ACH.000421"	"ACH.000480"	"ACH.000481"	"ACH.000491"	"ACH.000527"	"ACH.000706"	"ACH.000735"	"ACH.000781"	"ACH.000788"	"ACH.000809"	"ACH.000811"	"ACH.000822"	"ACH.000823"	"ACH.000861"	"ACH.000866"	"ACH.000882"	"ACH.000885"	"ACH.000901"	"ACH.000905"	"ACH.000948"	"ACH.000953"	"ACH.000993"	"ACH.001038"	"ACH.001134"	"ACH.001283"	"ACH.001300"	"ACH.001431"	"ACH.001654"
"54964"	-0.125754105656943	-0.215432041339733	-0.176716763611968	-0.126147424533926	-0.170390069024889	-0.224268527308421	-0.219716050152073	-0.0840465353061268	-0.0658170774422566	-0.133453100264938	-0.162134303404866	-0.157789599895226	0.136574112882747	-0.245320665280349	-0.259530716564502	-0.212236405010263	-0.182549435448153	-0.161172772803688	-0.288704063953721	-0.0464288491787188	-0.0682074455739883	-0.20147376863483	-0.218664355631834	-0.0260515999464844	-0.167101169582058	-0.15324869824034	-0.164199492178337	-0.206336784464588	-0.0728169428404802	-0.102690250005468	-0.0706199421389174	-0.2108782950518	-0.130449386122398	-0.12943130387262	-0.182459977676301	-0.104481703997924	-0.229578213093867	-0.0725894795713438	-0.0230463639993262	-0.255295309890742	-0.0477176124167965	-0.186088324619094	-0.183537972117342	-0.199085755620094
"2029"	-0.22256008147127	-0.283157950266087	-0.547569653121805	-0.426238035710183	-0.199135123262436	-0.389831508420317	-0.348899158581682	-0.272610820626217	-0.500344073338767	-0.300724500786667	-0.375710659466607	-0.288234499200842	-0.319432201379814	-0.294971888373164	-0.539148127831935	-0.726670618906805	-0.350440738480945	-0.459136381538	-0.352777293261124	-0.230461138292377	-0.22871910932154	-0.206915651703795	-0.299927394148281	-0.323471024544519	-0.335735454448888	-0.36535868088584	-0.336423077575095	-0.387858279710318	-0.290436883015247	-0.393786010707778	-0.262205248052819	-0.305174365988265	-0.230875267452887	-0.266553111073077	-0.343030233521514	-0.444161323018118	-0.55357289245176	-0.42701893083254	-0.425424984498417	-0.272899321622714	-0.278812752618333	-0.30947466628444	-0.263915906356377	-0.233607627497401
"55793"	-0.318182368194794	-0.299232349486767	-0.322130848787149	-0.337258321565224	-0.179725390488947	-0.418055985535058	-0.355119989155463	-0.271226366055253	-0.362538594489811	-0.287599285436101	-0.261055094940041	-0.353014897216817	-0.272600302528592	-0.332198602609739	-0.499794301345845	-0.389495802157344	-0.356370139972264	-0.229239105442222	-0.496685472574403	-0.389125307485635	-0.280333264855779	-0.173304911953828	-0.352936588821534	-0.320258871247182	-0.375460003045979	-0.256883694531422	-0.384356275220067	-0.270733362459888	-0.28507441879775	-0.340260108176966	-0.407485342139533	-0.168120452319649	-0.166800621526884	-0.33731290850548	-0.35933082261299	-0.413752791643353	-0.475936357164689	-0.295856627760024	-0.232422018894858	-0.292451972741768	-0.370081774399207	-0.302751674839101	-0.173596172086386	-0.431374701142886
"653820"	-0.540772658324225	-0.569007629200718	-0.574401362875577	-0.774853639976421	-0.67711488910569	-0.759253483304779	-0.774272148539591	-0.609958283716159	-0.454335534023439	-0.647863462906622	-0.606084210303652	-0.658624192974883	-0.655994352277807	-0.609971240107656	-0.779394962380716	-0.721615039309378	-0.567712217963364	-0.671412712848186	-0.825044878054215	-0.621446311075584	-0.590326350062766	-0.723120382893044	-0.695932813640744	-0.530780425550713	-0.549837528712609	-0.657228520157216	-0.721395249539743	-0.858065028097091	-0.516495971495305	-0.639700923757945	-0.561117665540437	-0.650104584097968	-0.715627792065579	-0.578355823612867	-0.715005601699425	-0.753735504550495	-0.709705579947235	-0.565697106179007	-0.543042267766516	-0.60631456186099	-0.545652651426606	-0.571085621990815	-0.557950095316042	-0.60584175012914
"2210"	-0.130774801572969	-0.277005432128633	-0.127904995254498	-0.123986827520285	-0.237758625471511	-0.287209046300697	-0.287750526220508	-0.213100704682387	-0.262143062012559	-0.222402322943665	-0.409163181730218	-0.216209945803736	-0.127542363182824	-0.354883538790668	-0.351597761529888	-0.260065102499582	-0.162513860799208	-0.184700648284506	-0.392792768162656	-0.230759264061253	-0.122795043329113	-0.347438072674569	-0.330767626653813	-0.257096967272579	-0.269194299691853	-0.325894262008688	-0.27292988147536	-0.329094291293861	-0.380448073068414	-0.326644737841217	-0.322212707162795	-0.176136509959694	-0.282908019347684	-0.159436981651083	-0.253462076369039	-0.272223778054449	-0.199636151881553	-0.21213299262549	-0.332277936972157	-0.379118208313101	-0.305883405758013	-0.115256075935944	-0.141427737650845	-0.192161669856062
"55766"	-0.179850357502857	-0.258577355944915	-0.232052714318061	-0.350556194385331	-0.166981307262616	-0.0467192018887839	-0.191506263270475	-0.0835759093768504	-0.336831984842312	-0.170594738410102	-0.100492338038059	-0.205954196918541	-0.097124796128637	-0.156748861169474	-0.214335480895299	-0.313771843382156	-0.0892065479080014	-0.0624129115733227	-0.306193101135761	-0.114255538956222	-0.0432630925077546	-0.118798955284304	-0.0557188332286259	-0.171164374021497	-0.283054645729261	-0.149613425505369	-0.235311267509056	-0.138319862470787	-0.158226502320633	-0.114179237643153	-0.100314165727963	0.00156900249131581	-0.00899321239202385	-0.0549074680142266	-0.177408933313185	-0.0895275848531207	-0.420860773927441	-0.188192635815813	-0.199101367834054	0.0612271330902534	-0.10906238200332	-0.120186955269521	-0.0385741232328272	-0.188656887661964
"317772"	0.0255650800880999	-0.0320059176105508	-0.0910064709721589	-0.028433326737495	-0.0361895439130221	-0.0239010973169888	-0.201118528738637	0.0126784397992209	-0.0211863775116424	0.0480261615163832	-0.0645148122974021	0.0404782543487671	0.142330085475537	0.110425489017716	-0.10764661730564	-0.0754158850987794	-0.00976125936351207	0.146720351464813	-0.258465978234789	-0.0611990792230929	0.0504454276583705	0.00103106704544325	-0.120247288797205	-0.0211393089722004	-0.00537502525415621	-0.0617787631599442	-0.0609816147567791	-0.203669610936507	0.0284414152884221	-0.0808242301276646	-0.0378453941573966	-0.0727860906113853	0.0950346317033534	0.0415802921602613	0.00249761337416216	-0.177216749811918	-0.16338465910566	0.0395148868495126	0.0260878663509094	-0.0663568721624603	-0.0712730771914163	-0.0948324433192194	-0.124720134354255	-0.0129473333520367
"8349"	-0.286830947902711	-0.41490823498244	-0.460258080021089	-0.415967904028079	-0.365466091671989	-0.29737118132	-0.40945682978481	-0.292034084703922	-0.403161960005722	-0.291802289452487	-0.479669732998686	-0.337168190487286	-0.251280131792464	-0.291107716858357	-0.392757485386802	-0.522098311323965	-0.276839006289364	-0.320665495356832	-0.331550063590491	-0.29506939182433	-0.198083621602391	-0.276434100932765	-0.312766907900008	-0.336349518811047	-0.213339586650165	-0.465247506701732	-0.296123312686334	-0.4413090644349	-0.246626816154463	-0.33536019717663	-0.371436479421897	-0.377073771875394	-0.325163538366372	-0.217500699581598	-0.482771985651603	-0.571434736874201	-0.514567360777149	-0.554159239282822	-0.314302594671479	-0.398137135008738	-0.379343808443655	-0.273038543402358	-0.177584310644502	-0.324681039573671
"554313"	0.0239876347817692	-0.121904765529923	-0.0955771700959062	-0.175937909781734	-0.0099521704312867	-0.336247375031723	-0.198506513643107	-0.0918803602222964	0.193510685752667	-0.202336132976076	-0.0630599748029081	-0.124641831598501	-0.0673296619649987	0.188432147411598	-0.295706448971317	-0.255742238372106	-0.186533299634509	-0.105187513231539	-0.166438493575744	-0.0546567378745491	-0.00882924239485097	-0.0496271354820766	-0.233260450427425	-0.00958718035198207	-0.0770292203256044	-0.225791137726013	-0.0909667389085795	-0.118391424073882	-0.109931828317452	-0.177850349910502	0.0433058961283398	-0.00734366190304093	0.0182555387347494	-0.12840475183517	-0.184822721811085	-0.189885946541187	-0.114048504904507	-0.0733400781015762	0.0429326479677824	-4.05170273234354E-4	-0.0985456106538611	-0.00100071293864303	-0.057549396101153	-0.0187237778456077
"3645"	-0.0422150913794826	-0.0920037076845143	-0.145347825174953	-0.192726835855498	-0.00545459278644147	-0.0987403226203225	-0.165942165512512	-0.0658708316175677	0.0787475179742468	-0.063939401735338	-0.0672976776712921	-0.0831544526685075	-0.170226918163912	-0.077700606787188	-0.112434168592874	-0.0622211538217372	-0.0306193113913403	-0.102933077867004	-0.211205049519221	-0.126179384208563	-0.0986226884500891	-0.163975418212706	-0.135148076655632	-0.00975139648784287	-0.110835091157612	-0.0771069329107121	-0.114024824093503	-0.116907319922843	0.0245049540770815	-0.0811114770629137	-0.0471107725509081	-0.148677760505781	-0.0608381128067679	-0.0792965159113861	-0.0418541575442145	0.0835677235699961	-0.164372742053988	-0.0558141355948235	0.0191345141666833	-0.0281079873344843	-0.00557520276121516	-0.226049407868821	0.12708698707653	-0.0442243657923472
