	"ACH.000007"	"ACH.000011"	"ACH.000189"	"ACH.000250"	"ACH.000272"	"ACH.000324"	"ACH.000361"	"ACH.000411"	"ACH.000495"	"ACH.000522"	"ACH.000649"	"ACH.000663"	"ACH.000684"	"ACH.000711"	"ACH.000788"	"ACH.000905"	"ACH.000912"	"ACH.000943"	"ACH.000969"	"ACH.001028"	"ACH.001211"	"ACH.001274"	"ACH.001368"	"ACH.001377"
"65985"	-0.00579964399431411	0.099824103278903	-0.0728202540756783	0.0153886002861113	0.113566289021441	0.0320606744102667	-0.0186299940764925	-0.0122416148938125	-0.0141451393985934	-0.00691129270055807	0.0102978129132452	0.0356618935369662	-0.028844050788442	0.0768198428106094	0.0270893564043426	0.104605655768232	0.057692140846676	0.0832468285684685	-0.130902826094396	0.0268134001031818	0.026734253154088	3.62336902656325E-4	0.0609840354401945	0.0926290308480257
"9510"	-0.0663325130706817	-0.0351991367912257	-0.172757995497147	-0.0606952644713723	0.0488416665415784	-0.0516629507511649	-0.0293869914711495	-0.0990028695945003	-0.0985937535495939	-0.0959550606715028	-0.118075374570704	0.072297464426379	-0.106331205541869	-0.0334388402814689	-0.0224453014443138	-0.125767170160473	-0.047850610940471	0.0848873433054153	0.0451639650625905	-0.0240949449728559	0.0760516836271209	-0.0467498010892198	-0.0631321578774097	-0.00220425251965479
"527"	-1.5208965784605	-1.19650561618881	-1.4491980444189	-1.29875673683451	-1.25224973812981	-1.37709600557196	-1.35513375994278	-1.38501050611277	-1.36427864630121	-1.48906122155654	-1.54036445274085	-1.47297531533808	-1.38170610786897	-1.35227003996014	-1.39309767341743	-1.46540532618249	-1.30649801923174	-1.54820126024435	-1.52090707053511	-1.28353159480206	-1.3723328637549	-1.39361972073833	-1.50289881291507	-1.3832736264531
"9184"	-1.51232809012784	-1.67025973151093	-1.60405734303714	-1.46404610743514	-1.49615643229069	-1.56862347222131	-1.59708019799446	-1.51192859125442	-1.58979051893169	-1.58383166402102	-1.70734700917921	-1.642505884979	-1.66995823413529	-1.54427913450468	-1.54570232991114	-1.50040317425965	-1.63632153628783	-1.73168980386698	-1.54035230527763	-1.41799848960409	-1.37588991244254	-1.65137945986919	-1.4656533645209	-1.55288073418596
"91574"	-0.323806859358727	-0.0913761553085894	-0.19844409150251	-0.146050116104137	-0.213872445976562	-0.201808547767921	-0.18729698071333	-0.201062781770254	-0.203396013936488	-0.356393823937356	-0.196937095969048	-0.222945972786381	-0.37498103621414	-0.127238804881605	-0.272646606353872	-0.461316211415221	-0.257428489272414	-0.615720082356186	-0.416040444378226	-0.464057467261139	-0.206302969824275	-0.0546256709862906	-0.322003724288627	-0.429302689838833
"149840"	-0.22548821587621	-0.171350001144906	-0.539198829450203	-0.233042140861696	-0.294668375592388	-0.277236245525211	-0.273405909786269	0.0538015822189358	-0.0655998005840583	-0.246866187160593	-0.27584238892412	-0.113163201001694	-0.269145008865413	-0.255124693463635	-0.283567425920116	-0.273708951045444	-0.237198289981484	-0.297853330959936	-0.359578775987917	-0.338397735695874	-0.183694580978078	-0.138607555597962	-0.235258350709604	-0.255322180436935
"1060"	-0.454508819158964	-0.511647835541689	-0.732774285484626	-0.222327286689745	-0.398921047120317	-0.56232849199822	-0.439285321206709	-0.481303575620811	-0.623276368020176	-0.447681969653347	-0.423042324469307	-0.543107854660022	-0.336884913185098	-0.531485373852078	-0.509499982006757	-0.423592927332766	-0.44224506986868	-0.524272487682205	-0.633991397691083	-0.384384699191715	-0.449501173229862	-0.503403121054877	-0.28515259072808	-0.495603325084378
"1081"	0.0523655741973021	0.158013241324375	0.305054373354295	0.159139505481063	0.108556440336815	0.133147503117364	0.158690240202725	0.071829844776912	0.120762630776271	0.112350699522321	0.211305607784794	0.0692849451944042	0.168405562164498	0.123218193589546	0.137357770932283	0.187549318418041	0.139989331533656	0.0530785049763832	0.194855600090215	0.171660745662612	0.0899988432809186	0.0688550894943341	0.14843804951839	0.104620099315545
"118487"	-0.861826127937307	-0.629571898353568	-0.822576029739571	-0.811899629222709	-0.637005161260231	-0.604118482047004	-0.729393579352791	-0.62630425044596	-0.546791908318429	-0.755250975548228	-0.620572879176147	-0.763257029120099	-0.602923622266629	-0.779805737426607	-0.729744100006484	-0.774472202099997	-0.629483405143887	-0.817670159484751	-0.828525957546583	-0.816512941809737	-0.610399631475321	-0.579932681655192	-0.784021557643208	-0.695488733793126
"493753"	-0.414090775162825	-0.221935482679231	-0.68379121987636	-0.18333308552466	-0.360622344467251	-0.257911256712072	-0.0805896293259752	-0.256375203129181	-0.375006707980024	-0.425139588767026	-0.228363066585087	-0.370750188379734	-0.344591457700262	-0.41758380495187	-0.258659431329451	-0.438350260996635	-0.415036932523607	-0.464125665593997	-0.606361492370462	-0.382037342076741	-0.407590283580411	-0.280106163586539	-0.492808156812712	-0.351216835072205
