	"ACH.000039"	"ACH.000053"	"ACH.000082"	"ACH.000098"	"ACH.000116"	"ACH.000133"	"ACH.000221"	"ACH.000235"	"ACH.000244"	"ACH.000261"	"ACH.000302"	"ACH.000332"	"ACH.000350"	"ACH.000366"	"ACH.000411"	"ACH.000467"	"ACH.000470"	"ACH.000502"	"ACH.000527"	"ACH.000541"	"ACH.000576"	"ACH.000588"	"ACH.000661"	"ACH.000706"	"ACH.000714"	"ACH.000724"	"ACH.000734"	"ACH.000762"	"ACH.000763"	"ACH.000776"	"ACH.000800"	"ACH.000805"	"ACH.000836"	"ACH.000861"	"ACH.000936"	"ACH.001028"	"ACH.001048"	"ACH.001053"	"ACH.001197"	"ACH.001228"	"ACH.001354"	"ACH.001523"	"ACH.001532"	"ACH.001765"
"55589"	0.103185830706892	0.0671507661839599	0.0125850822860692	-0.0836268401592876	0.0580957117756462	-0.0188031846136079	0.0480034501350029	0.0986984007015808	-0.0602009752421014	0.0240340096647665	0.043191485910458	-0.0485697494261708	-0.00656969623936429	0.0514937067127684	-0.00356126022796341	-0.043616964883983	0.0375085021686029	0.0198047633755755	-0.0323013551011576	0.22058288362985	0.0575756690415705	0.124661081891253	0.00544667002955127	0.0226159247704851	0.0440951602224324	0.134521729807417	-0.0394456915909613	0.123342165442075	-0.0349888607336848	-0.0165386378056067	0.115319823552192	0.21684897776592	-0.0917512841894055	-0.0950799040629966	0.117631576292946	0.018663708948763	-0.12050692944598	0.121860027487677	-0.112544734371239	0.0898425547641482	-0.0231287604727381	0.0720083973837432	-0.00565268428022752	0.0652539501563195
"1033"	-0.0714892759357856	-0.0658443083851768	0.00320097349071845	0.00656259729908432	-0.0981767931015591	-0.0777162859107994	0.0491179562094933	-0.0545904288502967	0.0262894844472875	3.1036563963263E-4	0.03128138085267	-0.0239057988178173	0.105105816892062	0.00911657908535309	-0.0215756946986741	-0.0447438574335965	-0.00373965103154861	0.0195702536072238	-0.0299016439576947	-0.307724122498585	0.0600640371595463	0.0340593593150073	0.00296144697407837	0.0709844611713645	0.0731888468576312	-0.0527193273374415	0.0701189066015564	0.0450728411620144	-0.0739406019046843	0.127004723780386	-0.101042418061261	-0.171189831506428	-0.027675885058639	-0.0133146431365552	0.024283610635965	-0.0103067057216811	-0.00653416908851249	0.0568127619206777	-0.0618755394402864	-0.114096224799026	-0.019329171681204	-0.1213267372622	-0.0394979843565683	-0.0234653784281925
"1140"	0.0750989280552873	0.0199695523664212	-0.189053697044078	0.0285808313796714	0.0343727535643821	-0.102815218580784	-0.0716532383071892	-0.0546153370320424	-0.151056349270111	0.0367352278407148	-0.0749718996069194	0.0722879846745864	-0.0259876940981178	0.104690344216717	0.0485735648309944	-0.0208990765641436	0.0134246636002066	-0.0878235174446472	-0.00996271708692444	0.29848555748738	-0.0169883301516922	0.0568344256353799	-0.0195746139137693	-0.098827275214833	-0.093651843836671	0.0677202198563174	0.097061071915656	0.0958653322586657	0.0300454604630753	-0.00822355543515589	0.0327080047293318	0.12603248902414	-0.0348485182418409	-0.0306615128565793	0.068172049496243	-0.0504873227713025	-0.030624893743277	-0.0991391218869382	0.125821266271356	0.127167766221266	-0.0334490205101572	0.0202634769960016	-0.0170220452534232	-2.79280019305894E-4
"51340"	-0.628594830290047	-1.00819881866006	-0.950133718570577	-0.816341316869339	-0.975017010456943	-0.910668798908482	-0.881043620739877	-1.0195141535471	-0.830653968210139	-0.934439658880851	-0.966037554730883	-1.12396849111878	-0.838938085670581	-0.827265373666923	-1.00048329569386	-0.956402090885256	-0.880998756083367	-1.19052636302537	-0.914604470937865	-1.00997812965424	-0.902513452175633	-0.996725000534209	-0.902351758060931	-0.731339829644557	-1.07387571179695	-0.816756727278597	-0.882784760048174	-0.873076557601345	-1.15898744791943	-0.660687449770475	-0.896304966563731	-0.891504309501653	-1.06950476333334	-0.90559061455245	-0.851924800838893	-1.04710782668587	-1.04112194342753	-0.845221179233313	-1.20240665502922	-0.939418445010463	-0.972358394056474	-0.894921712054349	-1.13500865784283	-0.90390103781493
"57834"	-0.62734101981307	-0.373739036376552	-0.265212776552108	-0.418775877458056	-0.481610530833001	-0.322842689050285	-0.512873834043835	-0.344868649723472	-0.292639036020147	-0.518461666841261	-0.393453281051931	-0.375358143413534	-0.439191514188487	-0.363560716831399	-0.270896378663304	-0.137913818634976	-0.494715654207901	-0.383410070334903	-0.304252062326294	-0.335652517902608	-0.239641959956697	-0.384349322186631	-0.440685154265313	-0.32691719517741	-0.381243519743335	-0.415171654065234	-0.357511903211686	-0.313285209631854	-0.603560000323181	-0.557989965338688	-0.676152088023433	-0.40983091845111	-0.431172107507512	-0.450476592614429	-0.31821425731757	-0.431503806270963	-0.336873946882602	-0.244437169842428	-0.539910618202635	-0.51688054361182	-0.32385632554958	-0.271552604100707	-0.30853745439182	-0.364499829127084
"2020"	0.0184818023786179	-0.0667254382981065	0.0528484956055586	-0.00936463287440752	0.0713372867021146	-0.0647008682890158	-0.0265608097278117	-0.0309981571321007	0.054665112129244	-2.3300252959924E-4	-0.0427490096235333	-0.0144048719138127	-0.0879814371748305	0.0506656670083203	0.0403661512145523	0.0962823107207104	0.0451862042866289	-0.00714129543927297	-0.0685034134741201	0.174641409028736	0.0965669588056045	0.0676035491797381	-0.135640410089801	0.0706840605873219	0.0690995955977991	0.10150299619762	-0.111447321426784	0.0254210097377502	0.230175580969919	0.0145567521100725	0.0516146137531045	-0.0702594277949204	0.0994214069432121	-0.0353104863931744	0.0149022332839315	0.0328385582631045	0.0216543375472011	0.0654027384923581	-0.0569570519420849	0.118713142167916	-0.0395820787675417	-0.06242145804577	-0.0100309552858803	0.0149098069769795
"57678"	0.0828230251643956	-0.00670695523680066	-0.0898765825881843	-0.10381548735599	-0.00862793398378545	-0.134662321352793	-0.086034444199861	0.0232074494825712	0.0752730683678019	-0.0256027690653056	-0.0718206510247234	-0.0518010682495198	-0.109508309386548	-0.108456762558414	-0.0569196246142661	-0.20674674482381	-0.0838895069191863	-0.0533022009609605	-0.0344781789016762	0.248159858152454	-0.00402890654336447	0.0262233809953542	-0.0710556713960076	-0.0125446079426445	0.0792476230068809	0.0901989259907392	-0.102818515084179	-0.00998446067948192	-0.0339474709368485	0.0385677357325875	-0.0828427968981318	-0.189258262292394	-0.034210264172483	-0.144055248884375	0.0131014279408582	-0.111412317348113	-0.0306574224358234	-0.0295279113633793	-0.0728161891447866	-0.0387069496659864	-0.0225963095866394	0.015227487604497	-0.0451696666683265	-0.0298727781232586
"727936"	0.0047465413560436	-0.0245891080351091	-0.0511142379056029	0.0106876181617938	-0.00265620521236973	0.034769106818743	-0.159101561410036	-0.0827607111099233	-0.205603140269519	0.0124177434418249	-0.0103442119961974	-0.00134542844690208	0.00431199592765625	-0.0488916869479078	0.0476374186440271	0.0207551414648802	-0.0836780948451765	-0.0648573277748581	-0.0256678767953833	0.28648217102401	0.124339497291965	-0.0131601107685299	0.0952686058796501	-0.00986904600907964	0.10134789888063	-0.15912565402067	0.0618008403306525	-0.0940064661678957	0.0817276900348659	-0.0453371066780969	-0.0385255324226307	0.0653054002696325	0.0632624746647839	0.0019429524352112	-0.0144321192416127	0.0244758794752053	-0.0375869142631973	-0.108288006327208	0.085108648669172	0.00681580340829015	-0.0412156680938323	-0.103029023777398	-0.0274868083307528	0.0697574073578478
"3613"	-0.183576892950485	-0.284671878017021	-0.335354856348861	-0.228431194999215	-0.345526223005273	-0.226584838881726	-0.194896617695017	-0.215441970307349	-0.025779096083529	-0.297800617582492	-0.168682619324226	-0.341258952356411	-0.309397976247908	-0.21044638766743	-0.182893517751314	-0.228552966502801	-0.496756933455273	-0.203057314445957	-0.170811288611981	-0.0804019217458812	-0.439410225657414	-0.188781923447861	-0.262814602568366	-0.295394193338192	-0.483827513129119	-0.265472843093922	-0.199311910889634	-0.12133104387064	-0.35040735425766	-0.281566435346444	0.146599162021095	-0.274854839701966	-0.228921941536678	-0.209112652318481	-0.111174087122005	-0.181531649276755	-0.153253272706859	-0.211477598511898	-0.100276969177965	-0.322643249671611	-0.291956539353884	-0.162333174889324	-0.437437545739748	-0.212131706797791
"57461"	-0.864868541882404	-0.950190773338469	-1.12963415933351	-0.846381985215955	-1.05328734013001	-0.92070596259593	-1.1214622426235	-0.948725064300116	-0.879822200565931	-0.867748349874855	-1.08178458048667	-0.813864345426987	-0.759512619740433	-1.07576229229329	-0.919882324989278	-0.925327651920149	-1.12787587081772	-0.863413945394753	-0.849879012401621	-0.89619576920104	-0.978791493350186	-0.820514067757814	-1.12897687575756	-1.07515088282204	-1.16138629379581	-0.689547340357892	-0.899977942201183	-0.810383358347961	-1.06032005580473	-0.999683278246136	-0.947887478139477	-1.03861718200887	-1.12361154448262	-0.945523204446914	-0.991974538589609	-0.98510877458423	-0.837518281981465	-0.822120090237198	-0.974422898863124	-0.787069771676016	-1.01024732499068	-0.87568033384533	-1.2129462908767	-1.02715323016808
