	"ACH.000011"	"ACH.000108"	"ACH.000148"	"ACH.000159"	"ACH.000189"	"ACH.000215"	"ACH.000232"	"ACH.000234"	"ACH.000250"	"ACH.000252"	"ACH.000262"	"ACH.000324"	"ACH.000329"	"ACH.000332"	"ACH.000339"	"ACH.000361"	"ACH.000376"	"ACH.000389"	"ACH.000411"	"ACH.000421"	"ACH.000452"	"ACH.000507"	"ACH.000545"	"ACH.000570"	"ACH.000663"	"ACH.000684"	"ACH.000720"	"ACH.000738"	"ACH.000788"	"ACH.000849"	"ACH.000862"	"ACH.000884"	"ACH.000912"	"ACH.000947"	"ACH.000973"	"ACH.001028"	"ACH.001211"	"ACH.001274"
"84266"	-0.129641470221083	-0.12508230211645	-0.0482090281533235	-0.045263695986956	0.222631311951613	-0.0179682443225127	-0.0886162234516691	-0.0137635240207079	-0.0697495873053818	-0.066167053492851	-0.0361538079998927	-0.142483293805897	-0.0344839213246131	-0.0314950145777784	-0.175473892513358	-0.14495265627339	0.103047435927425	0.00771355033446718	-0.102106857062502	-0.0617146927908636	-0.136087233997836	-0.10063343299753	-0.118345506831376	-0.154114476311894	-0.054477252997956	0.0882409087678927	-0.174884940221667	-0.130500919937119	-0.112167764128889	-0.165934494546686	-0.045448405314129	-0.0771051637968171	-0.00185663888438762	-0.0528886532778654	-0.0921553080357127	-0.120722542225043	-0.0369314082015481	-0.0950725709711448
"25820"	-0.904038635804582	-0.942787307562133	-1.13047342403806	-1.06207872964706	-1.22881955827266	-0.993956888908443	-1.00889290431093	-1.091861490858	-1.08045071379686	-1.16225687802738	-0.98715985719135	-1.07426912996296	-1.21173947403488	-1.0841502682101	-1.03481037653706	-1.02078190794351	-1.05577958163621	-0.934151752968486	-0.869775045138953	-1.13834259158627	-1.05464608120231	-1.18047090686722	-0.981241918925039	-0.929850357962621	-0.950554210021434	-0.581170256192378	-1.08556379259554	-1.08359577487175	-0.909091799334462	-1.12071348835555	-1.17375153457923	-1.0432111495256	-1.0982995210507	-0.860303767017122	-1.1762570356476	-1.1838522335635	-0.898015839194695	-0.658638344756547
"149473"	-0.170865114901082	-0.137159480495972	-0.0813242751596539	-0.146693129776601	-0.246166063481971	-0.162137636160089	-0.0279973506707336	-0.0289473355331353	-0.0695173836659986	0.0467780468173071	0.00120455054485147	-0.165003753395065	-0.179749959712926	-0.0790065741632099	-0.213927044060955	-0.0858972521692131	-0.209552833580076	-0.0234815672939066	-0.173660621562064	-0.0233236414484689	-0.0751075280685425	-0.169463253733092	-0.151505767400972	-0.0856443880557606	-0.0509041093508506	0.0652216709037902	-0.0191572748286485	-0.0623201933090783	-0.0428515199139196	-0.135351858491425	-0.11818669050966	-0.0932744738853508	-0.0913079999694807	0.00636018060705296	-0.150078530019373	-0.0661811577425522	-0.0256403081012193	-0.1939449668876
"11261"	-0.0132532832046062	-0.265352776088174	-0.198600114333245	-0.271667561763569	-0.19488947987825	-0.269785100663029	-0.227000354650264	-0.351025327795863	-0.186573313161635	-0.351472596771997	-0.0479728095424283	-0.267048714170158	0.00700046013237128	-0.178891989542986	-0.0813192476362233	0.010724292015292	-0.239598837222172	-0.229406818823651	-0.237705124230937	-0.270487865180002	-0.172741495688466	-0.284960319380624	-0.226255966703931	-0.220654479440526	0.0537523976982534	-0.27247364865885	-0.239805507100552	-0.146029088098779	-0.287024632015456	-0.213641436740384	-0.0812237997173876	-0.309218704222676	-0.0681241752377384	-0.22450885480237	-0.302689675874825	-0.0779801664614063	-0.182679973462297	-0.165626059089007
"1611"	-0.110733495569964	-0.00552528780920532	-0.0794601811838139	-0.121311607948505	0.128697862547728	-0.0897533600642135	-0.183734151575024	-0.0445331538746264	-0.0719488017386305	0.119355475793929	0.0724411971196515	-0.144716634074901	-0.126195045559387	-0.183738477750152	-0.0269317479800063	0.00729722823775236	-0.220122609968088	-0.0628860457557583	-0.0879807225414631	0.0104117926775199	0.0155602905460346	0.0320042720940376	-0.103198601999785	-0.010988914514626	-0.0420904105068287	0.05199880968502	-0.0667198518979195	-0.0534415001574247	-0.02913946475663	-0.112919587472161	-0.0380531713050949	-0.0320958113640984	0.0252297382125662	0.0428613640583597	-0.159939724219871	-0.0721946066541386	-0.146229282104088	-0.0816768013156034
"1798"	-1.75435599591869	-1.52465123865058	-1.78023633965358	-1.22533610252355	-1.4736234874245	-1.32804578822437	-1.39331804996306	-1.49621104108735	-1.45508022795275	-1.32827006879757	-1.59659741810254	-1.29376830976019	-1.37528618088462	-1.36455005937388	-1.3660314333065	-1.571450504438	-1.43539464790484	-1.29197294545503	-1.69810624105469	-1.32049374816244	-1.64429384181509	-1.45962701012095	-1.47172223219894	-1.63686350046023	-1.77186635914076	-1.59743041730857	-1.43363720460438	-1.2761736649365	-1.44106432836053	-1.5183813588836	-1.58602565173804	-1.48272343176574	-1.4501704622431	-1.43245549571882	-1.35190310966961	-1.32533382506096	-1.21609878095732	-1.38200648455445
"1806"	-0.0982267968298934	-0.0216384164552414	-0.167932370914492	-0.265919113751555	-0.199901903675653	-0.135910541876391	-0.204222021297661	0.105951411147619	-0.0562882409828292	-0.0852568911185058	0.102595969545865	-0.212611457002766	-0.0681615133042502	-0.131471282284708	-0.158966768764377	-0.0408999906309719	-0.150667712370813	-0.00869662071365978	-0.223729264611041	-0.227856966642063	-0.174312831518032	-0.338061206545419	-0.187607129759441	-0.116680820585023	0.0148186459691355	0.0180058892228211	-0.0777580793881505	-0.0708563964603998	-0.121809449222806	-0.197241841124728	-0.0651326561659217	-0.168380899131091	-0.222398861902714	-0.141436991926432	-0.212082176099458	-0.0601275517374955	-0.0483616510014555	-0.163392741568257
"23233"	-0.174010614057383	-0.0470278772569775	-0.115915831552231	-0.0872482923322725	-0.222575861379185	-0.205660831193292	-0.119173760001652	-0.0464479669209496	-0.0963487579834207	-0.139025102837122	0.0571311576971818	-0.138865028623221	0.0260019512543274	-0.155491138747021	-0.11014580897578	-0.0770237895812398	-0.194270856502765	-0.00171770969696772	-0.097169632515101	-0.164188341980215	-0.053909834550987	-0.155562537530428	-0.157764536191526	-0.130424115931629	-0.105081033122317	-0.0269432167819522	-0.124093514104585	-0.122912239219999	-0.0671962859206697	0.00293603685010917	-0.0163087279796139	0.0160372989906098	-0.107686732523897	-0.0695168024695257	-0.0696282621927766	-0.115310643299446	-0.0040446789872701	-0.0830007494659689
"51011"	-0.473847787073988	-0.168425011247571	-0.23530076594223	-0.347747844720037	-0.398035704578447	-0.317349248286086	-0.293385606541185	-0.327879364368183	-0.275089682018271	-0.299823783766105	-0.204389137028233	-0.302567640906655	-0.262940004537031	-0.237701146388868	-0.276212872498576	-0.248512895763362	-0.289606217039542	-0.100871146044027	-0.476534930468702	-0.231081125695434	-0.140079231770672	-0.220398034846745	-0.340863458229312	-0.265743770660162	-0.327990301884165	-0.426014358663759	-0.336779669017777	-0.335864217523236	-0.315889346428112	-0.393336579566206	-0.324804600972867	-0.187270514860659	-0.24139551396741	-0.261213386931442	-0.228369504816473	-0.346096497046943	-0.23885908422187	-0.208679457729691
"90362"	0.0121396898778953	0.0940274563259889	-0.00520308825894659	-0.160234676046345	-0.0090871492188233	-0.0357939934299746	-0.0571006720113142	-0.0289696201878721	-0.112818116646264	0.0887088299218459	-0.0807101732320853	-0.202026185674891	-0.0851775799373273	-0.0864955475380912	-0.112423036657965	0.125940214671972	-0.0376124372412624	-0.178115495327065	-0.2515551265326	-0.218164878222915	-0.109334952869453	-0.0707299884084633	-0.106900038223262	-0.102293442992479	-0.0571966844958613	-0.0551918108859303	-0.0720859041288377	-0.0283795201738476	0.0435067171597488	-0.174275521245824	-0.102543158722289	-0.0343846625610728	-0.0939762270732002	-0.0945750585103201	-0.168797639310053	-0.127058701232996	0.0477906924659443	-0.0836511708688975
