	"ACH.000127"	"ACH.000153"	"ACH.000228"	"ACH.000246"	"ACH.000280"	"ACH.000311"	"ACH.000352"	"ACH.000589"	"ACH.000614"	"ACH.000701"	"ACH.000841"	"ACH.000865"	"ACH.000947"	"ACH.001031"	"ACH.001096"	"ACH.001532"
"9068"	-0.0610213500652255	0.0813097466686318	-0.00622771102444943	-0.0486873948499781	0.0142471060830905	0.0739966856947135	0.0423485083833397	-0.119841599153393	-0.0366432042324314	-0.00876175284942165	0.0611031673210014	0.0185876057895686	0.0125725305960765	-0.0321946247999666	-0.111686291356264	0.0376777608665422
"988"	-1.29563435865214	-1.1646349477075	-1.13630570341436	-1.1856213583415	-1.17902453436253	-1.2396124792745	-1.27661100089354	-1.36667860817872	-1.28668840850559	-1.19471669651454	-1.29038859599143	-1.13416682758365	-1.32751953159024	-1.33565411635907	-1.24203757279637	-1.15517057896917
"55143"	-1.46134946150041	-1.52937728346798	-1.56236770300034	-1.38105050471552	-1.41447568522808	-1.65947717303955	-1.52175461411036	-1.39766690891314	-1.54015753019314	-1.53942761125564	-1.41646792863841	-1.61623550693969	-1.45815857872208	-1.49325088833252	-1.23519583880213	-1.34493869074196
"9700"	-1.28665066705813	-1.65892084066699	-1.63543709305738	-1.25466635624655	-1.53135830059036	-1.40275289092354	-1.49674152808351	-1.50008099403533	-1.25480579397839	-1.60785144507114	-1.46483308705356	-1.47268151985869	-1.54403218175959	-1.64363713222762	-1.44071423355759	-1.39920300765806
"375519"	-0.022879261349081	-0.113438762551273	-0.0689881187867743	0.052349693604191	-0.00513613342436072	-0.00673976395214656	0.00172254994057822	0.0209463189659821	0.0197772544229415	0.0301155755124582	-0.0431471756455808	-0.00991766952291036	7.01428640999326E-4	-0.00715201460483824	0.0201040105944289	-0.0243709123167463
"5596"	0.0694722618253671	-0.0929942008373148	-0.0230797586334179	-0.0580431761799615	-0.00933743870918943	-0.0950564616140855	-0.0384942038868064	0.0835625323782336	-0.0537469734087537	0.0364769025087529	-0.0848350470942155	-0.0309833213593626	0.0102224906330796	0.0802064637951347	0.0774981784101813	0.06445738289532
"90390"	-1.32552619672695	-1.42001863320394	-1.36978942450014	-1.34443167324977	-1.39596073158188	-1.64970868995585	-1.42486299639543	-1.59101108859132	-1.4941214362689	-1.47083188479176	-1.22549057342691	-1.38169973461191	-1.64365863306724	-1.50341945334075	-1.4854839498338	-1.31422892089905
"10001"	-0.759305645442819	-0.80573484090589	-0.812410856855235	-0.841784186927668	-0.763243983831157	-0.803890428307128	-1.01946232042117	-0.840563235088139	-0.75658517219098	-0.930793120109184	-0.740717384976755	-0.861553461259345	-0.854533727737437	-0.345796934549638	-0.905451497178761	-0.764777132529935
"64151"	-1.323299686403	-1.38664183302521	-1.54824080835926	-1.21453517111597	-1.39627809483923	-1.32339570049435	-1.42095154692776	-1.23953897410824	-1.10302252664698	-1.47600923766274	-1.25804659504749	-1.38848966278577	-1.21745274129692	-1.24085527502921	-1.306809178524	-1.36984981629388
"22916"	-1.30458008356013	-1.48924821891612	-1.44296690990737	-1.38537888726832	-1.34938790880808	-1.55869763106368	-1.49908921497579	-1.16118232387428	-1.24184272938608	-1.40487394087813	-1.48318731189197	-1.44609767505449	-1.33708679690425	-1.48744710994552	-1.22921783567552	-1.35190030082321
"728741"	-0.529089471008029	-0.58503547193589	-0.106570316784362	-0.0544683900660382	-0.550630223649709	-0.313942832921053	-0.24747150304548	-0.400018527674049	-0.152909982482654	-0.375630461607952	-0.63928141193393	-0.292987469066904	-0.558416200993496	-0.514281790830156	-0.435122728091828	-0.373123376446682
"116150"	-1.19009047396906	-1.32940326026254	-1.23994765446364	-1.02529216698673	-1.09329969435764	-1.18139865018203	-1.14834313807635	-1.14999132681889	-1.13489256504028	-1.28625431415959	-1.13553180509828	-1.20741243874499	-1.20594272931241	-1.09039230150577	-1.20976577823453	-1.23363498826739
"5347"	-1.03863661063763	-1.09534949762907	-1.27067326184136	-0.845384345945556	-1.04462437339529	-1.13314642292517	-1.08017527271447	-1.12010085949637	-0.923718554794878	-1.10600262277936	-1.12961154688609	-1.37946705993394	-1.29862575663554	-1.01483861470552	-0.904227741027722	-1.17791169064418
"5433"	-1.19297891333669	-1.02153657083027	-1.27677929868177	-1.07478733463136	-1.00131673099601	-1.13524290918939	-1.27695533480801	-1.19020462820828	-1.13413996584986	-1.2924652475435	-1.10104620737943	-1.22578369435822	-1.21335395089822	-1.18765579226789	-1.17034157300409	-1.22803565970354
"5437"	-0.963548678793179	-0.84962148688179	-1.06321368728121	-0.851228300549328	-0.92546265285706	-1.14331517550872	-1.0013025632553	-0.816678736619641	-0.595304934914084	-1.15501312287453	-0.668132366929797	-0.792529088726461	-0.810077428859887	-0.716559228774196	-0.949441243145251	-0.874143820949095
"5438"	-1.37727832313795	-1.37969146660612	-1.39205896103866	-1.43352208976822	-1.39987784152435	-1.48223491726238	-1.3799622477207	-1.40936081443892	-1.16085839056145	-1.43707930781876	-1.19887842729825	-1.44117064418436	-1.27546851582936	-1.48487769583148	-1.55762971569164	-1.31152007573351
"5441"	-1.64959221759184	-2.01405741428897	-1.66233210189863	-1.71623935381683	-1.81435704822371	-1.89589386722024	-1.79181067793914	-1.55067286831746	-1.63835919700045	-1.71060490847698	-1.78706352694377	-1.69015389645558	-1.80826022557367	-1.73257914178194	-1.70472095343501	-1.69257319683752
"10051"	-0.84659602391291	-0.970629627648491	-0.960575035567403	-0.898943059697374	-0.995909487865197	-0.99910362130649	-0.91032543589591	-0.926865367772175	-0.913071974131292	-1.14088318445587	-0.928618255530618	-0.991394878284048	-0.976275049757704	-0.444393004660311	-0.995255125553341	-1.06549505789023
"6634"	-0.742980525063414	-0.704270402120496	-0.789466261842155	-0.85795708438743	-0.95720919530606	-0.905184162926	-0.879832157596306	-0.8747911692376	-0.829317248521697	-0.740770102477151	-0.941957191129603	-0.824137191127985	-0.918784161233409	-1.01628141564097	-0.949353986099249	-0.823846436503809
"147841"	-1.20924280356482	-1.56367618396772	-1.59738142894431	-1.28933909163229	-1.55130708630634	-1.46418925074879	-1.65427759977788	-1.45913457822085	-1.23024621062334	-1.47446006336199	-1.59363108932739	-1.41399695981655	-1.48475041139956	-1.42432213929448	-1.29136897151934	-1.46378108108265
"6830"	-1.26939103306307	-1.13899712350574	-1.38175906709714	-1.07778133682221	-1.37023155996099	-1.12353354428847	-1.4633375296589	-1.2230734407767	-1.50066800427962	-1.31881292361372	-1.25160156744212	-1.14686758314609	-1.28815119798612	-1.40671944456932	-1.30015517363293	-1.39792652856784
"9099"	-0.149705894153715	-0.147746257745387	-0.037356783502448	-0.0968106923636645	-0.025717959794503	-0.0954088953305678	-0.0713716473616652	-0.195152788467047	-0.179764282676359	-0.107246395932764	-0.136172984764402	-0.0819568985054044	-0.0231024102724441	0.149867950513389	-0.119155333081865	-0.0817228571574883
"80335"	-1.47819475176894	-1.72029878710628	-1.32823444026764	-1.47076052243933	-1.45549920065969	-1.5694020524037	-1.5763887918555	-1.48854602100479	-1.46835362964531	-1.52198916685206	-1.60483437471534	-1.45207902232398	-1.52879397349868	-1.52376703320819	-1.54475678299762	-1.45863512444169
