	"ACH.000108"	"ACH.000259"	"ACH.000277"	"ACH.000350"	"ACH.000352"	"ACH.000366"	"ACH.000390"	"ACH.000397"	"ACH.000467"	"ACH.000470"	"ACH.000472"	"ACH.000475"	"ACH.000542"	"ACH.000545"	"ACH.000584"	"ACH.000601"	"ACH.000623"	"ACH.000657"	"ACH.000706"	"ACH.000788"	"ACH.000858"	"ACH.000911"	"ACH.000938"	"ACH.000960"	"ACH.000994"	"ACH.001278"	"ACH.001408"	"ACH.001554"
"64801"	-0.124810941456898	-0.13758400671501	-0.185320773629203	-0.307198494011665	-0.108737665621868	-0.160948948886067	-0.205287817695221	-0.216596385040181	-0.100188702331412	-0.121797523832394	-0.152290384366201	-0.201038737527404	-0.160510747723482	-0.14779421411975	-0.142087582744807	-0.124972828344671	-0.187325786353073	-0.191385924754848	-0.210578649211067	-0.209187915821921	-0.0749092761399431	-0.0886331382717693	-0.166008735687118	-0.142441391530906	-0.179813456056996	-0.179243927586962	-0.139851999448498	-0.120243124760259
"253982"	-0.0491605222644109	-0.165120092811659	-0.103240658629222	0.0223273007086948	-0.229752535602445	-0.0433016049005728	-0.0368528357630671	-0.12697550067673	-0.123401868725047	-0.0741252589789231	-0.192225269340026	-0.144820451979808	-0.208071214525196	-0.089521991076001	-0.00754038693964092	-0.0906781085716221	-0.136818579861669	-0.176381327353161	-0.0920643464441235	-0.158988493267893	-0.145736985116975	-0.101055720309766	-0.172154805164365	-0.195763856447741	-0.164043367174721	-0.0900917332702951	-0.171183219020758	-0.133296370022281
"482"	0.0601197587597639	-0.0813288761677632	-0.183803994469743	-0.21323257739835	-0.189624277681694	-0.0913486566821583	-0.0878846344729823	-0.251870945470471	-0.205835991836401	-0.055534399074845	-0.141585022597347	-0.135612598731947	-0.171532474620578	-0.182489809749571	0.00122339155420591	-0.0917845217866016	-0.196322596849871	-0.158095665238493	-0.115092211876283	-0.11368498759798	0.0151101651622056	-0.211778226541856	-0.00761360229741032	-0.0987553558890489	-0.167018295013449	-0.116241969796698	-0.216634179744711	-0.037962737677185
"578"	-0.272556806223551	-0.299351199502313	-0.249216113523238	-0.0593383918010034	-0.288346172993433	-0.111256041421186	-0.273142905782199	-0.32122984697455	-0.327523321111812	-0.367353152514338	-0.233360937037384	-0.279225583607173	-0.305214570753507	-0.218127653836123	-0.13903297829049	-0.185013458946642	-0.244693307535034	-0.31328349919288	-0.206778795906938	-0.188897553851591	-0.273984457793205	-0.291150901363715	-0.210108069375316	-0.213767441256225	-0.290688286836609	-0.125938084433332	-0.177804344985479	-0.205746656750196
"597"	-0.177946312248741	-0.192400750558324	-0.127855532746293	-0.170463752413221	0.0723240354712434	-0.118717736851629	-0.00342459239038215	-0.094501808970934	-0.123862691572201	-0.240468301792319	-0.0983310617982781	-0.0702137550662401	-0.124418785776878	6.26523548795751E-4	-0.106229803785789	-0.0817788858762257	-0.185726052743912	-0.0830733292460414	-0.0528528602220529	-0.180692104357544	-0.10253896907108	-0.0304270327080828	-0.0633752483301893	-0.044413842108015	-0.105066435275641	-0.0372819929366825	-0.0660965508245251	-0.134984169976143
"727684"	0.0192218088210856	-0.148252367398038	-0.123009227624439	0.00103478842624878	-0.112378343978568	-0.0693868679677318	-0.0176647276472284	0.0950190931098735	-0.00791155279173075	-0.123258976189721	-0.0663839588576965	-0.209543345110684	-0.0222973763921643	-0.143690112059789	0.0461132293441548	-0.0191089881171022	-0.109460471427226	-0.0739903641993348	-0.119784160725954	-0.0980700922541713	-0.00419933287651669	-0.00161428104293365	-0.0166174069588004	-0.151884768590993	-0.0905922300596718	0.0318131951901122	0.0700908770199218	-0.0233954658174229
"408029"	-0.392231583491574	-0.374978383723044	-0.259268993187005	-0.265619242596653	-0.421901938663332	-0.265229659507994	-0.386371152035848	-0.371586386380303	-0.275648566249511	-0.221939485269433	-0.266426102992366	-0.366547561716398	-0.255396079762842	-0.276663059385692	-0.335225929872003	-0.314529922956998	-0.365532098638807	-0.32652898662755	-0.461361722744988	-0.298577111050933	-0.352519071616323	-0.271008455641999	-0.352577052494342	-0.303637199025837	-0.355528707148107	-0.444752957956303	-0.275072436902403	-0.412606621945619
"138162"	-0.317647667008014	-0.190181935452351	-0.335210946003139	0.0745378111575107	-0.0977565801267206	-0.211982557063025	-0.148952082990663	-0.21055237260167	-0.185499641862786	-0.089039334580133	-0.178752950606501	-0.20869636254597	-0.118789287802517	-0.200364159484692	-0.128548965514309	-0.267530189564523	-0.0983461369522769	-0.241538206160158	-0.181221834966452	-0.138013505168701	-0.192230677340123	-0.228685353282011	-0.186302687165133	-0.125896559940643	0.0667512233036146	-0.22385274927576	-0.132045828841625	-0.205089345529076
"10951"	-0.412615010509473	-0.406573005774631	-0.563858801875448	-0.392250537092994	-0.526117750091388	-0.375686917661854	-0.482712290340893	-0.47626608029505	-0.322451419105162	-0.368639693362737	-0.494177338673243	-0.37492748209438	-0.529526009387579	-0.483173910589268	-0.444537632528517	-0.437160960034498	-0.573816847701239	-0.616830255464109	-0.340337944407439	-0.486424329431613	-0.436758862810534	-0.49612679396016	-0.366369234971412	-0.419981233874345	-0.447742145181542	-0.352490432201294	-0.397703601531705	-0.573128361735882
"8872"	-1.47317433552868	-1.57150243278367	-1.6553565083961	-1.61785717928319	-1.53927303143181	-1.48441483742014	-1.66031948254561	-1.5756945430223	-1.67586644993921	-1.44195189390722	-1.44500395387709	-1.60668432629028	-1.44781043943578	-1.51232061787645	-1.67617653945729	-1.35988912167738	-1.72797367359616	-1.52963558105557	-1.6309426603427	-1.4922416331105	-1.37300785194443	-1.48892735578351	-1.56095668806491	-1.46974623187947	-1.58541908633324	-1.5456261584478	-1.80321960646028	-1.71685911734826
