	"ACH.000030"	"ACH.000041"	"ACH.000055"	"ACH.000060"	"ACH.000098"	"ACH.000099"	"ACH.000132"	"ACH.000137"	"ACH.000138"	"ACH.000163"	"ACH.000178"	"ACH.000215"	"ACH.000243"	"ACH.000246"	"ACH.000259"	"ACH.000279"	"ACH.000312"	"ACH.000316"	"ACH.000323"	"ACH.000339"	"ACH.000364"	"ACH.000366"	"ACH.000415"	"ACH.000424"	"ACH.000463"	"ACH.000471"	"ACH.000521"	"ACH.000537"	"ACH.000542"	"ACH.000600"	"ACH.000649"	"ACH.000676"	"ACH.000693"	"ACH.000711"	"ACH.000748"	"ACH.000777"	"ACH.000866"	"ACH.000872"	"ACH.000907"	"ACH.001048"	"ACH.001053"	"ACH.001054"	"ACH.001192"	"ACH.001196"	"ACH.001283"	"ACH.001300"	"ACH.001301"	"ACH.001431"	"ACH.001552"	"ACH.001745"	"ACH.001765"
"83440"	-0.14333991900812	0.0125106837048729	-0.0190801863804789	-0.109822934392794	-0.0271523921631867	-0.0117714827150716	-0.0203440260598984	-0.192766967829	0.114862066559513	-0.0483364037019658	-0.0694509391921392	0.0181644761568727	-0.0751300616583367	-0.0545563535905796	0.00466988757210194	0.00478238929209588	-0.0560848839044778	0.0102566476469979	0.0448092078646197	0.0811683114787172	0.0126443787312705	0.110340114212338	0.0552116160047589	0.01749247926525	-0.0714820099647677	-0.118389157431183	-0.00388005711932941	0.0370816636370519	-0.0694961651824365	-0.127613301476057	-0.0898121919947398	-0.0429536574952106	-0.0594737804318657	-0.0288220902954202	-0.146394853653846	-0.0290298309271834	-0.0367348486533042	-0.157161774869011	-0.0132401976534249	0.0834973011496527	-0.0851626618540815	-0.0355395557120994	0.161031727244723	-0.0117639573071339	0.0131063232433264	-0.0286604781208063	0.120887824622204	-0.0595209088901908	0.035568368625527	-0.214592915297213	-0.120898158083805
"54955"	-1.51661707525904	-1.93229653371832	-1.39939863886809	-1.60839081293625	-1.55987751612602	-1.54141199624142	-1.46035337737262	-1.36620931459879	-1.68017578903348	-1.7588032475432	-1.45427767353742	-1.57127057375623	-1.75844928440425	-1.28629076082199	-1.75333686135791	-1.71202248953587	-1.42412221952481	-1.93166381197495	-1.35677004656306	-1.59787575750583	-1.29029862180245	-1.66978085297242	-1.75982106677461	-1.73398061675492	-1.54659762429448	-1.61448418829202	-1.47156250843843	-1.41166018214576	-1.48181747350385	-1.55789684039232	-1.63439018195226	-1.61725925577938	-1.56476647534442	-1.49092311328392	-1.71078487506651	-1.61900057353827	-1.47185003249769	-1.7622500273978	-1.25428421823679	-1.53407047322994	-1.73983714042171	-1.38874495081238	-1.72968357647293	-1.56240304086301	-1.64043535316221	-1.44719847873832	-1.42917169620552	-1.64829756789678	-1.18010784754893	-1.49875338379029	-1.47593847616605
"847"	-0.108076445332885	0.114348566019667	-0.0464363694076163	0.0649646263638877	0.0468534240637417	0.00116902706768211	0.0444245970357868	-0.106337568747212	-0.120753137775815	0.0234187701691744	0.0211521322975562	-0.097108761892053	-0.0414651054307035	0.0362296331158304	-0.0511292754809126	-0.0287836201027973	0.017673086698244	0.00829220969729456	-0.128571666906629	0.00538583148073439	-0.0205355528521304	-0.0181657543693189	-0.0955298670840563	0.0235730184227136	-0.0688418376494595	-0.0968688448354194	0.00670886253793864	-0.0319112156888331	0.0357288562826505	-0.0333265978929926	0.0116546827785965	0.0527762743524908	-0.0479126960271328	-0.10465061779014	-0.0216201945324993	-0.0147372451795876	0.067343265345478	0.0170688010807862	-0.054856368347496	0.0340556138921477	0.0156962524068116	-0.0591023014892938	6.490379513887E-5	-0.109210223173991	-0.114653387343255	-0.0492544363767925	0.0193371129952441	-0.110084473568259	0.0787786601498861	-0.00913221869259146	0.0319285792166289
"22845"	-0.519229521188094	-0.609525161011729	-0.710932552738249	-0.596100868021695	-0.83992857532198	-0.611468140418548	-0.672990811212445	-0.689141433649469	-0.535631645449832	-0.803721763367704	-0.537391317836837	-0.716483704886345	-0.526262739602937	-0.44162038032099	-0.592780788046853	-0.527546699314605	-0.553470726776488	-0.832700110149772	-0.665978572929152	-0.495220040411199	-0.855606905350393	-0.803143916649131	-0.681276699674959	-0.58687448679321	-0.611786977033459	-0.588142643737266	-0.811642524911502	-0.626644347673936	-0.556571745299766	-0.470658146906338	-0.768962038447891	-0.80315228015345	-0.607298805548358	-0.371751157831302	-0.750176845261807	-0.638276738650687	-0.623117168195412	-0.748030213854291	-0.488735477535378	-0.689230493440439	-0.657341253708372	-0.613368433865405	-0.556657575299321	-0.50959635087641	-0.729872213876527	-0.562421233213346	-0.590098090252698	-0.53298988242646	-0.513786284661978	-0.672823371508566	-0.449327383568732
"56915"	-0.841329412239834	-0.695346434794223	-0.878597811465158	-0.618785177285279	-0.973237676998718	-0.676145356443363	-0.857704895536331	-0.971716343065764	-0.792512225847875	-0.828011689434847	-0.852431365532623	-0.896421112537096	-0.857618906780171	-0.811768001341413	-0.847108356008636	-0.936750114483217	-0.874184210297109	-0.76617624808835	-0.845032082340476	-0.869133198842414	-0.884448711689428	-0.975147512132287	-0.957461077046811	-0.803625847022277	-0.90373916064144	-0.866155138450684	-0.85996961237755	-0.851004277103766	-0.8822050206405	-0.628444647011255	-0.917936257966894	-0.959354449029553	-0.936880525509241	-0.87630507040236	-0.945143169346227	-0.887905324221987	-0.886032316884883	-0.975576536564769	-0.633718786712602	-0.90284729213844	-0.957845598201243	-0.842241538419988	-0.817352353693884	-0.777339475927732	-0.735991992020302	-0.673378612895643	-0.845870590191665	-0.740957366002924	-0.825787395554026	-0.740958250092113	-0.927773287141122
"2289"	0.0116485626473629	-0.0542092389087404	-0.149224667040206	0.139956141015213	0.120566541133038	0.0823187476196195	0.0869412924925752	-0.0359547801746877	0.0266355435799722	0.182098974248743	0.123830323068997	0.16777918502126	0.0655774923460153	-0.0744082218349358	0.0674882975902875	0.144565586270398	-0.0229112214463478	0.0698735407264378	0.114558989791236	-0.0204088582443685	-0.0142427657105313	0.0845839725071795	0.0440471324642481	0.260635806084622	0.121903886979635	0.0963525818949122	-0.0424999280774893	0.116316366843723	0.0771108192549594	0.0542222917464563	0.126286340926849	0.117613662650706	0.0613627184955739	0.062395096862905	0.0451857922007339	0.110596115917878	0.152299916367883	0.227636515843379	0.190630822210756	-0.014924268985848	0.0559290012116007	-0.00611078780734288	-0.0157418302134694	0.112953433770186	-0.00545861708669138	0.0186770642029937	0.144305801464298	0.145677301845898	-0.0513264002930038	0.00243813359734156	-0.135107446393662
"79760"	-0.560830169514882	-0.673852749110634	-0.637621502319375	-0.678246676615343	-0.665567911587767	-0.431380919730674	-0.539185077662417	-0.812589195063788	-0.504092542435341	-0.679350897181144	-0.497290930750827	-0.630239955717365	-0.694032832411548	-0.613419151604314	-0.558448940996462	-0.539514830566009	-0.646111029598554	-0.653475015485488	-0.682536400082383	-0.617882033476653	-0.846822348163911	-0.702664932819052	-0.649221619069849	-0.569648535895958	-0.552177543916991	-0.582824278424998	-0.548036934331741	-0.428350769188159	-0.598053732862151	-0.469862208738163	-0.7201683923762	-0.585335144258021	-0.63594599480006	-0.576380606588529	-0.730849655251545	-0.597065730586461	-0.534524269251037	-0.555861231079983	-0.466804186229629	-0.600051932477095	-0.626635246535984	-0.568276807915298	-0.772431357748101	-0.769582388467676	-0.47239012894476	-0.594371543487939	-0.650749835298421	-0.671789083250038	-0.537828627335372	-0.606718690625977	-0.508602332354135
"2671"	-0.509672240190851	-0.95365517588585	-0.877868893690517	-0.722238980168556	-0.911575567273874	-0.686043158741841	-0.824864710617384	-0.682669776681656	-0.719425637713161	-0.57907193703011	-0.713308496604127	-0.657702546264129	-0.745294948417445	-0.669441450212473	-0.779325099446995	-0.907697098374653	-0.799019072838717	-0.970904165085798	-0.731692252399046	-0.551163396900333	-0.665308317345554	-0.64557997648585	-0.764723032035433	-0.662332380859277	-0.580911432488579	-0.80195062395332	-0.635729580987523	-0.443474542916488	-0.677299152644957	-0.509028782594653	-0.832893756611309	-0.701116388980908	-0.571950813209162	-0.655502958383323	-0.646895358550026	-0.750632870764637	-0.83151018964029	-0.825029069587576	-0.825551975628439	-0.637021100862542	-0.783992872449229	-0.677008866260425	-0.875623622594991	-0.623428273029848	-0.708768414897013	-0.647987380270065	-0.766299730175833	-0.564636166039308	-0.643028500553984	-0.794442379803977	-0.657563276410232
"54584"	-0.90289301343281	-1.05273361484499	-0.889788446860419	-1.10324592238754	-0.999066110273065	-0.736682746504185	-0.606278063060733	-0.826144133407446	-0.694972592903407	-0.960428402633221	-0.782452732665592	-0.814237738002323	-0.909851934343563	-0.598990448607232	-0.755337191184354	-0.749539471820135	-0.90783963815875	-0.926992062821424	-0.802184537686923	-0.78700049641279	-0.839829036095507	-1.02673173661248	-0.838546067243125	-0.963081998864177	-0.767011201544014	-1.04918427082371	-0.903033166060173	-0.714462006917262	-0.840328118736395	-0.381605434972336	-0.836363638711092	-0.886435383558656	-0.988982370554762	-0.720796565081645	-1.00288467533854	-0.721184075794179	-0.807604841197127	-0.604256116709884	-0.738899603701344	-0.771007178929479	-0.946348453008856	-0.764314227821	-0.954086149115966	-0.764768016496606	-0.914509125329312	-1.17969166112869	-0.838581631036242	-0.964727179859989	-0.648945321660806	-1.0516449018782	-0.881324277886482
"3191"	-0.746154250083953	-0.636073980193409	-0.732865443183238	-0.799373892123101	-0.93357442936133	-0.675662416041366	-0.584627385386587	-0.715852626851089	-0.761787047045962	-0.821301653301503	-0.773111266135506	-0.740469599259083	-0.770353788717719	-0.855944065880747	-0.65347383597603	-0.791079278824334	-0.648455657506105	-0.730239109923439	-0.952522368002721	-0.784656193634537	-0.599989288781767	-0.783997449825066	-0.838400943197525	-0.644094984134848	-0.895836180542836	-0.651384068084237	-0.743147061458394	-0.574258469866424	-0.817720137630913	-0.774012769623077	-0.787068101511978	-0.781985765450969	-0.653525703041166	-0.7996913620292	-0.72010489824409	-0.874957426008301	-0.875953441470672	-0.893691121939475	-0.833472223803397	-0.706889023535376	-0.656174391112674	-0.585402564338225	-0.787781703349746	-0.540025915600046	-0.579016258899923	-0.516707641396223	-0.738220646852332	-0.704650416526849	-0.681405929531582	-0.753915664278672	-0.556765531516299
