	"ACH.000012"	"ACH.000053"	"ACH.000054"	"ACH.000133"	"ACH.000138"	"ACH.000226"	"ACH.000234"	"ACH.000235"	"ACH.000376"	"ACH.000424"	"ACH.000425"	"ACH.000470"	"ACH.000473"	"ACH.000496"	"ACH.000505"	"ACH.000517"	"ACH.000537"	"ACH.000542"	"ACH.000544"	"ACH.000545"	"ACH.000601"	"ACH.000623"	"ACH.000624"	"ACH.000632"	"ACH.000649"	"ACH.000684"	"ACH.000693"	"ACH.000718"	"ACH.000736"	"ACH.000770"	"ACH.000781"	"ACH.000785"	"ACH.000788"	"ACH.000794"	"ACH.000809"	"ACH.000811"	"ACH.000841"	"ACH.000849"	"ACH.000856"	"ACH.000858"	"ACH.000872"	"ACH.000887"	"ACH.000924"	"ACH.000926"	"ACH.000969"	"ACH.000973"	"ACH.000986"	"ACH.001054"	"ACH.001183"	"ACH.001192"	"ACH.001500"	"ACH.001554"
"9212"	-0.973107672649365	-1.16814686157466	-1.16575779432065	-1.05929220451216	-1.04334569842742	-1.00314257326425	-1.18953788618339	-1.02252910505589	-1.1029159474083	-1.07210612790366	-1.11958783281005	-1.09986725134046	-1.03856950630958	-1.3716793846101	-1.12998290242155	-1.30887437654291	-1.14428798376288	-1.22166423859773	-1.07567294897936	-1.06310318710006	-1.13838977242432	-1.06151818466415	-1.14695840100733	-1.11951860869305	-1.11485087606193	-1.1586276449193	-1.10507111989381	-1.14833988814647	-1.1329256760658	-1.12993794746491	-1.25331204773284	-1.37270966124803	-1.27705674464604	-1.08727232602519	-1.19004562733618	-1.21543980546669	-1.04733191734261	-1.13863430540325	-0.983241762459624	-1.2637112465672	-1.22139876240865	-1.02460138704624	-1.05426692406264	-1.31884854383888	-1.15832671622913	-1.12690849453445	-1.00863692562669	-1.37848678184828	-1.27233062167356	-1.07959553078249	-0.955845122627873	-1.11638568279629
"23177"	-0.241703887263285	-0.267252141381893	-0.343369674742481	-0.534935175701801	-0.335183281605971	-0.46337516840735	-0.618430035822823	-0.389787199698962	-0.478624133589166	-0.391496795382932	-0.476342290918312	-0.491034981376449	-0.466192864054641	-0.399967355152797	-0.394960839872818	-0.419415741937759	-0.348873514938158	-0.523064485460999	-0.498848464063089	-0.34703660795743	-0.383900127117703	-0.367595323431485	-0.37032655567345	-0.477341441780396	-0.308748521699957	-0.330260640238813	-0.334415474184679	-0.538500183840918	-0.410709980597395	-0.431770268952073	-0.340655991595426	-0.404528836606909	-0.33553285589746	-0.479432688890423	-0.389734358967257	-0.367384140453995	-0.326978382669673	-0.430985756690518	-0.458869588722306	-0.48155752790275	-0.45980614533753	-0.349112947475045	-0.33559061666758	-0.36064451233733	-0.577595716907012	-0.397185345798051	-0.505641483160598	-0.345662430369064	-0.369429437091588	-0.290077745510504	-0.273972535538738	-0.292899477159195
"63967"	-0.620185340247057	-0.738094124100368	-0.669485708760161	-0.571804965389465	-0.451224395759054	-0.286315185050029	-0.610699394387627	-0.672416839036507	-0.542123897582357	-0.838886983465205	-0.729266229324667	-0.508950033366806	-0.562416224682202	-0.555429776008586	-0.494938661092974	-0.513477806545106	-0.422889187161757	-0.73293848373325	-0.68524896873042	-0.66467536294216	-0.481958204088878	-0.505761108458965	-0.527265891134332	-0.487685113059844	-0.567180682569835	-0.576765703861622	-0.495968388885224	-0.415368518208662	-0.584718404337324	-0.744886693428666	-0.552621365250011	-0.51954060896989	-0.429003096038693	-0.726957688268629	-0.472268787126082	-0.598144877306392	-0.448526977533986	-0.318383822035164	-0.571465285750861	-0.456804160237277	-0.691189281895231	-0.581212080003098	-0.656909288647976	-0.641829754028402	-0.701328817549803	-0.662481962454882	-0.680626563462012	-0.724071691396532	-0.49468258702982	-0.707324505170692	-0.46370321855828	-0.423428188208449
"1690"	-0.232656210099574	-0.271297056630569	-0.238009922617258	-0.457513713390245	-0.20648939649813	-0.367973928134646	-0.0883078245271386	-0.236397868439007	-0.254265254363895	-0.237206097080867	-0.2168296717976	-0.22267783853866	-0.227405464444815	-0.148839441401895	-0.208989365132217	-0.236046622144016	-0.331919807888682	-0.200958456841825	-0.162669557089453	-0.168558354743235	-0.20935514735182	-0.368113586206257	-0.134518136677676	-0.29716059755121	-0.164285572606441	-0.109092470905762	-0.31346237854484	-0.318768047608063	-0.182009478345949	-0.175226310241077	-0.206718158217837	-0.274427203158115	-0.183022230417464	-0.307475495390496	-0.203393215391099	-0.24725147103495	-0.465243195798886	-0.132079853386836	-0.288227101821082	-0.362657283675947	-0.159096228751438	-0.318750240453127	-0.279348178347295	-0.189505353181435	-0.443367947293614	-0.162821892135478	-0.287091222996291	-0.0393710935782716	-0.268319733643297	-0.244009555172126	-0.192006815446718	-0.29311966598833
"112487"	-0.243977483886236	-0.266454565023292	-0.31894712709283	-0.448741329075522	-0.276783059025061	-0.429219832740854	-0.267052879461673	-0.336447269400284	-0.319930711237295	-0.344647108843484	-0.267920116481275	-0.357061723237952	-0.153196846978673	-0.115502013669389	-0.324040080365446	-0.247796046810426	-0.362339719533817	-0.374838461619832	-0.168017462495513	-0.348354334411291	-0.289254863568661	-0.497063753888677	-0.230224395304506	-0.410574507895815	-0.249810407966488	-0.101867238376988	-0.355906195757039	-0.518097811122655	-0.402311362808015	-0.304325831508903	-0.288684659697856	-0.192454050599374	-0.305546726421596	-0.196676123474348	-0.221532369989451	-0.153292857434159	-0.337618654108136	-0.457461342537416	-0.315532621366247	-0.260670271464424	-0.315414186660383	-0.341931627234134	-0.214319432918492	-0.297004805378264	-0.443879441393287	-0.386774953079063	-0.381836436040371	-0.320170407081393	-0.353636258465784	-0.281271351302791	-0.242072588063496	-0.344276795219285
"94033"	-0.14220249096949	-0.171520464280724	-0.351933636015444	-0.303704266740586	-0.138108681817632	-0.325532450497845	-0.340577673160009	-0.209510973200709	-0.250776267896153	-0.26436419664664	-0.391475650936926	-0.119753319695588	-0.0893285481440049	-0.162530914735706	-0.191557999992282	-0.156549270938788	-0.243350058523451	-0.281998125610718	-0.280040170027947	-0.341126790911879	-0.280741330699685	-0.172112684411072	-0.308485332146812	-0.194334241183976	-0.236664194657177	-0.222757353041137	-0.210849890865937	-0.327702816901527	-0.140680079083295	-0.238623142204288	-0.151079587981518	-0.0880380284559432	-0.199604503260315	-0.286145865663328	-0.202919759207254	-0.149250892664616	-0.149714579757358	-0.242894423446357	0.0131134108813658	-0.241755912748232	-0.159337794153062	-0.223117880311253	-0.264686622961087	-0.0748435140529578	-0.465050498489323	-0.314634638107071	-0.304361213117738	-0.346483215675037	-0.31669325647002	0.0271798427142892	-0.238195388227841	-0.26862453697504
"29889"	-1.09959392579432	-1.00389689127012	-1.069351963225	-0.643122859464519	-0.957517893300195	-0.767833299534174	-0.764837087029263	-1.02673350432158	-0.969550605113497	-1.14231496003426	-0.852843464467375	-0.874500324258011	-1.12864102408274	-0.837381586701015	-0.886724753648256	-0.989782411729139	-0.920297677478054	-0.893770031840208	-0.867933424012488	-1.13078091394915	-0.836264823041204	-0.820933569827574	-0.91314194150594	-0.846704088714384	-0.967615973517606	-0.893903731282783	-0.798337113773431	-0.6309507844289	-0.72468820591464	-0.782340600712331	-0.725842486154493	-0.84551085731465	-0.850018304876045	-0.898867423885412	-1.00890457384572	-0.880472168114955	-0.767680801438897	-0.575285043608215	-0.741108402564755	-0.921081465695037	-0.865359166589154	-1.02365386221099	-1.17570210229422	-1.04394929618079	-0.828714857561909	-0.957980597284579	-0.788000564774354	-0.976172175594066	-1.01576178440724	-0.778387272815871	-0.92193028367504	-0.858094197091963
"54865"	-0.238011635757391	-0.0861497246239587	-0.22929635046412	-0.0459765530095856	-0.175348343737362	-0.0269036607302032	-0.221536267124791	-0.264313240997213	-0.246327324515124	-0.228398481996241	-0.205790708960683	-0.194456095670153	-0.0604643665976584	-0.0915390257817684	-0.230442576004134	-0.0894173589926528	-0.157926966044262	-0.109109232136131	-0.425163479700212	-0.116644955805723	-0.274634222526061	-0.0731807924336272	-0.0760223395097295	-0.18096255485366	-0.202294363680674	-0.215092985615505	-0.195676665562768	-0.0740997175929609	-0.101786791482996	-0.194273471316058	-0.120523964302265	-0.142106335023248	-0.17991621761628	-0.245566243874925	-0.255213290309191	-0.162822449645478	-0.159159951326519	-0.0177993636677327	-0.0384799193994641	-0.246504068420008	-0.029590225403228	-0.133387704424413	-0.167514073306946	-0.25225374657293	-0.108492633843242	-0.134650372316709	-0.184124270515703	-0.211753809770699	-0.0997231499041517	-0.16183240232076	-0.189803137873582	-0.116677928843889
"284058"	-0.405273252540848	-0.316327126980594	-0.42867397461265	-0.489543628185764	-0.170335298816905	-0.560899095525005	-0.387147981606157	-0.474103925891233	-0.134590417146649	-0.455390621024126	-0.261843578905783	-0.224412799064141	-0.224018375594318	-0.276382404749633	-0.273971125929225	-0.468296463515528	-0.383021325235928	-0.424025830023367	-0.357087338654293	-0.587207001188646	-0.472663300717418	-0.328254604428901	-0.348599947835307	-0.348570283786062	-0.170261102016395	-0.160138055884113	-0.376267243340264	-0.341965772547021	-0.425290028297951	-0.287494168796699	-0.126082588365388	-0.355019522524501	-0.39020928936014	-0.563144762611176	-0.336109181057638	-0.329264954230036	-0.440487080148116	-0.401821161385925	-0.316993311552261	-0.333861925263408	-0.330075016655453	-0.310733487151196	-0.490655756216185	-0.250741920894217	-0.192589331632331	-0.182129531391067	-0.242752108613139	-0.537645361420531	-0.21434051425181	-0.306561035343078	-0.230467501140317	-0.508516663704862
"54934"	-0.505955922982287	-0.395047837581155	-0.697196134362036	-0.591775509272309	-0.499412169891753	-0.648941368696187	-0.522383200309039	-0.562695958045442	-0.482215799125431	-0.601957736651569	-0.513227012504351	-0.397680926523791	-0.396581255708191	-0.468148624587826	-0.463913604355922	-0.418124693222699	-0.505204527064448	-0.583530230423365	-0.490907480545018	-0.648473396670065	-0.619845632712334	-0.499042796767521	-0.58127618840093	-0.598100871728687	-0.49127467198864	-0.501059316116962	-0.572467455993116	-0.660320817096705	-0.585350289892998	-0.513682970350868	-0.383152475998379	-0.527979123035339	-0.596057408252381	-0.404893490642663	-0.458149248456451	-0.470186500624849	-0.569055875565927	-0.502069805812053	-0.57946015201624	-0.528069058632881	-0.271349005530773	-0.536146325119713	-0.603472541617289	-0.272499967181172	-0.669609331565476	-0.560892873953131	-0.332006710269387	-0.687882958603261	-0.450821945753378	-0.72145993760595	-0.388387337434134	-0.633768090695567
