	"ACH.000045"	"ACH.000070"	"ACH.000095"	"ACH.000118"	"ACH.000146"	"ACH.000198"	"ACH.000362"	"ACH.000406"	"ACH.000527"	"ACH.000601"	"ACH.000621"	"ACH.000624"	"ACH.000753"	"ACH.000765"	"ACH.000770"	"ACH.000782"	"ACH.000984"	"ACH.001554"	"ACH.001735"
"283951"	-0.0372617993371993	-0.0419703300524386	-0.0829513304064846	-0.198735672115176	-0.268539146983709	-0.206702995895062	-0.072661786716806	-0.239290888028873	-0.183390620209135	-0.139115088505823	-0.325834690060998	-0.249676989507381	-0.159317107060391	-0.191758909003933	-0.246717940321705	-0.0106617590809	-0.256103668520929	-0.191351706071566	-0.22867542064198
"51490"	-0.989078635932729	-1.05397073891381	-1.13084981993606	-1.11415950041749	-1.2093390756567	-1.04708072080623	-0.889723600098685	-1.25578247761448	-1.15438441576407	-1.09708517309611	-1.29804043050105	-1.02920490963957	-1.13923299536656	-1.18596626166008	-1.06700157057566	-0.97242609204453	-1.16027058389367	-1.04668773562433	-1.04033916161371
"841"	0.00332644851861634	0.129857487300664	-0.0175206281943282	0.0679145480569103	-0.0281145812493545	0.0439716891092225	0.0951099220303263	0.0763815457450172	0.0859841030567647	0.192681428561037	0.110329381430106	0.0637313832001198	0.0486842209343401	-0.0698984139579783	0.055711101718853	0.114485377864662	0.114263180409641	0.0882243952769261	0.105527376062056
"200373"	0.00888554954840483	0.133780590067507	-0.0474402290206442	-0.00746306728805809	0.012121703488733	-0.017507072019359	-0.0333363724576696	-0.10227901741902	-0.0012909549140192	-0.00716076258821219	-0.0608530975479552	-0.0313974628378646	-0.0486790725988867	-0.113753142716061	-0.0778416252902191	0.119479827038024	-0.138623320623062	-0.0860098299211665	0.00169904864908065
"79643"	-1.25132621884592	-1.17737857845496	-1.06500061410249	-1.23813276094182	-1.28180416788888	-1.20050995983219	-1.13148187156873	-1.43755679163295	-1.32512765223636	-1.241359110474	-1.56830539522925	-1.19369275920365	-1.27016182729513	-1.22012635069821	-1.35841088265621	-1.04885462859956	-1.39996576862784	-1.10926342448108	-1.27527291874723
"84916"	-1.48566243126827	-1.30725150864514	-1.45576502003822	-1.289346083875	-1.45720108285295	-1.2846174906597	-1.45141084025812	-1.5533654990666	-1.46297007684247	-1.34331881968793	-1.45335859547748	-1.35871261256483	-1.56308659492443	-1.76377738162692	-1.35621629423408	-1.42923781281706	-1.42421635341225	-1.49576325965855	-1.43503138535262
"51163"	-1.48896682485423	-1.4577382721299	-1.4564320352864	-1.48961577072772	-1.52413750429205	-1.27814187876746	-1.5452296858235	-1.63059532259245	-1.47199361591678	-1.29631548564713	-1.63805643359504	-1.42026506716335	-1.51909750681291	-1.57044642341748	-1.40304946661148	-1.49323484582626	-1.43773015009114	-1.56060324196504	-1.6296091947462
"10671"	-0.784092934260001	-0.894059967392219	-0.858910969123363	-1.09552883293527	-0.703806500464228	-0.799628514038796	-0.645465150137631	-0.775342172680621	-1.0322201996186	-0.964887949448453	-0.991483789981139	-1.14138021816057	-1.0092277032128	-0.887660259460801	-0.92583668828872	-0.918833875072308	-0.800291072137285	-0.753828024392463	-0.735609471989455
"83475"	-0.445057575909964	-0.706218951775071	-0.548666296846062	-0.64268116303171	-0.344310846231491	-0.585661610516032	-0.472585727889513	-0.486251765188206	-0.753863818212325	-0.707889817932934	-0.641095338741645	-0.580102487838317	-0.571978679256457	-0.786083004341911	-0.62163955476641	-0.719216641177463	-0.683718749790904	-0.665828920841107	-0.459706590632543
"256364"	0.0383167709610949	0.120501285782641	-0.100025228891189	-0.0291876029203015	-0.00445225734183748	-0.0786651384370191	0.0227965818878214	-0.0270582754153559	-0.0911217158833865	0.0146908877025822	-0.0567521395513146	-0.0547081294392367	-0.0616835936400623	0.127880449109375	-0.120422729827532	-0.110200582063303	-0.0846178492213592	0.111037068384287	3.85766184871688E-4
