	"ACH.000082"	"ACH.000108"	"ACH.000159"	"ACH.000235"	"ACH.000250"	"ACH.000262"	"ACH.000324"	"ACH.000383"	"ACH.000403"	"ACH.000472"	"ACH.000475"	"ACH.000495"	"ACH.000510"	"ACH.000571"	"ACH.000585"	"ACH.000649"	"ACH.000663"	"ACH.000711"	"ACH.000912"
"113"	0.130943870704174	0.106074682849112	0.106653581649367	0.113699851697282	0.186753549894234	0.101268747377473	0.0654124282778831	0.0567845121306766	0.147689842323169	0.162422738506071	0.0920431170243236	0.0514700345845213	0.176172755702072	0.181069368370786	0.0570332176424959	0.0796541510885871	0.145142273377924	0.221446576469585	0.134940540026058
"341"	-0.428118292237516	-0.4482483992904	-0.279419176116601	-0.219516558982733	-0.299618332456006	-0.432121267599279	-0.357525228840635	-0.353934873112723	-0.265396894658709	-0.386944619308563	-0.211462410949674	-0.216236979582563	-0.433948456507284	-0.303458253387051	-0.397071083692658	-0.311786488441154	-0.59075624312051	-0.291229912135067	-0.277335745146955
"286207"	0.0375127426793428	0.0162143972405959	0.0119000677946637	-0.00138619265843	-0.00232010976021093	-0.209282620703558	0.0835827448060351	0.0610749124431673	0.0520239654435573	0.0887909692366386	-0.0248373384185083	-0.0252030923947066	0.028116424185022	-0.0838857429323929	0.0761890730663064	0.0321291358409214	-0.138523129332147	0.0644827259678118	0.0325855842640507
"79741"	0.14617120535458	0.137138508829451	0.089589548709676	0.120790133722128	0.170331577044837	0.318593991909667	0.0297989778390695	0.15464529697023	0.180537769102417	0.0799934026797232	0.180793600293442	0.149816999819193	0.0870497918949601	0.0852627366595951	0.170525869014331	0.206555171474726	0.151443172152414	0.105987225780569	0.187684555979606
"140690"	0.220358709896897	0.123681619929898	0.127351472909772	0.19495038014307	0.197587170755548	0.156183543192536	0.0826287138253333	0.159177736637409	0.00257372055653391	0.227752590484765	0.200701684962326	0.131994936574405	0.142173104789965	0.179425250181339	0.0566579179146442	0.182083975365218	0.179922518869557	0.149783319262429	0.176360922309885
"9343"	-0.981540211274764	-1.00180923546642	-0.773474708842304	-0.981441133432472	-0.831338343370283	-0.878209337890529	-0.959922746133632	-1.15932487508635	-0.958171410238631	-1.04495190889947	-0.824059001162088	-0.846700109859509	-0.952786085543381	-0.884283943459244	-1.06788804580567	-1.02880540952018	-0.86008565587457	-1.0348460296138	-0.944435470282494
"8666"	-1.00301951116513	-1.35583752619046	-1.09611065250141	-1.21042763051136	-1.32693033557153	-1.23913334646625	-0.88802638323567	-1.20525437412779	-0.983052878771672	-0.902723409803052	-1.01422881147283	-1.25728620139361	-1.00951676768615	-1.06211333680757	-0.998701696110175	-1.14255972846674	-1.02347363542933	-1.04233578704012	-1.00922473038888
"2057"	-0.0686724250748539	-0.133606845163401	-0.135484201740891	-0.156176634343508	-0.130939437653358	-0.0839721210541663	0.0196516171817093	-0.0821535582014832	-0.118333860735204	-0.161925677745971	-0.10462374312274	-0.0878803290313139	-0.118467153156991	-0.0674119428015494	-0.142685633901246	-0.169864105170295	-0.117445796231553	-0.0792317890988171	-0.0777595584838924
"149371"	-0.456765131713223	-0.37815296097476	-0.248430178087122	-0.500823628050926	-0.383815182237196	-0.834879195819297	-0.413012286242359	-0.505656728645741	-0.430866510001411	-0.402276372296743	-0.406608935216298	-0.288803443315403	-0.677954599037463	-0.294912390247198	-0.497613699388834	-0.419101218399995	-0.718044358222747	-0.399684384972734	-0.390316173540971
"150864"	-0.194965233688116	-0.208018169858298	-0.078381248735074	-0.0936938234227558	-0.157597371674351	-0.173803125128711	-0.168682823017789	-0.175982277700779	-0.140589472673657	-0.0388666743606778	-0.220088173222827	-0.144514366329219	-0.169950265701256	-0.0827599758884831	-0.0790806966841049	-0.113010544421407	-0.146463512069861	-0.113233328171401	-0.167036449219134
