	"ACH.000021"	"ACH.000022"	"ACH.000030"	"ACH.000098"	"ACH.000128"	"ACH.000232"	"ACH.000337"	"ACH.000416"	"ACH.000461"	"ACH.000467"	"ACH.000487"	"ACH.000544"	"ACH.000630"	"ACH.000647"	"ACH.000649"	"ACH.000681"	"ACH.000693"	"ACH.000696"	"ACH.000720"	"ACH.000734"	"ACH.000738"	"ACH.000819"	"ACH.000835"	"ACH.000840"	"ACH.000882"	"ACH.000896"	"ACH.000913"	"ACH.000935"	"ACH.000948"	"ACH.001550"	"ACH.001735"
"79370"	-0.0726976975449167	-0.067984399562539	0.00128803021899759	-0.0200775844868646	-0.166228293962586	-0.0367071541863364	0.174635076291364	-0.0560938768236158	0.0108748263528162	-0.0522185426277399	-0.157300437616481	0.050201167802708	-0.119287702137255	-0.0286267341777055	-0.0453504728844577	-0.120845752242333	-0.0991932876565538	-0.024583170694562	0.01738769662375	-0.10394742915493	-0.0160731237552983	-0.0452718981373878	-0.0788994455212438	0.060724073963567	0.0151356556016188	-0.105111360992819	-0.0454602377159741	0.0116171643363056	-3.58417425215162E-5	-0.0850970179492303	-0.0969388271905839
"332"	-1.18073249187195	-1.2375049076696	-1.24093385598863	-1.19826011671063	-1.06976968300524	-1.13041740599713	-1.23133650038919	-1.20762966841494	-0.976893030112265	-1.22395163430055	-1.24097740523497	-1.28958821024037	-1.17116766552136	-1.13361233872224	-1.10917623248321	-1.1431810289771	-1.04711554741724	-1.21833257889561	-1.24366564357902	-1.08243434514037	-1.09805655019913	-1.29445793413979	-1.3269716904376	-0.868262032871628	-1.25676954338647	-1.26658708461585	-1.18781755102364	-1.30626418976083	-1.11950339857717	-1.24205965149724	-1.24358622995064
"10576"	-1.05965395894814	-0.744783162145558	-1.10797692898813	-1.06437440962466	-1.15223003804674	-1.11085315710709	-0.970720771959142	-1.06974522597018	-1.00535511124473	-1.16721444125625	-0.950782587240403	-0.944819755209486	-1.02954456703046	-1.05228948684166	-1.1153517203219	-0.99915904920723	-1.0549504776074	-1.02241926969596	-1.07031069559049	-1.00317445344714	-1.00244242757888	-1.01248562707785	-1.03915710276948	-1.09262231717644	-1.03883055291652	-1.05991418044358	-1.11130893859994	-1.07348710267675	-0.934814200204895	-1.03019599582811	-1.01051555905798
"10575"	-1.35143377144836	-1.27990444271235	-1.39351782385048	-1.40340220527795	-1.28007763650686	-1.43044245069743	-0.98761204885171	-1.30455878428229	-1.1237382020196	-1.38852213056773	-1.17322270303129	-1.45822875887629	-1.48196225275947	-1.26742240538936	-1.37297554024817	-1.19770258824659	-1.31978416744931	-1.35083058573948	-1.39930396283053	-1.13644028205043	-1.30862232160231	-1.45698794044865	-1.3477874781275	-1.35849402698515	-1.27233715454039	-1.41011410392191	-1.39979480929842	-1.39213876973389	-1.33387314858169	-1.35144078974941	-1.29122933239541
"939"	-0.119796272109642	-0.1857816859202	-0.208966631179468	-0.298360388546171	-0.127831715360931	-0.128235720309226	-0.182668976563512	-0.141537231525807	-0.128227761029847	-0.293539142969328	-0.222412290963799	-0.239242058440783	-0.32267240590319	-0.204122814150844	-0.244780853485393	-0.264744921787589	-0.22715249047834	-0.157717370365972	-0.224311356145123	-0.139418057754071	-0.150511545636247	-0.150929848877116	-0.198874489612248	-0.172821715545729	-0.172644063206368	-0.238501928423816	-0.158638315076729	-0.258110684072734	-0.0468590549694533	-0.257862863818902	-0.356988521757388
"8872"	-1.81376671529455	-1.59436922979431	-1.57057515623995	-1.67609234497312	-1.69227217564389	-1.60442530276161	-1.65730308257745	-1.459142131618	-1.44343133483697	-1.67586644993921	-1.56596066384488	-1.56763434117582	-1.48011451630859	-1.6019868617042	-1.53826493716282	-1.45571034337297	-1.55863821857574	-1.44811274185691	-1.56790910128633	-1.65798157107273	-1.59274561581075	-1.56143954354377	-1.50688710530392	-1.51862577999238	-1.41306134781532	-1.69952518427348	-1.51115636445293	-1.38062087102234	-1.58682836483092	-1.62621013436836	-1.55863752145322
"1363"	-0.0739606816777791	-0.145312005150756	-0.205380665274249	-0.184672253716898	-0.186514201421966	-0.188790692333852	-0.133063884218067	-0.224493141351221	-0.00295759458284119	-0.213522434397296	-0.165967002688713	-0.254970308098488	-0.162622961780925	-0.255217193967856	-0.299049446941113	-0.100272872905307	-0.228889988041341	-0.18618493151402	-0.0437780216237355	-0.0813652056946759	-0.204430612501188	-0.293826825477963	-0.262950840876916	-0.0513802487965991	-0.11399675189687	-0.321245275834986	-0.129927659904715	-0.0829618659596247	-0.199094132112655	-0.244335520203855	-0.213420851978893
"1915"	-1.01643733819912	-0.746947387111028	-0.886278777405643	-0.903775167955716	-0.874812035514363	-0.950869349712111	-0.844163205131843	-0.762228207897166	-0.819510431399519	-1.13114465773821	-0.913519594948313	-1.01311793259879	-0.936011145080435	-0.805358685622342	-0.816750857391426	-1.01901823829609	-0.794030482932597	-0.895218864619491	-1.05926575459996	-0.957624748504974	-1.01715897113597	-0.958012689887529	-1.16632231799971	-0.820888876198509	-1.01846997276301	-0.901467161039666	-0.925611856384394	-0.957031922800641	-0.894932793641169	-1.03264591156918	-0.91159743768928
"55810"	-0.0914777634359968	-0.108005758086384	-0.124801154786896	-0.0147723683282258	-0.114354026142215	-0.144768496936346	0.00800674113028749	-0.157958816801985	0.0501955375041376	-0.0993952004337121	-0.0243696498060776	-0.0199948456790674	-0.0727643116949251	-0.130927912954119	0.015613395752285	-0.190525330609609	-0.120068047255854	-0.116246140971496	-0.118295484223243	-0.0569442130024776	-0.0970420611513402	-0.0944033570713645	-0.0323109017363898	-0.0794435465853983	-0.0243223722879446	-0.142553832499837	-0.122723597064609	-0.223389479448919	-0.0990700407225464	-0.184368343586113	-0.0754764171682065
"10399"	-1.5003605894553	-1.52565539058093	-1.47404867139723	-1.36722883600867	-1.46086134141078	-1.48082777120604	-1.5169411373046	-1.39017679078367	-1.73472781857291	-1.40913582345906	-1.6601030371161	-1.66679137051134	-1.62011630407951	-1.55870233531598	-1.57868189112229	-1.45902044320964	-1.28539543661393	-1.41045478245973	-1.51146205217354	-1.48355534063109	-1.66999532067353	-1.35499812113679	-1.42722582264818	-1.47121090047234	-1.5676820404153	-1.6890768570327	-1.67751851328109	-1.52035166123248	-1.5359011684212	-1.61088840456822	-1.48180913972143
