	"ACH.000082"	"ACH.000108"	"ACH.000198"	"ACH.000274"	"ACH.000470"	"ACH.000485"	"ACH.000516"	"ACH.000542"	"ACH.000622"	"ACH.000718"	"ACH.000736"	"ACH.000746"	"ACH.000880"	"ACH.000898"	"ACH.000958"	"ACH.001391"	"ACH.001532"
"1386"	0.118190962080317	0.0779533114002535	0.141515907081742	0.0674511519563883	0.0786209226174347	0.076261248780755	0.034931859060504	0.105043035053319	0.249612944260701	0.0828328318263254	0.162825887888258	0.134236376733366	0.0204977905164969	0.220521755491295	0.168673639126981	0.165464267040231	0.0258688508336779
"11149"	0.0349029827059114	0.015565301893434	0.0498268257760852	-0.0772927993963328	0.0963949816441481	-0.10214809966644	0.0806475183830011	-0.0608655165455591	-0.0901115671041534	-0.104581874903045	-0.0938762317251658	-0.163458904504627	-0.0953873391151874	-0.145236948559716	0.0388148216674847	-0.108373655649331	-0.0163308026452606
"6351"	-0.0460441366286971	0.00206147608318788	-0.121713805649751	0.0405603017521788	-0.0458034509187925	-0.065070150061562	0.0333859460744321	0.026928772411982	0.108720267490129	0.0691356633191758	-0.132401791592917	-0.0484689403389978	-0.0310317304790378	-0.219218338536317	0.0382607269888426	0.158508163528857	0.100185024620804
"8812"	-0.768116385911001	-0.589382909592016	-0.741515120694875	-0.72617677041253	-0.748171673812456	-0.68662049756621	-0.769149699707254	-0.731918789302192	-0.978667174665004	-0.702258260570795	-0.856205335107502	-0.891520949715501	-0.774119711786973	-0.86382060494221	-0.818349326578994	-0.857451374867953	-0.638297948606544
"1723"	-0.386416742844398	-0.677582798225204	-0.763459951765928	-0.37358161137906	-0.553319849165632	-0.682526933036652	-0.516733041528084	-0.530330473290482	-0.578549066508109	-0.348497641688213	-0.599083825864097	-0.700481268902474	-0.822096623685593	-0.79395915513818	-0.589298944046325	-0.558960759029452	-0.262138288230683
"2035"	0.0356885853228399	0.0385073093981094	0.00401887680407059	-0.0328148942159167	-0.0820111061805787	-0.0726747330819682	0.0333061103965198	0.00199035671108679	-0.0857065548271864	0.047900296030229	0.114237698810172	0.0275626057507164	0.107844688409767	0.153019965398053	0.079611303323305	-0.136943599077537	0.0318982009347539
"57579"	0.0284274391551398	0.051388472925034	-0.0206035125345399	-0.053128733795857	-0.0237529590969365	-0.032472719449612	-0.0329659874796176	0.107527581052367	-0.104802445916635	-0.0483303567953553	0.145064765831998	-0.156770222336128	-0.158417073712069	-0.119932405694927	-0.0959292030698986	0.233575954129751	0.0176542657048278
"55277"	0.0778643979225636	0.117525921777813	0.0743066519883821	0.0274583779287166	0.131485824145101	0.141780794127497	0.0744985278297059	0.0539711451285133	0.202990823098778	0.0812276741086636	0.130451533488774	0.127290680888275	0.135889803411921	0.130500466367132	0.164289873493511	-0.124827087948788	0.0951279408009712
"8468"	0.0506674180282927	-0.266663627621754	-0.0311277621831041	-0.0745071778713628	-0.351624918155676	-0.216234827537998	-0.00474929809774361	-0.328295616039219	-0.344144753573298	0.0217306506834717	-0.412793710275023	-0.0859587122239992	-0.316164235295545	-0.358736018895542	-0.219652995134644	-0.202810983366884	-0.075768422201125
"3303"	-0.256449398603947	-0.277887419672713	-0.233959818915088	-0.144974810172651	-0.250825668719351	-0.298608918659634	-0.191099030722391	-0.202620264319728	-0.298840242208121	-0.17351225135527	-0.286946487404346	-0.288421198356035	-0.363605949311062	-0.417609695370897	-0.0766085384448017	-0.3138834581956	-0.199526706606548
