	"ACH.000011"	"ACH.000022"	"ACH.000042"	"ACH.000054"	"ACH.000078"	"ACH.000095"	"ACH.000108"	"ACH.000127"	"ACH.000138"	"ACH.000232"	"ACH.000243"	"ACH.000253"	"ACH.000255"	"ACH.000260"	"ACH.000264"	"ACH.000266"	"ACH.000274"	"ACH.000295"	"ACH.000308"	"ACH.000310"	"ACH.000332"	"ACH.000348"	"ACH.000365"	"ACH.000375"	"ACH.000383"	"ACH.000467"	"ACH.000481"	"ACH.000491"	"ACH.000502"	"ACH.000510"	"ACH.000517"	"ACH.000522"	"ACH.000528"	"ACH.000542"	"ACH.000545"	"ACH.000552"	"ACH.000571"	"ACH.000608"	"ACH.000624"	"ACH.000651"	"ACH.000663"	"ACH.000673"	"ACH.000676"	"ACH.000677"	"ACH.000694"	"ACH.000721"	"ACH.000734"	"ACH.000746"	"ACH.000762"	"ACH.000769"	"ACH.000777"	"ACH.000784"	"ACH.000785"	"ACH.000809"	"ACH.000835"	"ACH.000838"	"ACH.000855"	"ACH.000865"	"ACH.000898"	"ACH.000901"	"ACH.000913"	"ACH.000917"	"ACH.000926"	"ACH.000932"	"ACH.000958"	"ACH.000986"	"ACH.001028"	"ACH.001163"	"ACH.001300"	"ACH.001301"	"ACH.001318"	"ACH.001368"	"ACH.001408"	"ACH.001450"	"ACH.001496"	"ACH.001654"	"ACH.001745"
"9255"	0.142007376830367	-0.0846304209541099	-0.0910209819697247	-0.274406859912543	-0.0421541725439686	-0.176551787532041	-0.0537122239463943	-0.132574535270608	0.0926328748682428	0.0025179997058786	-0.0884850648164639	-0.299223559385302	-0.053975390878659	-0.105583957982697	-0.336371676274172	-0.0980660202796308	-0.135800100772546	-0.112058904365904	-0.107098045842377	-0.101801563351931	-0.105304602895755	-0.133535751950972	0.0801431771831602	-0.24464338452736	-0.107712271798521	-0.0516750169399921	-0.0898954528629425	-0.110631844759332	-0.0905018619261685	-0.150137757919008	-0.0666869101156453	-0.0909362596774614	-0.105997736965822	-0.134687925554161	-0.0879643970950756	-0.228992384077583	-0.160629792921603	-0.034123140107172	-0.0307369436836891	-0.160579127406755	-0.146855263909035	-0.0762282057886388	-0.0241362238420579	-0.0529793503149475	0.0444493800074364	-0.0176124616466288	0.0351910975921482	-0.10692611547134	-0.0742837211789759	-0.28447729128302	0.0899107057123106	-0.0869263943261483	-0.173671023236588	-0.120900189314786	-0.229968729502938	-0.267049832068428	-0.112325961141944	0.0222113540387383	-0.0343365944328576	-0.199673162729791	-0.136807074384746	0.0077195477895713	-0.079575070045309	-0.0795389263929292	-0.205432387664071	-0.075247767763383	-0.192640752503454	-0.0790677560230029	-0.0843250788790242	-0.212601966710289	-0.102892812788245	-0.171259277346682	-0.011038584439153	0.165609622550946	-0.0150794788414508	-0.0858581305048657	-0.0316995255002645
"51433"	-0.810287150715465	-0.946684563997044	-0.815054194817246	-0.792267091392415	-0.685094061553838	-0.705359389801389	-0.73115026096359	-0.717146541800766	-0.620938136977434	-0.745624110067114	-0.736201195026885	-0.700096552557135	-0.850859775877445	-0.874357225277948	-0.917879976122737	-0.864785509104729	-0.848425404913989	-0.839838004074096	-0.801396063417949	-0.585094118598066	-0.602259126887591	-0.805644746770839	-0.722193071585354	-0.695603835581479	-0.489366177132645	-0.676970978969465	-0.812998739936048	-0.813487085441066	-0.682922757555291	-0.537661593528736	-0.877887307355664	-0.632975690785496	-0.88264182851542	-0.725334956047548	-0.833817540098612	-0.712819715992101	-0.621609148844234	-0.60355602938193	-0.852141483815677	-0.82871567443318	-0.693651072592098	-0.77830319276006	-0.792124155035269	-0.763583166648421	-0.742040988634593	-0.67176557771638	-0.531082325981754	-0.789021022237993	-0.807900436917489	-0.613127531644861	-0.731242454995981	-0.711642254769243	-0.997799693282722	-0.483794235357993	-0.577091135087641	-0.701812800403307	-0.660708877777904	-0.833199281745919	-0.893321302474656	-0.862610350109621	-0.669016744630082	-1.00449962174664	-0.78470273329176	-0.806813459297287	-0.590148254001359	-0.643791265007322	-0.701997934971565	-0.694900923255681	-0.720120204709976	-0.787842470579213	-0.830491237310011	-1.04629580339314	-0.677666113087098	-0.560780301663746	-0.83492594609507	-0.787109400863562	-0.897308555870143
"54897"	0.0490020367894898	-0.169886415244262	-0.189960820274014	-0.222876617368335	-0.295115691305006	-0.183517777537628	-0.169623933505002	-0.223221890977158	-0.149096559459528	-0.205826173595312	-0.104558834320248	-0.300811017617964	-0.297417056128803	-0.265936445963657	-0.260102993166193	-0.173506077334272	-0.313641281212334	-0.232811854328242	-0.103006674341186	-0.292616172679513	-0.261010608875074	-0.244596431000698	-0.221177021013181	-0.32025328938808	-0.177455366535258	-0.316841981322935	-0.177481356046326	-0.0953177142963067	-0.237880785777504	-0.125586386125065	-0.260735697774372	-0.282355910024776	-0.0966536599870143	-0.274004032163878	-0.289765820874927	-0.396523122842751	-0.179536647926454	-0.207985182337007	-0.235390845856377	-0.256821918744367	-0.216485930380407	-0.192807677983862	-0.271446536741706	-0.157552421224685	-0.258017969134393	-0.294521566147685	-0.174693188245307	-0.154641301957185	-0.110566372987172	-0.49720967452262	-0.262179801404914	-0.188413575069425	-0.166675591319289	-0.237675197076352	-0.243241928429975	-0.2389067750673	-0.130251158899545	-0.242366920666438	-0.119663820070751	-0.193435071780365	-0.324265731548262	-0.203018784137414	-0.449065941020021	-0.203674240732481	-0.402884485406486	-0.31859074281142	-0.199611829295044	-0.262006829753486	-0.479259244455283	-0.173562381107282	-0.174749352107943	-0.210062514125324	-0.182659323480058	-0.214394122333981	-0.147168226251062	-0.228378648552465	-0.195482639400522
"995"	-0.112545825275649	-0.207633078746671	-0.303134476036484	-0.235639241506383	-0.15367727992701	-0.132493282760535	-0.242841167629593	-0.256709816252613	-0.252443509170325	-0.274486353985773	-0.189984107780258	-0.253821188871994	-0.17875680400844	-0.256068793426924	-0.219411909714544	-0.239696322528253	-0.150161744731395	-0.114859559856624	-0.250574300597038	-0.170696275722787	-0.278929567218732	-0.218283669309638	-0.158099024007295	-0.207722158040329	-0.222650748611235	-0.211018859868818	-0.224002839789641	-0.174827982207925	-0.294214711378398	-0.245349814439426	-0.232669389777467	-0.247377405884983	-0.160020601508133	-0.0839672516640182	-0.184094637137387	-0.150271890992911	-0.281522090276972	-0.222940822037251	-0.258343774767923	-0.186642761660885	-0.0470079949487148	-0.253614119117771	-0.177635771900141	-0.0799360465482526	-0.134308568488573	-0.195865496539401	-0.231048953609084	-0.0933040653063061	-0.250225110818317	-0.304943241260702	-0.122170771960011	-0.264162157690807	-0.266982103551781	-0.297473305546668	-0.185566878272474	-0.198651112399246	-0.270298053172031	-0.24697114159802	-0.123114340810334	-0.272959400636978	-0.288483659509358	-0.259391987336182	-0.254104035846737	-0.275830840090376	-0.140690998157372	-0.214989279286887	-0.244144629658121	-0.224243563097092	-0.364818968276214	-0.173072712394265	-0.330561191455924	-0.253533086766519	-0.344662194686794	-5.53185630848729E-4	-0.193625072222844	-0.161544837362466	-0.188961124343067
"8318"	-1.43384977490274	-1.58297088134348	-1.33806291993894	-1.57574650811161	-1.6656875566851	-1.39024481215584	-1.40035027640554	-1.39437803403797	-1.28810970309221	-1.53284628267249	-1.50380681633472	-1.5360417674948	-1.41216259666491	-1.58274491204866	-1.43067009308607	-1.46645261949705	-1.46771267347503	-1.62491096546147	-1.61471951830891	-1.37699317046437	-1.34531513565524	-1.6097376520097	-1.62277190842712	-1.48960103505661	-1.52211839271569	-1.53574105580735	-1.46005547084511	-1.60479538148127	-1.50495931475209	-1.45725133361006	-1.4429305216993	-1.34411284659397	-1.29406548016193	-1.32133690023419	-1.41475911694353	-1.54209255370052	-1.52308993561982	-1.59716491158903	-1.41164196281652	-1.46430109608677	-1.35355060071062	-1.31562695650896	-1.43582270567179	-1.6441947736667	-1.42791340183557	-1.45429148272219	-1.48998791239219	-1.56564540400423	-1.51006791088829	-1.43504361830379	-1.2718578909548	-1.4377338828695	-1.67135634920996	-1.40329353255658	-1.5169040064704	-1.51679799403948	-1.43683342007244	-1.50542886171647	-1.5163257445262	-1.57829588723458	-1.49058554600884	-1.670605520802	-1.52805167025412	-1.21238684799869	-1.55337415343553	-1.32227356895876	-1.33659161397728	-1.50335899355352	-1.44307189688715	-1.50988196964039	-1.64988633818555	-1.66546347628332	-1.52891103616053	-1.38810376417442	-1.56529579441356	-1.51365403227952	-1.61743411300985
"1525"	-0.107959108182115	-0.00973811066574417	0.0491197784692299	0.179635328345343	-0.0294029217108256	-0.0559776391712878	0.0405538011698291	0.0458719584814224	0.170334229320756	-0.144085343257111	-0.0265149488478062	0.0678482408790207	-0.263580903501614	0.0213201723366979	-0.171248045841719	-0.128255682808271	-0.100262428362035	-0.0262994973524633	0.0336166791179203	-0.070026345881578	-0.0544972149715355	-0.00672479088911333	0.054170827024748	-0.0681860389494504	-0.104629190043494	0.0815711785859153	-0.193760503435913	-0.0242201341688546	0.145612748552574	-0.0232803081684165	-0.0922432829484537	-0.509305314839777	-0.0497044819665725	-0.220861631985865	-0.0668171007669239	0.165889947781552	-0.123510189191276	-0.128508482436087	-0.236894929289556	-0.0711547724243638	0.0303163615171005	-0.0612573865642648	0.0620093673260927	-0.121483294109498	-0.0849973910619451	-0.206753361358328	0.0527663247727037	0.148184717972318	5.77070721240301E-4	0.113250226543252	-0.0376956096859755	-0.137380743534403	-0.147507970943377	-0.0880203284679017	-0.043302254284972	0.118857777209754	-0.057827620148905	-0.231360655838592	-0.0668082183546853	0.00475831844584349	0.204390696120436	0.086422866631388	-0.205040259470962	0.00573845514364071	0.0169805098944107	0.164726420585336	-0.0914789553605417	-0.123811292216242	0.0184473445528738	-0.160091990545219	0.1117057030633	-0.167904580893179	-0.111506230745357	-0.051938991852596	-0.0395484596864995	-0.188553232164138	-0.045508280827843
"83939"	0.0369354566227466	-0.0626823684352874	0.0754010848977069	-0.0711485442308605	0.0282034264114584	-0.0883162696085086	-0.122722845629151	-0.108630811028255	-0.115063336847785	-0.0568888588824329	-0.103148947859996	-0.0426732211705904	-0.0460585369060464	-0.151638696062592	-0.122604554950767	-0.0399958570497826	-0.246610927027328	0.0401801840643561	-0.0880523739141563	0.100372954190074	-0.0459755166490709	-0.0915739139114104	-0.0495851442665212	0.131252662717944	-0.00780393759100355	-0.0562122795655751	-0.0703447313685521	0.0851589458200887	-0.0705024243425739	-0.0816800984545242	-0.0904927854960115	-0.117394981154205	-0.181734603627314	-0.140375593988382	-0.108281458600514	-0.110739175835999	0.0417031471615221	-0.0576191687367844	-0.0741025968153073	0.0179285829365439	-0.149663947722205	-0.128639257303382	-0.0421586851167418	0.0932392437733407	-0.0635699818422861	-0.106973125931535	-0.110700869842655	0.0132807446226272	-0.160323742254049	-0.104719763597095	-0.108567755161761	0.0409215815794398	-0.0815175088100603	-0.17186981567626	-0.239304570452633	0.0128395971486862	0.0181004650352476	0.00339487112746159	-0.0876671880648151	-0.140264017646335	-0.236976804256658	-0.0925194874841628	-0.120737903218226	0.0291565957670975	-0.0178088235674057	0.00109198495093641	-0.0781377915068375	-0.0120768412114773	0.105651012593317	0.0357636093958374	-0.0700348258614648	-0.111482223543115	-0.206936145425881	0.0101114985762599	-0.152617276079667	0.0133404367637931	-0.161122972645554
"27232"	0.0242512128920341	-0.0610321895529303	-0.0521965352550594	-0.0260526644424114	-0.119846816565351	-0.0493166322641638	-0.0359493885486224	-0.0738043827085427	-0.128764736609181	-0.0710221481275177	-0.0929471062462053	-0.0927231517514243	-0.221297461382478	-0.132262256090423	-0.121186585834197	-0.00918459309750035	0.00549591783861105	-0.0866072221309824	-0.0228601732085978	-0.10081915559056	-0.0543245759257538	-0.0784647717756326	-0.0822877785430622	0.0600707126158721	-0.0714674800608619	-0.0628128975087517	-0.219897929701879	-0.127209027325403	-0.123538424484495	-0.124106755629949	-0.0424231771720153	-0.0497410388376824	-0.0803898222703357	0.0133503501884804	-0.303314625556992	-0.126759676962538	-0.133557303975682	-0.00978419665004738	-0.104171996301084	-0.0436981019973724	0.025235846698185	-0.131085501684058	-0.00580601438675937	-0.211611317347512	-0.00335980828686463	-0.16586178064972	-0.225586102921785	-0.0233794907662572	-0.0981569394327135	-0.228839586565042	-0.0660203574792537	-0.0833384259808297	-0.101976802368082	-0.100599134199742	-0.105706031652298	-0.250658106704501	-0.126655939923879	-0.113221189502688	-0.135314625890646	-0.0712688682894688	-0.189301309901991	-0.179455507275732	-0.283585031284176	-0.0823278174026391	-0.173412013016127	-0.145793580009549	-0.0922986409975886	-0.122439475318533	-0.15999253480895	0.0818657106161952	-0.112913326090228	-0.107346609414239	-0.0734643511254194	-0.132041874294824	-0.0377887465649558	-0.143448620000654	-0.143944237218813
"1839"	7.48098581420412E-4	-0.0134708353011612	0.0613495901974581	-0.188528848535794	0.0417935842934183	-0.163619889280764	-0.0193565969873488	-0.112660768839725	-0.0267527787816406	-0.150386888232503	-0.127715312248861	0.0343422771998112	-0.122111454329924	-0.134510898970655	-0.175258425982824	-0.0559250990409048	-0.0704160255696793	0.0273752041973297	-0.102229727701147	-0.126917385735476	-0.160648276825096	-0.108236543187153	-0.134062462088423	0.00788954990069295	-0.157128600906013	-0.131331368554347	-0.127598265984128	-0.0573892543927227	-0.139211116005314	-0.144262749231615	-0.122684874707564	-0.147413620967815	-0.141019192872284	-0.145334644963038	-0.269779193726742	-0.114250963260678	-0.102353403770982	-0.0198503970716981	-0.162801291295814	-0.110236309037139	-0.277344792158493	-0.128621922269794	-0.120863631002138	6.41227349368348E-4	-0.0976449410174543	-0.0818688575828387	-0.115242050291658	-0.0872245008584555	-0.00823447474785622	-0.119103237756561	0.0382516160477184	-0.1194710221946	-0.133370446192519	-0.140514902577897	-0.0125446225778238	-0.0885541144615483	-0.0328338839929553	-0.126225749921484	0.0223363268405409	-0.130925591312554	-0.168651707526136	-0.0579604061316768	-0.159572643972234	-0.0257139986336927	-0.162751308390456	-0.149872686717214	-0.148772963690998	-0.0197636034128173	-0.137148482109054	-0.227709164676934	-0.280009229850329	-0.10347316922325	-0.086079380441701	-0.0633538834135006	-0.115595562531577	-0.0734745978909887	-0.127880716899976
"3856"	-0.255311093049407	-0.504452919448186	-0.377007525901656	-0.413176953887478	-0.506831525952359	-0.34277143948526	-0.520582379571759	-0.383952261035475	-0.467867646228013	-0.399081813666863	-0.561100426884402	-0.271565243029949	-0.468813142325156	-0.471279361910094	-0.393020950966224	-0.46073884520721	-0.450924391559987	-0.227395419166754	-0.464856759766353	-0.373952415949604	-0.45816954936208	-0.352016180594845	-0.329792502774574	-0.717082429396322	-0.437321465940554	-0.472614216040753	-0.471814323656074	-0.331616129220277	-0.411253208452502	-0.352547069123326	-0.422082863212902	-0.3429796934909	-0.63464591945734	-0.331026631458002	-0.496103856644342	-0.369160660113051	-0.368396533336389	-0.53995074382488	-0.464963960265789	-0.408027504521572	-0.612879834601019	-0.359345900923506	-0.498708216433888	-0.43473671687906	-0.326263107154274	-0.410301977490896	-0.47191661724839	-0.358426792908757	-0.426650654379495	-0.560992295969812	-0.402476920229226	-0.459023596571284	-0.592886448129875	-0.41807422967803	-0.344745712167131	-0.55556262961746	-0.6510867187072	-0.384425618754549	-0.756652652099047	-0.348124462209547	-0.264103479228781	-0.591558241133873	-0.360514405628585	-0.324770856190121	-0.568825704988818	-0.46231028984064	-0.35449113447472	-0.633980276495635	-0.429013954296927	-0.345787585799614	-0.203282799796229	-0.443875628293287	-0.538924081057987	-0.33444574201499	-0.587640750207831	-0.326967074852196	-0.563022967353645
