	"ACH.000015"	"ACH.000018"	"ACH.000025"	"ACH.000045"	"ACH.000086"	"ACH.000317"	"ACH.000362"	"ACH.000406"	"ACH.000648"	"ACH.000657"	"ACH.000762"	"ACH.000769"	"ACH.000770"	"ACH.000847"	"ACH.000878"
"2180"	0.0123899084634682	-0.0583111691342797	-0.0432850508098895	0.16312524917943	0.0461854928637679	0.077150806746932	0.00158452559596474	-0.242840324336063	-0.241157525957906	0.0332055542725231	0.0409518672771942	-0.166015464542001	-0.140225170417226	0.0733102254114089	-0.138228435247019
"503582"	-0.447208230331118	-0.529795506872616	-0.483443376851716	-0.621704023221217	-0.474812390206185	-0.538560112341359	-0.607619566671252	-0.65167457582399	-0.464783450644565	-0.521915131438706	-0.53530895705979	-0.625718620105561	-0.579853202467216	-0.506304187452907	-0.533942073391691
"1474"	-0.19107786550171	-0.256300742087812	-0.0619231061364814	-0.212935227236719	-0.283638844942779	-0.203905526612741	-0.0412162368045079	-0.215831632680421	-0.254615318040407	-0.160959542615494	-0.262895258696565	-0.117956421777193	-0.104817070661428	-0.209309160148039	-0.157281901849635
"55794"	-0.34620250765212	-0.478779055369085	-0.441793272466334	-0.396026685435541	-0.449435457465679	-0.250367764531432	-0.0935539962605879	-0.482910771187522	-0.47608332573317	-0.401639699497938	-0.240968448005167	-0.605940366319999	-0.295455323375378	-0.505515268608007	-0.376402525286738
"55526"	0.210728576998788	0.197441840928595	0.192303398112613	0.169352896735135	0.166511019659587	0.192453836719374	0.155610565739696	0.210984341610883	0.138804590272465	0.164319365565804	-0.0174071931211338	0.188337668433887	0.127913944539248	0.181525720183507	0.187120101256423
"58511"	0.127604948938078	0.0482784099044697	0.0329563857305109	-0.0585774861402834	0.0309919705793521	0.103308672695375	0.105140336131593	0.153334265791345	0.0115181831336892	0.0857582082881569	0.149608451876716	0.166097573835335	0.124796274581312	-0.0310431046078822	0.235442000295677
"728489"	-0.569003748092228	-0.6210780507067	-0.502955713846603	-0.495850809823808	-0.55378294061043	-0.50837145075899	-0.300936032125251	-0.659974518595237	-0.397266310589474	-0.300322157329334	-0.461069659222899	-0.600244867035221	-0.438761790654306	-0.584633537794491	-0.484937219805576
"729574"	-0.602581967648844	-0.674885273018755	-0.650654570522387	-0.620946478242712	-0.772647090545897	-0.702612415876643	-0.702214781512784	-0.713222094242996	-0.677735212260102	-0.570724544932809	-0.8355951646702	-0.77377841911174	-0.556165026473917	-0.688443765582844	-0.662545568594433
"10056"	-1.47831727350338	-1.52498747212172	-1.60036827452719	-1.33424623373283	-1.35106346863612	-1.63224050457895	-1.55191776219354	-1.67836348024215	-1.39573015957219	-1.6126769164702	-1.4245362592865	-1.55721225656757	-1.5090580454067	-1.51512510770164	-1.6101005147999
"54584"	-0.996724103563046	-0.941771500734698	-0.677393924440689	-0.509717643837512	-0.960717308664297	-0.864311709621218	-0.754444126651819	-0.796891322817186	-0.713408064708977	-0.72258001451305	-0.865136626645872	-0.93258092704195	-0.87633456879473	-1.20135647704733	-0.817436211984459
"51206"	-0.0421637447808391	-0.0702983970368135	0.0908291266996962	0.141825075803242	0.105484375861915	0.119233118650029	0.10117075925032	0.125398424170501	0.13623368467168	0.0270426398219549	-0.0240890066683386	-0.0209373185376337	0.0745858308776269	0.00381283421441239	0.106618727858961
"2821"	-0.532725738642297	-0.488629004114756	-0.607340157276929	0.861151918047977	-0.469976706163487	-0.574991565696429	0.536382477280268	-0.785398464774057	-0.74892824621205	-0.482571332293263	-0.434701024868265	-0.623108487459238	-0.247309521215245	-0.616883545273174	-0.678084774982366
"389207"	-0.261696581122073	-0.145978739377154	0.113311385640024	0.0161256307110526	-0.113081347866008	-0.0702644574227558	-0.107207957960424	-0.0875148289023465	0.0313846242881178	0.0104719436396183	-0.0649802538715823	0.00471018823419585	-0.0996319263367248	-0.166512968032532	-0.148080133156032
"92105"	-0.935974021107702	-0.883613650392545	-1.02685497899365	-1.00506987752009	-0.941571444893528	-0.961646506174943	-1.07733593326989	-0.991414713769452	-0.873374137010981	-0.899174135926043	-0.843418303705351	-0.809259232003581	-0.928453246856739	-0.85252336902433	-1.0380988064561
"11104"	0.0303117377892702	-0.139774758626873	-0.0430095443943623	-0.0737509751101512	0.0575797447660601	-0.136504729065537	-0.125818496328097	-0.221905970178514	-0.0484106183472663	-0.0499831742940536	-0.0636861429248482	-0.122187473375522	-0.0495155029923228	-0.1588250887093	-0.187228255706998
"130576"	-0.174579063092124	-0.326474432662847	0.0522614283103357	-0.065901721111008	0.0247684480989646	-0.163707633501508	-0.0217976733986364	-0.114613143712649	0.0648478251686779	0.0164200990954696	-0.0428624966727111	-0.0884854934180692	-0.1708987177383	0.154285487347122	-0.174387734837347
"64978"	-0.726555977733534	-0.633005179727193	-0.654897696787738	-0.795013933453777	-0.849672257930162	-0.729151683303849	-0.464408493994811	-0.993454644883278	-0.759957254593979	-0.726411884629273	-0.723930158707667	-0.598158631851997	-0.49878496308033	-0.718994786324785	-0.801148110547822
"6183"	-0.865722257085266	-0.862956483739422	-0.765262887194303	-0.484165686157629	-0.708203485845181	-0.566071833466031	-0.372181692653793	-0.787343285550034	-0.562100402834124	-0.556335171713166	-0.732170828131856	-0.600625076154898	-0.509605483391439	-0.969460316716797	-0.665554461377424
"51021"	-0.713178473073385	-0.828643872055918	-0.665802576510041	-0.623964067997992	-0.844928329686896	-0.796046634307872	-0.506886946047914	-0.925904396038425	-0.672922556887091	-0.723207947782728	-0.830713340956984	-0.795906689114616	-0.597106158496632	-0.764610295199159	-0.678747194448609
