	"ACH.000009"	"ACH.000022"	"ACH.000053"	"ACH.000086"	"ACH.000108"	"ACH.000123"	"ACH.000198"	"ACH.000232"	"ACH.000259"	"ACH.000307"	"ACH.000320"	"ACH.000329"	"ACH.000366"	"ACH.000387"	"ACH.000425"	"ACH.000452"	"ACH.000463"	"ACH.000734"	"ACH.000758"	"ACH.000781"	"ACH.000802"	"ACH.000805"	"ACH.000838"	"ACH.000865"	"ACH.001054"	"ACH.001736"
"6059"	-0.878650064013375	-0.775918996594462	-0.83415237704496	-1.03653222924429	-0.910926862565593	-0.780467606502843	-0.675125357263614	-0.736797766974781	-0.702364788741112	-0.797713997961134	-0.789348235267693	-0.821391639329817	-0.824700913483834	-0.846935054154936	-0.899730339436391	-0.799035911937266	-0.820132030180366	-0.945131369010864	-0.688091367334227	-0.795415372516852	-1.03686893486996	-0.824905849187996	-0.843126457397897	-0.850072768247665	-0.871648015459537	-0.915357457797595
"199857"	-0.904782822921305	-0.821846133585377	-0.740302754162519	-0.791083132590584	-0.78560079159734	-0.865506544771901	-0.754211955173768	-0.938011995083906	-0.920745680748268	-0.865618126492816	-0.796716050123173	-0.7855760719294	-0.831303676259862	-0.877270990353293	-0.974521413102453	-1.00432522869178	-0.808432450523666	-0.851281942813987	-0.878489086840386	-0.750364145577021	-1.01990249187327	-0.954498362483637	-0.743551726700936	-0.915796043178007	-0.98285989630441	-0.946048589140858
"64682"	-0.725547720587111	-0.602975664749114	-0.655636082191161	-0.81438921692892	-0.611871781181333	-0.639079646092884	-0.72872171709718	-0.679372351608819	-0.953376744077803	-0.561148416051392	-0.844325462634369	-0.830817999127154	-0.735013735898324	-0.625183003766069	-0.647944694838812	-0.723696095281113	-0.747337650849203	-0.735098094545087	-0.618120685981487	-0.535770209014855	-0.747377347991505	-0.647511870024257	-0.534601291572395	-0.806943121353926	-0.79030814022148	-0.703161599594243
"10393"	-0.543061687509442	-0.419417773044454	-0.397584988103382	-0.418268731114553	-0.389985692752143	-0.463666574168868	-0.432215181724161	-0.392336446811427	-0.472399156287852	-0.340088690363803	-0.552253195156919	-0.414739740603335	-0.464802867228774	-0.351549549731418	-0.411792821887706	-0.336558961086048	-0.433475942087881	-0.495216919718098	-0.445177280636114	-0.343745037097488	-0.653737339911518	-0.27323326167195	-0.233810087806772	-0.494165901458744	-0.482994511854211	-0.30854645027475
"27329"	-0.0778708456876787	0.00778629788534118	-0.0265345828298644	-0.00552838407279294	0.113824753250903	0.0407604661894131	-0.0759427205584947	-0.0446683599632229	-0.0851217871723728	0.0776772152002123	0.0969804863603898	-0.0175072417816834	-0.0672598036591268	0.0328316930629002	-0.0229042550400703	-0.00686974516939824	-0.0581399812964499	-0.0242806259904529	-0.030561623034601	0.0218388729403119	0.0207786449926671	-0.10143512421973	-0.145385223741716	-0.10813506432654	-0.00334383622812968	-0.0266736214571276
"488"	-0.952485144302818	-1.1560730016195	-1.10351051308578	-1.13533748327363	-1.10202227292561	-1.08592527391406	-1.09209013045371	-1.36369277913236	-1.14681212071455	-1.02136991076779	-1.25229721839493	-1.29072643213664	-1.19985168224984	-1.16015834105846	-1.15626487407182	-1.13952166839319	-0.933290131680395	-1.26569434916548	-1.19917155958625	-1.01409476512494	-1.13728281014143	-1.09628926846801	-1.06839152411198	-1.26020543950651	-0.958457903186823	-1.18840046824933
"221491"	-0.0185219866468014	0.086654958137501	0.00354911368804261	-0.0478576822106423	-0.0182674202382063	0.0777356177255238	0.0402538766486505	0.0125450231801559	0.010819027397655	-0.0609471251971223	-0.0521640411177584	0.0574737352315386	-5.82556005607566E-4	-0.00921754719301207	-0.065673081367836	-0.0700493814627761	-0.080534749681768	7.77374370210293E-4	0.104084756122428	-0.0534641666958242	-0.0491562843175644	0.120141073863695	-0.185060548907414	-0.056504352291006	-0.0161884345692645	-0.0309162014956848
"8812"	-0.625789027122884	-0.456632215216968	-0.721513833320321	-0.678189158848504	-0.589382909592016	-0.858676566276774	-0.741515120694875	-0.66751299884057	-0.840292418507078	-0.644720703932379	-0.591368034037105	-0.780652415032824	-0.974032141059795	-0.62240601040856	-0.841093435722116	-0.680317298219098	-0.68851312356882	-0.698466036071514	-0.607452662225825	-0.662127256583689	-0.723919445513929	-0.702650804880618	-0.550431350854906	-0.683082106773949	-0.797636571619137	-0.765518415763962
"10574"	-0.489653280103671	-0.395037832920291	-0.497240109869771	-0.646119197181216	-0.356467799612402	-0.413067902613132	-0.443619314818644	-0.386597560320202	-0.464715531729076	-0.411290572777671	-0.489811549437064	-0.467048279993908	-0.469838644001592	-0.430747427037767	-0.385043207976772	-0.450040698900409	-0.446597749540189	-0.282494160055398	-0.411110615730199	-0.468128096865411	-0.333611778025293	-0.460882446987631	-0.241637245234681	-0.32347995776029	-0.467312032854272	-0.546729396235399
"50515"	0.0111211932580564	0.0142961686927801	0.047277843913249	-0.00518609256312735	0.100112327423866	0.0604795004617333	0.0217453018977274	-0.0343940812040845	0.0274776425396603	0.0438155393552508	-0.0284372557461474	0.0418884935650181	-0.0238324939863694	0.0937342440633399	0.0295770846225038	1.37817290356347E-4	-0.0108757400339031	-0.0134097899953906	0.0222115317186303	9.49721789145422E-4	0.0488668020055453	-0.0482694482326249	0.051323914050736	-0.00532811810695931	-0.028332368255529	0.0390696184011865
