	"ACH.000028"	"ACH.000169"	"ACH.000233"	"ACH.000253"	"ACH.000421"	"ACH.000463"	"ACH.000545"	"ACH.000651"	"ACH.000711"	"ACH.000831"	"ACH.000841"	"ACH.000884"	"ACH.001368"
"56987"	-0.00758024341380246	-0.0480195151094863	-0.0169272707608391	0.0534188166155207	0.0287722862301687	0.0312625823445278	-0.00848732311957912	-0.0251526297641308	-0.0639768104597551	-0.00972185943556004	0.0442793179557875	0.0403350393333483	0.0402502778250579
"8019"	0.173331005353279	0.0988442546362192	0.137434821219008	0.261613793726247	0.18556443887643	0.153635078258547	0.133165607750183	-0.0258476239375928	0.115117562870554	0.0847149414159685	0.236386153409092	0.139161732769791	0.142084199050956
"84798"	-0.0560456592186483	0.0297278321817435	-0.012836357103357	0.032293786473587	0.0854547065490946	0.0286293558999896	0.0644867528758826	0.00831534184152117	-0.0161262862183596	0.0309954887520142	0.103070311505743	0.105218706422418	0.0966000372187736
"205428"	0.158665149685993	0.0796385556698433	0.149565505545585	0.316199768643612	0.158914298321575	0.182522059885139	0.16373455578482	0.101572702604849	0.194440234525341	0.305085282889109	0.343370730126656	0.291386043422649	0.193370370401897
"890"	-1.23112535654841	-1.26085769344377	-0.929372522886918	-1.14427304408846	-1.0980758130093	-1.1460802219484	-1.01623120704356	-1.07827103048889	-0.851413596910321	-1.06125746471338	-1.17923674511784	-1.0936462448542	-1.1679140258862
"891"	-0.697804828835998	-0.709151549922704	-0.702667125308064	-0.531157775613607	-0.665010179885013	-0.620839684531876	-0.783555473549359	-0.772962416120159	-0.686169588129903	-0.918804820176565	-0.391589116930989	-0.487526160090411	-0.737754143643097
"1314"	-1.35049299797527	-1.38801773547935	-1.20165548108797	-1.38070456433782	-1.18751891838425	-1.30383675006677	-1.20873009929924	-1.2503843796914	-1.30509737379514	-1.37321058926683	-1.14649008305437	-1.33690188307367	-1.29253466491118
"11316"	-0.825524252561242	-1.08080764632996	-1.18947497051377	-1.01191509110907	-1.14763750772433	-1.03982609322531	-0.914279606666185	-1.0412590524359	-1.11514703313739	-0.941801920183519	-0.60888231641221	-1.07538790682957	-1.06978255785636
"7919"	-0.540908579383859	-0.474467511510679	-0.322787278583397	-0.354619190928237	-0.207729833437851	-0.321089781558246	-0.534692490175056	-0.55029573802669	-0.484485737514983	-0.334248259034499	-0.455163419822097	-0.307153485302531	-0.226649282478109
"25979"	-0.146202675821113	-0.108716814939755	-0.143544288019057	-0.107609421183865	-0.279313886663186	-0.156147122293101	-0.118578200120505	-0.13817951619674	-0.258921160857322	-0.308620287649685	-0.0611400480370074	-0.175255174668867	-0.177706693436639
