	"ACH.000036"	"ACH.000052"	"ACH.000053"	"ACH.000075"	"ACH.000092"	"ACH.000127"	"ACH.000159"	"ACH.000178"	"ACH.000215"	"ACH.000237"	"ACH.000243"	"ACH.000253"	"ACH.000261"	"ACH.000278"	"ACH.000281"	"ACH.000331"	"ACH.000332"	"ACH.000364"	"ACH.000368"	"ACH.000381"	"ACH.000407"	"ACH.000425"	"ACH.000445"	"ACH.000464"	"ACH.000472"	"ACH.000473"	"ACH.000490"	"ACH.000548"	"ACH.000550"	"ACH.000591"	"ACH.000616"	"ACH.000620"	"ACH.000647"	"ACH.000671"	"ACH.000673"	"ACH.000693"	"ACH.000694"	"ACH.000766"	"ACH.000768"	"ACH.000784"	"ACH.000792"	"ACH.000794"	"ACH.000799"	"ACH.000802"	"ACH.000827"	"ACH.000839"	"ACH.000865"	"ACH.000905"	"ACH.000928"	"ACH.000993"	"ACH.001048"	"ACH.001050"	"ACH.001075"	"ACH.001183"	"ACH.001322"	"ACH.001328"	"ACH.001654"
"10097"	-1.0820833745651	-1.08432112262971	-0.872038684235877	-1.01428492203315	-1.04527496687144	-1.16345878771083	-0.943377725011434	-1.00069262651363	-0.902326765588071	-0.84719497101653	-1.35090674857044	-1.09026810293683	-1.0543667691532	-1.02435006325145	-1.11393529850886	-1.31153271958815	-0.903588313627063	-1.15985867678489	-1.07659080280578	-1.26017666792207	-1.06047241332952	-0.891848505444394	-1.02720364430971	-1.16293862904602	-0.910867416391064	-1.09926944848734	-1.03706072072235	-1.0339646835846	-1.17296195435033	-1.04598146184479	-1.0186265093339	-1.12369353779533	-0.886646624843738	-1.24311074154186	-1.09911061224473	-0.932140440926722	-0.893306905702762	-0.949809917192976	-1.13233872678969	-1.01247494443701	-1.15376077015198	-0.905683562230865	-0.941320508568755	-1.10084542045886	-0.94566269560606	-1.29413460497883	-0.980190972701293	-0.980841992374361	-1.26126999176942	-0.886522143935225	-1.11140981728614	-1.08632306748388	-1.04715914428448	-1.06536386734463	-1.15017173802638	-1.2655047913797	-0.992954987533184
"119"	0.0662725153667094	-0.194800357864861	-0.078658717297848	-0.0500387472654071	-0.139945651031558	-0.11421530985538	-0.011180223217486	-0.00674140442555187	-0.112596542608007	0.0262626774232689	-0.123457876603501	-0.126440834818736	-0.063103861609175	-0.0243375173763328	-0.0826390667870535	0.0460091505492501	-0.00141433206253767	-0.215571174021607	0.0271418311907208	-0.0586776765074407	-0.240083265043374	-0.0651138715233841	-0.0470647437112114	-0.239853341661152	-0.0769759683268762	0.00510088415588995	-0.0709724046837491	-0.159992459312282	-0.124693624279987	-0.102846092142256	-0.0862865201714938	0.0023757711792596	-0.0880147645518717	-0.114824670073903	-0.0809217669009097	-0.0920939066167547	-0.106339979648721	-0.0736463635285104	0.00381048576876762	-0.0667690433747097	-0.19637058321865	-0.214502650448696	0.042300736582291	-0.191311522766683	0.0371927306216054	-0.195727853108824	-0.0613199247604163	-0.115822117873516	-0.215718223330671	-0.00970467636845115	-0.121354130860864	-0.0282046014404919	-0.0704902438210401	-0.0933312454953747	-0.148015165574811	-0.181421188683948	-0.0568087003092944
"269"	0.00176110926033092	-0.0534686125110152	-0.0482941069707353	0.00140631757714369	-0.0749702213437716	-0.0194240760837569	0.0305103820972606	-0.0113449197615975	-0.0792897621442398	-0.0728009680808821	-0.0311687659329118	-0.0377472449907635	-0.0468031048505721	-0.128264924951651	-0.109254983327123	-0.177387567014016	-0.0622857660866352	-0.0386934400447386	0.085339091302315	-0.0495238080836965	-0.144405911637144	-0.125572606083744	-5.25704825990434E-4	-0.161311907948083	0.00116444517987843	-0.151672788527197	-0.165777889757951	-0.0730112289291316	-0.133986734168097	-0.15539395721077	-0.164246413675728	-0.0394229931349795	-0.0696912564789813	-0.0860637079750485	-0.0659287987222873	-0.0319626447322894	-0.178186414664054	-0.0899542684609595	-0.121522595457461	-0.086803724724799	-0.147787271075569	0.0204524875053799	0.0182529214979029	0.00134227573004707	-0.0507548772478388	-0.0194420103963202	-0.073023051016946	-0.0162897845679981	0.00807329094127074	-0.042933788458446	-0.0670562655409228	-0.068841983646638	-0.0555776158250693	-0.143188765867405	-0.0623035251136425	-0.0500103987261579	-0.14052570883839
"26"	0.0351528816139328	-0.208089394346834	-0.0507419801648129	-0.105828607325841	-0.037226988031692	-0.0911025258164027	-0.195480736703703	-0.00216804086889371	-0.0415138220970446	7.14430815750093E-4	-0.0801324730775847	-0.0887604717855031	-0.0911822991363265	-0.122185807086559	-0.128703381915706	-0.0767319389446061	-0.0693683755998605	-0.0786649084895642	-0.122331304042932	-0.218902114437644	-0.254987648599144	-0.134261585562554	-0.0593493108602707	-0.269979417092933	-0.111350708421809	-0.0322069290128939	-0.0558612509382077	-0.198149256985774	-0.204343318002398	-0.0338653507934427	-0.0170921146738025	-0.0855316825272175	0.0244863862308082	-0.0908575989471173	-0.15638441536577	-0.00738872596600366	0.041353300286627	-0.0649238773153989	-0.00876464246744538	-0.0765997612227388	0.00354712323703613	-0.121356387079668	-0.00759512962929536	-0.0924267064416457	-0.0371501690780494	-0.0967478122539231	-0.0136551187094828	0.00395811623194624	-0.316208923523554	-0.0557969161116929	-0.024622007657175	-0.125911011980851	0.0849467434662869	-0.123525549437653	-0.180194551802242	-0.105655925665114	-0.136314301487941
"91768"	-0.035107384977477	-0.228356013239883	0.0410474630928543	-0.118836684314973	0.122705540996222	-0.0403692955495564	0.0310659617383402	0.0049618767320811	-0.0604144396335204	-0.0149506812515579	-0.0297047640165037	0.0431205983280708	-0.014315938984569	0.0841007113365777	-0.0384343463701035	0.0702988345190713	-0.0257558779177617	0.0575653686043583	0.182950321713596	-0.0141469264628873	0.149686613705006	-0.0791605141415662	0.0157529223877359	0.0995801627878142	-0.0470172937399397	0.0487339485008651	-0.120890922494152	-0.0353654802274349	0.106122960139719	-0.0333429222143401	-0.0169759009420118	0.0445175235908443	-0.0301208684280684	0.0346642893243071	-0.0324189418133927	0.0513245354877606	-0.0860480265956517	-0.165273215196388	-0.0548797254684848	-0.0610558798214373	-0.0169404254627017	0.0298952194218213	0.0528096241846049	0.0782948443005019	-0.00967758848221399	0.109939899329719	-0.0772228122352637	-0.0101254433970734	0.160335924750879	-0.00734505733331697	0.0581661857300699	0.0732167052170049	-0.0624205509297785	0.141127986896378	-0.109408151797073	0.0100763086362434	0.0607709198973111
"999"	-0.119866974161389	-0.244156633135068	-0.0902425385912439	0.0332339766458409	-0.137135776808988	-0.104394476424822	-0.0749066226588156	-0.0406671685497731	-0.163303481804722	-0.0336405705462774	-0.111254799736407	0.131800901130353	-0.18946876105345	-0.102868171167046	-0.131831412340048	-0.095072539436731	0.112452422439329	0.0983458838312173	-0.0415284608572479	-0.192107216644883	-0.315352445356314	-0.0889831598564848	-0.21034885441746	-0.125908701527615	-0.0431018858048346	-0.136388496568563	-0.184761599803586	-0.168546368189311	-0.271373060839326	-0.12874376900762	-0.0314993558843997	-0.275787060239311	-0.316564694506484	-0.00526456967450648	-0.0312170509584635	-0.169414978001612	-0.221635298508495	-0.125293699143034	-0.157338505104284	-0.154755868042409	-0.19360381937682	-0.169813351609558	-0.080466952590979	-0.0776500839119008	-0.0727760374995765	-0.281494488927504	-0.0644400729414713	-0.2237843876713	-0.251114211910321	-0.0396687747371588	-0.169247096789169	-0.175449400698877	-0.0164184638126685	-0.245702696572541	-0.0882571635313135	-0.147828316091003	-0.0528878943069646
"10522"	0.0570247559771385	0.159057270110853	0.201139678081644	0.157181122952712	0.177090177883364	-0.034174518446888	0.0578414440923434	-0.096009299905636	0.0741319281459995	-0.10130692268284	0.118343458111393	-0.114175211648608	0.0662019102240182	-0.0291458246092687	-0.106583315994606	-0.138167326305084	0.0387107662756323	0.0198955691390269	0.168262630422673	-0.0242884139830209	-0.0989720795869215	-0.051417536091977	0.00509284904066093	0.146019761515767	-0.00156454897528847	-0.135180009068297	0.0250827787895201	-0.0787977277165205	0.0320208591290441	0.0457791036080863	0.0848777630574091	0.09749454616701	-0.038581872489736	0.140876962009309	-0.0810665969539114	-0.0549472294397344	-0.0263800355697037	0.0933079995896183	0.140454884628676	0.0169877560271632	-0.219923098681865	0.157729398396067	-0.0784121953407693	0.0167780255319347	0.061221796764291	0.0143646875447246	0.115363076905776	0.0895822175852138	-0.241547028054083	0.0346206925692741	-0.0596917708586212	-0.141080522867959	0.0231923810525869	-0.056462005197065	-0.0517513009587316	0.0173572572197709	-0.0949348238743096
"57669"	-0.0293584894505112	-0.157946756046207	0.0677287525246246	-0.105568217750442	-0.190980521690321	0.0049769477996886	-0.132944947413314	-0.117078107382981	-0.0856610704270914	-0.0442270495322455	0.0244644824859647	-0.0190736037754958	-0.0926437562543295	0.0637074096403857	0.0943900701410825	0.0538778834832538	-0.0610338058086421	0.0268744697490227	0.151984073195603	-0.115967521272191	-0.0646510125287648	-0.122382560140599	0.101347444023404	-0.11634821043684	-0.0504117134748519	-0.0964503800187777	-0.204450420503867	0.0668053865549464	0.104309167521826	1.94380261083117E-4	-0.0482604810931797	-0.117745606994266	-0.112596601505031	0.0929763889907775	-0.0990538826455711	-0.0807497820623719	-0.0780239249903963	0.0259168722981504	-0.115919914550249	-0.19427356752879	-0.193481870525088	0.0620272083301948	-0.00953948089609567	-0.00777463133908273	0.0247199592107641	-0.0935283482373803	-0.252692987746298	-0.0316505770052438	0.102694250585644	0.0533653222367979	0.0501848224130018	-0.0643246893364526	0.0106475988484333	-0.0758918010258432	-0.0418417566231721	0.0372944445772578	-0.0710736828215716
"256710"	-0.140260962854597	-0.283224263263905	-0.19548866367049	-0.0328445115321373	-0.279579019596252	-0.208261170125348	-0.0945963372408937	-0.197750663020738	-0.189952343634017	-0.180796516673092	-0.146218504523765	-0.30132080716562	-0.237714622514313	-0.325526014020367	-0.332576985394634	-0.353691966704244	-0.175175939518864	-0.306362699384135	-0.255683248092161	-0.345731279921038	-0.357552039338008	-0.109238507171628	-0.282647006130696	-0.384584808111819	-0.15716871177279	-0.206444130371274	-0.256072413862661	-0.1387989366951	-0.232675981993355	-0.0774866875640846	-0.2511528943795	-0.186233826107862	-0.235353453975319	-0.118913532396423	-0.271202624147019	-0.182010262845546	-0.156760412115958	-0.140262792491281	-0.393946813772537	-0.174100784404411	-0.259896315880272	-0.254313165358604	-0.0484876393122552	-0.163397506380812	-0.254172016379408	-0.103532780843571	-0.25271843172026	-0.188424278369341	-0.264987626343061	-0.12204704547919	-0.294400545967519	-0.176545723615602	-0.0812467880463121	-0.0842911904940051	-0.188347372476491	-0.170834117172789	-0.199644451822805
"3146"	-0.497171838053945	-0.509666216402257	-0.383155920499445	-0.433896427929527	-0.63525343863076	-0.29188342885745	-0.445917118140814	-0.320568826741628	-0.460632624650227	-0.109456725631679	-0.481834449164217	-0.30581146768983	-0.454964635117225	-0.418425792130263	-0.530004966861095	-0.50870685047002	-0.476333747919802	-0.432312479058005	-0.398485342306179	-0.656187734449256	-0.795234565296648	-0.512942088625521	-0.461307596325319	-0.446085434799133	-0.488024859369975	-0.335182245451459	-0.414979729449891	-0.481305489376487	-0.614543944763117	-0.404246690157537	-0.635956935080842	-0.424513078895385	-0.46729665363684	-0.58214729513001	-0.358500052818487	-0.446458660057883	-0.449605710137511	-0.574296250892915	-0.414845541396805	-0.389209555729106	-0.137915245359005	-0.423195480379421	-0.453035292331886	-0.347992473913011	-0.54261544026646	-0.50051051653111	-0.408828712140881	-0.50746663061642	-0.701136396341785	-0.202673204296869	-0.491733198071662	-0.310571833281044	-0.242870601422211	-0.35048121797958	-0.339556636027693	-0.484927976670856	-0.556878733489038
