	"ACH.000042"	"ACH.000054"	"ACH.000082"	"ACH.000116"	"ACH.000169"	"ACH.000178"	"ACH.000223"	"ACH.000266"	"ACH.000281"	"ACH.000330"	"ACH.000341"	"ACH.000364"	"ACH.000460"	"ACH.000483"	"ACH.000490"	"ACH.000511"	"ACH.000589"	"ACH.000735"	"ACH.000764"	"ACH.000777"	"ACH.000831"	"ACH.000843"	"ACH.000862"	"ACH.000865"	"ACH.000873"	"ACH.000905"	"ACH.000910"	"ACH.000993"	"ACH.001031"	"ACH.001183"	"ACH.001278"	"ACH.001306"	"ACH.001408"
"5244"	-7.33278180854854E-4	-0.020312418748164	-0.0577574895366605	0.0720384454949487	-0.0676341225888445	0.00313689083632817	0.0170190511016204	0.0106050965962412	0.0305500713609821	-0.0671790121596641	-0.0217042706510277	0.0191168519904433	0.0665171764781882	0.0197159117990465	-0.0652151796603278	-0.147872047378437	-0.0884215925553699	0.0773943928782564	-0.11563780446109	0.0545193776052991	0.0907114462343466	0.0179342320965406	-0.0307892952417558	0.0695206841537163	-0.0723328615781547	-0.152593637325715	0.0339446531667737	0.14216613081135	-0.0507196970255329	0.00668359652198768	-0.0914715745120918	-0.0828727850217007	-0.0294673216596695
"705"	-1.09905412999511	-1.05449602299666	-1.14043377609036	-0.979705372494984	-1.07757190229396	-1.20224791096221	-0.982740288747574	-0.890725762613846	-1.07362300307489	-1.13476984495604	-1.02611658633946	-1.08542560836116	-1.04945954481579	-1.02269928645871	-0.946936042227268	-1.24280815537995	-1.21930293997657	-0.886086532466004	-0.977685522460526	-1.08194208108886	-1.12004185984616	-1.14993156136967	-0.956772779928357	-1.06303922379236	-1.05104370198826	-0.978724407258571	-0.917991132392224	-1.16168268980827	-1.07087196892766	-0.995722196013988	-0.951409470169421	-1.06488464954495	-0.878816187434377
"10665"	0.0701886043810061	0.0482053107302071	0.0775943079014152	0.060108081395295	-0.0279481736924718	0.0414126727523576	-0.0137998919814156	0.0784962013250272	0.0241476242305494	-0.125361614041089	-0.113444834483792	0.00984623869623413	0.0525433729571967	0.0564075158348341	0.0411708286020341	0.0639186097840154	0.0152983498441416	0.0976411281867082	0.186480405491717	-0.105172871859645	-0.00876144985810737	0.0158857123579115	-0.133909584083876	-0.0326887274905751	-0.164724526869149	-0.162917772697059	0.0415731384310433	0.131760504206885	0.0989066121103081	-0.0820337342199596	0.168585789903995	0.198185830424284	0.0400208869024516
"151903"	-0.253405573342078	-0.204945000672612	-0.3007905688635	-0.312389756409341	-0.339623113125267	-0.346271116910495	-0.186264677480389	-0.313404579891748	-0.112053058965488	-0.270533175730636	-0.297289793346348	-0.280743756494697	-0.385905651529888	-0.216431949611106	-0.379529232034905	-0.438318804655441	-0.57639705440167	-0.355664804615768	-0.146672688949876	-0.382185923031939	-0.440164732063214	-0.378967693777724	-0.293606653721823	-0.261541538413854	-0.404274338207212	-0.150074010701459	-0.124541184897135	-0.368357509674284	-0.46272885951613	-0.293780944941332	-0.481765188506271	-0.140272706088757	-0.404943306436359
"64793"	-0.516900901999965	-0.45148828862878	-0.510261146871593	-0.62894782029321	-0.602257469479939	-0.411526152269635	-0.501217054817706	-0.143418076045445	-0.375077858560991	-0.597318911677417	-0.240358240463183	-0.483144323346872	-0.550613670727336	-0.341410290150789	-0.585605679526218	-0.571881583137053	-0.513918201901254	-0.390577935065547	-0.337631339957658	-0.411936860744808	-0.610731288732766	-0.396463627404188	-0.478220082126714	-0.487503220611042	-0.0760984189952432	-0.166733781781262	-0.399333020268767	-0.610505247652139	-0.573244997169205	-0.656737078022622	-0.500743333313725	-0.569726844056739	-0.491653952874455
"54883"	-0.385033866008278	-0.343211246830756	-0.473050218459906	-0.409668669681061	-0.382257105312453	-0.426139206683991	-0.24689102481478	-0.274091889569905	-0.167239944219764	-0.367839504144813	-0.199071309685697	-0.373862411624643	-0.166133025779513	-0.296381305857507	-0.444641571048823	-0.357653145413256	-0.518034327910413	-0.330597691608672	-0.315678311204549	-0.336541673109883	-0.399505166490363	-0.502069916450547	-0.321453790390723	-0.277853675900019	-0.445703241249898	-0.244155123311946	-0.282856651654001	-0.198930177767826	-0.231785556480854	-0.406632202087463	-0.419437011705782	-0.380293315989134	-0.495520300015804
"11056"	-0.432809225669518	-0.519531548150664	-0.490729785475151	-0.278164602136295	-0.472561414137488	-0.515579936709917	-0.471210250854325	-0.397892165981813	-0.432937693014692	-0.353010659741522	-0.379406075624056	-0.476499501037019	-0.417564319867665	-0.328085184232918	-0.493905812925352	-0.614625921046769	-0.440717014574101	-0.409246798532843	-0.239473594274069	-0.390829230900909	-0.487070509913115	-0.631442569031233	-0.367913353157576	-0.381808470799559	-0.442955323549044	-0.402568793473837	-0.382321440428847	-0.527181146439689	-0.44013157103993	-0.370758559706013	-0.411252805350435	-0.509928622334969	-0.466010040365005
"64798"	-0.0741355629477485	-0.13972500845892	0.00593292711807781	0.0460964069278712	-0.00103604828720438	0.0706772965521919	-0.0220217197623343	0.0311819084908935	0.00683530394351976	0.0753014795929715	-0.0656135475125774	0.0603854235649917	-0.0088170257169215	-0.00943726473454977	-0.0684353222338971	0.0876883145046104	-0.0339090857502596	-0.0851893783830645	0.156711053408173	0.0626884918804801	-0.106488583121766	-0.0904206572900359	-0.0905466242161216	0.098149537195931	0.103384268509312	-0.183861842881778	-0.0494568335515336	-0.104369434594632	-0.0713778805446902	-0.0318881249816506	0.162379596450409	0.122924654207428	-0.128842698371723
"1659"	-0.918066988646656	-1.30534807753291	-1.18203842491721	-1.25636624662421	-1.45552761866392	-1.17984320373223	-1.07454565554057	-1.00877613898781	-1.14854808512672	-1.21406662042123	-1.12772877301616	-1.07771317939323	-1.02952163721654	-1.44809210362281	-1.17061270605364	-1.08756568269804	-1.22805105476306	-1.18418520320641	-1.02263493311806	-1.32934807431152	-1.36412576379694	-1.11194062000842	-1.23627367166853	-1.15061031884688	-1.12197299727919	-0.992642585764882	-1.10328342977829	-1.24895377828603	-1.28884653222457	-1.23280671388119	-1.22153919546736	-1.16263610888338	-1.17809323498772
"85403"	-0.525222295109675	-0.194224475430723	-0.485874329400169	-0.329456926556346	-0.332796094262793	-0.594538977291261	-0.444098025989336	-0.100119155646244	-0.467556274928492	-0.275443137499457	-0.305601330916556	-0.638840603074536	-0.498524670588367	-0.499904799167995	-0.441339274679689	-0.606858517818231	-0.304822717642111	-0.153056058338759	-0.229261666279511	-0.69500732753971	-0.335042554012141	-0.517971079155581	-0.0834341168727027	-0.667214083179559	-0.14371885406566	-0.472014849849439	-0.21602175480572	-0.633948833413624	-0.337892853469273	-0.350010760246167	-0.502777827096016	-0.368671618870464	-0.408134208886876
