	"ACH.000052"	"ACH.000055"	"ACH.000127"	"ACH.000153"	"ACH.000281"	"ACH.000339"	"ACH.000415"	"ACH.000452"	"ACH.000460"	"ACH.000550"	"ACH.000552"	"ACH.000593"	"ACH.000621"	"ACH.000630"	"ACH.000649"	"ACH.000776"	"ACH.000787"	"ACH.000792"	"ACH.000837"	"ACH.000839"	"ACH.000849"	"ACH.000855"	"ACH.000968"	"ACH.001038"	"ACH.001183"	"ACH.001353"	"ACH.001431"	"ACH.001523"
"6059"	-1.06032060305232	-0.824805207072504	-0.937163603858794	-0.956748868414171	-0.888207030681221	-0.889564854785705	-0.865375480773782	-0.799035911937266	-0.911439894729286	-0.963833390796523	-0.696707149735442	-0.929559398782345	-0.818435891352626	-0.907035226304797	-0.850430830713452	-0.935643475804338	-0.671345806043603	-0.692478689249377	-0.804633771270722	-0.85098380085192	-0.985201781860115	-0.805144018373906	-0.721814954846429	-0.877514962145496	-0.884894559626668	-0.936891530347908	-0.679076117902031	-0.753269248955748
"199857"	-1.0185119910257	-0.54351967523638	-0.936899065492494	-0.90506375252289	-0.991106193543297	-0.840647396004384	-1.09559735076394	-1.00432522869178	-0.804193218420342	-1.05932090361244	-0.819175293485468	-0.816988218789606	-0.669256561317151	-0.895917539302491	-1.02023167044722	-0.675980136508765	-1.06929930165831	-0.805495722223933	-0.809431766305668	-0.830038280056531	-1.09190541211563	-0.822335493012262	-0.621483155428839	-0.530455585779486	-0.801752613436201	-0.899101535931968	-0.934576109054414	-0.910290959450031
"64682"	-1.03663430005982	-0.697810931787017	-0.713764877228072	-0.957900999208044	-0.797353974474474	-0.782020050970417	-0.829240436134825	-0.723696095281113	-0.90132200029669	-0.947448756050523	-0.860021783537854	-0.73152230965002	-0.9649464847924	-0.936441460793318	-0.766769528081003	-0.697563485266958	-0.910472608984244	-0.839089014006393	-0.771611029706365	-0.745545941200638	-0.756685357863241	-0.66140193468842	-0.816827933600703	-0.957450878855847	-0.811017438250904	-0.650730108169971	-0.790136625869215	-0.928065450187842
"10393"	-0.631115773810915	-0.379609871753974	-0.570725989890559	-0.372585866121822	-0.440035717070079	-0.40109389589925	-0.399388293431086	-0.336558961086048	-0.560111957883005	-0.505381912294642	-0.534844821278695	-0.590788079299944	-0.361461643058986	-0.476102567080855	-0.429957114965709	-0.414850446618414	-0.34273527882626	-0.301077433368367	-0.544576349272969	-0.442802374448105	-0.565971612749557	-0.347590275202076	-0.273728690090967	-0.373431538149599	-0.357839206704878	-0.435907285835537	-0.256980583867255	-0.587579881466504
"488"	-1.28224436218655	-1.18194773659432	-1.04401469761255	-1.28535856749982	-1.29243352013177	-1.28084535441466	-1.22093873345534	-1.13952166839319	-1.24508378071598	-1.37229127087881	-1.13311896474126	-1.17962670694074	-1.1351525486826	-1.16491635975777	-1.17813258204526	-1.173511283014	-1.07289631445888	-1.20785897603472	-1.14763745602969	-1.10029789615092	-1.13145050291242	-1.21605907197097	-1.03321692474077	-1.18812258008458	-1.07019907593093	-1.15769712203255	-1.18322029946111	-1.27524183172615
"528"	-0.724930725190384	-0.740738775815972	-0.706330463546632	-0.474053375771442	-0.789921023472217	-0.818850206143962	-0.509069417952701	-0.597488449708459	-0.621252295463088	-0.578218958889964	-0.707210231577995	-0.571358782000178	-0.733712899357613	-0.701639070819205	-0.54941172968477	-0.552026363130231	-0.419001844963028	-0.491090956472111	-0.516600077943544	-0.709424459368651	-0.732066049537982	-0.535456834681308	-0.619830697786053	-0.681633409272194	-0.53344341725262	-0.657359079569134	-0.616026801317479	-0.576046522991711
"388667"	-0.167717006681132	0.0239859530933284	-0.0680275930099288	-0.0369772251313706	0.153955331246435	-0.0281763324897121	-0.116048496264161	0.0573607221300346	-0.0432744698634257	0.0473194679174641	-0.0545891484565609	0.0914284614163116	0.0276668012194437	-2.22528508794447E-4	-0.104593412168465	-0.304708063130269	-0.0476426348478241	-0.151481870934925	-0.106256791917924	-0.105425583718591	-0.0530325916544947	-0.0989552375803033	-0.0587469907559875	-0.0300368879171776	-0.0492248311443595	-0.0766532375435957	-0.0129031358789429	0.0354597429145296
"8812"	-0.764508330417617	-0.733577932842951	-0.393341271960609	-0.869680531786272	-0.892599622509854	-0.570238465661125	-0.505762701096193	-0.680317298219098	-0.589468068142138	-0.708344311329272	-0.777799640695382	-0.507345615393215	-0.801411976863936	-0.535659667657777	-0.671387104368654	-0.614647210135938	-0.641658099812435	-0.624653516159611	-0.671761623071015	-0.673081807580301	-0.650576596634549	-0.530537563129402	-0.601034916380948	-0.707755990695098	-0.574747337774865	-0.614072875804937	-0.507612456944895	-0.757866946946678
"10574"	-0.177693762263288	-0.349833626957074	-0.373127715723784	-0.334429254531429	-0.5361380546247	-0.464528584706861	-0.321439397456533	-0.450040698900409	-0.483407350976495	-0.558521314807954	-0.40067561501946	-0.31592547507275	-0.49473329333408	-0.561918974833908	-0.495272792924401	-0.0584978236166048	-0.471249073173036	-0.538147402133282	-0.322860419219694	-0.425269190561719	-0.388209332803594	-0.401966523255874	-0.252254272406266	-0.554749314572715	-0.0979287005979985	-0.185877745004695	-0.506139278352556	-0.389750227486209
"1207"	-1.17662409802139	-1.14542826384971	-1.20256587480974	-1.41694309426103	-1.35223552515837	-1.19955933625938	-1.38360101033991	-1.26740422374295	-1.20062801934006	-1.3390005742685	-1.36237617162627	-1.27599103223172	-1.27851796495702	-1.14736026520712	-1.23486120395142	-1.40954428048037	-1.3548099046727	-1.13225487103856	-0.98254953426721	-1.06270876288405	-1.24859352014795	-1.20327094990964	-1.28232053663063	-1.40005718679502	-1.20414158934176	-1.16677368864738	-1.37321120402121	-1.11814676264055
"1434"	-1.10048089704954	-0.832631456488153	-0.897988727616885	-0.911381363825698	-0.938674456743764	-0.877411921403494	-0.940819108233206	-0.996403361624791	-0.876996426931286	-0.978241907018853	-0.887904734974875	-0.770480254520013	-1.13204626641192	-0.873674274226324	-0.876517433949099	-0.829577186579019	-0.943092062521058	-0.813145745354452	-0.818979934505372	-0.976796620114875	-0.897202937180841	-0.860280506935362	-0.993428542437024	-1.06221956253207	-0.807108160730143	-0.85951022692068	-0.964345736370185	-0.815436428424049
"23191"	-0.516636190231485	-0.438621146177723	-0.259250416582599	-0.686915074355877	-0.532383673056466	-0.329938212301573	-0.43097707770435	-0.450306642695227	-0.369588209360387	-0.450208844806663	-0.372349128392663	-0.411183684605104	-0.330965956644099	-0.529495310622179	-0.324844599243905	-0.268163553695757	-0.364856675598027	-0.278550248628716	-0.235039009326415	-0.615703505825735	-0.638783809878297	-0.132196138915818	-0.321952999444917	-0.430780414467858	-0.273358331787743	-0.363643773162142	-0.538548196058798	-0.23329122824389
"339761"	0.0857918962347063	0.0378330873506838	0.0302476663428992	-0.0914837192019406	-0.0164820131276524	0.112855795910183	-0.0724380648695535	-0.0482287686370512	0.0749464785385045	-0.00947958596386158	0.0235795965705932	0.0335105799674419	0.0791394356697734	0.0402030001328458	0.0753079890927619	0.133309108835932	0.01626350288527	0.0917982630370838	0.0187271800831782	-0.0604336072303557	-0.030641907262567	0.0578021294155565	0.0903655736751427	-0.00743554248717626	0.0623974151367304	0.0821720909188784	0.0196989906854592	-0.0450774227584491
"51164"	-0.497817392553981	-0.44549031260543	-0.442387602804457	-0.694126482297711	-0.515671477185337	-0.419821884581046	-0.368251843536058	-0.337382683032151	-0.460706970177454	-0.664088966500604	-0.529501016344171	-0.503844879651298	-0.35887444463688	-0.48542703898152	-0.448839938095728	-0.416367527127429	-0.501534305895435	-0.352670096018018	-0.5284247380701	-0.427957722977444	-0.371067889506904	-0.277664122521099	-0.618503451965567	-0.514990942736012	-0.476584982434995	-0.485764720641548	-0.59917192709681	-0.459882969628177
"11269"	-0.379665442562546	-0.200020733460945	-0.28747417694574	-0.282824487334661	-0.334889586350185	-0.378688691405172	-0.336397510025067	-0.370244164795422	-0.313231362322626	-0.427740583026533	-0.330679281749568	-0.3792615508283	-0.405739839182509	-0.337160884230403	-0.475493906073034	-0.445990507290147	-0.376181374929838	-0.384244981490546	-0.241822579879697	-0.483034059513186	-0.336208833272659	-0.354962369466901	-0.486840695988078	-0.51215878146903	-0.456326109663409	-0.360437596690065	-0.280921963901786	-0.249212817054314
"9704"	-0.152325033871633	-0.053910416027861	-0.0789070813447061	-0.292105022910297	0.077751044214296	-0.0423263941019534	0.141840044224167	0.0799465111459662	-0.00493359333599985	0.0757368915355405	-0.0429345702174154	0.0924645675166472	-0.0402133146814817	0.103406744596504	-0.0170235217975249	-0.266053292658072	-0.101936058060056	0.0599358007811714	-0.0270765405808076	0.0749834088689615	0.0865967412422308	0.0753394622512862	0.0577465304471201	0.062655965238422	-0.0661653158440515	-0.004368962750828	0.0375471565666187	-0.0689680443652053
"9982"	0.152096357416533	-0.0318724126066857	-0.0171734060595551	0.184523725720368	-0.0580973813463801	0.0296508560450035	0.151547956075531	-0.0257666782828931	-0.0645323985883148	0.0463033302838929	0.160987658194814	0.108445650775467	0.0586053343828637	0.099508671100458	0.0264173546875233	0.32768861744335	-0.0283483593083276	0.045202377028027	0.00797134578165654	0.0831444938484771	0.0488623623501768	-0.0488246187009981	-0.033333647806319	0.0338488337689407	0.0419914050197765	-0.0859715714373805	-0.0493892953044773	0.140306624266523
"84296"	-0.986910986139569	-0.734036132049249	-0.916677951585288	-0.959728570659303	-0.905596194251898	-0.898125616483718	-0.74943353599852	-0.929182136508068	-0.915154067241915	-0.920253713603255	-1.02593024032317	-0.737918742967383	-1.02653789168786	-0.964349613536895	-0.893382420816141	-0.933799999288291	-0.92147601889634	-0.77349266822878	-0.84234897648029	-0.776201178081893	-1.0921995300515	-0.782121414750966	-0.83420156287071	-1.05863598487842	-1.00920516519387	-0.929831698138464	-1.18845303134803	-0.931379070758537
"79411"	0.140622326705055	0.0334912783011266	0.0578063006846904	-0.0597403396689525	-0.0946512511686594	0.0600489299946344	-0.104011305854062	0.0294241689212958	0.0420717584879223	0.0720518621901123	-0.0170636525013544	-0.064767428336165	0.0370140287802103	0.0161473701296749	-0.0531200328129411	-0.101677787341177	-0.0347205318904706	0.13675906994932	-0.0209157765134988	0.0114899893844362	0.160703579062314	0.155954111496024	0.0359510870949912	-0.0398496458686829	-0.100280968192346	-0.0070096237434158	-0.118396550290375	0.162494452568423
"11321"	-1.08589747630128	-1.0176708279414	-1.36993829230314	-1.14658813477736	-1.13047008068476	-1.06464378642759	-1.29906850569914	-1.1850076963728	-1.16409065759676	-1.42842898884163	-1.06265404616829	-1.18535842160067	-1.07849460385834	-1.23320272808257	-1.21067649678798	-1.16166048925871	-1.20030498215404	-1.07126399413558	-1.19513356895186	-1.28012589170104	-0.967002447347559	-0.91300255739835	-1.05558858289295	-1.229427774118	-1.10743953530019	-1.09365591310046	-1.0530170863371	-1.14736896091498
