	"ACH.000159"	"ACH.000234"	"ACH.000250"	"ACH.000262"	"ACH.000272"	"ACH.000324"	"ACH.000389"	"ACH.000411"	"ACH.000490"	"ACH.000649"	"ACH.000663"	"ACH.000681"	"ACH.000693"	"ACH.000711"	"ACH.000912"	"ACH.000974"	"ACH.001031"	"ACH.001274"	"ACH.001654"
"517"	-0.194053243600924	-0.217169553394583	-0.144573542321312	-0.131696710364424	-0.198830105863971	-0.129240233783786	-0.322679073688084	-0.307218898715731	-0.232690998545434	-0.214078693793071	-0.262475527426592	-0.161744481808882	-0.0770150530219723	-0.133402788695873	-0.167312012352334	-0.197560206374725	-0.168239753517813	-0.0951196783523651	-0.17404821158569
"10331"	-0.279172116747578	-0.385256471927856	-0.312839816026692	-0.428778728270467	-0.239513266453589	-0.18777900886145	-0.317386121263923	-0.296891245097974	-0.301136051500639	-0.320105646754405	-0.265251409804319	-0.287940857326446	-0.218396156044919	-0.303410410863639	-0.312058737087015	-0.275617392396844	-0.287386929095304	-0.304078966485773	-0.346447799858486
"359710"	-0.132614235677573	-0.203219623689883	-0.212347560890007	-0.100214820930607	-0.196922892587435	-0.207285237829158	-0.0839669508647783	-0.238535783190629	-0.208739050809736	-0.220765218881482	-0.239361106099188	-0.200619233021751	-0.14961916961706	-0.113720438444937	-0.145939651253909	-0.176710846586071	-0.229335716203891	-0.140582884679366	-0.254798459231247
"25871"	-1.13490850926223	-1.02258775118368	-0.847274091269141	-1.10225837930504	-0.864931286954959	-0.88342769509748	-0.887782264751232	-1.05069161207925	-1.02789289655838	-1.04908099043082	-0.990303085675628	-1.04353146910367	-1.17483966532177	-0.872777982180733	-1.22123788973738	-1.01014934099579	-1.01452019540084	-1.12268562716105	-1.12304497081671
"9254"	-0.13930081257839	-0.0608109520469488	-0.0696906682373479	-0.204689086742556	-0.0315353568536348	-0.00586373047098374	-0.109971251589709	-0.170807343569229	-0.0480913354621303	-0.153252607822721	-0.111991610070211	-0.0284830417434029	-0.107790710783669	-0.0532226818541935	-0.0907636787738462	-0.144169696856714	0.0142939214718528	-0.0964694956595538	-0.0541323492450797
"160364"	-0.0218933157615561	0.00515514085562101	-0.0195622021674567	0.103437590723106	-0.101283748489875	-0.106037330094613	-0.0480982683668391	-0.0110721324022682	-0.00136434465690201	-0.0405051205365157	-0.0924692219275818	-0.102397148040248	-0.0246824225703722	-0.0477752366603094	0.0608369353935892	-0.0455562566047085	-0.100908952689625	-0.0590863677386272	-0.0541390544474044
"83479"	-0.751501743231507	-0.497400224392553	-0.751410579432952	-0.561828822509376	-0.594105353251728	-0.583087895135209	-0.674866779050848	-0.697043882865238	-0.68629202919883	-0.677127733656653	-0.688297979437821	-0.697832071014077	-0.582077887676244	-0.590835902090216	-0.845604982134532	-0.570288517227827	-0.667090990412964	-0.500958990477318	-0.669332374706459
"26049"	-0.110762840083013	0.00366604802772719	-0.0537497015277357	-0.127481580909631	-0.0362355971276848	0.00318128515878142	0.0898469023896521	0.0383562863551819	-0.05032465507496	-0.0587906179850841	-0.1016425981348	-0.00330034998526996	-0.0299307382110243	-0.0105839568303073	0.00335900145825556	-0.0277160546902966	-0.0399130114038423	3.45853266532209E-4	-0.0205575381987259
"2567"	0.169942832102984	0.0547797561058278	0.0865969497615161	0.289247425411116	0.0607427052754781	0.103810002285228	0.309186235104268	0.184115227819774	0.115054971597012	0.153374347587451	0.127425785712239	0.105770996948351	0.232466314495128	0.0297137653375627	0.193317265996717	0.0967016049080821	0.0723158216325664	-0.00528989386910293	0.115569071304455
"3181"	-0.475686398271021	-0.500683750309852	-0.567304657275751	-0.864379612127894	-0.515404259363972	-0.520344193534929	-0.802284597580366	-0.57535289494661	-0.561293612445573	-0.611076379936963	-0.420700888973112	-0.373149123124871	-0.553158617594748	-0.636492891053761	-0.595779383495904	-0.453436803285202	-0.529038206333538	-0.293728451113102	-0.519535497593846
