	"ACH.000007"	"ACH.000011"	"ACH.000108"	"ACH.000118"	"ACH.000143"	"ACH.000159"	"ACH.000250"	"ACH.000260"	"ACH.000302"	"ACH.000324"	"ACH.000339"	"ACH.000361"	"ACH.000364"	"ACH.000389"	"ACH.000393"	"ACH.000495"	"ACH.000649"	"ACH.000657"	"ACH.000663"	"ACH.000819"	"ACH.000856"	"ACH.001211"	"ACH.001274"
"340075"	-0.327142631905579	-0.41494241355402	-0.172143923480439	-0.0992582292765717	-0.142931320177707	-0.189979044488575	-0.17465741979551	-0.151471148864451	-0.193076936225678	-0.301370172040196	-0.232277967712588	-0.300473783120889	-0.168228529626388	-0.184278257406563	-0.197723400551196	-0.20381227917694	-0.222675953587806	-0.174840575820619	-0.31061909469159	-0.355868546536919	-0.342337675820541	-0.235033558373036	-0.197185101049473
"9564"	-0.479266616617834	-0.756614176869199	-0.714566714300004	-0.762994375022365	-0.723707195212588	-0.610915900295283	-0.577685107170256	-0.87876736621165	-0.735741241546724	-0.738929945362069	-0.797697463479061	-0.899593357536777	-0.835618294459888	-0.803684298604521	-0.734761831526447	-0.527134461971738	-0.623823792765598	-0.765834769404958	-0.841229575553303	-0.721433749915113	-0.717010569215286	-0.667156653150745	-0.671923667140853
"60314"	-0.306748227093588	-0.218896213498651	-0.0200187121979715	-0.282750889261125	-0.258281881909948	-0.311415022371559	-0.275353323524194	-0.254061477303683	-0.274022962286312	-0.224904922296698	-0.342383963262755	-0.345794076922337	-0.32546721799349	-0.397896533105743	-0.213632418622037	-0.141519549416311	-0.238481254683368	-0.31208878606556	-0.427862141482759	-0.302956998849448	-0.169349601954234	-0.238535022670974	-0.415202119036726
"952"	0.021295385380905	-0.0833850147341865	-0.0457958510008023	-0.0479691781229975	0.0288364002989553	0.0426602112114533	-0.00353583270607525	-0.0474965494228417	-0.0977497489543003	0.0975734926756365	0.0342196709405888	0.146994283992919	-0.00304803144551864	-0.0423300634511722	0.028361340416776	0.0415561161756116	0.0515532172534621	0.0816271459542279	0.189251394226117	-0.131688830127214	0.0986387325394645	-0.0316966048131153	0.0599000790254254
"1051"	-0.2412904576972	-0.460211789185798	-0.032732293872182	-0.174689435344227	-0.101279890311379	-0.228580509342031	-0.0440129612293767	-0.0577404677692913	-0.0996998760383254	-0.169572847995113	0.00851269885524582	-0.151441667127586	-0.0559607449469015	-0.2541917103552	0.146883045194499	-0.199302463767812	-0.11567946590055	-0.168329596796477	-0.385101358978318	-0.16602622308548	-0.0653199126942805	-0.300299686478457	0.197970035318153
"170506"	-0.573852299980909	-0.599103554933129	-0.490662788969561	-0.619651796523848	-0.743275838298545	-0.55003544779628	-0.396677522375656	-0.685262047980762	-0.690502575604367	-0.554592590975642	-0.696427802217492	-0.633956089349005	-0.523598195961048	-0.621517009329069	-0.718750266227201	-0.422175718695401	-0.437638375827679	-0.657524059918293	-0.782922076206092	-0.740192953430235	-0.559400912532763	-0.48499105020301	-0.58373165747568
"1746"	-0.163102632762462	-0.118913085636904	-0.0818020930665822	-0.120925859522378	-0.0727420922537628	-0.15444770780476	-0.0754763285122738	0.00677609211372084	-0.0795143773627894	-0.0322729884270813	-0.126388754248607	0.216132261571615	-0.141817814786715	-0.00168929089291186	-0.0607918670498022	-0.256747728984953	-0.0501418298556669	0.0208278745132304	-0.1933301146021	-0.0600643594610029	0.0513280241979534	-0.110959537072273	-0.256670643901968
"11221"	-0.292299950079684	-0.179935059763485	0.0327281585981047	0.0404079237700599	-0.089040754833815	-0.128955550056367	0.040288459178989	-0.128820637470433	-0.0385248639110453	-0.225220017659169	-0.128191349385227	-0.102930589348575	-0.0350068584507909	-0.112728455461051	-0.141177165020596	-0.118104388288794	0.0170929191145362	-0.062173539331992	-0.161076203677055	-0.13319400370591	-0.0868477818403825	-0.155692544555134	-0.114259222277348
"2100"	0.143602467438766	0.232047207709937	0.00372622065972653	0.0185987618680036	0.072925376385018	0.0490385607922884	0.00520244304484825	0.084601198843399	0.0963316366452354	0.106268768313449	-0.0108347057951612	-0.0507564977899881	-0.0131009468065293	-0.0103973638609298	-0.0253718136151247	0.0613808344590674	0.0409717416104346	0.10640320938683	-0.0783684512399242	0.0124835829525861	0.0348980060432311	0.0746425328557765	0.0682852195777462
"54463"	-0.0817523201927979	-0.0553584167642067	0.0413616052480267	0.0761640635497169	0.0142158164122208	0.0484668819355391	-0.00234706353766628	0.00573249735054609	0.0465117953137515	-0.015055743239605	0.0278138763992996	0.0113114611959365	0.00111276516536968	-0.0202792222570306	0.00245149621934032	-0.0346481961467291	0.019416818904563	0.00388570393018436	0.112871802518871	-0.0371824950348681	-0.117598583045401	-0.00800982641633438	-0.104609153910692
