	"ACH.000055"	"ACH.000142"	"ACH.000153"	"ACH.000188"	"ACH.000215"	"ACH.000235"	"ACH.000237"	"ACH.000250"	"ACH.000251"	"ACH.000255"	"ACH.000262"	"ACH.000320"	"ACH.000335"	"ACH.000389"	"ACH.000401"	"ACH.000452"	"ACH.000495"	"ACH.000510"	"ACH.000520"	"ACH.000542"	"ACH.000576"	"ACH.000584"	"ACH.000616"	"ACH.000624"	"ACH.000653"	"ACH.000768"	"ACH.000819"	"ACH.000832"	"ACH.000839"	"ACH.000986"	"ACH.001239"	"ACH.001306"	"ACH.001367"
"8907"	0.212521869795956	-0.117642567099657	-0.0924658634371607	-0.106930798017773	-0.0555759155211211	-0.0598294075168366	-0.0859389333867313	-0.0222679381402533	-0.38677531521525	-0.266329113558227	-0.204062859678701	-0.205842568102107	0.0781902244708566	-0.316323148055553	-0.107455083734122	-0.0439473533587103	-0.139773636122292	-0.150818659091977	-0.157599263473432	-0.274942561812931	-0.282032566280686	-0.0104103982433268	-0.269883291317578	-0.0403199345673123	-0.0416668562756126	-0.449404550382078	-0.214382616727237	-0.0785109168089335	-0.0764802849341135	0.0020872934021788	-0.0505285151558721	-0.146958061433982	-0.0687400956977694
"23545"	-0.188041262013726	-0.0464306560011011	0.00803963567531679	-0.0370651650146658	-0.16289326390203	-0.174956677978096	-0.127998435453707	-0.0550891197022588	-0.16164846107521	-0.0635921861311502	-0.176014897574908	-0.140377064933033	-0.177190389954035	-0.0983157489542381	-0.261357108047116	-0.19035488694485	0.0191154111981672	-0.0402296109055011	-0.180877496795148	-0.127718494027279	-0.0871589133616304	-0.0936851851638066	-0.0342130778436643	-0.0872726572133664	-0.148415989018503	-0.126788942014558	-0.0813855805603929	-0.0344635634682627	-0.257451214855002	-0.0289854350368161	-0.0977083139806053	-0.0667785784243974	-0.319683098420893
"896"	-0.103700345369369	-0.387825876088184	-0.164899121190759	-0.0949431134023811	-0.287537170699015	-0.274728388245631	-0.22011272008701	-0.0629334307598948	-0.55030969388054	-0.322281741445131	-0.264417260449182	-0.401222458624424	-0.120541009066283	-0.324078800256115	-0.141547035852363	-0.145027344246171	-0.230216343288957	-0.24518957311613	-0.426718771096827	-0.16478656266726	-0.11663990918673	-0.141305986457957	-0.126704290526738	-0.0628623353358106	-0.0401796220696366	-0.249251959669127	-0.26951712196474	-0.334670612583863	-0.155621180917526	-0.0708037523758626	-0.0728843798466838	-0.222283410043917	0.0736924506876317
"1021"	-0.739502254938467	-0.518814903809332	-0.706741157414708	-0.456793180769755	-0.416939623632075	-0.507859805458181	-0.495521379312805	-0.258833492498252	-0.385311091053195	-0.58469246524101	-0.533409635773751	-0.687761039773232	-0.293389421760718	-0.516848475348686	-0.906731175816583	-0.423908615553364	-0.622247908626011	-0.555062696499387	-0.549700929255166	-0.819259441450292	-0.528092192786605	-0.369276653839479	-0.595739090214246	-0.334103670380794	-0.871298351707969	-0.514951937861408	-0.468619463750241	-0.637755701054604	-0.81667083721812	-0.325571795397458	-0.583063721728018	-0.60766709647193	-0.89050331182981
"23065"	-0.772831880825094	-1.07921143400537	-1.23651060128843	-0.724059508325732	-0.722944918789799	-0.856568316784934	-0.695335482363129	-0.671460695101192	-0.977166577211953	-0.960431022631192	-1.086312556027	-1.0470386229761	-0.827051171959664	-0.833288995092739	-0.873699846590944	-0.705757770801778	-0.851358820763246	-0.87140136904453	-0.716136324483089	-1.00513989600138	-0.849489507770909	-0.797508714982507	-0.813787327708301	-0.791865453174152	-0.695427988173992	-0.987853138561493	-0.770466725804168	-0.873796013718998	-0.997683670469033	-0.680867387836302	-0.632858687525379	-0.883861968213179	-0.770258404876423
"55831"	-1.08681533151143	-1.02850312978846	-1.4184960616332	-0.874086208577335	-1.06970873460831	-1.09135286405905	-1.09702472782722	-1.11293103219273	-1.26350197695781	-1.19759530536531	-1.41620176561754	-1.10966974037597	-1.17849842131994	-1.03626564197034	-1.25361979833148	-0.950814691603811	-0.976647691012565	-1.11640520069562	-0.926295653402855	-1.17813816970492	-1.21323092520496	-0.946698093091316	-1.08332775487889	-1.04219770554823	-1.04274609152342	-1.17244989115715	-1.02388556962202	-1.27633060658643	-1.21183585110013	-0.870265400419223	-0.894327715224323	-0.978331568230029	-0.775119279453576
"51234"	-0.683348580874499	-0.750848190296565	-0.736094385466623	-0.388176528691225	-0.483965576601504	-0.637439305460486	-0.58996588465436	-0.49686774120591	-0.622744716523427	-0.895186278612709	-0.56456358276168	-0.566059202542232	-0.653221914678671	-0.478809784133317	-0.625868739081152	-0.560450416089051	-0.648601129941607	-0.68242067716397	-0.621641620060839	-0.744978110337724	-0.642725025235885	-0.631348445278529	-0.621101273084425	-0.562024764827839	-0.744447434237787	-0.868269732499788	-0.780864782515897	-0.571097101367659	-0.524488837040495	-0.432801280594879	-0.571952086996145	-0.609385819309927	-0.714278279021814
"83460"	-0.346294311275267	-0.538460728522134	-0.571928713225625	-0.360992584545062	-0.356501011958897	-0.462770968567986	-0.32703221091541	-0.380167511563718	-0.440267413004895	-0.447192852542788	-0.51271911194226	-0.451699973840551	-0.386160003351704	-0.617411345846454	-0.424607687357814	-0.302826373896321	-0.387162682495791	-0.395845336598682	-0.406092136241072	-0.710025638613278	-0.578103597390218	-0.386255715196982	-0.467355439289997	-0.32445395200209	-0.403126186347519	-0.540873970988369	-0.447357846892574	-0.480854469001216	-0.440485627432836	-0.226496530256573	-0.337837560863924	-0.35901263182183	-0.135477807070568
"56851"	-0.877071242178239	-0.903854340494126	-1.10714408961838	-0.692543399087248	-0.781006868237096	-0.909217283640431	-0.756483310664036	-0.827976192380605	-1.21793240954859	-1.07972981014368	-1.01363180261456	-0.950950536133908	-0.801077822575712	-0.885685262169976	-0.51424500480695	-0.823011549920523	-0.799556107083658	-0.949331859874957	-0.778882587930124	-1.09970338220353	-1.02517144027559	-0.848111632956362	-0.896943533884204	-0.878155084261236	-0.925195902508158	-1.1508928938335	-1.112705819173	-0.890143894597086	-0.590761931391552	-0.774442370309079	-0.769351533293735	-0.886615830604617	-0.927178483250341
"85465"	0.0584613312721045	-0.113642657099366	-0.106650070006033	0.009463629984786	0.0614598185316938	0.0264645663121623	-0.157533513212963	-0.00918457576803659	0.13024841297453	-0.29110156663691	-0.0858640442479837	-0.061528036751648	-0.00692596247492616	0.0201301126994628	0.0339803646311858	0.105486651409053	-0.247682829154391	-0.139823338807812	-0.00214968089502267	-0.336811786516713	-0.104317186105509	-0.0215141723346875	-0.0746176042714993	-0.0724014085733558	-0.133595200339471	-0.0879721767115836	0.106528227765615	0.258898830033744	-0.130243422951958	0.0338513257758561	0.055280456765127	-0.0423484323105143	-0.0397133243783088
