	"ACH.000004"	"ACH.000055"	"ACH.000108"	"ACH.000118"	"ACH.000152"	"ACH.000207"	"ACH.000215"	"ACH.000226"	"ACH.000339"	"ACH.000348"	"ACH.000387"	"ACH.000406"	"ACH.000416"	"ACH.000542"	"ACH.000548"	"ACH.000652"	"ACH.000693"	"ACH.000783"	"ACH.000843"	"ACH.001134"	"ACH.001164"	"ACH.001328"	"ACH.001346"	"ACH.001367"	"ACH.001391"
"79915"	-0.313779421953411	-0.198717556585174	-0.149603497122573	-0.146893083557581	-0.351269503681581	-0.263879561922977	-0.136024329407912	-0.063879286517438	-0.182294488882027	-0.202959750868425	-0.215271031161863	-0.0972394913802547	-0.0403697434007331	-0.304208698074837	0.00817182769202791	-0.168014847856737	-0.135103649488841	-0.107394949523899	-0.200442281034206	0.0791301072875947	-0.026486892555354	0.044923587796236	-0.248263596848955	0.0639484334349661	-0.148864910797185
"7203"	-1.36837639650366	-1.3988982182333	-1.38849462879278	-1.42291042410057	-1.28126447325918	-1.59532850319877	-1.66494622281493	-1.27311191724134	-1.35097295158478	-1.5065464727848	-1.53543964024297	-1.57628020376567	-1.44310315452316	-1.47073367819234	-1.52795067386626	-1.48650784887362	-1.51112590797386	-1.54066646314057	-1.46431486694203	-1.34626924071529	-1.44322094362653	-1.45416684611287	-1.46157556424158	-1.40695264155667	-1.71275687589528
"10421"	-0.676588237816242	-0.574522981236853	-0.390948633115263	-0.627920676754651	-0.444844187718221	-0.34836684589347	-0.51034902793691	-0.556339309840663	-0.647969527706684	-0.504444417044872	-0.266074968182511	-0.293357430618626	-0.339993309424386	-0.508943827023865	-0.564578937575664	-0.265071346698128	-0.274311857732277	-0.273940826842795	-0.522076694349504	-0.529426270218921	-0.586710077752583	-0.596278611400171	-0.399541071850701	-0.376675939725063	-0.495455591479868
"246175"	-0.240383052672712	-0.130223105284682	0.016030353295831	0.00996811714042475	0.106529925085151	-0.0514740013734758	-0.0811006892653721	-0.151386435639003	-0.0509296066151093	-0.0860703102116198	-0.0907109260499866	-0.0228940365366741	-0.0488302982044289	-0.0625389397346417	0.0196950620740094	0.00330079771149327	-0.0588236246412797	-0.00196014459944499	-0.0282267190151487	-0.0799544408873448	0.122323336409177	-0.0729840208363567	-0.107985502565567	-0.0664102354553056	-0.0550157914250878
"29883"	-0.126597150205649	-0.177196674180538	-0.0487770009950539	-0.178470448366268	-0.0871772116945554	-0.176309585817304	-0.0367337772083674	-0.15548906604409	-0.0949293514101892	-0.246963288649141	-0.23865630458883	0.00416308443514074	0.0803433198666308	0.0174520125656896	-0.174922069375099	-0.0738067918626368	-0.0510056405836865	0.103387289043469	-0.154517122522653	-0.0421881511682368	-0.101039831997355	-0.173988251210414	-0.0243635581925836	-0.139999278538675	1.00582611997539E-4
"11052"	-0.51942994856806	-0.780053079895052	-0.792295521132449	-0.848591594657532	-0.784000803866033	-0.832831048997019	-0.702387017943976	-0.744694305971565	-0.804453097935048	-0.807721030418967	-0.682245167645261	-0.690379614420446	-0.799526414576707	-0.673676938539172	-0.939005907722367	-0.711623675456674	-0.804646080500034	-0.616001450493862	-0.745948031732051	-0.71636517152599	-0.837199248308342	-0.728209688570514	-0.764297184421358	-0.735641903793878	-0.747403369928791
"81624"	-0.293862464745114	-0.213778890587215	-0.230372219315878	-0.127823606060216	-0.147514781356249	-0.141798587768359	-0.20995703298119	-0.325937081585134	-0.188146519855409	-0.216800462469223	-0.267982266965218	-0.0654199960350626	-0.196349590579968	-0.241290684023257	-0.256792552062303	-0.146083104973092	-0.364699569755989	-0.120448239805384	-0.136457486575515	-0.168479597858608	-0.125431233073225	-0.309360013404875	-0.232405035980983	-0.376473633100941	-0.224377440406785
"2237"	-1.29223395442343	-0.811989400730081	-1.16447638515463	-0.978174957858789	-1.06089682177669	-1.09340698442835	-1.18132066875738	-0.919711063328281	-0.909726222259902	-0.965148578030523	-0.814462513481576	-0.903186942786255	-0.545725828929786	-1.1594920893985	-0.971545184127742	-1.10916962702727	-0.799301871977606	-0.813024860828459	-0.691378738224687	-0.797035410365039	-1.00226545869043	-1.01832354854855	-1.17043409487617	-0.812327427362371	-0.89069203363458
"57122"	-0.784305290938183	-0.861233717563762	-0.775950705351634	-0.830737390701684	-0.923472534576093	-0.747078618299665	-0.713384357973669	-0.748807314200237	-0.671188640366447	-0.747585422305757	-0.83858652154099	-0.727140543076596	-0.895491819463443	-0.700412584979032	-0.849496188619782	-0.724299242273652	-0.738007594015382	-0.792143327762499	-0.600342244532046	-0.68937662860059	-0.719376438754701	-0.791209616734228	-0.786822033980962	-0.941125175625921	-0.714220601717226
"5691"	-1.82563839359104	-1.65640026723899	-1.5963443690334	-1.63811179477416	-1.54866968856527	-2.11967392016712	-1.50650717537384	-1.60372329323856	-1.50261486634807	-1.93494648432732	-1.68841781856132	-1.77339553642779	-1.47979134395227	-1.65440412349658	-1.60777316603549	-1.49645994876417	-1.47079840659261	-1.79671891105228	-1.53228508878885	-1.7267138784213	-1.71292886054739	-1.63270162529129	-1.54951892149036	-1.66151024686313	-1.82454415808869
