	"ACH.000152"	"ACH.000168"	"ACH.000198"	"ACH.000222"	"ACH.000235"	"ACH.000259"	"ACH.000302"	"ACH.000315"	"ACH.000408"	"ACH.000426"	"ACH.000466"	"ACH.000522"	"ACH.000608"	"ACH.000638"	"ACH.000652"	"ACH.000706"	"ACH.000763"	"ACH.000766"	"ACH.000768"	"ACH.000771"	"ACH.000787"	"ACH.000821"	"ACH.000885"	"ACH.000917"	"ACH.000936"	"ACH.000973"	"ACH.001193"	"ACH.001278"	"ACH.001374"	"ACH.001532"
"149840"	-0.22037037983288	-0.198585492549817	-0.346600671158583	-0.19762906807305	-0.314141981911951	-0.370735273176508	-0.239924448122564	-0.448047520938404	-0.521276752187902	-0.27126739162928	-0.465608962935588	-0.246866187160593	-0.307521855278884	-0.552740949183189	-0.531175000171322	-0.201669421402548	-0.278089828923522	-0.295772316691787	-0.506243942077557	-0.325108555557183	-0.366097245271037	-0.37082740496425	-0.272821851121242	-0.463036686967214	-0.297985306802207	-0.186136241044589	-0.504041737879406	-0.240728455237434	-0.229899417335739	-0.361834405664815
"719"	-0.0273294190833717	-0.00739022727410827	0.00143308581717647	0.0256287670667401	-0.0619737054622256	-0.045062364886351	-0.0289588549661974	0.0505805020072863	-0.0295580772523516	0.0072675384951421	0.0367421846742689	-0.0249587749077856	-0.0815395670988324	-0.040003304997657	-0.0208639970559989	0.0480015582948377	-0.0480995346320533	-0.0130064244743061	0.0557164890308075	0.00845691581549727	-0.04874957352573	0.00847722251298842	0.00574161534043493	-0.0211028562789409	0.0663631157560271	-0.0647220032851199	-0.103353047565957	0.0240889331718851	-0.0397702165159615	0.0464897463932743
"9793"	-1.08925892613489	-0.810348638166376	-1.08475867005873	-0.774084310266813	-0.849677821729867	-0.899086953849775	-1.02174066484894	-0.831007131270368	-1.103965105588	-0.831519612126508	-0.874558327593255	-0.972691711251906	-0.939053501780833	-0.880035942676446	-0.886479368569831	-1.00532273539417	-0.984868155670043	-1.002153674256	-0.961503096137372	-1.0033049443846	-0.872675289159312	-0.969004704166986	-0.97039421378429	-0.899464856419154	-0.995318569298499	-0.99351322868327	-0.930875006786994	-0.877042783563198	-1.02449645695775	-0.966303715992216
"1308"	-0.102466373773759	-0.13603690686487	-0.344476377142931	-0.126355003339628	-0.197708763490106	-0.224464825705951	-0.279794334021391	-0.171473146232798	-0.233524852945988	-0.207758712628642	-0.520307790413974	-0.147374511561713	-0.281873128339561	-0.298276327288904	-0.167934338165655	-0.081518408348696	-0.264831068978363	-0.281566025997876	-0.289631605933844	-0.212314312300072	-0.250825952979974	-0.183990730658548	-0.226142406623409	-0.047338148273943	-0.251263087273014	-0.166083375662401	-0.349190968821424	-0.207202516286953	-0.147786916307611	-0.247898984724214
"22818"	-0.895273267121208	-0.967042074224591	-0.988971565487722	-1.02789102566001	-0.821904790694463	-0.960022275375806	-0.994701207175111	-0.906201217834904	-0.826325530128642	-1.11629463431094	-0.953485550973754	-0.890605045827833	-0.949607874051941	-0.892323652701278	-0.970250869146507	-0.960290607612495	-1.15794851418126	-0.929493466165894	-1.01746871870877	-0.916219804310041	-0.863759577241256	-1.28149689723181	-0.957298944902672	-0.980086476706321	-0.845407575711638	-0.89093223550154	-0.864305467010125	-1.05960579459631	-1.03743825601077	-0.870126540847495
"54973"	-1.43778910936607	-1.41505672625219	-1.36972234061979	-1.28892035657305	-1.27334657958115	-1.27646249897048	-1.2957788961898	-1.27508814905856	-1.05261036073772	-1.32373062610518	-1.34764929156379	-1.34551953154866	-1.48902749210489	-1.14652679512329	-1.29145398760476	-1.33727406343814	-1.12634641859403	-1.15329246233245	-1.10749020051909	-1.25625898165011	-1.30166892576506	-1.1962242851086	-1.33764379677206	-1.28516555410859	-1.27348240104008	-1.26595195220038	-1.36063087135389	-1.37202340264202	-1.34349331550744	-1.28327126648753
"57703"	-1.11970691249462	-1.10663087976115	-0.975995301232932	-0.894239675305919	-0.869134628350971	-0.906572386141904	-1.11529467681016	-0.858223138712677	-0.831619947307745	-0.707713430079938	-0.857140258985644	-0.99863290279406	-0.941882343981504	-0.925254409917967	-1.02449029056676	-0.944908209720008	-0.951927960676932	-0.946980821688903	-0.956031330694675	-0.824214609480422	-1.02287502096043	-0.874753784607802	-1.06514264592172	-1.13556336480683	-1.03949304205143	-0.974467420431005	-1.07418216472259	-0.829819387354456	-0.857909792579358	-0.912942492227413
"79980"	-0.657340845137353	-0.699611387488411	-0.813666165887098	-0.550899705439789	-0.485555987158592	-0.627733773763523	-0.636437240760013	-0.400445553043016	-0.631502207090434	-0.638196998956542	-0.491508830382618	-0.712307345705543	-0.811745313935654	-0.548962568144733	-0.494974445994273	-0.597907908044437	-0.568430423700709	-0.61530061036653	-0.674442884551874	-0.768908668143564	-0.783220935760067	-0.677870051408431	-0.748633176726145	-0.694228986709228	-0.54033341163922	-0.664348655998044	-0.479617640260596	-0.891297674570673	-0.808027417380277	-0.614516561541256
"1933"	-0.732800224790238	-0.507048981362254	-0.711587780510096	-0.805614524631076	-0.663660753224728	-0.581920518279638	-0.681804485798182	-0.59722766750398	-0.737571994913311	-0.739390129826585	-0.776203688470343	-0.58662742772542	-0.73560879577564	-0.591968599389092	-0.669405663751191	-0.667270253562401	-0.847080124481029	-0.611283088922512	-0.720962856474337	-0.794037691017845	-0.615903378137609	-0.806296601119251	-0.794149737687431	-0.617434931270376	-0.687283203598117	-0.562206850984653	-0.956315263108654	-0.644765980466667	-0.796743110744528	-0.618534277635882
"1975"	-0.793163961546963	-0.801598034187414	-0.697175651564811	-0.770402238234432	-0.733936991884699	-0.777513706556956	-0.571648077619939	-0.717852692751147	-0.601937084933734	-0.899424718957221	-0.717091668771236	-0.809054694785393	-0.785484004524133	-0.610768485893769	-0.644756236363418	-0.533719584683145	-0.797805046807216	-0.797546836574541	-0.644410420285016	-0.61293108978011	-0.679097887350538	-0.626911944860846	-0.600255138540971	-0.601957501149417	-0.568494184339263	-0.633962640380678	-0.701152904291806	-0.611377886717274	-0.737401029722878	-0.640166336304139
