	"ACH.000097"	"ACH.000123"	"ACH.000223"	"ACH.000260"	"ACH.000470"	"ACH.000593"	"ACH.000622"	"ACH.000649"	"ACH.000718"	"ACH.000736"	"ACH.000898"	"ACH.001151"	"ACH.001532"
"23"	-0.765948720962671	-0.890388690411445	-0.923570529701851	-0.806307610410929	-1.06974545425862	-0.678100437212456	-0.971024210238495	-0.652250693067931	-0.695768653476406	-0.709416474813908	-0.955893817971442	-0.774994998420198	-0.706698506209147
"55256"	0.0838854602592972	0.00862333981499832	-0.0870594832741573	0.0521601337651251	-0.193014104587021	-0.0403339780268817	-0.0599661211239605	-0.0454483136379702	-0.254455137569719	0.0438207941012718	0.0528636830755956	-0.075575639707888	-0.155383797076897
"214"	0.0418441440415561	0.0107068132037892	-0.0639806844981175	0.0292129507890478	0.0567156385982807	0.0124943748999118	0.0222116866248352	-0.0383732347247386	-0.153467994032447	0.0707353576277406	0.0522998718360659	-0.00332666264845917	-0.0516285412303384
"116969"	0.0777281247918648	-0.0397967339060787	0.0812699738616304	0.00284035650770358	-0.0944416519910536	0.00158077378307948	-0.00170497924389388	0.0134292538781928	0.0288232485825356	0.0047544852148936	-0.00835483907372932	0.0308079762442628	-0.0055911975090331
"489"	-0.114822902552727	0.0080869908260507	0.0209292648199475	-0.0544802545333638	-0.133556209880142	-0.15777008338601	-0.0641836963832854	-0.0748541234318505	-0.178356178291225	0.163675173669888	-0.0674413501334845	-0.127811375984071	-0.0557034994369179
"100287177"	-0.420958521432802	-0.30107910638615	-0.292906244106735	-0.297764296622439	-0.540708323671991	-0.44128337758889	-0.266164179186294	-0.306584125931898	-0.369092721699163	-0.231503609859572	-0.33784705964933	-0.288964024003344	-0.391117103366007
"344807"	-0.126568961837619	-0.195869163841005	-0.123268481195938	-0.100727338020549	-0.24137174294325	0.0607429309081193	-0.027707585261226	-0.118431553674358	-0.178981936426524	-0.0573085312205459	-0.115260791509971	-0.135676425826273	-0.192286528752495
"7852"	0.104699443812789	-0.127322527790354	-0.102122046427402	0.0124307395803991	0.110619337002431	0.0601174871380066	-0.00984736269253972	0.0606926306434604	0.179865477684193	0.0599497473148365	0.0546007733846713	0.0818232998070765	0.112552066322982
"1845"	-0.130557703755601	-0.204242123237192	-0.204864851489037	-0.160272865421733	-0.24981031721783	-0.233340861352761	-0.157136762464541	-0.158683168447844	-0.215040218250091	-0.146080965915195	-0.159628589450465	-0.226112917739634	-0.0962509806050558
"55840"	-0.219739987155169	-0.193226148186997	-0.317069949325614	-0.175442021420778	-0.30123082954372	-0.227450640964139	-0.127441183385867	-0.118560376846287	-0.252475511610499	-0.139451306437784	-0.092309971077783	-0.224442955873625	-0.143631850263558
"116496"	0.0405024174040877	0.042398529204269	-0.129067519190963	-0.00538487486195435	-0.198962587426749	-0.00613209445725344	0.0342123932934252	-0.0388273588547095	0.0265795223723861	0.0136806829242807	0.062280624766123	-0.0158499987271899	-0.0775573087335184
"2553"	-0.259038034767534	-0.349861291807401	-0.441020481771201	-0.574899571458671	-0.494817105212779	-0.216150089414668	-0.333580343493152	-0.460705864363477	-0.507146215321337	-0.280471152406588	-0.370107068339642	-0.313535765878346	-0.357245205189558
"23163"	-0.0820161281072896	-0.180486050719445	-0.0120958292532212	-0.0519243925715111	-0.295151189474433	-0.187566006907636	-0.118816508254325	-0.10175834559895	-0.277011467529583	0.0180886511842854	-0.176800303403116	-0.0812869596598471	-0.0745842743137531
"10020"	-0.0835858157229585	0.0958327171974689	0.0786039575194607	0.0387942003419402	-0.256105994453134	0.0133239128809153	-0.0895679667593626	-0.0626837522634739	0.162951212255538	0.0337850943186276	-0.0815113197401522	-0.220112618406715	0.0586292641832576
"728047"	0.523699482711262	0.364346057125806	0.496944690270304	0.468376270878832	0.533173652824571	0.456277486752254	0.350679347433407	0.416746484476005	0.558467963447823	0.408821622979368	0.433384640647403	0.431171046588858	0.439920487654961
"64083"	0.177664125688844	0.107897671641305	0.146523052471381	0.0967301896388353	-0.144031900871439	-0.00164706122693089	0.112586238886468	0.00641201007458792	-0.0997318391990619	-0.0383865457869677	-0.086274962212593	-0.00386469529162223	0.114009659559333
"350383"	-0.0633235347095231	-0.142172564732627	-0.116425249492966	-0.241304709965913	-0.201335722646	-0.210596838562883	-0.0896367185686271	-0.141792109179402	-0.161104505915259	-0.0117661014575794	-0.0808418457755896	-0.0533697063026588	-0.144705855162893
"653689"	-0.495115009520379	-0.427252174716844	-0.577655174246466	-0.587691349335209	-0.550191390641955	-0.501423437254379	-0.487610699761013	-0.418202091215824	-0.596894560705183	-0.568454247986719	-0.545234051654528	-0.4085752122324	-0.469154083508336
"2987"	-0.977092679342787	-1.29492391991755	-1.25022620358826	-1.30576297278376	-1.3882092984458	-1.29821719379848	-1.04735013715654	-1.24437047823349	-1.16129147594953	-0.975801243360947	-1.09153887506225	-1.22434709561543	-1.0347376617078
"3101"	-0.0552357969352759	-0.0455882109446718	-0.0118457793623703	-0.0971915930310345	-0.229536173388394	0.0141678497415829	0.0076369603523742	-0.0145368848535078	0.0335403092383247	-0.0175690100213745	0.0830926421974421	-0.0484914566301715	-0.0718426012493544
