	"ACH.000011"	"ACH.000108"	"ACH.000159"	"ACH.000189"	"ACH.000234"	"ACH.000235"	"ACH.000250"	"ACH.000262"	"ACH.000272"	"ACH.000291"	"ACH.000324"	"ACH.000411"	"ACH.000527"	"ACH.000649"	"ACH.000684"	"ACH.000912"
"170689"	-0.209394550719754	0.0307625569726391	-0.0864684171339391	-0.0673322159529498	-0.0809948165785738	-0.0418554535207502	-0.0682215518156193	-0.0936140025461938	-0.13078844002782	-0.0835294834319508	-0.138422942805982	-0.119975040850135	-0.0933646737220578	-0.0465968690575102	-0.136065585025748	-0.0956788598242054
"102157402"	-1.06055575335711	-0.709514434156623	-0.595119518868381	-0.632638941546753	-0.918041005668898	-0.799083513539642	-0.58870420954729	-0.931243299371765	-0.823215101059654	-0.973230760079487	-0.899664219290976	-0.82427781351224	-1.06399663339727	-1.07528576693875	-1.06518050648117	-1.01559510086389
"160"	0.1684483318083	-0.00329238181873453	-0.0636824553627617	-0.0484607160497087	-0.131897180495153	-0.0160126163542378	-0.0561680781732461	-0.193752018223461	0.105769073927867	-0.0135640824862339	-0.11451667514966	-0.0738122870487556	-0.0285223676881048	-0.139995955925372	0.127300457863109	0.0325560684381827
"10109"	-0.430347397324131	-0.383867381554425	-0.286202769441672	-0.357087831294132	-0.447942849786344	-0.430901526242667	-0.349421921931609	-0.450730227095334	-0.443457276472748	-0.486696809788064	-0.540058260837663	-0.478145092131662	-0.578456465519757	-0.284675301271025	-0.310915210815472	-0.551173319203882
"593"	0.20077215285264	0.033697474309112	0.0773039187884275	0.111196766527229	0.0666804960149001	0.0720839794964155	-0.0199490319957382	0.0214883150941418	0.064548386005062	0.0365535461332898	0.112204042344888	0.215202033701553	0.0223598899618173	0.0321591302574951	0.169321835172651	-0.0839572580072262
"55216"	-0.70840614150718	-0.511545769363211	-0.590324011533317	-0.831152070453716	-0.614641462745829	-0.427476855940837	-0.476156866095577	-0.683864042201792	-0.522522304537899	-0.441725908813209	-0.522027281672707	-0.941508376187532	-0.759261374012718	-0.579149225284502	-0.551160266478092	-0.68707660854769
"1111"	-1.23895034778846	-1.0326478906956	-1.1516068904318	-1.15111412568035	-1.24138275058386	-1.14224316813296	-1.08896157364948	-1.1164273163313	-1.1163599700288	-1.22091370666816	-1.12844865196569	-1.31442437116154	-1.06023197992043	-1.07783101710615	-1.18231624482176	-1.23555547112014
"1207"	-1.07862400423089	-1.1500942407088	-1.26906882459639	-1.49147289638217	-1.20632186739821	-1.201237587126	-1.23122735205457	-1.05774019173587	-1.31632611291328	-0.875474376750319	-1.25717589589446	-1.09968932399722	-1.20038197214356	-1.23486120395142	-1.46360430186109	-1.19033259186225
"1967"	-0.742043645788423	-0.701562459358941	-0.641034413554206	-0.857891674974164	-0.799105534162129	-0.882387668332826	-0.856629938626209	-0.754263980670664	-0.780257169732176	-0.675238479457164	-0.810268026912162	-0.721341980240058	-0.816081461872994	-0.806056109934132	-0.902119380574435	-0.803802978720428
"149233"	0.231256138816642	0.0742792008395827	0.158835705877074	0.238735182850595	0.241208237217731	0.133471293323596	0.0415022760290106	0.342351469510574	0.0930815191679334	0.12155101603829	0.140631402586073	0.351041384561907	0.127015148589494	0.0467427892808965	0.0155538823851149	0.0569005251461248
"3682"	-0.195856772615033	0.106974885893432	0.0920028905042992	0.136281588015252	0.0913266641225385	0.0494598179592659	0.0432829304346592	0.140669353298292	0.214137989033148	0.0576308027265332	0.185186514010646	0.284855370490378	0.0287500353888828	0.136931232915993	0.00399532871371424	0.0648377278767081
"3911"	0.247103089940097	7.4352040543582E-4	0.142906958044568	-0.0847568659417711	-0.0977074426956173	0.0886003649783345	0.0569258707196297	0.124704220294355	0.0864728520853383	0.131253760927304	0.150055320492614	0.333070207390098	0.106858883585013	0.0928610055184771	0.0603664698800446	0.0517116451624671
"4638"	0.291880127445247	0.0074690665451038	0.0237367185911709	0.153450497427838	0.0759883742295448	0.103499017588394	0.111503157703241	0.230836414868779	0.134241946775485	0.109424160585422	0.259617922360892	0.210331332874043	0.167865653643913	0.10672804029893	0.116798572780345	0.0895227219550023
"56288"	-0.840934512924935	-0.393662350811229	-0.338377436068596	-0.340827682990132	-0.526017617251584	-0.308767176133895	-0.236245491083775	-0.612684264769781	-0.645670111589401	-0.35886640478827	-0.512611600917684	-0.731146312244653	-0.595544811885167	-0.503508614990868	-0.369267404694866	-0.505324712628357
"84612"	-0.713643116363917	-0.841217472101967	-0.459159666307802	-0.59038596090439	-0.643390780329495	-0.559001350115016	-0.438654142900653	-0.66247598997844	-0.806690821134422	-0.488402430912555	-0.771505391709684	-0.806144130627535	-0.726033150897914	-0.636736906533847	-0.493876920631665	-0.547033935087423
"51367"	-1.42508849730748	-1.26563316194775	-1.23605553145838	-1.29724498296439	-1.43707805223635	-1.22840300618318	-1.13719229940843	-1.29015018922453	-1.23247171971761	-1.23605295666147	-1.24656113367141	-1.48289978898791	-1.32402442284917	-1.37440180276724	-1.3616334294383	-1.43332912424847
"5584"	-0.454978173467127	-0.45017239064011	-0.0986066324875663	-0.191148862208406	-0.381158246181743	-0.214758307288295	-0.310593050668497	-0.312855288114065	-0.514546281711897	-0.149572371094652	-0.599727811797029	-0.590123003524272	-0.389557796912788	-0.441121116507998	-0.315892439296688	-0.254440119474708
"114825"	0.146718107695323	0.0356241969360518	0.0436815784829998	0.120926433669611	-0.0630185344772316	0.00561675747624131	0.0168767314588936	-0.0180593013473776	-0.0635645173859511	-0.0613347470187116	-0.128957388202757	-0.193022199824296	0.0420926884493118	-0.0334481971719751	-0.00218285174857925	-0.0679429614661291
"6204"	-0.427018128408186	-0.159740484292314	-0.132558933911401	-0.0946502815702985	-0.423370551686134	-0.241259210476045	-0.265958171257516	-0.170774684676708	-0.330492039661642	-0.268914515279654	-0.326911597824585	-0.269309956010175	-0.259452220378975	-0.233149790852586	-0.27968372773044	-0.37229014629347
"6632"	-1.30922757919422	-1.57530034256786	-1.41319594718536	-1.86922077588664	-1.60983121321122	-1.60134633941361	-1.52908627476726	-1.49252222336939	-1.47557455541225	-1.28821145183375	-1.53540884302197	-1.32005042844064	-1.54122584146393	-1.65489967932743	-1.84043558124747	-1.54240910621067
"729873"	1.96967217161637	2.13980184013565	1.99949878690552	2.26654637511516	1.56202695315356	2.08761469391238	1.95877269162881	2.34469288017419	1.97499132438972	2.27172997791077	2.01220266736443	2.13330321587481	1.95564639099017	2.024223145192	2.44581571074279	2.06356970095121
"10477"	-0.26429546509643	-0.0159139056283838	-0.152850618277761	-0.13352343546837	-0.317518156735406	-0.137630598226954	-0.230825596029583	-0.158098057969066	-0.155591134699855	-0.0957378350952054	-0.278001405869926	-0.306517270348364	-0.132248080416942	-0.111114982165779	-0.231488021356378	-0.171521592785286
"22884"	0.409063861623079	0.0245853371944756	-0.0237043682381648	0.212770689468455	0.1651911917981	0.173111801922004	0.138305276824048	0.33329457936949	0.0553347968277944	0.0963442094745168	0.284913845548803	0.222302792118499	0.108964710991655	0.163643255136773	0.364255172544744	0.174195675635934
