	"ACH.000040"	"ACH.000054"	"ACH.000070"	"ACH.000226"	"ACH.000232"	"ACH.000237"	"ACH.000250"	"ACH.000281"	"ACH.000312"	"ACH.000383"	"ACH.000411"	"ACH.000502"	"ACH.000520"	"ACH.000522"	"ACH.000847"	"ACH.000974"	"ACH.001336"
"23300"	-0.554721156300153	-0.407176857080184	-0.451425888955856	-0.531961060383924	-0.538838849064788	-0.63081856249903	-0.667403805618002	-0.577546167350639	-0.499764573444766	-0.324087353779376	-0.607985086801871	-0.650369315050471	-0.477481978959233	-0.57657662785197	-0.438209768963771	-0.327819777936055	-0.588149309076653
"8655"	-0.894510660594843	-0.533679920356077	-0.67870860399392	-0.682536625270158	-0.550832761578297	-0.648799785313919	-0.982301988969413	-0.497362406099438	-0.601052151448905	-0.60653026700299	-0.56455483140805	-0.78487720401053	-0.765317429776478	-0.852471449693499	-0.634656313903698	-0.557665957286296	-0.612613708739347
"150864"	-0.178561733041627	-0.222436423922742	-0.163674260761771	-0.161069588530206	-0.161976155791519	-0.284617575832505	-0.157597371674351	-0.191674285830014	-0.0980570115595165	-0.175982277700779	-0.144313359049364	-0.130543592369003	-0.158952627693846	-0.178354164892761	-0.0092720704593521	-0.16665968256082	-0.215468272821486
"2303"	-0.537474633507392	-0.53882880683503	-0.455709402967785	-0.180894957543342	-0.492976060694696	-0.34836660115259	-0.346834213845082	-0.46369267452324	-0.34495876642578	-0.520263841240748	-0.514186223775599	-0.450283098472244	-0.262340983616989	-0.422528838359373	-0.494300445915194	-0.444465738731874	-0.328366620978126
"10023"	-0.224623155318882	-0.0932697502139536	-0.0837468606655085	0.0829827725467617	-0.0873365201891699	-0.136201092389278	-0.185896166210703	-0.15581515543888	-0.179861577423802	-0.257188617957016	-0.193526369144262	-0.0208491930651663	-0.157485366649198	-0.125338274704624	-0.123299284576481	-0.235306129077611	-0.15198402336002
"7071"	-0.179410870556885	0.0435780039275517	0.0665470749739235	-0.0500634389909283	-0.127389077191009	-0.0545629586749363	-0.167386954413581	-0.104149686809268	0.0736194417482089	-0.055920566887193	-0.138891564967383	-0.216171805828652	0.044024506957035	-0.0997306519575159	0.00684216303321008	-0.0816635101696708	-0.123317368981635
"65108"	-0.148223289391693	-0.168791870423919	-0.139888150064404	-0.0982652178614897	-0.286080323284063	-0.112909127697136	-0.195164273461553	-0.0492580291614913	-0.265653966562072	-0.216734829875773	-0.216563064367836	-0.174973600791709	-0.206325756014152	-0.162198703747675	-0.172802181749279	-0.172879602724989	-0.05440651200109
"84190"	-0.222096658090855	-0.204080643465915	-0.116093694073152	-0.14334496784067	-0.183308489109346	-0.222726219053058	-0.139656043925609	-0.218867220631305	-0.17621668161552	-0.166530278396215	-0.0652209736306484	-0.213052012245474	-0.016973399388662	-0.191101334293128	-0.115838214862904	-0.124256250714692	-0.146123314296444
"4669"	-0.204020338748696	-0.339074192703888	-0.473913587383748	-0.392764051265975	-0.297499684019235	-0.290073614606065	-0.485387873615399	-0.408452665141234	-0.370175048682665	-0.407446889904241	-0.356735074520199	-0.335085222129262	-0.233766119303612	-0.423952043960684	-0.519074482944411	-0.451039466038998	-0.407927784705721
"5434"	-1.06196409366889	-1.13617988830353	-1.31738977034893	-1.03779851105668	-1.39783130998677	-1.20174728742523	-1.22787502360425	-1.4256183989295	-1.24705601674819	-1.3389872902186	-1.22317227330713	-1.39732574785457	-1.33407370732583	-1.46195403979978	-1.07256110839465	-1.27472370499433	-1.30593213307922
"11128"	-1.352200162098	-1.34233813273445	-1.34453655965396	-1.38788704207446	-1.45329947424553	-1.44381566680721	-1.32603721426815	-1.52495801150895	-1.39880894382967	-1.3504485983411	-1.35031728358497	-1.33331896051857	-1.30718967171802	-1.55475875918103	-1.35664994041216	-1.29853848134341	-1.42096669351278
"5901"	-1.68454844707961	-1.56883570707606	-1.72514294707428	-1.91890021856368	-1.94412838461473	-1.71764090523772	-1.600712375175	-1.60878107807053	-1.70343460691712	-1.67609358153386	-1.73436208219953	-1.76010640379589	-1.95942038915618	-1.80324014227619	-1.7977097190662	-1.56899632352571	-1.70703817914309
"6139"	-1.3445331996769	-1.40458350836917	-1.44141537694095	-1.35464031188548	-1.68795230056895	-1.35871539349253	-1.55807671469798	-1.59195546570596	-1.59980025816772	-1.66371610883593	-1.41475419187141	-1.66129001784593	-1.62469329980252	-1.63349196397298	-1.45995824788132	-1.52536074974243	-1.46517974754184
"6152"	-1.17503814522411	-1.22302800766329	-1.05678157139287	-0.978623753411286	-1.20639148042381	-1.15373017659841	-1.2076874139948	-1.19221018520523	-1.13957050066083	-1.36422659197589	-1.27830690280222	-1.073370225945	-1.17151666255967	-1.14323986875698	-1.35942513502567	-1.12221352998608	-1.28604378938582
"6193"	-0.81247023027042	-0.831513177036602	-0.81946840594443	-0.807618600555707	-0.826272915026343	-0.861723233297106	-0.825982663458936	-0.840029852391305	-0.745841077469345	-0.842524929860559	-0.797266091342325	-0.826661500295548	-0.854933732726741	-0.808893001538596	-0.70270514010312	-0.626540171342206	-0.820113708113259
"10801"	-0.296546930287642	-0.18380334387533	0.0369025493677126	-0.0663812908011792	-0.131608464751893	-0.181776691709294	-0.273796976768716	-0.265322392032357	-0.319703361824768	-0.251951855940398	-0.105306064022242	-0.197962903548022	-0.161195011291929	-0.181472497751342	-0.0555325484307612	-0.205667574890612	-0.00135106085096587
"7410"	-0.100294165552637	-0.139980935348669	-0.111067597833258	-0.0130598513880521	-0.198441599154475	-0.162738065871934	-0.181436326554916	-0.114208963781487	-0.0909466402633292	-0.111467847831806	-0.137436792386398	-0.17631609587076	-0.123847166318541	-0.116461088556896	-0.323445566467729	-0.129280587380744	-0.253399660490832
