	"ACH.000052"	"ACH.000054"	"ACH.000116"	"ACH.000153"	"ACH.000169"	"ACH.000178"	"ACH.000207"	"ACH.000222"	"ACH.000246"	"ACH.000255"	"ACH.000257"	"ACH.000265"	"ACH.000272"	"ACH.000296"	"ACH.000307"	"ACH.000316"	"ACH.000330"	"ACH.000341"	"ACH.000375"	"ACH.000408"	"ACH.000410"	"ACH.000435"	"ACH.000452"	"ACH.000454"	"ACH.000464"	"ACH.000477"	"ACH.000480"	"ACH.000481"	"ACH.000486"	"ACH.000490"	"ACH.000544"	"ACH.000569"	"ACH.000588"	"ACH.000616"	"ACH.000646"	"ACH.000652"	"ACH.000677"	"ACH.000683"	"ACH.000746"	"ACH.000753"	"ACH.000758"	"ACH.000764"	"ACH.000819"	"ACH.000824"	"ACH.000847"	"ACH.000856"	"ACH.000862"	"ACH.000880"	"ACH.000900"	"ACH.000910"	"ACH.000928"	"ACH.000936"	"ACH.000947"	"ACH.001048"	"ACH.001096"	"ACH.001111"	"ACH.001119"	"ACH.001183"	"ACH.001278"	"ACH.001283"	"ACH.001306"	"ACH.001367"	"ACH.001391"	"ACH.001523"
"54443"	-0.639859324887541	-0.725374859027808	-0.601800482504393	-0.81561597171036	-0.641007702078381	-0.721559280582292	-0.793598388241176	-0.37574003263124	-0.676378071855214	-0.571410104262385	-0.433523362743822	-0.637801585360211	-0.587154460855889	-0.566241227956533	-0.757379026592055	-0.66468726233266	-0.463235800752144	-0.61385653138594	-0.461238594847696	-0.767397019717108	-0.734342704250366	-0.744668260382423	-0.528477535295509	-0.750020439838658	-0.470389919561721	-0.638229542226867	-0.522139611698649	-0.67570965292001	-0.746844247875392	-0.680499131274968	-0.704037197087949	-0.654340505895704	-0.555818256517651	-0.804869745890349	-0.784774058264655	-0.549561204308252	-0.575411270456703	-0.685041474138585	-0.733359044408364	-0.719990703895055	-0.530281217859793	-0.811302949160837	-0.627404688872066	-0.683899662507363	-0.583340798984684	-0.55766023407081	-0.688540831594817	-0.825914545360215	-0.56127670318147	-0.538401602736292	-0.708527470284016	-0.533867280726988	-0.581072127353855	-0.678536736606471	-0.639504420802949	-0.387548535737915	-0.585958028433639	-0.771573872891946	-0.57946827954404	-0.654982371830324	-0.685908515852629	-0.652951583988804	-0.779955592884921	-0.871205953560424
"705"	-1.19742370925528	-1.05449602299666	-0.979705372494984	-1.13113647356407	-1.07757190229396	-1.20224791096221	-0.905958728141419	-1.21530874002589	-1.04429901908772	-1.18057318736146	-0.805823010920951	-1.00586879184539	-0.940141551590011	-0.874340683643449	-1.25547902575006	-0.847486366107211	-1.13476984495604	-1.02611658633946	-1.18525948278611	-1.03814723013679	-0.961457568054301	-1.08335371711695	-1.1541507906007	-1.0388367887113	-1.01971470629723	-0.86054457792554	-1.15930121391268	-0.95646555787362	-1.09440538103832	-0.946936042227268	-1.16159284612309	-0.828959362473978	-1.09459524205899	-0.890003508361046	-1.02351296778717	-1.05294655055439	-1.0981070213928	-1.07580992593659	-1.05490708539073	-0.983253046511835	-1.06818847554953	-0.977685522460526	-1.15983214293745	-1.06464477086128	-1.16162945505009	-0.87409636885295	-0.956772779928357	-0.779133110490644	-0.837351029200247	-0.917991132392224	-1.13792329439181	-1.03885437159352	-0.925725711332612	-0.994952924987595	-1.04676264556785	-0.979716166070805	-0.97714169360186	-0.995722196013988	-0.951409470169421	-0.9910580384393	-1.06488464954495	-1.04604663317487	-0.910666934026234	-1.00290502224288
"151903"	-0.338515798736981	-0.204945000672612	-0.312389756409341	-0.424170222574075	-0.339623113125267	-0.346271116910495	-0.396135820653046	-0.318970433649953	-0.535553175011876	-0.439297523656343	-0.155717697500751	-0.352030330444107	-0.169662919386365	-0.412662250186331	-0.433253771631684	-0.238141029584993	-0.270533175730636	-0.297289793346348	-0.206096850721071	-0.667660530037653	-0.434725345478818	-0.411102770038995	-0.531669091210889	-0.316498328583628	-0.167380486249951	-0.188538687557059	-0.43433440467726	-0.283665219069434	-0.405438590613309	-0.379529232034905	-0.388804577142631	-0.348774333698306	-0.366321024290538	-0.285457310244737	-0.162938893749733	-0.561173793303953	-0.247146285196164	-0.453840156929066	-0.404941068467132	-0.390605235728027	-0.429576540487741	-0.146672688949876	-0.416481764533202	-0.32986927685479	-0.398130130245367	-0.428092655521104	-0.293606653721823	-0.0765360904421731	-0.415076995852789	-0.124541184897135	-0.25527946316052	-0.228853604722008	-0.346717573128569	-0.359166843738881	-0.337519193381948	-0.310458195788546	-0.373732585261173	-0.293780944941332	-0.481765188506271	-0.46806148381976	-0.140272706088757	-0.278856048138708	0.0333997357214987	-0.527398875989692
"64793"	-0.212921276659637	-0.45148828862878	-0.62894782029321	-0.45297488358949	-0.602257469479939	-0.411526152269635	-0.1234120899831	-0.0561202492578902	-0.373809958785975	-0.394579377196788	-0.179142920774668	-0.1539829649278	-0.311093009357087	-0.434138074539233	-0.695053643272329	-0.472460759843912	-0.597318911677417	-0.240358240463183	-0.133561866587075	-0.568409291899528	-0.350777820531537	-0.503545588082633	-0.359969129933055	-0.357211398260294	-0.158430133740884	-0.348147946528841	-0.290280435889446	-0.314239039383583	-0.4809127266123	-0.585605679526218	-0.349503103348532	-0.560616031399637	-0.328248943160649	-0.471821564362068	-0.44492132332834	-0.606362397451418	-0.296021788949132	-0.475595178355692	-0.301461780931942	-0.297079240449824	-0.299814238196666	-0.337631339957658	-0.45442946498024	-0.423658158631078	-0.522406282157418	-0.230057596547328	-0.478220082126714	-0.318289711820888	-0.422484725332441	-0.399333020268767	-0.534817796377737	-0.273264968328714	-0.114296394322755	-0.247642472872564	-0.42602406636922	-0.153892783706232	-0.394507582826002	-0.656737078022622	-0.500743333313725	-0.548639035302297	-0.569726844056739	-0.430820608977774	-0.103860502068698	-0.272563963617311
"54883"	-0.636889942360402	-0.343211246830756	-0.409668669681061	-0.55992493434792	-0.382257105312453	-0.426139206683991	-0.457662527034176	-0.411077803458458	-0.446072634566791	-0.668332713590881	-0.438912392249337	-0.49083270980192	-0.302670680674758	-0.466683456607969	-0.145375073188692	-0.358343174818016	-0.367839504144813	-0.199071309685697	-0.402291850180406	-0.377303522722914	-0.481165403147064	-0.662696018104401	-0.456714850934723	-0.282410078627885	-0.293065956807925	-0.0183887787814702	-0.482882742381251	-0.47062349687593	-0.311206649990713	-0.444641571048823	-0.541379809294069	-0.101629310912639	-0.289723789414715	-0.486667192008978	-0.365835819194473	-0.389455268474279	-0.255321640732363	-0.238461301154044	-0.202796708780315	-0.331965317987527	-0.488424671182526	-0.315678311204549	-0.456056098118337	-0.396428816667797	-0.329709569612663	-0.336348540325239	-0.321453790390723	-0.472906422845812	-0.339079493666061	-0.282856651654001	-0.387563734395325	-0.155006178705791	-0.285181493873745	-0.428704088262157	-0.303618494353717	-0.181162076794576	-0.398509705638189	-0.406632202087463	-0.419437011705782	-0.43424585524932	-0.380293315989134	-0.392763603869255	-0.245203228893415	-0.341284139881072
"1639"	-0.488879912326329	-0.367380055721615	-0.569306330618241	-0.515098879467875	-0.487073381938886	-0.504576223354216	-0.518886249062794	-0.194741262467079	-0.355590072017583	-0.400618512093519	-0.342946495077311	-0.287063175023623	-0.443881764713587	-0.337881297878627	-0.47643252876244	-0.449997630495565	-0.293026245817616	-0.620598073555876	-0.245061887443508	-0.258392026561211	-0.309427733396356	-0.505669922085551	-0.547989699920149	-0.406369912390106	-0.54971075193919	-0.339665523889044	-0.534301234997183	-0.421950628314831	-0.402453979971701	-0.43185794354896	-0.425296066027227	-0.253037895263165	-0.347993954296176	-0.535200080285458	-0.48323754450317	-0.251120564599961	-0.493667250261387	-0.29846709308171	-0.286245205903237	-0.413435115180966	-0.646793797815281	-0.215580220179768	-0.441683472169189	-0.189836306218951	-0.355471232873636	-0.354900815261431	-0.471643521012851	-0.415842259510831	-0.317023215400538	-0.357898736668231	-0.527349080099382	-0.566935771202649	-0.55288639669755	-0.449778711693131	-0.477557463447267	-0.351214538231257	-0.527457899496983	-0.422172155988772	-0.57314834546435	-0.319947138022706	-0.438898622686633	-0.422696409976263	-0.240420854820649	-0.45911142334935
"1659"	-1.36143933550282	-1.30534807753291	-1.25636624662421	-1.28377811868964	-1.45552761866392	-1.17984320373223	-1.23449480140361	-1.15496261248525	-1.23613402038022	-1.12057550925577	-1.16768747802265	-1.09675638568507	-0.869026981509621	-1.16175630942385	-1.05887301023233	-1.14691603589524	-1.21406662042123	-1.12772877301616	-1.01791101343546	-1.20264084435556	-1.34132748041925	-1.44189460697151	-1.21437532059397	-0.937337909356221	-1.01496560434122	-0.895872509908999	-1.22581424821259	-0.984893569195009	-1.16848168713057	-1.17061270605364	-1.17798831751989	-0.744551425670066	-1.03110010446493	-1.32830804360111	-1.40348069874982	-1.16534061302267	-1.19301085336413	-0.944705673957517	-1.09717478600917	-1.13270036454625	-1.47759173611743	-1.02263493311806	-1.37373237966772	-1.08515826914458	-1.08665928720313	-1.09553393903983	-1.23627367166853	-1.34320204975687	-1.29277990134668	-1.10328342977829	-1.20996596202077	-1.21784431481675	-1.13377442687597	-1.17589218532996	-1.14494566213822	-1.25414744961852	-1.07478977792859	-1.23280671388119	-1.22153919546736	-1.23391526523558	-1.16263610888338	-1.06396375899461	-1.3421315265536	-1.19592553289409
"9570"	-0.824698680592099	-0.719351288841427	-0.966708027730053	-0.730749684838449	-0.701964924377141	-0.726062049432357	-0.574033019572781	-0.520485827690801	-0.914344917274517	-0.72539933351623	-0.649656120187535	-0.555281906741808	-0.85823200495567	-0.747513690543388	-0.688115372538298	-0.591084271156504	-0.843744795235598	-0.611254998948911	-0.606225471076625	-0.670592857921768	-0.910237661292447	-0.764840725175682	-0.591342696541316	-0.734536174121833	-0.460939621833146	-0.548457996907621	-0.72548409983844	-0.64674281958486	-0.691652552283939	-0.77418888269823	-0.764846319169987	-0.743984788664	-0.661144533253857	-0.805482869883857	-0.639299137394849	-0.747377613734525	-0.749328118580944	-0.611905896049942	-0.779312971680556	-0.67376008373582	-0.789914351273525	-0.740347222317935	-0.718551614541699	-0.649023255780917	-0.788134678832566	-0.704401990750605	-0.593092568514092	-0.519285053990639	-0.695354970187761	-0.752978854343043	-0.835182641102069	-0.517399169265327	-0.642214281669691	-0.670393179448327	-0.787392642171457	-0.609417746090193	-0.707421947142724	-0.799506728351367	-0.611303229604745	-0.547057523853182	-0.641016485499986	-0.80551782289365	-0.808615116736891	-0.688259812764713
"79664"	-0.867798889792961	-0.441584968014674	-0.766721180733173	-0.293388442802857	-0.774557130750523	-0.621439284156809	-0.435138421544552	-0.398114202225523	-0.829338427106152	-0.68843688252212	-0.665724923418911	-0.490063134393431	-0.401559884276658	-0.620181757137419	-0.792166512217367	-0.409272408871074	-0.68230878838064	-0.415648737908898	-0.52569933108596	-0.630075823967438	-0.755036166318289	-0.574129889400531	-0.486114054797631	-0.546688368185466	-0.477182897175881	-0.498947315521566	-0.823493903877614	-0.522798723217405	-0.648362023337548	-0.631669307146136	-0.867850100574733	-0.474160559058138	-0.627330818511479	-0.738129731978568	-0.448572456430608	-0.682950774184496	-0.576171694877728	-0.431197667426441	-0.380607410899527	-0.481520223144004	-0.756740611353726	-0.571742725883158	-0.501890618946097	-0.378105566448376	-0.563023532485019	-0.355379580987506	-0.740352457140882	-0.565795999240683	-0.693907064754414	-0.473363703467282	-0.770129898715623	-0.225215679043066	-0.582426987923898	-0.581936090838643	-0.455447180365019	-0.302228660304524	-0.644853284682222	-0.660805154126491	-0.719839733973269	-0.676502862487414	-0.643151420452686	-0.650205030472566	-0.581763999861845	-0.765142444191319
"4314"	0.177305071078197	0.0178339471218368	-0.136374490766312	-0.0799908588653391	0.0344667000100359	0.051867956746379	-0.0470926468973525	0.070922852965655	-0.0522786442620443	-0.0960907634083131	0.172229783698188	0.133807930030204	0.0606356982366112	-0.0023888474895714	0.0967117814700948	0.0146344791297165	-0.0138124813830801	0.041220842083598	0.248929335778309	0.347933333166538	0.0796358138812609	-0.179119806172185	0.0622398239967369	0.1443980184114	0.00903849461289223	-0.00340754151377012	0.0407667868718728	0.10256383981862	0.0992372982584374	0.0820085113022301	0.210321425323534	-0.0602941275380367	0.0146415324517885	0.151791453517945	-0.0721915979631235	-0.122506419382313	0.137206642713558	0.121508644829631	0.129353502281592	0.047878984437553	0.167323917168521	0.0228538128610579	0.140517092124807	0.0179147837739125	0.0529656645909982	-0.0313832547161061	0.0373038430307261	0.0834142095183671	0.17076601300635	-0.0479498549046372	0.064972595349132	0.153122977988461	2.24338653272974E-4	0.0415020175436215	0.0341418749674826	-0.0555728709046779	0.20287471727871	0.111960066952531	-0.167995560558433	0.13519005072229	-0.0157017590939965	0.2316788954618	-0.105594916994731	0.0569894606594079
