	"ACH.000009"	"ACH.000082"	"ACH.000097"	"ACH.000142"	"ACH.000246"	"ACH.000258"	"ACH.000324"	"ACH.000330"	"ACH.000332"	"ACH.000336"	"ACH.000362"	"ACH.000363"	"ACH.000364"	"ACH.000383"	"ACH.000496"	"ACH.000517"	"ACH.000545"	"ACH.000601"	"ACH.000653"	"ACH.000661"	"ACH.000683"	"ACH.000693"	"ACH.000718"	"ACH.000720"	"ACH.000734"	"ACH.000794"	"ACH.000827"	"ACH.000839"	"ACH.000847"	"ACH.000849"	"ACH.000856"	"ACH.000861"	"ACH.000872"	"ACH.000873"	"ACH.000910"	"ACH.000928"	"ACH.000937"	"ACH.000950"	"ACH.000958"	"ACH.001134"	"ACH.001318"	"ACH.001336"	"ACH.001377"	"ACH.001391"
"990"	-0.888522373807685	-0.991126116559615	-1.09847812052001	-0.805921338705337	-0.974177627883931	-0.883371262869021	-0.868494313399056	-0.973755017300601	-0.968660073616206	-0.871437238371494	-0.855830850018816	-0.862996382917896	-0.936509361008633	-0.747513816066986	-0.891661091850761	-1.0167471464744	-0.868765252999518	-0.996976591191224	-0.788758843103679	-0.950260538233734	-0.820516476979121	-0.983001240102602	-1.03307537399762	-0.881052680105225	-0.880111115952726	-0.912293557005633	-0.983050419959288	-0.756282946266251	-0.846126675123325	-0.967675277019893	-0.867036860626705	-0.967268718320494	-1.06548401536367	-0.796001914533139	-1.04894102736317	-0.968460277295173	-0.834734248149196	-0.702767584254346	-0.890436242479523	-0.891147560952745	-0.758997431472209	-0.748348551716232	-0.902973032206817	-1.10704579843871
"4848"	-0.517823193783138	-0.438330321008399	-0.838642327410677	-0.351338144772749	-0.532987815452825	-0.361215235944324	-0.584541003844431	-0.468443278024846	-0.356187379792791	-0.416517414965851	-0.627776041119885	-0.328172992368599	-0.334738946964548	-0.535415606187068	-0.516779043725955	-0.580490754466104	-0.474705922670973	-0.427425152123531	-0.533180530540261	-0.451790932535641	-0.389099141028235	-0.447153639089981	-0.515800950766789	-0.534005919306927	-0.432386887768743	-0.35041202355554	-0.60883778613467	-0.358240884251326	-0.368458316429588	-0.261324697399244	-0.336574876177403	-0.531861753845581	-0.429077142211689	-0.384818632608248	-0.365532981798885	-0.579987447053346	-0.58764493515304	-0.403973280982537	-0.432103662661192	-0.597759219164879	-0.44186448707684	-0.440088731185138	-0.515629936252632	-0.556655992257066
"4849"	-1.13552536014743	-1.25724694131552	-1.54016223646376	-0.760887840710893	-1.13292620777337	-1.03275942863611	-1.18453613714721	-1.0858675056694	-1.0517545866858	-1.29991391304896	-1.16466181995222	-0.918207013773162	-1.05517938448479	-1.21124015318251	-1.10018607519809	-1.29017914270407	-1.01061929127597	-1.0194364782615	-1.00050918140068	-1.09715689908145	-1.09206546906139	-1.11008392115449	-1.27005780196472	-1.31488017562471	-1.17744684404087	-1.26445148625019	-1.069817969584	-1.10851124211899	-1.13139798155997	-1.13435518293685	-1.11193291964087	-1.25770759169361	-1.38527835479744	-1.01319790460098	-1.13181652302267	-1.51527037755825	-1.1028263614134	-1.21688486840377	-1.26248635086409	-0.951278231290355	-1.00683320587887	-1.06120650237938	-1.09804781891123	-1.16680369883977
"1982"	-0.677921177535075	-0.882441299680958	-0.760739566334463	-0.719407651382289	-0.639103038550978	-0.700400976108235	-0.89904135658374	-0.938501986543228	-0.447717717572463	-0.768528676414999	-0.992253867187975	-1.0452195987467	-0.749927461435382	-0.669785097623626	-0.800944394943647	-0.545835792886176	-0.76003860008177	-0.638011755090881	-0.429463777484951	-0.653747724074338	-0.649922637220705	-0.609412669284889	-0.635287428802476	-0.695267208159731	-0.808835464949988	-0.744916474409048	-0.754056350903196	-0.421907197329629	-0.755202633735404	-0.859958175576165	-0.744961553379686	-0.623869977265258	-0.924258283172656	-0.730151240288687	-0.67352638890819	-0.466857648593963	-0.711853305695796	-0.747903631854152	-0.809100320574076	-0.766906946943922	-0.816135467443882	-0.579007852957678	-0.743305019154553	-0.815191775787156
"54856"	-0.34584529890755	-0.488977740381048	-0.271707664110725	-0.394544325322481	-0.386050614603608	-0.34613416320914	-0.328158099802174	-0.332695770391941	-0.34131426121421	-0.489876896380335	-0.391113491657454	-0.564238243625262	-0.211991398403002	-0.315939008636062	-0.218804087099162	-0.378419909751642	-0.288352895158306	-0.334065519863838	-0.403351590147358	-0.343990118296829	-0.37247157498066	-0.311922040720216	-0.250767290824987	-0.32933621654124	-0.317757899326567	-0.293124432184014	-0.343958592356713	-0.336211292835051	-0.23815703879215	-0.245252785859122	-0.339663425066528	-0.367075800425735	-0.218362101583548	-0.0172567510685988	-0.24928284565887	-0.427888371870015	-0.176633685572136	-0.285581220466806	-0.582196194947881	-0.199622459092694	-0.303678514803928	-0.357071994410016	-0.31678496195815	-0.361244625119406
"25974"	-0.440027332026895	-0.242341034237072	-0.328789714924761	-0.250782845850825	-0.293531687492627	-0.370838884189741	-0.271373877183367	-0.321462837454831	-0.191877711870472	0.0525933643275595	-0.229459201822241	-0.162510239744448	-0.289226752953993	-0.300923061550981	-0.184708653928395	-0.290298472811752	-0.299579228660163	-0.219629354211512	-0.255377791107882	-0.324032277909076	-0.301938714305131	-0.352249192468531	-0.26731335782583	-0.239507948888767	-0.196901457961175	-0.289285873380654	-0.273263369919409	-0.302432948259485	-0.274695725805357	-0.20721646581467	-0.267694136532919	-0.284504425069158	-0.192388342177585	-0.0933086411391526	-0.222937930321329	-0.164750317285278	-0.115709798379279	0.184471395710282	-0.315088523012363	-0.341491392545804	-0.253083180292133	-0.296753535024964	-0.182061839736121	-0.286482370993336
"4548"	-0.144251552821196	-0.132816524254347	-0.298959394739329	-0.0782720521796515	-0.0199261859717573	-0.0108542453177702	-0.103499200179656	-0.109402330196328	-0.0785189650637453	-0.212019889562896	-0.182263641658242	-0.0833534663429385	0.0842614017855822	-0.189022100295537	-0.181922317700701	-0.0863710807058629	-0.0950453701441909	-0.00708185071462377	-0.152900005946463	-0.263540563163696	-0.148557288310362	0.0118692259221449	-0.152725398177567	-0.0281937627352575	-0.0388260588775392	-0.0229554432469586	0.0108740066402785	-0.20162117502647	-0.148401181465568	-0.050255075638988	-0.122991557619649	0.0650848311712346	0.0435897026962784	-0.248493104203759	-0.297980518915688	-0.117986934297905	-0.214894124430529	-0.00701659771014764	-0.262825656984752	-0.199090581378853	0.00329056095028565	-0.234096819820893	-0.0515192262561829	-0.106881423835007
"5441"	-1.7709264377295	-1.57064253471694	-1.73283344567903	-1.5927685013692	-1.71623935381683	-2.01392134785964	-1.67328416041856	-1.63724070466106	-1.57602649503169	-1.53512002625329	-1.66012111323745	-1.64561575761225	-1.61261045017386	-1.60058436364279	-1.80649830327696	-1.68238392182258	-1.36229463819665	-1.58253834804792	-1.70366688344121	-1.8038431374609	-1.72372194224297	-1.57451121624614	-1.67735953898242	-1.59223990868106	-1.64170642408125	-1.51372036252623	-1.6248976746877	-1.56991875460567	-1.61353944787169	-1.66589761276859	-1.62714005477155	-1.71742571696823	-1.84705368279291	-1.9273387282031	-1.67664946529938	-1.43996164110539	-1.89147086752295	-1.53406547420011	-1.78217909507411	-1.75236219362943	-1.81135846332609	-1.66913939486048	-1.68608349696372	-1.53492052023877
"5546"	-0.417086388962974	-0.25573479187658	-0.107349632008686	-0.328487724680581	-0.244787169982382	-0.267773406159938	-0.210505170053717	-0.391402061865324	-0.321971332350006	-0.42038208924934	-0.314137126109169	-0.302735628692441	-0.332527492385744	-0.261458274637543	-0.130041898288405	-0.253939221871751	-0.161694345453931	-0.188696308233454	-0.2229957056167	-0.379277676208422	-0.25465325871301	-0.249579742437872	-0.353979143526544	-0.337677930716974	-0.17795504084505	-0.177489969866118	-0.265511359473243	-0.186514358261621	-0.0908172655886264	-0.0727490294308565	-0.32092634980237	-0.349363558397273	-0.262355659419351	-0.0345730502769488	-0.154351207436196	-0.233765323185014	-0.280900995567805	-0.0256620720220033	-0.402718990728306	-0.311752358553017	-0.394527847826716	-0.32882785444081	-0.255500002099522	-0.0634642410722244
"7916"	-0.794555621092948	-0.549510180269385	-0.415763468059211	-0.393075689461632	-0.43174344511398	-0.373251267943397	-0.711721654644327	-0.588907780317374	-0.585541453394558	-0.638144604136676	-0.55750434565636	-0.690019959925128	-0.639039044167988	-0.486334857611179	-0.378633572302873	-0.78035297626898	-0.542308653367477	-0.682639322587605	-0.47102060739151	-0.720738106951781	-0.555464104369654	-0.537590800514196	-0.655122513965903	-0.44961506083229	-0.392979256589134	-0.667910545321835	-0.755107067914079	-0.615025310753343	-0.540001824919841	-0.568696532898038	-0.622852077693962	-0.667408117313157	-0.545539973437176	-0.545342429307974	-0.538085938359671	-0.565119642703487	-0.707433929231674	-0.5696140126844	-0.6310136938799	-0.561116799106907	-0.458710355382812	-0.648154784910191	-0.568569130357652	-0.694735611824405
