	"ACH.000009"	"ACH.000012"	"ACH.000015"	"ACH.000025"	"ACH.000028"	"ACH.000035"	"ACH.000086"	"ACH.000116"	"ACH.000127"	"ACH.000133"	"ACH.000169"	"ACH.000178"	"ACH.000211"	"ACH.000215"	"ACH.000231"	"ACH.000232"	"ACH.000244"	"ACH.000253"	"ACH.000255"	"ACH.000257"	"ACH.000261"	"ACH.000265"	"ACH.000288"	"ACH.000319"	"ACH.000329"	"ACH.000348"	"ACH.000352"	"ACH.000376"	"ACH.000390"	"ACH.000401"	"ACH.000410"	"ACH.000420"	"ACH.000424"	"ACH.000425"	"ACH.000444"	"ACH.000460"	"ACH.000468"	"ACH.000469"	"ACH.000472"	"ACH.000475"	"ACH.000486"	"ACH.000505"	"ACH.000510"	"ACH.000522"	"ACH.000527"	"ACH.000528"	"ACH.000542"	"ACH.000545"	"ACH.000550"	"ACH.000552"	"ACH.000569"	"ACH.000570"	"ACH.000573"	"ACH.000584"	"ACH.000601"	"ACH.000605"	"ACH.000623"	"ACH.000627"	"ACH.000632"	"ACH.000638"	"ACH.000647"	"ACH.000665"	"ACH.000676"	"ACH.000683"	"ACH.000706"	"ACH.000713"	"ACH.000720"	"ACH.000732"	"ACH.000734"	"ACH.000760"	"ACH.000765"	"ACH.000768"	"ACH.000769"	"ACH.000781"	"ACH.000784"	"ACH.000788"	"ACH.000819"	"ACH.000827"	"ACH.000832"	"ACH.000835"	"ACH.000841"	"ACH.000843"	"ACH.000858"	"ACH.000859"	"ACH.000861"	"ACH.000865"	"ACH.000873"	"ACH.000881"	"ACH.000882"	"ACH.000884"	"ACH.000887"	"ACH.000896"	"ACH.000898"	"ACH.000901"	"ACH.000905"	"ACH.000906"	"ACH.000912"	"ACH.000915"	"ACH.000917"	"ACH.000921"	"ACH.000932"	"ACH.000947"	"ACH.000973"	"ACH.000986"	"ACH.000993"	"ACH.001054"	"ACH.001239"	"ACH.001306"	"ACH.001318"	"ACH.001336"	"ACH.001380"	"ACH.001496"	"ACH.001523"
"29"	-0.194637640827724	-0.172738398093355	0.0040028460452912	0.0129500773129476	-0.0231564928801369	-0.0276193364793347	-0.0553456771058812	-0.0570351443620705	-0.136303462243627	-0.0389022909427749	-0.0420829574088944	-0.0686217862298059	-0.0350702926018708	-0.0682098102707367	-0.116231090853773	0.110836359640827	-0.263858969345186	-0.00853698855692774	0.0815458677662215	-0.103549729666893	0.0597035953961507	0.00642470378721521	-0.247904551610757	-0.227044532910445	-0.118385087180958	0.0449104977260987	0.0138358585518805	0.0251958167342995	0.0217975094434438	-0.0209203702447883	-0.0841831446469534	-0.10177597877062	-0.0606403693193872	-0.0684031793846819	-0.100223601937183	-0.173011713078911	-0.180924271418355	-0.0390191355798913	-0.0728718415710913	-0.110122926268379	0.037031721376256	0.0015610112323343	0.0667822757989885	0.17290390450852	-0.0398159696183908	0.0296635191243025	-0.075583473088962	-0.0746417130936905	-0.144106401128529	-0.124883473118337	0.0145563425212651	-0.0913832237817226	0.154995621571992	-0.0504144801207385	-0.0411548337050775	-0.18373840104886	-0.0290360106014875	-0.021635885316232	0.0638536642758581	-0.00263883881156259	0.011168568027077	-0.0513080879112116	0.00531704472180207	0.00605308407483928	0.020042926710056	-0.071411565822446	-0.0769487774562087	-0.0745186468839297	-0.0141954345355177	0.0708433257345831	0.142248427633187	0.0480438449233581	-0.173061353015599	-0.0642496204530129	-0.0109526318384853	-0.00246838476120915	0.0995217139176395	-0.015307358335983	-0.0437116701887132	0.205606190556209	0.106567355114989	0.0381646493036787	-0.181652757485185	-0.169874875146447	-0.0128705540138179	0.0100078236893473	0.152240170854213	0.147830378708292	0.154444266632882	0.185398285951266	-0.0555908356286905	0.0252281699124283	0.147814373749387	0.00128066511541482	-0.056838261995963	0.0381469534941634	-0.278991607292683	-0.13866441330606	0.015154245481493	0.0246622590454794	-0.0477449749000849	0.0233794449483465	-0.0317946396615619	-0.0382845376101764	-0.213230038779576	0.138157641148473	0.0578684333862332	-0.0436691531555599	-0.164738799705135	0.0517058063692762	0.019730875873889	0.0124797416142905	-0.0378689230918451
"25814"	-0.160731066210912	-0.412857762956548	-0.183995954918212	-0.14915101503256	-0.322688535803595	-0.286750968806106	-0.196103079696641	-0.362454567504383	-0.172453350982037	-0.295546152909592	-0.214899787346094	-0.349086753279958	-0.365022511741984	-0.207926882342533	-0.537571393593274	-0.466493170955386	-0.207342938006446	-0.0732265093701697	-0.231699236225295	-0.179974388241143	-0.357440363736739	-0.215105037319248	-0.291185477581155	-0.447848901517283	-0.245407190863212	-0.299812303851984	-0.252059628779434	-0.21270951962509	-0.222388123187257	-0.312105554237209	-0.172680895282577	-0.405157636525339	-0.283797848837798	-0.149264171463913	-0.278330996359198	-0.428871759809676	-0.253743391830223	-0.13386904164917	-0.130690474154063	-0.456372749270288	-0.390530295568036	-0.192373511866746	-0.210025968811776	-0.173811721774678	-0.314017553007653	-0.444419520831421	-0.293548588436097	-0.276486309344614	-0.245184110709041	-0.339487657481903	-0.297414975514025	-0.381692672817214	-0.14469094269592	-0.253605205577945	-0.266177038207277	-0.420889212542228	-0.328084955004423	-0.251698578975111	-0.165743361927838	-0.198004263538557	-0.394444351892018	-0.324775666827905	-0.293382620984893	-0.0919795428961415	-0.285822886538529	-0.220302611927131	-0.446461895565879	-0.361738690831972	-0.163365544420926	-0.327959298157176	-0.252252268683039	-0.354667839690877	-0.170575153618856	-0.292384288323186	-0.248156590570886	-0.459100378836834	-0.321870627529548	-0.429947053235725	-0.329905496159622	-0.555996419317664	-0.348593433527281	-0.286687473164321	-0.283931189568341	-0.445198275123738	-0.205906888733752	-0.281810910967721	-0.283569618826223	-0.309465327239546	-0.133094033079002	-0.291068354985024	-0.316509462728386	-0.187297500543053	-0.130837911056945	-0.178571830548326	-0.253072946016566	-0.245234687618574	-0.399546066257119	-0.324797762571048	-0.246276719217311	-0.246854207284705	-0.172889680832793	-0.127808616208783	-0.232405414777573	-0.382737477043931	-0.302577907262934	-0.283487130639119	-0.211771734583078	-0.336919964989894	-0.420848848900617	-0.453061996353299	-0.215318939543496	-0.349237590338796	-0.346597994537193
"9184"	-1.72561535188201	-1.60323867086386	-1.54345817615792	-1.52630212991624	-1.51415010072942	-1.54065501802085	-1.51453188135728	-1.74248434625074	-1.56258564706759	-1.79374093779567	-1.55232865624548	-1.54184981509372	-1.58194772522918	-1.37097108407898	-1.39347259914652	-1.66622713377147	-1.50266559382433	-1.510943498514	-1.44199737394354	-1.82048157026178	-1.58721022621327	-1.64122802224339	-1.63713727514318	-1.68989550392506	-1.28222199110082	-1.35868847188961	-1.57092560967142	-1.61920179323175	-1.51061201546556	-1.8081785040434	-1.5001603052426	-1.44322599312275	-1.50118224747409	-1.40230991394299	-1.37241871105285	-1.45288280249596	-1.58150976305051	-1.67301241480505	-1.77354788846447	-1.54462625642397	-1.64216869710517	-1.63169553349215	-1.54096783723432	-1.58383166402102	-1.67475720284139	-1.6735872790648	-1.46681393630347	-1.64036710239504	-1.50938469001003	-1.62249781821487	-1.21016884734407	-1.50245558070317	-1.49672388615179	-1.63271772337174	-1.52611886761939	-1.90620644975174	-1.45565689516991	-1.58177269414947	-1.81618781506442	-1.67058938030787	-1.59978452470366	-1.69307637018328	-1.52717743542693	-1.70037438091043	-1.68956767751421	-1.63721972950321	-1.78410242795012	-1.51123601246086	-1.51203512435617	-1.50718877098113	-1.94724024553147	-1.62340749795645	-1.55689704199939	-1.80709046710795	-1.67844463940731	-1.54570232991114	-1.61118064714626	-1.62004544926778	-1.63026452046878	-1.68015718534952	-1.7004866961149	-1.56322851043212	-1.68198794099872	-1.67089797833273	-1.84063276883667	-1.67411421401899	-1.34357550472886	-1.88756418095232	-1.74354928565523	-1.58518012239373	-1.61630814366391	-1.83710576614592	-1.62109413248047	-1.5847226490609	-1.50040317425965	-1.51188995903641	-1.63632153628783	-1.51115701734663	-1.67248113553035	-1.53371099460213	-1.60722447766687	-1.48112719663835	-1.4106819310163	-1.3403308543657	-1.57217618569604	-1.62963024828798	-1.3934364624416	-1.51133236016887	-1.6879811862189	-1.55376791389429	-1.6322531164508	-1.79320674971658	-1.75919800236787
"1113"	-0.132967533276395	-0.0999872019339511	-0.081485299703197	-0.0231975777390099	0.00170870921818872	-0.00847272041322279	-0.0191522270382119	-0.0836358064238155	-0.102850418803402	-0.0150227231430113	0.0378271288549735	-0.0983387098134195	-0.0390312996003853	-0.0118635437623857	-0.0856093164041735	-0.0832176814395777	-0.0685293896153121	-0.0767555576846241	-0.0213180276034879	-0.0550786399310999	-0.0370523465771099	0.00166882094099832	-0.0704554520514406	-0.0228958767302496	0.00738058012097206	-0.183477557791665	-0.00893201974733554	-0.0460514186513198	-0.0431866814285144	0.0814721469439662	-0.0967444126087319	0.036488621055524	-0.00467937383666561	-0.0170852515143411	-0.00566569857012311	-0.0247512206171913	-0.0459142255063245	-0.101890803935766	-0.0352897963901133	-0.0235504622155648	-0.063127446707318	-0.0144867576081567	-0.00671079076878983	-0.0425731427452968	-0.0379404860726376	-0.00398185747728507	0.00717164347981337	-0.0368044872943843	-0.0615919327691389	0.0525832868986499	0.0688406697085398	0.0074352387797825	-0.060680854307411	-0.0209800134664425	-0.093252984798102	-0.128066407429889	-0.114830481855574	-0.0395808834933645	-0.124453916964541	-0.0922783177389516	-0.028948247361726	7.54066655465466E-4	-0.0308389982982395	0.0424393855449738	-0.00706983100732277	-0.0515019172031183	-0.0851742174340113	-0.088290919490851	-0.056234464805195	-0.075178163336441	-0.0195438476670489	-0.0392705593850965	-0.059492206130923	-0.0571943711920656	-0.180658741711029	-0.0191448524151051	-0.08683530823126	-0.0735353687331892	0.0203382610653657	-0.120057314802222	-0.0719028508548049	-0.0180453006597705	-0.0760612371965138	0.226176131161717	-0.0392373064821907	-0.0565446249101512	-0.0731352812859906	-0.0102850236530654	0.033953310928367	-0.0261907355631691	-0.0359426676713755	-0.104569911246936	-0.0256159252465621	-0.0941041016860491	0.0802068343323828	-0.0528598491135099	-0.0498473942128183	-0.0596551333324138	-0.0316367408769154	-0.0623934565668494	-0.0629951581465102	-0.0389309969771634	-0.0517129332323381	0.0037741704648971	-0.0121615184846683	-6.24639449328783E-6	-0.0361431658141728	0.0446559276391593	-0.027529556837341	-0.00590561561194266	-0.0964938911121214	-0.0445943363893181	-0.151891933640302
"1663"	-0.773194673678607	-0.545856650382025	-0.905546680577707	-0.967143262556429	-0.904231227694574	-0.819944585111783	-0.890866419336212	-0.772801697638284	-0.849067426415561	-0.697371322286722	-0.601112722505443	-0.847165916594451	-0.870442017347357	-0.812898423931181	-0.87392491849051	-0.969342101185052	-0.659421079687604	-0.718019626981316	-0.913228982418849	-0.687656254013719	-0.926338760713447	-0.662223040557867	-0.879151516638225	-0.690029645874216	-0.849636055914522	-0.596295001828098	-0.596657444508631	-0.786831227171994	-0.769221398651078	-0.921865036809684	-0.952192176832569	-0.753557431469594	-0.574246754468109	-0.472211052329951	-0.637724711857308	-0.784159196992412	-0.769880868580767	-0.490858903239199	-0.4780850543102	-0.639491126993683	-0.648637115112092	-0.745951265753413	-0.542936638597906	-0.798863576748276	-0.800507218826272	-0.761096066835297	-0.774379503499211	-0.929099224077952	-0.893946818426313	-0.608644312282783	-0.786583358939807	-0.967923749640063	-0.62968368701382	-0.750889816046672	-0.633096163985824	-0.65968226501382	-0.876306658732094	-0.785348421055829	-0.703717285682457	-0.809535968194849	-0.628849449778543	-0.955629521581503	-0.778558432672205	-0.432881605807842	-0.994253329431238	-0.594812492270166	-0.818390214814628	-0.937348163667021	-0.53600617979705	-0.593588250000651	-0.722162054493387	-0.767051877897368	-0.551577509685481	-0.673662925672594	-0.594243682120414	-0.548766005288438	-1.08336031088532	-0.904846308564608	-0.563376157824053	-0.797611606649911	-0.776347205180548	-0.632815601375265	-0.663122838175474	-0.809304515079052	-0.569091363553157	-0.771552725672397	-0.764774486910961	-0.565185427691232	-0.73744323450997	-0.657399143702895	-0.627773220851822	-0.632004166989622	-0.579657893898889	-0.703492493117288	-0.714685870763674	-0.739260173506547	-0.890669044106002	-0.609533087679743	-0.759293021802607	-0.72627567343118	-0.666725643909962	-0.820687874381296	-0.469670131672691	-0.700834378026028	-0.837970519767559	-0.849238151102821	-0.716298047553607	-0.87466854581943	-0.846043815566402	-0.894585985072482	-0.708914204894432	-0.764319173115188	-0.876408007454398
"1656"	-0.563884924470428	-0.621466499822705	-0.620767417792385	-0.432162384259675	-0.669287930038008	-0.584750541991791	-0.590338174444734	-0.767087587548041	-0.554352788173196	-0.698379310791334	-0.643515749903377	-0.525059410813217	-0.803277964715868	-0.534914317082322	-0.696506238738781	-0.876722172454839	-0.566817290032286	-0.585235150886562	-0.71382677799405	-0.660880409333955	-0.678686687701868	-0.48409265415101	-0.565071898131856	-0.583336453785827	-0.529811382201112	-0.640353130937544	-0.576898160098913	-0.433901598982452	-0.381468092997562	-0.804851222106722	-0.450968831527222	-0.692306725864433	-0.615456648673413	-0.463981938764818	-0.474914329248922	-0.492149526315612	-0.829638874272672	-0.760834250619087	-0.493377416977133	-0.676264772573001	-0.620547540222941	-0.564028166022716	-0.375106203281132	-0.444915376713114	-0.448389819278883	-0.721169424494323	-0.487287648244972	-0.672120019316797	-0.80417445843437	-0.492983222575924	-0.550194413196335	-0.534122653959734	-0.43828301087706	-0.47516450257976	-0.715005016651689	-0.716667357553264	-0.685175679841986	-0.402909846436166	-0.668491658837356	-0.492529479934808	-0.387295504394545	-0.484973414327337	-0.728117163479455	-0.32041602671926	-0.318159421043027	-0.632510302814978	-0.709896060165479	-0.637414960988498	-0.673129544235657	-0.40121333074964	-0.722102926345289	-0.749930306949913	-0.534085211017915	-0.578029687116957	-0.510044991926434	-0.804420586943861	-0.477785803772658	-0.525141305879225	-0.632182586170429	-0.490491738534723	-0.561747043411031	-0.420990012464002	-0.48230883921708	-0.712463668911702	-0.548751013087723	-0.612550053787362	-0.547050894061697	-0.155751493968886	-0.600867053391459	-0.412678060348553	-0.461368870287279	-0.690310242283203	-0.580602680709596	-0.505502968552527	-0.682824310961546	-0.63277135761152	-0.855431377265777	-0.69457776117314	-0.591654902913678	-0.555620131998934	-0.752287290514895	-0.664175441115208	-0.575366845321576	-0.469604018894096	-0.538511071142475	-0.714925553536471	-0.558145379399821	-0.577635824648166	-0.45902934251842	-0.897386253043066	-0.503961443794093	-0.537461999421096	-0.508630103988264
"147991"	-0.0850085958167392	0.0444947874151602	-0.098780629659792	0.0152668135571173	0.0581479330883194	-0.0668471971363322	-0.177490830246522	0.00487428690888427	-0.00170476151744687	-0.0809392862829017	-0.0243881471009165	-0.0145244784283603	-0.0200674609186198	0.0553359540823957	0.174227834921276	-0.0529708918497211	0.00292928844464021	-0.00847714864418452	-0.0502786977043016	0.0977045817279581	0.0409634194573228	-0.0142386716241902	0.0787754118234603	-0.232569666926773	-0.07842056157516	-0.0620745397677434	0.103251416147378	0.00315006530273289	-0.0318904111520789	-0.0473313385902817	0.0715337124272814	0.00442411956337343	-0.0594004129495791	-0.0537134809235323	0.0312930175008106	0.243474074768228	-0.0208787143750386	-3.52425589259225E-6	-0.0517153529556461	0.0725637040262794	-0.123898477675757	-0.00435512141837788	-0.0345479576561881	0.093210094159603	-0.00396861846233641	-0.0410617148589433	0.0260204970477704	0.0527242160086653	-0.0522609259656665	0.0142090546617022	0.0912582864259714	-0.0536003127353602	0.0268753417578297	-0.10798200649111	0.0270799204447376	0.0885506384679767	0.00239066436113408	-0.130911296464005	0.0593302749641048	-0.00781536607827081	0.0700858405025395	0.0911807127611988	0.0497642999900473	0.0430501208553524	0.0600254598118109	-0.104197187071748	0.0167858359447979	0.0805158296150302	-0.0498895458078141	0.049201548359558	0.0091728660386928	0.00192307694745451	0.0260019984206626	0.0723441949195039	-0.0647381211526105	1.61068915785185E-4	-0.0362404081179401	-0.0234805330372288	0.145390814323534	0.025934260751316	0.0108649903582575	0.0725879691383376	0.110007656885917	0.14226242020754	-0.164442196922613	0.0447429457604632	0.0541246865579207	-0.064071852394884	-0.0180914933291005	0.0196826891822392	-0.110765997403868	0.0356603849682283	0.051332087629229	-0.13092806080828	0.090252429965952	-0.0816114407891057	-0.0715304654253645	-0.075502207430538	0.0833184107174045	0.132839500915496	0.0295294504572822	0.0155541355805775	-0.0278581032060803	-0.102238934315715	0.0870809900041317	0.157935630009674	0.0983305270303872	0.0203690512928734	0.109105380054941	-0.0741668874958191	-0.0201075229038974	-0.0157282873362867	0.0473315650227859
"56478"	-0.0696334671458532	-0.343033547313732	-0.0818999167145602	-0.185298594152829	-0.160633894387276	-0.0417879258186455	0.0495439362364833	-0.10935243948183	-0.048653502820024	-0.255044553775649	-0.109971045282775	-0.0790259504319421	-0.322624315676348	-0.0763041508372379	-0.315055912541498	-0.240871966313131	-0.373145967574575	-0.208433724423349	-0.14627837455774	-0.20406329503129	-0.121234620286107	9.39257160758214E-4	-0.155276422670516	-0.175709375260348	-0.155136363369222	-0.153826384062332	-0.162098428776805	-0.163773232658341	-0.123075487841421	-0.401795599810905	0.053224752903683	-0.253557845334278	-0.0506888914429507	-0.204070028320373	-0.160166937493101	-0.307310762365952	-0.172824144399209	-0.205191148512125	-0.120514358602506	-0.0705120346799729	-0.108458415978449	-0.161856509207025	-0.151782560416271	0.0228648041839482	-0.123162840406602	-0.194539346143881	-0.0449185513739397	-0.128979859375143	-0.112853645985713	-0.0571395620153455	-0.297467480945618	-0.164270344475104	-0.121197361070064	-0.134090622660753	-0.197385203137596	-0.194505098895105	-0.263837972614139	-0.221139504607959	-0.230382634185828	-0.130324498509388	-0.098211477798678	-0.134889386244084	-0.172104387928922	-0.0460741445557338	-0.135441536822086	-0.0543910644317581	-0.154957759354887	-0.36292085859651	-0.0626074583311304	-0.102027265402883	-0.168238424883231	-0.21256831033468	-0.174868100682261	-0.113273726044172	-0.11857287959801	-0.157252129066016	-0.222968169758509	-0.130597064653366	-0.0867577028075427	-0.0912398853653363	-0.243030751769063	-0.0869976053552138	-0.0149119777427652	-0.345609736379497	-0.184326524817175	-0.162121661037317	-0.300981582104561	-0.0426131176731928	-0.26372611080069	-0.090587933722748	-0.0348098293547486	-0.237822364234328	-0.0916928420538534	-0.0531155058072019	-0.112925867465995	-0.132536006264234	-0.286440678608024	-0.2104705818867	-0.0412526568756791	-0.131563975680168	-0.188364959818661	-0.133954737402449	-0.0653343353590187	-0.150686223271765	-0.174637123794906	-0.248307311320311	-0.265779379063235	-0.301809573018151	0.0254359226083869	-0.168475266077491	-0.0216568197521023	-0.179596589529703	-0.0816361005810665
"10539"	-0.301237075359441	-0.619481132025787	-0.414837382854538	-0.511534339811763	-0.606938667856087	-0.562052123586134	-0.495868970460238	-0.507059359645832	-0.328730904447318	-0.575809806532608	-0.563691204220046	-0.337676796963176	-0.543714020550437	-0.458501842736697	-0.597177721874147	-0.614638490638612	-0.42766773750318	-0.167339304283745	-0.272043404113992	-0.412295515390252	-0.500324148877941	-0.466066025656799	-0.75243560321148	-0.559569818658665	-0.352989922606316	-0.47912773326866	-0.160732752218808	-0.513856049199263	-0.278842832885651	-0.566925862258498	-0.775319616399978	-0.507578529435384	-0.443908627884997	-0.529167236519439	-0.170873099522375	-0.487222054107518	-0.306595672742355	-0.401690173353264	-0.36017185837672	-0.456486124170935	-0.2752414657133	-0.490616948164041	-0.195025831906658	-0.17599339765964	-0.30607799220938	-0.450086456104531	-0.313932816214334	-0.322489186319178	-0.386083464689509	-0.236645186822885	-0.559249617252112	-0.0697530813866321	-0.425196406423949	-0.342731204436281	-0.296687168820105	-0.624753138808162	-0.368220982069404	-0.38148511772198	-0.315608559267967	-0.730213802775819	-0.34949032433352	-0.621876211282409	-0.687972227073613	-0.467899663026263	-0.236272527955547	-0.289259991832687	-0.548797767525533	-0.476506498026542	-0.415544314351543	-0.430293430618317	-0.343279567286901	-0.445719972534587	-0.519232328168226	-0.40695257537426	-0.445991589140205	-0.426336666554907	-0.41159586876793	-0.51717316537241	-0.16654369157596	-0.537220565126997	-0.570316084191423	-0.491282721003191	-0.195804131196758	-0.326826206378091	-0.618535447090576	-0.37625581841048	-0.239658613995084	-0.766689816383399	-0.432084049564888	-0.153894048443677	-0.416672598268513	-0.242465252733798	-0.19524372968884	-0.350469449952662	-0.437441459994244	-0.372261086800801	-0.630682252269268	-0.358917075085817	-0.336443732811239	-0.460809825490836	-0.183748653614144	-0.374584920148261	-0.359869750490498	0.036851892956155	-0.428407263237012	-0.518411816544821	-0.489581784083795	-0.415138201679339	-0.241325547403338	-0.252359740217051	-0.170459896824687	-0.647720650991353	-0.398130702629452
"25831"	-0.447672276783348	-0.333912447380667	-0.503784641028858	-0.34847984872676	-0.617254126822579	-0.254096972697851	-0.254951662062042	-0.802612826614576	-0.368783879441419	-0.678842662282729	-0.499772770494331	-0.548365996334272	-0.470140300532278	-0.405625228721428	-0.753801800081953	-0.707784482737197	-0.450961422298267	-0.153877351253686	-0.403491234454899	-0.711515191938697	-0.653434126727549	-0.300320582451106	-0.624396004974629	-0.460293054630775	-0.587809830489461	-0.504205316551013	-0.451674950068312	-0.730348144547269	-0.606102337185177	-0.503092115800754	-0.706489970384253	-0.335828016015	-0.312911188532395	-0.575173538393305	-0.38855693880616	-0.739379555630755	-0.360958808687632	-0.884304878869692	-0.649394288372609	-0.415197926923706	-0.307477426788816	-0.0573833335932435	-0.143625499111968	-0.638159161545753	-0.633283128670514	-0.800200615188694	-0.399176328044105	-0.483038340906315	-0.530578021094593	-0.48318416357703	-0.561567991138731	-0.681631972032743	-0.329861114132354	-0.3890967351272	-0.5063055542875	-0.587641114287228	-0.635675563771475	-0.416854961809291	-0.552790773503645	-0.758196026964017	-0.0701564894538287	-0.250624531198912	-0.559108728500001	-0.465010042998832	-0.686870345073622	-0.654827911185597	-0.546357350050386	-0.714067814571852	-0.289397100713984	-0.545091253783285	-0.366439748823337	-0.31075709369899	-0.693208514239758	-0.563767580579824	-0.731000791814564	-0.376863014247122	-0.456828939015502	-0.514068645895558	-0.489780495097311	-0.454728021238835	-0.841167902007139	-0.709068753981229	-0.432392415319355	-0.925230361385038	-0.409930289056103	-0.332441044811502	-0.346576343570633	-0.129783143328395	-0.343283393899493	-0.60622741169386	-0.31599431384821	-0.678180615553972	-0.479048571111106	-0.410892136407441	-0.500041971758591	-0.647451857295978	-0.636344185623306	-0.500657227637159	-0.922994106553858	-0.726384356568106	-0.617332485599994	-0.582443384018835	-0.351489973491586	-0.984498225256393	-0.446157193841247	-0.515434111469176	-0.480285346412894	-0.583471160175415	-0.410319960664534	-0.572828504857068	-0.483394225238711	-0.522265881615512	-0.440244412234247
