	"ACH.000015"	"ACH.000052"	"ACH.000053"	"ACH.000127"	"ACH.000169"	"ACH.000211"	"ACH.000235"	"ACH.000244"	"ACH.000265"	"ACH.000296"	"ACH.000311"	"ACH.000332"	"ACH.000336"	"ACH.000375"	"ACH.000414"	"ACH.000461"	"ACH.000542"	"ACH.000549"	"ACH.000550"	"ACH.000601"	"ACH.000681"	"ACH.000777"	"ACH.000783"	"ACH.000787"	"ACH.000827"	"ACH.000839"	"ACH.000841"	"ACH.000896"	"ACH.000900"	"ACH.000912"	"ACH.000915"	"ACH.000932"	"ACH.000950"	"ACH.001020"	"ACH.001134"	"ACH.001322"	"ACH.001500"	"ACH.001532"
"51529"	-1.20198471593214	-1.33019799236698	-1.34284129718213	-1.39326603702854	-1.22088090643918	-1.25540612716762	-1.19899228253034	-1.48713063264615	-1.17887204610253	-1.49766617318798	-1.13074031675135	-1.1002700301243	-1.10686173097137	-1.18856316341449	-1.35886069021949	-1.24641660416378	-1.16611137773892	-1.44058262635083	-1.14230010061549	-1.23965263157021	-1.08290387843633	-1.11962411849107	-1.38128928323043	-1.23008910356181	-1.1478530191641	-1.18663294828321	-1.30140531657562	-1.20152532797603	-1.37362503308665	-1.1463286766462	-1.34871744593625	-1.40201063763121	-1.19908109010982	-1.42709762180969	-1.07956530937021	-1.35925621551148	-1.33345842565679	-1.24933388921021
"29882"	-1.0866783430998	-0.867764664637326	-1.12562111006611	-1.06365910335435	-0.980255501418373	-1.0021297185879	-0.966489812284371	-0.944002073932166	-0.846848694787396	-1.30423480722129	-1.09705071449178	-0.898115158473263	-0.80183000184542	-1.31906039690259	-1.12671671378561	-0.90582009202137	-0.961094567874706	-1.13762937895806	-1.08797533624856	-1.0277525294849	-1.06675886488595	-1.00627263817002	-1.14142588314323	-0.900866785889094	-1.10776074513201	-1.02372259455244	-1.30380084198064	-1.12405401456779	-1.13471340846411	-1.05127306560794	-0.994783953246754	-0.950565765640755	-0.920025535462792	-0.90503990505823	-1.11157277143659	-0.839733894630827	-1.02944622913864	-0.987690420167536
"23141"	-1.46131147056841	-1.24945832986458	-1.45297859263352	-1.37694027514868	-1.28004028306183	-1.34724060462001	-1.46079803809478	-1.27032377493726	-1.39226235416765	-1.62676747571365	-1.307653964741	-1.39099337197639	-1.44590002626315	-1.2880139499519	-1.51570847945109	-1.44909671190141	-1.345535175287	-1.10430867057153	-1.43055832120414	-1.49634549065864	-1.42818736602872	-1.53192075401699	-1.51513821798872	-1.39839357451066	-1.50359735278875	-1.18296853591423	-1.45504279321069	-1.36117129350227	-1.48239861223603	-1.48141989468011	-1.25873975369379	-1.53510245611171	-1.33145833485662	-1.43249801057925	-1.19320601568226	-1.37736201112913	-1.21024041683618	-1.61184574036461
"9716"	-0.993419929358808	-0.790578618707667	-0.806847740345665	-0.891348940039654	-0.910168419998095	-0.74848587912454	-0.779692056970001	-0.961245714821163	-0.958075010561758	-0.80019927621759	-0.636328473451018	-0.752372803941048	-0.643317538007958	-0.824869654325785	-0.9068203337958	-0.732591587211591	-0.712346742268972	-0.731961944021498	-0.722990367982058	-0.826585419605117	-0.619051875813638	-0.821081023657291	-0.711408519295394	-0.768830475630053	-0.915863695989623	-0.580138949994728	-0.874357464241412	-0.913166689917102	-0.876306250241676	-0.952226683593422	-0.739991678748446	-0.74632149140097	-0.852656657625216	-0.683834694175554	-0.79380715237347	-1.01326132382154	-0.657695017486785	-0.856846486488064
"341032"	0.0485412530287202	-0.13184168895506	0.0179436547721975	0.0148658542784296	-0.0111723192480649	0.0449030548439678	0.0160222022729222	0.220208794615926	-0.0209848666599643	0.084266947050374	0.0426734184793209	0.0116377344920133	0.0795879047480188	0.039028459561251	-0.102102671258974	0.0409099852402611	2.79644687961986E-5	-0.0856285340138148	-0.0048760303761331	0.0265545638848903	-0.0653802282591859	0.0846392986921124	-0.00247528135639328	0.0512346018889632	0.0654673917469262	-0.0513424394928755	-0.0623708670170253	-0.0200384956744731	0.057860091890366	-0.0626167145280329	0.114567381301455	-0.0318714306598471	-0.0627898923731828	-0.108978145072797	-0.0188257030968146	-0.0850021507223249	0.0285300613215585	0.0329139167338962
"55702"	-1.24786390925748	-1.0097939698483	-1.17330115772525	-1.28668029001727	-1.02189703230919	-0.998801844152357	-0.993841373640261	-1.36380245219859	-0.977862422943299	-1.19664845415853	-1.08460501701675	-1.11194015994011	-1.18647522346858	-1.13783299723374	-1.33616192075517	-1.1607560797556	-1.08674808566374	-1.12119778913438	-0.89490130207503	-1.19533238266352	-1.12933292185476	-1.16297388828292	-1.19055934867902	-1.14754473650771	-1.1598143736648	-1.17769778100102	-1.079292350957	-1.24787854440139	-1.28263096644286	-1.21016070160763	-1.08340791865933	-1.08824856606222	-1.28025226804707	-1.26232049390418	-1.05957371378609	-1.34786259432352	-1.16122688343256	-1.19807192904038
"7203"	-1.57204817321469	-1.45416649135518	-1.64144913322579	-1.5913442117314	-1.46691705642407	-1.4692050747142	-1.32354550357278	-1.63791707728858	-1.39507604071708	-1.27349205448801	-1.37544162992161	-1.40192087259698	-1.59691110295432	-1.69325716425878	-1.35920621990821	-1.00493238864084	-1.47073367819234	-1.40553689511549	-1.61184976103195	-1.41181067326983	-1.46998313988034	-1.62034122129043	-1.54066646314057	-1.54206854237778	-1.42374687988183	-1.30039294147174	-1.43282815646912	-1.56619719714751	-1.45847467864455	-1.50814431025764	-1.43086948301176	-1.57068618363461	-1.57736747539494	-1.50453429207611	-1.34626924071529	-1.41673639242295	-1.36744745252565	-1.43992594365417
"991"	-1.25836153300724	-0.917860011235907	-1.30914250421658	-1.23523978156609	-1.18878917222852	-1.07108256319123	-1.26519833251834	-1.26565571489371	-1.12733416421956	-1.06230173759231	-1.21676662235975	-1.17432041744175	-1.24675747027774	-1.229720780868	-1.3281136859466	-1.35926929603	-1.02126603068271	-1.32748426602745	-1.34004860229816	-1.26084619295702	-1.37061022849052	-1.08702605585026	-1.39353019086401	-1.25489482797577	-1.17213801591709	-1.27446429039312	-1.27142134478721	-1.36172569190845	-0.90183911397328	-1.36678244298289	-1.00439083794268	-1.22500044820478	-1.14821628943686	-1.13513036084499	-1.14182703568476	-1.16108635490397	-1.21258707466049	-1.18876653188971
"996"	-1.36564411050176	-1.11838489851482	-1.31075135726479	-1.22652362619073	-1.29496215699062	-1.31516370229005	-1.21892368894184	-1.1757744602308	-1.28975010744186	-1.22061302266904	-1.35807438718512	-1.2298095670994	-1.23730008899163	-1.37859552061619	-1.552135616493	-1.19806442074203	-1.24612596241545	-1.16873415509523	-1.43557140854598	-1.31787840677796	-1.28821377787994	-1.36206293451297	-1.57210884569351	-1.22888401706859	-1.39738407424363	-1.29391970323236	-1.54126802834173	-1.28946205753902	-1.44698954549011	-1.3675305457852	-1.21701191584208	-1.35014068806297	-1.36541513096615	-1.29614144032654	-1.30710778469218	-1.36079548297168	-1.28338741116913	-1.34523845061784
"8318"	-1.6590996455762	-1.47401709165211	-1.4522031210553	-1.39437803403797	-1.43812022630028	-1.54174138078663	-1.48916178049549	-1.58783942343563	-1.4929758283315	-1.2342028597106	-1.53173697368871	-1.34531513565524	-1.53473124433133	-1.48960103505661	-1.47020721684971	-1.59086626467502	-1.32133690023419	-1.29692012557975	-1.54425002268743	-1.43807891996793	-1.40314298801752	-1.2718578909548	-1.64104487245978	-1.46323097836567	-1.43395209049244	-1.35478120448928	-1.56384280690258	-1.59435487621497	-1.43061776795439	-1.52526989516667	-1.33108024662999	-1.21238684799869	-1.33916893144787	-1.43192936281648	-1.31087276884643	-1.52003882514367	-1.19672025669275	-1.48956989704743
"983"	-1.33533211140994	-1.50381565739973	-1.42783729056451	-1.26176850997202	-1.26676013083261	-1.22518092361041	-1.24641699949099	-1.5541339897255	-1.26276778773759	-1.38381963148725	-1.40243498942608	-1.22023908296628	-1.43455341061844	-1.22069813169188	-1.45787290710496	-1.4431114595081	-1.34356765726453	-1.32675052579778	-1.33170520684862	-1.35700691280315	-1.38311246103328	-1.48504931190488	-1.55446511973644	-1.25650748600874	-1.36463500781485	-1.23038745654963	-1.28033953714166	-1.34185887370099	-1.26820730190202	-1.58892157778972	-1.21607277182202	-1.1307216072868	-1.23695186559052	-1.75178306747505	-1.18611396442126	-1.37976928517474	-1.29188266044158	-1.50612510626208
"9023"	0.184790051941962	-0.116975553347294	0.111320582775748	0.0924565309095112	0.22460364588842	0.128629712734294	0.0705964762814905	0.22646462233261	0.041140024017517	0.0733015167484024	0.0744497581557398	0.146967559479486	0.279783700282118	-0.0200921274748866	0.0574135253519198	0.0485409484823868	0.13373908550747	0.057046750899844	0.116097497835441	0.174257479973999	0.288472329573087	0.106567958396569	0.0866774824869179	0.0792499748364431	0.0655486500178069	-0.0363572205835145	0.0432734374538897	0.128689153484649	0.0476148500388329	0.0191630717904093	0.202800100084654	0.070985986935081	-0.0166089742597965	0.0560431866396158	0.0819489003890229	0.0738691427012163	0.172494606595097	0.121697294424424
"118487"	-0.846665356075491	-0.654537854633238	-0.656148440554185	-0.697335559936299	-0.885861933988816	-0.821439080041993	-0.669741967809748	-0.34319009847068	-0.800789082190369	-0.721164152766081	-0.674561934299582	-0.621390546271811	-0.950967880237232	-0.597076419164259	-0.890193530646777	-0.713646000873417	-0.643729978056704	-0.541264098895709	-0.56105196447752	-0.524593285514406	-0.667517776673396	-0.72192781324475	-0.732182260048981	-0.588431907027813	-0.679218463657067	-0.870340933382732	-0.654334922065495	-0.726633963109651	-0.625314496811415	-0.629483405143887	-0.666056561930625	-0.74319058140692	-0.676207759533767	-0.628879643464245	-0.594723307694101	-0.556301439276663	-0.878080441511154	-0.551554050343305
"1111"	-1.16879189806237	-0.992003048379073	-1.18323847061616	-1.14546321241686	-1.18074591022175	-1.11277293094605	-1.14224316813296	-0.949369829014634	-1.20255660146215	-1.00272668065612	-1.19253233112483	-1.07729087004547	-1.36039155648881	-1.19660934147543	-1.35109044286854	-1.15782826500499	-1.1228420165292	-0.890258518688234	-1.16499325252969	-1.17535598607388	-1.32201797591466	-1.24520706544145	-1.57418514800947	-1.12008296161783	-1.15792655511718	-0.90654734544953	-1.09797018992892	-1.28613652883623	-1.10001138460871	-1.23555547112014	-1.23984092837906	-0.996782354163194	-1.03913908790426	-0.809579144914954	-1.06170339767315	-1.09454507422903	-0.936597043355124	-1.32258149452127
"79643"	-1.21290825407442	-1.24854970817342	-1.25137795135219	-1.36107568847711	-1.47811829552532	-1.21966396904519	-1.32868218461765	-1.21976769750218	-1.19505210356933	-1.24866271303707	-1.27423861232897	-1.08986246540163	-1.1110022924592	-1.4353942144425	-1.28762598319383	-1.24520322932458	-1.09310188552984	-1.08434999829176	-1.21867496238502	-1.241359110474	-1.3601057984467	-1.33611183990477	-1.52032400418621	-1.29022235168858	-1.35300468925655	-1.25228893667733	-1.51601009109345	-1.28069642310975	-1.22301093201615	-1.37038143473252	-1.01277793032858	-1.20937380663038	-1.18573030022714	-1.53180406077325	-1.34881807569246	-0.99529709080812	-1.35797451673049	-1.32232646205755
"55192"	-1.3791995043511	-1.08058873150397	-1.28954936341211	-1.1955581368049	-1.28115079102335	-1.2618238862565	-1.25397299106377	-1.45261209256286	-1.21016033594321	-1.13974750298177	-1.05140080392699	-1.2513822704872	-1.07042031862573	-1.14169336201254	-1.37424225427357	-1.32385325244351	-1.16083839062212	-1.2831965785399	-1.27249799838018	-1.25105174449017	-1.3231555410804	-1.34726887335723	-1.27147660451194	-1.32310173936237	-1.22013235012588	-1.23303271783271	-1.30045047643494	-1.25905741183491	-1.18703204012995	-1.31015213402476	-1.24336764813088	-1.11914605139453	-1.35092229636902	-0.941942864434045	-1.06523240465777	-1.18563691521656	-1.20921300220833	-1.24481453798258
"79930"	-0.068720992677005	-0.179646424779975	0.119949744376952	0.0524872300625868	0.11741835769065	-0.054567487724252	0.0747571125516322	0.058072717730402	0.0999585386272798	-0.121409281268047	0.0628323821957571	-0.0314099135590775	-0.0667335700047833	2.00359493715327E-4	0.0826312065960599	0.0588085015044455	-0.0354901587648833	0.0974532723637419	-0.142226850466089	-0.139759703676333	0.0688895923113733	3.88795261622254E-4	-0.138091367367162	0.0287617090236531	-0.0181481609633805	0.0207036733155898	0.0535128045861541	0.0448608416759167	-0.0715719328012056	0.0780366701404844	-0.0947558538243261	0.0277930334946528	-0.0249721375795022	0.0793277524733851	-0.13722498507113	0.00536013026499912	0.0151072561671277	-0.0251711227720324
"29980"	-1.37219436527652	-1.39868669714956	-1.36484225228293	-1.48803077227576	-1.42308852092036	-1.39605337484222	-1.41548265545815	-1.27571874804606	-1.24409118548955	-1.66357924012748	-1.38725394485478	-1.38192709950529	-1.79342755058623	-1.35688586282629	-1.65639465624196	-1.47767190509558	-1.32895563294377	-1.40459206333882	-1.2364540400527	-1.30046979942753	-1.56330093282866	-1.41986804294492	-1.45051586722927	-1.45122455912425	-1.28211677734624	-1.436133152783	-1.4736610880515	-1.25259631271019	-1.36334656853838	-1.41499990895214	-1.40149230966478	-1.30631181827708	-1.38442256437066	-1.50870223533754	-1.40708598186036	-1.20797683031827	-1.3241124823777	-1.51455450258253
"1854"	-1.24349365595337	-1.16936884970251	-1.17295569638724	-1.15683930610761	-1.50096400398891	-1.23479406249739	-1.24276454439668	-1.17887558651541	-1.13157626924192	-1.32044330062372	-1.31591951891741	-1.19720928260772	-1.18515411094754	-1.17924303443586	-1.55311414362688	-1.18027991414947	-1.18987540391924	-0.927569281267615	-1.14254076369143	-1.12462591331971	-1.27074610654057	-1.44680717794974	-1.16349901039204	-1.19985869464215	-1.23580238683078	-1.05253510372908	-1.15254046852024	-1.22524280511762	-1.12485116016746	-1.29667050687152	-1.19920115725127	-1.07877764226247	-1.01801276593628	-1.13607364703119	-1.3728833605567	-0.909139644441154	-1.04680864286585	-1.18990966066079
"1938"	-1.79299166720373	-1.69176115072158	-1.44528683660548	-1.59654757116722	-1.75893716368061	-1.64492050008505	-1.65868703167718	-1.18149058576107	-1.72252021777607	-1.61760241753899	-1.7461375023311	-1.67042146417978	-1.66709596670787	-1.90079842579483	-1.96051440084535	-1.52529967902771	-1.61825907508567	-1.38279815405859	-1.39254182695774	-1.58210078834344	-1.8051589909399	-1.74210846449483	-1.50450492179534	-1.54196617346922	-1.53543848637643	-1.17040296965885	-1.54053210143625	-1.68325525397589	-1.42670163701831	-1.61085645713353	-1.57996018170757	-1.49106362033459	-1.51599992436149	-1.72513741629081	-1.51398051532116	-1.44282170725202	-1.41790537631595	-1.70836621933825
"2107"	-1.49282840310424	-1.39489544970431	-1.4029800782117	-1.338906537908	-1.32916495976924	-1.35290875481457	-1.449036293272	-1.46321585999952	-1.41175248815446	-1.37021471273205	-1.31947057400088	-1.2479282290694	-1.55570486329463	-1.37879136927751	-1.39652174255717	-1.30341994167856	-1.2539824265733	-1.49530185092931	-1.12566558067514	-1.42178479128208	-1.30021902328281	-1.30091766991006	-1.49705100674635	-1.45250212698703	-1.34754466315622	-1.38067530650243	-1.36908942587866	-1.33751424219672	-1.37470616875111	-1.56126867422872	-1.44692594086339	-1.43512934977316	-1.3713014408813	-1.53522542193538	-1.36295857769073	-1.42622896138179	-1.59911867872304	-1.46970558041625
"51659"	-1.46631325718978	-1.33864936543693	-1.4068534297917	-1.37325361783973	-1.62609655745455	-1.41073223831645	-1.43911227113001	-1.521365187017	-1.38054022469628	-1.74761017866555	-1.54801093315874	-1.482938779336	-1.72658185760146	-1.43195977471748	-1.59928354068362	-1.41470210851359	-1.47479898784326	-1.01188090292864	-1.39219581855169	-1.39826295893334	-1.48522816078969	-1.48293483477801	-1.55188457644739	-1.3862578693453	-1.40467798236981	-1.27501888080185	-1.44430789516826	-1.46836134981919	-1.33029787401009	-1.46536235836329	-1.43399485274678	-1.31731186227741	-1.56497125356939	-1.57809690298314	-1.32535325418077	-1.45165924457391	-1.46601924852847	-1.22342292862551
"2935"	-1.23703073486338	-1.18411353811057	-0.906947183759149	-1.13619460200247	-1.00064053870074	-1.07957809940167	-0.840553323558554	-1.17374176662504	-1.19482648816734	-1.28548145640351	-1.06291083484793	-1.04728428171743	-1.10090196559595	-1.18954182812491	-1.31496115074273	-0.63242847843029	-1.04872076735581	-1.08645644904966	-1.09432743033808	-0.819531520107907	-1.01411020621945	-1.14242924408553	-1.2897854289445	-1.14566571699109	-1.20814669960847	-1.10237648375602	-1.20774305767923	-1.28594346353846	-0.994993882198616	-1.12092016910634	-1.1308041061023	-0.857325942400905	-1.01190438821931	-1.18720454427014	-1.01476010572438	-1.27725652039525	-1.17416097951236	-1.00141812540021
"57817"	-0.783205475196754	-0.420347448351841	-0.649627588074312	-0.608113667647849	-0.676615356302675	-0.674581703837826	-0.624832570289185	-0.540203741375428	-0.756450696414198	-0.426954027376541	-0.734460964287793	-0.680394978471683	-0.80371235142948	-0.65074955392748	-0.835775752338673	-0.507685055406292	-0.587015635190008	-0.641978775149078	-0.595832584786311	-0.604676783051543	-0.666164173319526	-0.67351642180406	-0.708466887444734	-0.560222788915406	-0.673116714789911	-0.420591240095605	-0.468531399329035	-0.770270891579139	-0.606683866721446	-0.721456528888507	-0.499843005245648	-0.691472724260618	-0.538853942854316	-0.867028276862459	-0.650167234686192	-0.242253599426657	-0.653237418724948	-0.574268015517822
