	"ACH.000011"	"ACH.000054"	"ACH.000108"	"ACH.000143"	"ACH.000159"	"ACH.000178"	"ACH.000189"	"ACH.000234"	"ACH.000235"	"ACH.000246"	"ACH.000250"	"ACH.000262"	"ACH.000272"	"ACH.000324"	"ACH.000389"	"ACH.000411"	"ACH.000517"	"ACH.000649"	"ACH.000663"	"ACH.000681"	"ACH.000684"	"ACH.000827"	"ACH.001274"
"51382"	-0.617087836209066	-0.696943793822859	-0.617606545493735	-0.554928996227159	-0.744099690356789	-0.76843669220389	-0.689979074976587	-0.812598873190502	-0.543657548627321	-0.686317075650002	-0.759506526486889	-0.829265397516523	-0.78382490122191	-0.513331354715466	-0.573854671710265	-0.54089746222023	-0.678358071718099	-0.835914949284704	-0.680789590707716	-0.580906367404326	-0.871165719498085	-0.659915769995296	-0.575438325696007
"9184"	-1.67025973151093	-1.67055454261596	-1.67767122857023	-1.68749568278904	-1.58062797737258	-1.54184981509372	-1.60405734303714	-1.80923512491235	-1.56500872189887	-1.58466656467084	-1.46404610743514	-1.51394723716224	-1.49615643229069	-1.56862347222131	-1.54852799584083	-1.51192859125442	-1.72813850906554	-1.70734700917921	-1.642505884979	-1.82502621653075	-1.66995823413529	-1.62004544926778	-1.65137945986919
"203076"	0.0645510495719735	0.030485922668104	0.178554269164028	0.0794551652067434	0.105231367407847	0.0453971880844867	0.130996262014871	0.119118258538439	0.0980457123982125	0.0925692602694436	0.0943462474814057	0.064552287621874	0.143013419977394	0.0348915516799538	0.150237995746335	0.0850821643638135	0.0540367019896855	0.142502952837249	0.00701156476145369	-0.0311701689854985	0.105806673843444	0.0445459382275053	-0.0333807081793085
"54108"	-0.0675053542938605	-0.201974364039184	-0.0376346782317399	0.239778468939786	-0.220916360124704	-0.224840268274374	-0.167782424431465	-0.268825456607756	-0.257390792812441	-0.181278277314266	-0.229891212697255	-0.188003289498515	-0.282759088267889	-0.134694882245481	-0.325098204476889	-0.298995801425557	-0.165956490393187	-0.313107771079473	-0.104507568808719	-0.265794866084468	-0.0956611710345056	-0.160403714746145	-0.0679273254176598
"1427"	-0.0362164169243079	-0.123336078188222	-0.077039764088265	-0.198187294824116	0.0186864164841597	-0.130089296288815	-0.085387355128469	-0.0643334054107713	-0.167064455109105	-0.24095627561583	-0.212893284337372	-0.210700501563032	-0.142064436540238	-0.0703212536775014	-0.158678734168435	-0.0517034139032261	-0.118425169915265	-0.141996055188018	-0.113774362788533	-0.147350614788171	-0.150073070382621	-0.178332143267192	-0.0946250878618852
"3579"	0.0693336384044502	-0.0992161905655959	-0.122136528271469	-0.0540013914161427	-0.06614391664362	-0.0275755874382755	-0.117367124826112	-0.147587966730151	-0.0517581439861947	-0.0798730642408195	-0.0731785005615685	-0.0452762867000372	-0.163805337912727	-0.0521103055728013	-0.172830521950411	-0.162977013719833	0.0200708623161826	-0.143440922748948	-0.103673628345374	-0.0358131293292724	-0.15352598893719	-0.0344361684088468	-0.21753396325158
"26261"	-0.0425552084912836	-0.0604127154092191	-0.14589488451764	-0.103286446062554	-0.0610635050558175	-0.0853359336161692	0.0190937828401128	0.113149524285832	-0.0998204603040763	-0.065385689733502	-0.148877679648897	-0.140436693584141	-0.0881396428428494	0.00456803897165268	-0.138723667885007	0.00272158345541148	-0.0344084437337357	-0.0225750988416446	0.0132406959390535	-0.0543527038983794	-0.127217721193154	-0.102284404601947	0.0673980180018596
"2271"	-0.155958138633868	-0.327020078022597	-0.167364434911517	-0.332585917951702	-0.296838781208555	-0.366300921613022	-0.354543487325476	-0.353803170367684	-0.495821739793291	-0.342402896096635	-0.360118379036225	-0.170697211965335	-0.373745007111791	-0.0319585638848259	-0.270852699720436	-0.338448160643588	-0.355173878764795	-0.184435925287426	-0.21677400967232	-0.403383278484052	-0.392017187583954	-0.264461479398334	-0.381800978414126
"4616"	-0.140670884813809	-0.122188097925244	-0.0434530659575879	-0.177489960582865	-0.165280549561007	-0.119009378598283	-0.215063141304156	-0.214615763133289	-0.0784858722282232	-0.267664659557531	-0.261822381979191	-0.276818425992502	-0.244911253013417	-0.133747178833977	-0.296252264868999	-0.0881106302871953	-0.221902734243496	-0.234653485116518	-0.156723106536935	-0.205231763486625	-0.298689431549377	-0.15282344355252	-0.0465463648728412
"168391"	-0.0591050977392851	-0.0258629522925784	-0.148586714490985	-0.0621361415280381	-0.00624846074594641	-0.0793095572701665	0.0497228536368919	-0.0610254452043831	-0.0127848790898407	-0.0971161811029254	-0.191525628133076	-0.100296196305137	-0.130099124325209	-0.0605044678587414	-0.249914088756528	-0.0707223002263627	-0.00576469718839326	-0.0821636409616277	-0.0616371096393628	-0.155635049180673	-0.131841032431317	-0.095841050676727	0.0386739450560426
