	"ACH.000041"	"ACH.000054"	"ACH.000060"	"ACH.000078"	"ACH.000098"	"ACH.000099"	"ACH.000120"	"ACH.000127"	"ACH.000132"	"ACH.000235"	"ACH.000246"	"ACH.000250"	"ACH.000259"	"ACH.000279"	"ACH.000316"	"ACH.000364"	"ACH.000366"	"ACH.000390"	"ACH.000393"	"ACH.000420"	"ACH.000471"	"ACH.000475"	"ACH.000476"	"ACH.000521"	"ACH.000537"	"ACH.000570"	"ACH.000600"	"ACH.000624"	"ACH.000781"	"ACH.000788"	"ACH.000866"	"ACH.000872"	"ACH.000907"	"ACH.001053"	"ACH.001054"	"ACH.001096"	"ACH.001192"	"ACH.001196"	"ACH.001277"	"ACH.001283"	"ACH.001300"	"ACH.001301"	"ACH.001431"	"ACH.001740"	"ACH.001745"	"ACH.001765"
"225"	0.112029435316515	-0.0261753046781558	0.0505686261788464	0.0711472837393038	0.126230766440159	0.166286229707962	0.12665823925513	0.0323817635116244	-0.0843367931557157	0.0549978703077541	0.0440575397602383	0.0964542300178973	0.151606394902841	-0.025332938444363	0.00932738506966591	-0.0887904486900858	-0.0825512661683802	0.100110009594547	-0.0174361631704944	0.110582042644987	0.0172299268323353	0.0834880985350082	0.0844584442545876	0.0164683001402665	-0.177880149726971	-0.0527430996366027	-0.0219979058444118	0.0886794939601206	0.0946452945721718	0.00328788953069112	-0.0182728258243789	-0.0126747913222351	0.0926735279755212	-0.106416379196025	-0.163073555772522	0.00507109279847368	0.014517828028607	0.00640208078800689	0.0680613003221084	0.0305803022163393	-0.147455237950016	0.0747458597216778	0.0162278837729782	-0.0320274168961285	0.118141881945882	0.0028143663423785
"10327"	-0.0859223025651191	-0.0437261905259661	-0.0832563122041477	-0.0270152742009712	-0.123308273360173	0.0699500791809482	-0.126277395588865	-0.0332389856376152	0.00357146236107357	-0.0643601682096453	0.0123892652016938	-0.171834713256058	-0.095313985351926	-0.130646607490372	-0.0500903941882267	-0.132956772464329	-0.0618708246838028	-0.125878525552316	-0.0469279185798506	-0.222454328610336	0.0227921075090118	-0.106500049434044	-0.0680403717579993	-0.0320752110150326	-0.0402613644412269	-0.0880094263874526	-0.195432392245639	-0.114897415308556	-0.0462105412095597	-0.0536639067236119	-0.0630923289853316	-0.088028829752453	-0.00798918370548374	-0.0890595777032658	-0.0621763826245993	-0.125670997663642	-0.118516601714688	-0.172289102201403	0.084863223002422	-0.0635613790208998	-0.121764808625651	-0.158972029573251	-0.162792011353954	-0.0315001083471276	-0.0449488980459461	-0.0133578428880682
"51378"	0.257238427527302	0.0343213010628235	0.246485504515733	0.299340416910483	0.344386855751328	0.267998766916498	0.298830473874673	0.276611202070865	0.338668996557576	0.280565296490423	0.345888337156727	0.300271368482041	0.265553395684944	0.265100935436595	0.195067605919042	0.236118351219044	0.317625209777687	0.385282543180591	0.124027874554563	0.205052503817203	0.155936659333434	0.221412687402896	0.25267176866065	0.138706536849071	0.441312746616751	0.173595697409324	0.30490351414137	0.182013408726707	0.30162589474754	0.243615799639865	0.334831897920865	0.30414667027965	0.275355057446367	0.364489003468862	0.404601714434463	0.304348789504373	0.297671330777955	0.260745193230963	0.378414536741048	0.297382926493739	0.182071304053336	0.252584024064149	0.1889264680602	0.102472831965482	0.306986633986648	0.292344686086002
"533"	-0.91888639621915	-1.0577528398416	-1.12419435211041	-1.01090725833227	-1.14241682625693	-1.06134522082111	-1.08409777422859	-1.14503104202734	-1.11082949235072	-1.13392016138467	-1.14365661393613	-0.962118582298906	-1.25793251546293	-1.11255284135747	-1.19260567330701	-0.992359232359505	-1.25312194248209	-1.25703923139253	-1.24623722726266	-1.06037978695133	-1.21250573289248	-1.10398654761498	-1.25187493091894	-1.29770051849285	-1.16861546643171	-1.23174327176832	-1.3830036798294	-1.09900789129544	-1.17056298743604	-1.03766338357293	-1.11577124065663	-1.10479438743308	-1.44033170770233	-1.02751533319259	-1.07667741802623	-1.10462565254531	-0.880561732347356	-1.17045970430915	-0.976381890968335	-0.876361013370863	-1.07398000588521	-0.880096980654989	-1.14946999824335	-1.27285119602065	-1.30782023988355	-1.09026131473128
"527"	-1.22337002514716	-1.47715308196236	-1.1881937325073	-1.40435002410486	-1.45231404694045	-1.16784696545389	-1.29087324235289	-1.4767587435376	-1.35875175935925	-1.31449318463436	-1.31706245185222	-1.29875673683451	-1.4448218983038	-1.53588778080933	-1.20905337693166	-1.36404396442652	-1.24023509710431	-1.53064079276854	-1.52479261738413	-1.16044492648055	-1.4524789378296	-1.37468559157687	-1.40939169057108	-1.6611456662726	-1.51115281577922	-1.49424246249142	-1.35509498430742	-1.36083286179936	-1.48465860099178	-1.39309767341743	-1.55172272957484	-1.41597703251814	-1.36733271459811	-1.44120209143967	-1.5700461682607	-1.29522635990935	-1.23459130776477	-1.32868315051788	-1.31071057459788	-1.39125523786167	-1.14872572968187	-1.18850579923464	-1.15052445619988	-1.72137830541775	-1.65012757201496	-1.47091007754575
"523"	-1.11495155116319	-1.1814893108034	-1.15302907744751	-1.09942652080595	-1.04204401420427	-0.921103783348192	-1.24527166655998	-1.25184546378472	-1.0517162385397	-1.01199484626699	-1.32488174421024	-1.15442443377634	-1.2815041379056	-1.174157709029	-1.26330119296496	-1.0014253714802	-1.12581324270068	-1.08076612445398	-1.30920620254076	-1.13324132454717	-1.12421305969021	-1.05803989537803	-1.33441226317767	-1.18978819589533	-1.29092408000328	-1.17415022450419	-1.16741561177347	-1.0203088670914	-1.1620853983982	-1.08543952565563	-1.28934676291082	-1.13790352342282	-1.30491464630005	-1.24709335048089	-1.03341583434101	-1.1060969575392	-1.43802611379786	-1.35024096985308	-1.01788085578494	-1.48525016205335	-1.13317169412274	-0.875688968837133	-1.21016863272217	-1.32471877826525	-1.18034121417687	-1.18458730806699
"9296"	-1.19143533767303	-1.2997603774455	-1.24480455890586	-1.41023539000644	-1.12867134802963	-1.34494562587811	-1.15695363559099	-1.3697357717257	-1.25720045249905	-1.22767351188197	-1.3240791960646	-1.17453052054834	-1.46527056668655	-1.63321725948526	-1.38957678185728	-1.30978724922133	-1.31078021206859	-1.38897068666131	-1.30919069642585	-1.28259366250429	-1.444644565493	-1.35683029268996	-1.52738081536839	-1.37799985328656	-1.56301098141109	-1.35071956262178	-1.25640810372517	-1.31940575601325	-1.38971994115958	-1.38515452633766	-1.42453542602637	-1.23655264943273	-1.37397179038718	-1.38821230010883	-1.39863716495076	-1.35386174562105	-1.36927771381223	-1.48772333264645	-1.34822542896544	-1.21057950618441	-1.39201025824495	-1.19156814904863	-1.2624127660807	-1.71681618120872	-1.40240394211034	-1.22385456127631
"81602"	0.0993954663260316	0.0276437665894656	0.0164779699755011	-0.137439919788852	0.0504350699826668	0.0325069541783224	-0.0164554869186388	0.11384705633834	-0.0289693288877606	0.0724940157261524	0.0422211428778766	0.0589362273555593	0.110967269042992	0.0558623692558937	0.0614908140691523	0.0919317169907178	0.115226398005589	0.0555273759269392	0.105514650807566	0.0524915097005178	0.0903264357982965	0.0742311803091226	0.153026552373814	0.100039243136485	0.013505430410824	0.0111273188225818	0.0193525548966912	0.0586811479787783	0.0551302522559878	0.0325405418163236	0.0779114901583776	-0.0555330257750956	0.0190167398130919	0.111282325947768	0.227523763847622	-0.0135488115688953	-0.103688771916086	0.0103378167875766	-0.0913316786274332	0.0615611196034816	0.15086463827711	-0.0355312348386446	0.126908609150602	0.205180076229788	-0.0773222281384436	0.0849141126013007
"8208"	-1.47700473460399	-1.49078847090128	-1.61980807307697	-1.39623148876098	-1.41201821769039	-1.51892715858798	-1.58090541616799	-1.57830916989419	-1.53672012659517	-1.40111328130734	-1.28839042441984	-1.46081550833578	-1.65823781146492	-1.49538143775716	-1.36898910401194	-1.52204191595615	-1.41708725988191	-1.6089617929133	-1.53636674539513	-1.51010408392904	-1.49965205174123	-1.54007344917753	-1.31979633752168	-1.60681699793122	-1.53199208434646	-1.49729942664045	-1.52289541234008	-1.46212378277208	-1.62607088015134	-1.55465619031328	-1.59805348069082	-1.47834634085315	-1.26880356634829	-1.53331627053069	-1.40157028238225	-1.71093896095714	-1.43068199127709	-1.52145669242885	-1.45260155128227	-1.52160984389383	-1.54782280877782	-1.54005095983283	-1.48788502243499	-1.46749405485703	-1.60547074709686	-1.54776346509481
"54480"	-0.0741913822025832	-0.0780006820191811	-0.131040201771131	-0.114416300769493	-0.134684304822458	-0.0285003267884554	-0.159798679512068	-0.0628043160652683	0.0650984911670832	-0.0660137863738767	-0.0134472158326182	-0.154212234832908	-0.238030204924259	-0.111143238468545	-0.068444733603084	-0.0903577118930568	-0.0530572980425107	-0.101800596456351	-0.0770873306501791	-0.0807065313607186	-0.164074572255584	-0.0511890074662546	-0.163144195402576	-0.0552803701097867	0.0495077966746448	0.0411140548132915	-0.0732494656076529	-0.104275437484307	-0.0949389130934598	-0.129357694006777	-0.0907863607666018	0.0151337210312166	-0.00866437696999149	-0.0848145623702424	0.0443943920770039	-0.0557086672098603	-0.0846116321671112	-0.0411209007151031	-0.157227511328464	0.0111329778007798	-0.224425677621915	-0.0974279707087076	0.00637345215981474	0.128427557175212	0.0605335518754787	-0.0384079171927065
