	"ACH.000030"	"ACH.000070"	"ACH.000146"	"ACH.000198"	"ACH.000235"	"ACH.000307"	"ACH.000317"	"ACH.000362"	"ACH.000648"	"ACH.000753"	"ACH.000768"	"ACH.000770"	"ACH.001061"	"ACH.001735"
"5243"	-0.067385327620956	-0.142924124008373	-0.00926384376543243	-0.105247486369215	-0.0716636500966295	-0.0940229446952488	-0.136571179466071	-0.0472581185787665	0.101001681331588	-0.0883655410973432	-0.12121737128356	-0.0342808809235008	-0.0425993712389724	-0.139100891122854
"47"	-0.300252768186946	-0.605816946345815	-0.305439053344848	-0.477056444750712	-0.340381765290745	-0.377074874238057	-0.816594060108848	-0.48150879740817	-0.478799529142806	-0.477544753407235	-0.40258103433294	-0.483542082037216	-0.482399571529764	-0.519473940130805
"159"	-0.704001685472895	-0.755003679483173	-0.518664197134905	-0.556959286104913	-0.678334951544632	-0.667575912697227	-0.696244062255284	-0.492356288244323	-0.528843445227005	-0.629715370595942	-0.752330021628381	-0.682205716227058	-0.387943429901222	-0.727465171227502
"604"	0.00554977695247394	-0.0838016642197489	-0.0246267190107591	-0.00146082744623069	0.104660919276505	0.0756641558693255	0.0580499636148453	0.0703099415250476	0.00948517156469278	-0.161808914488082	-0.135652076386747	0.00723806647068063	0.0765726801226736	-0.0341204811025862
"8881"	-1.48218836635589	-1.6502414000963	-1.53907558268	-1.47476144995415	-1.31372442623165	-1.38745225638076	-1.42335169274032	-1.19986344872835	-1.41040637839719	-1.30532725171382	-1.39519458572336	-1.22942505766261	-1.21905367523149	-1.57965478794186
"8697"	-1.24644876083981	-1.37160858457847	-1.28496495586526	-1.25355480240652	-1.20657754196202	-1.1913418804823	-1.26118266596391	-1.18291650907662	-1.2552180806534	-1.29755544965684	-1.20597527842212	-1.33913910577634	-1.07584063316246	-1.31254988581801
"29097"	-1.05924170084352	-1.0664654443753	-1.27291443424873	-1.05514321316588	-0.936712479559983	-0.950026082909447	-1.10327933018999	-1.10216218760459	-0.971355628382224	-0.965383156236904	-1.01455663295746	-1.11568331816687	-0.678417944707318	-1.11911152389022
"8451"	-0.0745602677534371	0.122580448840732	-0.150296444996147	0.113694856376948	0.0719913991408095	0.0680044370007946	0.0431213364249562	-0.0305230116223943	0.0937071530245824	-0.0102125799180443	-0.0356321123009769	-0.0112952920531103	0.119900275791608	-0.139776889673587
"54555"	-1.35297751431931	-1.34403067614521	-1.41524939570971	-1.25105237469108	-1.30285576412867	-1.45573735049005	-1.43100690962409	-1.18359119640497	-1.3452991399747	-1.2685366742833	-1.34621050715874	-1.22221602857108	-1.37765821025838	-1.30623480919072
"955"	0.131058277571999	0.0511022903959976	0.0591752689199693	0.0466808106674103	0.0101783262147151	-0.0219073408587109	0.092437652495294	-0.0225794329231111	0.062254462457939	0.0297832903995575	0.110718247590242	0.0206303441708887	0.11409282843659	0.0350904108535837
"2356"	-0.689845671336432	-0.422399765299289	-0.672434699195296	-0.485139027745528	-0.744518354990865	-0.525654853793554	-0.545288173465244	-0.533196223499928	-0.371188194023863	-0.592188317620178	-0.700366301636326	-0.605476319083753	-0.605793595180864	-0.681937274451805
