	"ACH.000015"	"ACH.000042"	"ACH.000053"	"ACH.000075"	"ACH.000078"	"ACH.000150"	"ACH.000189"	"ACH.000198"	"ACH.000211"	"ACH.000235"	"ACH.000246"	"ACH.000248"	"ACH.000259"	"ACH.000265"	"ACH.000288"	"ACH.000307"	"ACH.000317"	"ACH.000332"	"ACH.000361"	"ACH.000375"	"ACH.000395"	"ACH.000401"	"ACH.000404"	"ACH.000407"	"ACH.000424"	"ACH.000464"	"ACH.000472"	"ACH.000488"	"ACH.000516"	"ACH.000520"	"ACH.000521"	"ACH.000541"	"ACH.000542"	"ACH.000544"	"ACH.000579"	"ACH.000601"	"ACH.000606"	"ACH.000614"	"ACH.000630"	"ACH.000649"	"ACH.000663"	"ACH.000681"	"ACH.000683"	"ACH.000697"	"ACH.000753"	"ACH.000777"	"ACH.000784"	"ACH.000805"	"ACH.000824"	"ACH.000827"	"ACH.000846"	"ACH.000849"	"ACH.000859"	"ACH.000889"	"ACH.000896"	"ACH.000905"	"ACH.000912"	"ACH.000920"	"ACH.000969"	"ACH.000994"	"ACH.000996"	"ACH.001119"	"ACH.001228"	"ACH.001391"	"ACH.001532"	"ACH.001552"	"ACH.001735"
"84448"	-0.0113091336808974	-0.0560676173647665	-0.0326352332457837	0.0506068227469458	0.00791855260356723	-0.1819959097002	0.101905043530479	0.19545829491182	-0.0129153474740513	0.0650207360079599	0.0146232117781115	0.0643742429857735	-0.107806355027449	0.127052648683146	0.0516132573602192	0.0424190095731509	0.0470898768686751	-0.00211129618035718	0.20069931736227	-0.0450557495382715	-0.0440068492222766	-0.0952275091525227	0.0336734209169748	0.0208212844317106	0.225869793056754	-0.0722818620356014	-0.0535259135461251	0.00897057843835702	-0.0166530675559011	0.0317762618851573	0.0882314496153326	0.0674734251946802	0.00607387342393407	-0.0438601577754903	0.0350466326346279	-0.0552882722747316	-0.0949172878957032	0.0980912191662708	-0.00177886347234044	0.0524393943964932	0.123293090569973	0.0610313996489183	-0.0686158376252206	0.0392516268448087	0.0503448807446253	-0.057273376379246	0.0129629549756065	-0.169359911208761	-0.0812096688827917	-0.023919434828972	-0.0854662499103718	0.018146858517998	0.133360845514056	0.0494268558641927	-0.108477380590418	-0.0888077041119306	0.0246569671082841	-0.00870434794192456	0.157151768609887	0.0967736886491721	-0.0618473673481259	0.0574492666504051	0.00346394887928231	0.0757603289850702	-0.0442786694964744	0.0614095556806445	0.127258474114062
"51529"	-1.20198471593214	-1.06216132044224	-1.34284129718213	-1.05602257183938	-1.10588484468214	-1.32486431819332	-1.19513601491031	-1.11668746273663	-1.25540612716762	-1.19899228253034	-1.09645091673303	-1.29568542771365	-0.97983384911964	-1.17887204610253	-1.25221345094518	-1.26569380204626	-1.00596923878796	-1.1002700301243	-1.12004337129497	-1.18856316341449	-1.26565943087289	-1.20837351113038	-1.0613780746353	-1.1873887997955	-1.38236348853027	-1.12281662807372	-1.23386320380071	-1.00828058672245	-1.27361661609585	-1.39096036711828	-1.13197550998184	-1.31652429509145	-1.16611137773892	-1.11267982143097	-1.3049434891996	-1.23965263157021	-1.35777950396332	-0.896814145900975	-1.08861908746739	-1.30052859749105	-1.11364628078266	-1.08290387843633	-1.18103134882094	-1.80505774034058	-1.2551122536763	-1.11962411849107	-1.30008331713268	-1.04899550291102	-1.47252032849909	-1.1478530191641	-0.923032850123736	-1.28039098332435	-1.30084295118713	-1.20852340645295	-1.20152532797603	-1.29997294452799	-1.1463286766462	-1.14617359334363	-1.40058549678106	-1.56577359632995	-1.22948408628229	-1.71473354429326	-1.38276080232437	-1.14407441832091	-1.24933388921021	-1.4636096265594	-1.3749770437641
"29882"	-1.0866783430998	-1.01668514911381	-1.12562111006611	-1.06679841995104	-1.20712133682412	-0.942523747520499	-0.926868715698063	-1.14439260340084	-1.0021297185879	-0.966489812284371	-1.02065576543849	-1.08200719389775	-1.0677094053489	-0.846848694787396	-1.07754722890867	-0.931440311860955	-1.204808820447	-0.898115158473263	-1.2636178410049	-1.31906039690259	-1.1247280046362	-0.935770711167214	-0.788997684556886	-1.06505822636137	-1.03576275392715	-1.17330895443904	-1.07538564861054	-1.00734399267824	-0.822211577345139	-1.15811115950918	-1.16959147037121	-1.27831975080185	-0.961094567874706	-0.966539844089669	-1.05690359958635	-1.0277525294849	-1.03532225004309	-1.1671400485265	-1.11246046660598	-0.948387981802802	-1.07852382487754	-1.06675886488595	-0.998094277019818	-1.04867027814284	-1.05323288038935	-1.00627263817002	-0.924070491021098	-1.03641695919522	-1.08373969286435	-1.10776074513201	-0.922118767678569	-1.17091971785366	-1.0772962971418	-1.00081799167637	-1.12405401456779	-0.983645436365542	-1.05127306560794	-0.911063476804927	-1.05629508270844	-1.19581153045688	-1.22552892156658	-1.14490277077275	-1.19103383171749	-1.41114066332245	-0.987690420167536	-0.795313873667027	-1.15261264012697
"23141"	-1.46131147056841	-1.47885046562731	-1.45297859263352	-1.3693086120261	-1.38606313732599	-1.4571351264871	-1.37758398397689	-1.53196779843017	-1.34724060462001	-1.46079803809478	-1.28619967103831	-1.55973660581326	-1.54738062967948	-1.39226235416765	-1.42150035154171	-1.33408279718615	-1.16629383763907	-1.39099337197639	-1.09847303099771	-1.2880139499519	-1.47367784774258	-1.34526231984186	-1.48758769371831	-1.18999184306078	-1.21338332450189	-1.45260231409484	-1.39139611908309	-1.40913333129268	-1.49540021061143	-1.48534320054817	-1.40667086857133	-1.55686012918456	-1.345535175287	-1.35853662936876	-1.58388768458183	-1.49634549065864	-1.3670704848514	-1.38728249968259	-1.46268611069843	-1.25673477832474	-1.53631858350478	-1.42818736602872	-1.4544327031997	-1.42651669742661	-1.40976883402166	-1.53192075401699	-1.39218678327983	-1.30771650339018	-1.42400597573826	-1.50359735278875	-1.43013390558205	-1.50908081718973	-1.14799534586866	-1.48993460319333	-1.36117129350227	-1.26598511162448	-1.48141989468011	-1.48868324791056	-1.3164782246064	-1.21456621174644	-1.315344309812	-1.49819205262892	-1.41739864372407	-1.64188540192595	-1.61184574036461	-1.4202148757946	-1.49674464956227
"343"	0.00615852002864262	0.149115002362816	0.123165213935599	-0.204646352250694	0.0908090193161754	0.0677502606216692	-0.0258427667162521	0.189685690257693	0.114079898014205	0.145545358291616	0.0983966027872332	0.0949046525988148	0.0428475394284218	-0.14795523083855	-0.092924585242691	0.05794008482844	0.264404761510039	0.0908288322520833	0.202101740510421	-0.0760205850435734	0.0776924585440636	0.175833489735076	0.115146610508072	0.0558826696949794	-0.148990517400908	0.261208582030497	0.0056917990048813	0.124926491947734	0.0481516781094654	0.0957925459226095	0.172663564186797	0.155030826666278	0.109881106372023	0.0386003292888321	-0.0223345667430059	0.0706368348525482	0.181010097537236	0.210336081937909	0.126723312065425	0.133343257368878	0.157674033333634	0.0350723506243901	0.0894980086600296	0.0660276689207394	0.0371402875260652	0.163714289959331	0.0848619213210798	0.104270396750632	0.11074809370287	0.100310863893827	0.103701941960277	0.202846652631014	0.185107911756088	0.105887220640369	0.0707981302422055	-0.0625816540494062	0.101037091654042	0.293395775658427	0.111821923000177	-0.0532025573509849	0.0737409800600024	0.00701940781577178	-0.0336069736451894	-0.212807625441141	0.184639597373003	0.0805919534744375	0.069062984100796
"9716"	-0.993419929358808	-0.732196959014891	-0.806847740345665	-0.523676050410454	-0.890722166663773	-0.735236933367949	-0.815809177388455	-0.874701821667838	-0.74848587912454	-0.779692056970001	-0.856321598470478	-0.782098900149305	-0.916797320107526	-0.958075010561758	-0.762137428187094	-0.60547292508043	-0.975727712399805	-0.752372803941048	-0.436457522449807	-0.824869654325785	-0.582979297506295	-0.5571389942337	-0.612011028526375	-0.991793229855191	-0.708791143889077	-0.865921636204892	-0.818738921455316	-0.785673543949323	-0.902980636713514	-0.868230765194819	-0.537392720865977	-0.391227080789977	-0.712346742268972	-0.779646797988102	-0.629050668015177	-0.826585419605117	-0.631211250814023	-0.937630327672267	-0.862581411119989	-0.80104990021412	-0.988459149349396	-0.619051875813638	-0.917088906693834	-0.815204768224812	-1.09448887785875	-0.821081023657291	-0.738061061827907	-0.988412766063508	-0.927461535388558	-0.915863695989623	-0.64807948476892	-0.749274909734983	-0.702351407191238	-1.02620398916623	-0.913166689917102	-0.708346382508535	-0.952226683593422	-0.73778223056407	-0.760812799439677	-0.962275737763996	-0.498283917200493	-0.529344645147638	-0.681089639313374	-0.806463873286581	-0.856846486488064	-0.982809445354113	-1.04184877167219
"55702"	-1.24786390925748	-0.965296525317472	-1.17330115772525	-1.1863083669761	-0.96031088797856	-1.22100898376697	-1.08689885710507	-1.01380614556891	-0.998801844152357	-0.993841373640261	-1.16653571784913	-1.06275065940861	-1.12247409584625	-0.977862422943299	-1.16862386798658	-1.16569921668826	-1.11177330294614	-1.11194015994011	-1.08056232818924	-1.13783299723374	-0.945861896873704	-1.1749845471157	-1.13797398110699	-1.1027870958061	-0.945470263106625	-0.962927951504766	-1.09870565131742	-1.11920313254024	-0.99526112596799	-1.22194122598783	-0.902474712623992	-0.973576879420742	-1.08674808566374	-1.12661209571234	-0.903217196009207	-1.19533238266352	-1.03510569859471	-0.803849613337794	-1.15567943240927	-1.01617190751474	-1.08217618193073	-1.12933292185476	-1.03916971635675	-0.948146902436947	-1.09740124864181	-1.16297388828292	-1.13297574623494	-0.958326717809324	-1.20537074479259	-1.1598143736648	-1.32500879536027	-1.11834611139077	-1.27332448713978	-1.13179777416481	-1.24787854440139	-1.01585079797279	-1.21016070160763	-1.17506456072746	-1.38292829833008	-1.18197861321971	-1.0013503308345	-1.24111122513023	-1.18312714809025	-0.98013062654843	-1.19807192904038	-1.25889209216096	-1.00348193153307
"7203"	-1.57204817321469	-1.4272684957335	-1.64144913322579	-1.46626623485077	-1.3713274393718	-1.37254786781676	-1.39543227065964	-1.46776283823121	-1.4692050747142	-1.32354550357278	-1.28058358352467	-1.43569917170732	-1.34142834751806	-1.39507604071708	-1.5550175066413	-1.44435521093062	-1.43037585147227	-1.40192087259698	-1.27221193186483	-1.69325716425878	-1.47901124530949	-1.21000129646575	-1.52660487131496	-1.35715512139497	-1.42640336336316	-1.59806255568497	-1.79566547513963	-1.40958838270473	-1.64925689008098	-1.52760982946593	-1.31541202491051	-1.1773187116257	-1.47073367819234	-1.51780212145406	-1.52807676013528	-1.41181067326983	-1.37960631620201	-1.60243027089646	-1.5652094915963	-1.55605404545851	-1.44090514890773	-1.46998313988034	-1.50345104232457	-1.23224029969699	-1.52877797690623	-1.62034122129043	-1.43290104833511	-1.42453481506608	-1.43859851686109	-1.42374687988183	-1.40234597958416	-1.50350118360199	-1.51992159858553	-1.56196170585468	-1.56619719714751	-1.42194008611317	-1.50814431025764	-1.60417837182159	-1.40489200419762	-1.61515704715029	-1.35166622668741	-1.44245634221939	-1.38076180280267	-1.71275687589528	-1.43992594365417	-1.45374602824252	-1.45657631052699
"996"	-1.36564411050176	-1.19901391722612	-1.31075135726479	-1.21715469103793	-1.20111873009873	-1.25211460098457	-1.37352913573232	-1.30250770255539	-1.31516370229005	-1.21892368894184	-1.18420384075316	-1.33215997188059	-1.34580730016839	-1.28975010744186	-1.33779171036803	-1.16276475295431	-1.29086368654299	-1.2298095670994	-1.09745080620903	-1.37859552061619	-1.14465030590126	-1.31327766828632	-1.5645431620101	-1.18097864179233	-1.37056236648702	-1.4143960201914	-1.38738904049007	-1.34526991356524	-1.47492805169851	-1.34157527979513	-1.33700880752806	-1.27218860008446	-1.24612596241545	-1.36296809940244	-1.01652270074907	-1.31787840677796	-1.32694294962523	-1.20509150730175	-1.18925679093019	-1.29382843238128	-1.257301284246	-1.28821377787994	-1.13384851982592	-1.3128037706015	-1.47781895513624	-1.36206293451297	-1.2560886033157	-1.39451968291462	-1.179506264006	-1.39738407424363	-1.35625370067299	-1.35418569972175	-1.405736233387	-1.23219530062946	-1.28946205753902	-1.26756586783117	-1.3675305457852	-1.26424352431312	-1.29579114467056	-1.07612706876797	-1.15925353053882	-1.13783516712271	-1.31591022948772	-1.29197791703047	-1.34523845061784	-1.07860462135544	-1.41746517278223
"8318"	-1.6590996455762	-1.33806291993894	-1.4522031210553	-1.16920451065354	-1.6656875566851	-1.44446523731978	-1.22793180169372	-1.40409822959172	-1.54174138078663	-1.48916178049549	-1.2878857000089	-1.44715140273875	-1.46818160256363	-1.4929758283315	-1.39433705960506	-1.5128741576477	-1.48575945618462	-1.34531513565524	-1.20717284854166	-1.48960103505661	-1.4864116650197	-1.59831174490149	-1.54187869413322	-1.35689901649013	-1.40052317207561	-1.70641073833201	-1.3866768322069	-1.42241798220893	-1.38274194843349	-1.4100419828936	-1.46794599342378	-1.31143571043413	-1.32133690023419	-1.47729219359266	-1.58732257730609	-1.43807891996793	-1.41760918556095	-1.4005126192539	-1.42432291738087	-1.42290841166389	-1.35355060071062	-1.40314298801752	-1.43070431172854	-1.6661410850612	-1.47647730892707	-1.2718578909548	-1.4377338828695	-1.15032101563624	-1.49463148562123	-1.43395209049244	-1.59275060999856	-1.22454564592175	-1.63518280301984	-1.40135904297956	-1.59435487621497	-1.42137343161713	-1.52526989516667	-1.34243362951657	-1.55618932444061	-1.7304626895051	-1.49075367721879	-1.20926986493838	-1.81359533301484	-1.7272862555255	-1.48956989704743	-1.55726920947921	-1.52838929554251
