	"ACH.000007"	"ACH.000011"	"ACH.000086"	"ACH.000108"	"ACH.000159"	"ACH.000189"	"ACH.000234"	"ACH.000235"	"ACH.000250"	"ACH.000252"	"ACH.000262"	"ACH.000324"	"ACH.000361"	"ACH.000411"	"ACH.000495"	"ACH.000499"	"ACH.000545"	"ACH.000651"	"ACH.000663"	"ACH.000684"	"ACH.000856"	"ACH.001211"	"ACH.001274"	"ACH.001336"	"ACH.001552"
"51104"	0.0454762744752623	0.0930233823576545	0.0595037348172348	0.0927887592270609	0.0987225619342296	0.124231036881767	0.0828707959426364	0.077623495904588	0.0760355106834192	0.131462910441045	0.0856379852856405	0.0016208348148977	0.141925937901349	0.0598405683670034	0.216039786769369	0.258838465189491	0.170895944337429	0.101961109497015	0.203770615806081	0.148916079802994	0.155594828919393	0.145773540220723	0.123669826485892	0.177723095082229	0.195313914556862
"9070"	-0.248560092857495	-0.52770837790079	-0.455590941851664	-0.217204104356972	-0.420434602887487	-0.132206201682035	-0.292945565442486	-0.225143448893432	-0.182023627525147	-0.246176098200371	-0.441520819995876	-0.233574635359223	-0.286669848318146	-0.287759146768353	-0.493932325748668	-0.620244502966018	-0.319979791317451	-0.393796823392195	-0.208060810551026	-0.48454771947428	-0.291700190441916	-0.212395598111794	-0.146183544149622	-0.290778331476949	-0.321291500855074
"23545"	-0.131576058848121	-0.0751071423981658	-0.100588819107773	-0.115759623269774	-0.0843767448471354	0.0476478554256039	-0.0528997472880364	-0.174956677978096	-0.0550891197022588	0.0673299507809645	-0.176014897574908	-0.0851834968611316	-0.228810363269141	-0.0720289695345173	0.0191154111981672	-0.318458630649598	-0.104278160500997	-0.046590574849803	-0.0578823887211303	-0.175535815523106	-0.159426821191694	-0.0554606711666157	-0.0580759767115516	-0.0984340622834142	-0.245654847049497
"29994"	-0.0175035298284828	0.115125114954963	0.0870552503880498	0.094502780765175	0.0367788247195624	0.00140462992360555	0.149623802715095	0.0804171450611207	0.0853769343860071	0.0522364494778106	0.0998483464748785	0.00969103403525996	0.0598036031907378	0.0154816310824149	-0.008770522156427	0.256269158885909	0.140944049789707	0.0799582071128749	0.167021825151979	0.131544752384319	0.0874043932276092	0.182487617326513	0.107309829034707	0.129590823420317	0.0994982937976566
"1198"	0.0184061475342636	-0.0937017286465192	-0.112071631403481	0.0611409472847176	-0.0878940250893633	-0.155531880413001	-0.0576331162236838	-0.0231960514047976	0.00299969854593148	-0.112774213818552	-0.0648004001348286	-0.0796332729417449	-0.0729690523126038	-6.49162948023459E-5	-0.149577458583218	-0.400117434141009	-0.0271948417000446	-0.0885997876472173	0.151384084892615	0.0591447248382398	-0.300012510743585	-0.138557711137531	0.118262062589857	-0.0238933307548466	-0.00509482683162838
"348180"	-0.637578247284152	-1.0615985926765	-0.937928573940662	-0.836860297460736	-0.638332259924029	-0.718668039019177	-0.728618819889475	-0.56724463105994	-0.603917918603949	-0.693251444506688	-0.832745828021045	-1.01835382018951	-0.922647745330647	-0.452329856032533	-1.16789905881286	-0.978618653468148	-0.882613582808858	-0.77371677592828	-0.983019353778234	-0.922726025508109	-0.813900004204979	-0.401871871301803	-0.697613534622892	-0.862807307476639	-0.722573102533646
"51202"	-0.657977544982377	-0.956001524075627	-1.12428023575698	-1.01336908875036	-0.814568122531142	-0.83006930156381	-0.898233184237367	-1.02393220216435	-0.994419693810178	-0.971113200540953	-0.987890994263386	-0.940568339470914	-0.843291245971741	-1.02790997922047	-0.899344453665086	-0.952585948434076	-1.10817767498185	-0.956178027345062	-0.893176616919797	-0.904820277944672	-0.966609365501056	-1.10846238942634	-0.789966279787743	-1.20440334726552	-0.939375742772097
"131118"	-0.0382586310793485	-0.43032605770368	-0.233477659223097	-0.244368942844526	-0.161812082015216	-0.121100752469097	-0.221723034812303	-0.161392002182273	-0.0711132991173089	-0.15331829483844	-0.269876323640104	-0.37495756502538	-0.480904983469943	-0.130838157483469	-0.410201403899191	-0.46224947382224	-0.161095715018744	-0.203297872591381	-0.309587938011446	-0.222929664975664	-0.10273351126317	-0.114064357503175	-0.359748237394342	-0.109087044838165	-0.270826881089364
"728489"	-0.40379305164447	-0.35318160544354	-0.55378294061043	-0.45789473791243	-0.373553049490374	-0.621467522858013	-0.411171084609398	-0.461453572115928	-0.220117067436242	-0.496012173603556	-0.378981605608761	-0.458700739738812	-0.377896560507107	-0.229331531647346	-0.559596533632655	-0.727274034616209	-0.485324289470011	-0.687166550053311	-0.679879084401054	-0.561291097686681	-0.514385886343812	-0.377530812183371	-0.205609158752592	-0.560512798380809	-0.513546219103669
"157570"	0.121517006399761	-0.314911637145038	-0.164053553292604	-0.160246600446957	-0.200349172066472	-0.247857396965161	-0.208573455041362	-0.260854234797971	-0.423943654085871	-0.202765083562047	-0.377440625990193	-0.153356042514809	-0.450071056948778	-0.318995961385331	-0.220199384549043	-0.315694865218618	-0.229890771120209	-0.0436513796996845	-0.1088021150355	-0.252455519046469	-0.305570665541542	-0.445980069031881	-0.293798215529372	-0.158836124708246	-0.0902429250980648
