	"ACH.000030"	"ACH.000036"	"ACH.000067"	"ACH.000097"	"ACH.000127"	"ACH.000163"	"ACH.000188"	"ACH.000302"	"ACH.000304"	"ACH.000318"	"ACH.000361"	"ACH.000475"	"ACH.000545"	"ACH.000606"	"ACH.000738"	"ACH.000768"	"ACH.000781"	"ACH.000794"	"ACH.000819"	"ACH.000833"	"ACH.000896"	"ACH.000937"	"ACH.001028"	"ACH.001151"	"ACH.001193"	"ACH.001232"	"ACH.001336"	"ACH.001735"	"ACH.001736"
"290"	-0.0733890263607742	0.00269593605188316	0.0468298340160131	-0.0364113360321647	-0.052934827603648	0.0488261305626232	-0.0668823122124415	-0.108182599561091	0.0593838478525371	-0.00845458578358397	0.136753149444438	-0.0355781198767374	-0.0728263566385294	-0.0240083140980839	-0.121233369191744	-0.0284810252049359	-0.0805904152034513	-0.0483475322336606	-0.155186987273601	-0.101217298609789	-0.068019511771231	-0.103624371119468	-0.10802306069358	-0.0911089081769022	-0.213195727846248	-0.0635808017475788	-0.011628164565432	-0.061872510113814	0.121118339650873
"206412"	0.00646292826891754	-0.0866584871702737	-0.023856867148892	-0.065135376049419	0.0562529483728278	-0.0102898966173191	0.00312865732487397	0.0276759721864139	0.023821761601186	-0.00214661752424353	0.140779931250846	-0.0284369251091205	-0.0170775667319567	0.0121972269448456	-0.0651479560504829	-0.0964141293682924	0.0482962459521343	-0.188535383190287	-0.132379873017941	-0.0906216512983763	0.132230714406019	-0.0175755089593238	-0.0539621697675175	-0.0383907922870063	0.145393247249085	-0.0592575029876152	-0.0133366187528554	0.0465608375557531	-0.0232933718251882
"378807"	0.0315156950693712	0.137947700108529	-0.0163304265792962	0.0306485495466721	0.11414884184599	0.0709697211982831	0.012479176372808	0.00564615874340934	0.0427268350341185	0.0688490980680042	0.0870067465529764	0.0808945294833524	0.0458767030248105	0.0393857447071801	-0.0367085438262981	0.212275377779065	0.0724654810651291	0.0896348486408907	0.00553447409339048	0.0781764303199265	0.194906172485136	0.0795206800168706	0.0402105024425427	0.0725169378072918	-0.204284826940906	-0.0476337483560748	0.0933671000376032	0.0567857223769159	-0.109818940217509
"27292"	-0.466378974107089	-0.447169751562647	-0.483327750980309	-0.473365250305399	-0.443933143448929	-0.638540932808641	-0.310109646968214	-0.679618748292329	-0.707347833133178	-0.550879772172287	-0.393509755883487	-0.437214211484419	-0.763093223192617	-0.537173640816876	-0.42644004995176	-0.399186518780843	-0.603156992970383	-0.447791447161686	-0.719192126402271	-0.456107775147586	-0.626915823726654	-0.235600036199694	-0.352924131889718	-0.309777300328437	-0.450299397319737	-0.532156199149741	-0.696050502251984	-0.2688894113396	-0.30822901941004
"23741"	0.0788247175072808	0.0809537932699223	0.0710922480280976	-0.00732176885864255	0.120423431051891	0.103640747961782	0.00512884783333293	-0.00497465673600799	0.064581973295544	-0.0644177852171417	0.170179412793399	0.0955047769487188	0.130449138173799	0.0907888567889798	0.0134064715916085	0.0327975928049553	0.0196029219418986	0.143564677893882	0.12125669624735	0.240998434335034	-0.0473638268945737	0.0738000486608242	0.0147321246777757	0.036450011449538	0.195079592146542	0.0289025365935333	-0.0590461257523062	0.0506655995236768	0.0851666010111607
"1977"	-0.963672013327673	-0.789270455912507	-0.874267381879207	-0.596467830422808	-0.778310591434941	-0.643861471043627	-0.777037842799604	-0.951912802810883	-1.01690756510729	-0.894928964217423	-0.678499985430758	-0.895036830382759	-0.843963892894558	-0.955601814242392	-0.865091499982876	-0.65224479110643	-0.857534154425543	-0.856250795167162	-0.75885264149159	-0.796319614362503	-0.763516435673303	-0.681060482593215	-0.849638046285904	-0.825431414255724	-0.86929990121142	-0.820159675806928	-0.686544000386378	-0.692768165881921	-0.664116240026204
"60528"	-0.599025521569122	-0.741124931616868	-0.619459516454337	-0.803710727150686	-0.652870096542442	-0.820152321267586	-0.630567375179181	-0.787175711142455	-0.801227321402308	-0.876295168321678	-0.76543716031737	-0.625753199321423	-0.855007719547415	-0.627152092074411	-0.660214179515114	-0.873796231219183	-0.757201569000801	-0.70095588696534	-0.869162076305232	-0.717719265092159	-0.773490973251099	-0.662840435047801	-0.727018060050657	-0.707007588683142	-0.588644342053398	-0.909858946004448	-0.837547565433577	-0.717634499447922	-0.688157868306313
"2058"	-0.942453297101861	-0.809645445122472	-1.03514706772047	-0.748332196880634	-0.917243134728985	-1.01912758141278	-0.857702440098702	-0.743819730272664	-0.720411972783307	-1.05584024830614	-0.800871335239083	-0.911015310181633	-0.863442999047988	-0.979315777418766	-1.01332170593574	-0.974574214650153	-0.977905466727677	-0.763335203532604	-1.19251026061787	-0.936372548078949	-0.914538746025936	-0.874174888186991	-0.880172401732832	-1.12398420733674	-0.919569208723774	-0.945743545538317	-0.971841545648526	-1.02389853123259	-0.734084848272235
"22909"	0.0854095171429458	0.0351287807320847	0.0654620430411469	-0.0181846262281016	0.0636353057270181	0.0831650710041304	0.0319066597944089	-0.0386143031196058	0.0691718961795214	-0.026261421652682	-0.0656150930457319	0.0191123508096162	0.0546461223620317	0.0363165082898503	-0.0453610471755362	-0.0440486288675185	-0.0504310788560055	0.0306835376221392	-0.0879458194395738	0.130040798571211	0.0388178399328417	0.00650549987459667	-0.0208285708631754	-0.0102114874347401	-0.0749981588292542	-0.0557995214333129	0.0616450932518595	-0.014762143940781	0.077683679923619
"23560"	-1.09146209342097	-1.20594318559895	-1.25193338368021	-1.17616201233694	-1.27941088015963	-1.1839697966617	-1.09253759462488	-1.29996947175241	-1.40877032359314	-1.04723558370475	-1.23363956614213	-0.961512260024564	-1.0955047508372	-1.30268482306213	-1.39048063622542	-1.05876046232824	-1.177436940231	-1.05519377983665	-1.34604671553774	-1.20079722363884	-1.36821685817971	-1.09178920805833	-1.09567879301074	-1.20271592775326	-1.10364809756865	-1.10007436047714	-1.31268268408475	-1.11826381810068	-0.973868448146995
