	"ACH.000022"	"ACH.000067"	"ACH.000169"	"ACH.000221"	"ACH.000223"	"ACH.000237"	"ACH.000248"	"ACH.000278"	"ACH.000302"	"ACH.000331"	"ACH.000339"	"ACH.000364"	"ACH.000415"	"ACH.000463"	"ACH.000496"	"ACH.000520"	"ACH.000693"	"ACH.000696"	"ACH.000766"	"ACH.000771"	"ACH.000811"	"ACH.000837"	"ACH.000855"	"ACH.000865"	"ACH.000887"	"ACH.000905"	"ACH.000928"	"ACH.000943"	"ACH.000960"	"ACH.001028"	"ACH.001048"	"ACH.001075"	"ACH.001318"	"ACH.001346"
"130"	0.198019795761231	0.14710052259671	0.219405257880143	0.26803932240668	0.0789458783250765	0.170585969674065	0.264452638320431	0.311318995491878	0.207747494319727	0.319039426263999	0.252665449305482	0.165513775531682	0.226597760376158	0.148715084057692	0.174232031521504	0.182313905775014	0.138877527698637	0.241082286608163	0.145548293430921	0.219309205303	0.142079518732098	0.24656584225527	0.192716027190753	0.167373121654683	0.137609655276392	0.250991247115668	0.0574018274871041	0.208359004576664	0.156457969651702	0.126368439795138	0.22085255942573	0.261023555833084	0.202110046621099	0.160306508144034
"81576"	-1.07170734894641	-0.74756942396626	-0.771865995372901	-0.930575933219858	-0.762947406527497	-1.06453600872606	-0.860566467482013	-1.16763041139078	-1.09994396388984	-0.685354376742418	-0.779269641650447	-0.888755840699536	-0.992170087249803	-0.694174259800248	-0.881516817810962	-0.974585739498715	-0.915279065756891	-0.842575351546898	-0.843691502625182	-0.80139634310198	-0.559127881532148	-1.05283459568999	-0.928766816729659	-0.772103904213413	-0.713236584457377	-0.752947491675578	-0.81294955354077	-0.64642624508229	-0.75954018685255	-0.690058450885343	-0.564022728068798	-1.13673957367184	-0.794865765024119	-1.06375855417287
"933"	-0.138591884474535	-0.0404817124589368	0.0167683183905136	-0.0767773460622749	-0.0252944797182423	-0.0452085742901936	-0.104928276724836	-0.122709844652165	-0.130920052770666	0.11375416682774	0.00517973389010374	-0.118286528347233	0.00529719563089339	-0.0204687707739406	0.103321411146544	-0.0264490548317881	0.0264624725469805	-0.0718639231658797	-0.0240558404497213	-0.0417164171717221	0.00664452575113346	-0.0720539255213075	0.140675641909756	-0.00938154293028358	0.0340828439488728	0.0830491898514656	-0.0353693395366138	-0.0207264073142047	0.0482854716692992	0.0132509425458284	-0.242515515063306	0.100097557483875	0.185962080780355	0.0375929554942142
"54805"	-8.37059074347266E-6	-0.0551626803250038	-0.258235945441087	-0.025145036718762	-0.120405322775833	-0.180117774389743	-0.0213518187748816	-0.120669162367369	-0.0588463401685256	-0.19083195419136	-0.0820771895557331	-0.113654358468921	-0.113241861026257	-0.124622324747879	-0.0830967284217511	-0.161094962777546	-0.0497292380154006	-0.0505951551820351	-0.0555921982386509	0.00663694143017192	-0.00492982104669584	-0.0618736219113454	-0.0148635535723121	-0.121403427638191	-0.0265757961822958	-0.134397246299806	0.0664777735659125	-0.126257452395354	-0.125479580543626	-0.0914460070929375	-0.0859873688020735	-0.133999839307776	-0.0124590319740198	-0.181455164103099
"51163"	-1.33708826565721	-1.36213482510406	-1.34672455352898	-1.83158221198643	-1.49765270756068	-1.64763215155748	-1.55520046109872	-1.51467465046203	-1.78218588893888	-1.48834998473871	-1.51807558561224	-1.65015002308574	-1.35484816215572	-1.49688755490304	-1.59589387318713	-1.38708987595779	-1.31781763816093	-1.49289239700826	-1.36483149185671	-1.36666799230938	-1.54337116083053	-1.65644095254624	-1.5952916519887	-1.32017854656833	-1.28365218593742	-1.48135700673938	-1.31364704885182	-1.62200690214736	-1.54027534396615	-1.52062272596068	-1.54813016574905	-1.58703723156185	-1.62645003840618	-1.29995946593325
"55070"	-0.280685137770384	-0.242244579650798	-0.339142999278122	-0.17315193696548	-0.211123252682463	-0.216794227442448	-0.0972010819745501	-0.431105647599917	-0.155466352804672	-0.225583543449004	-0.141880145965675	-0.0799722431862945	-0.0336048260485802	-0.289772149090233	-0.265174311934774	-0.399198164019544	0.0281608906871255	-0.181897716304692	-0.232140642003344	-0.149172075007425	-0.310903812684271	-0.289468528325857	-0.109995608369598	-0.144024382470407	-0.159653366833009	-0.1683579256499	-0.430399293127054	-0.242179261473001	-0.26258743076644	-0.260367950950218	0.205930189889186	-0.480544593688587	-0.153957958317101	-0.160485215221952
"60625"	-0.0430169000453031	-0.179618027012381	-0.065100131499985	0.0475586619638817	-0.207368046476384	-0.418818599190349	-0.287682532242641	-0.691926777628558	-0.262297805404394	-0.143089761653876	-0.127824262113375	-0.166508647865138	-0.312243245522989	-0.283429917627005	-0.14491885608135	-0.374263356868337	-0.184803402992361	-0.0141680495663681	-0.376569399188507	-0.145895670348048	-0.269747956920624	-0.0711945381683603	-0.194906218765817	-0.365445537640542	0.0402785673357139	-0.242429142556149	-0.131598602549023	-0.221750664042468	-0.307600082480541	-0.311836699819097	-0.24235450038315	-0.397917412885644	-0.0947198326230222	-0.474445997351178
"9787"	-0.112378131925582	0.0734446012279101	-0.130616150977581	-0.00575178751443139	-0.21658197570224	-0.377849123469339	-0.320321212477761	-0.263162748268781	-0.166877777850456	-0.102351853570769	-0.0582541118166294	-0.264942326768653	-0.203168618864225	0.0902365101846943	-0.016268876303538	-0.0876819428260923	-0.0299555332142194	-0.0674336085509219	0.055745540289637	-0.159195430270268	-0.174297831731819	-0.12453658615751	-0.161395896045403	-0.0058523849093315	-0.17435702018508	-0.0863543100689595	-0.169233875899961	-0.063575821887244	-0.153600663882293	-0.0178125748053787	-0.247746171120428	-0.238782071357126	-0.106907902593187	-0.187109130229361
"120526"	-0.058686747061606	0.0091567865623119	-0.143283404461893	-0.0784531643728955	-0.0998921920425354	-0.177206689211544	0.0762520536756636	-0.103453202410685	-0.0958622050542185	-0.00139396902347115	-0.0366173938630879	-0.106178860955691	-0.0889866740667574	-0.207378475334503	-0.172674812318649	-0.0249209698160075	-0.131337099855531	-0.325373425877532	0.00745387841889566	0.0522618264382559	-0.094040343475487	-0.15721047356149	-0.206779730903143	-0.0425879642811471	-0.060170576230384	0.0357449754254945	0.0890161006599842	-0.151415793558613	-0.0145559921489674	-0.00397364312647472	-0.0391684610148206	0.081568705548804	-0.261041866265974	-0.105962205198636
"1801"	-0.476393848670691	-0.31272469290644	-0.347432597005925	-0.507835611727312	-0.396974118822301	-0.691796731779323	-0.205109915070909	-0.562894551527447	-0.406655956442643	-0.275520966374089	-0.465094832865068	-0.529218849684934	-0.350408486656011	-0.434914237636804	-0.684256685868008	-0.518352251862304	-0.442989803144537	-0.531318279950087	-0.339736888834677	-0.489157014308507	-0.504693448054245	-0.503380418060156	-0.433313812022476	-0.599150376305266	-0.370311027399934	-0.396256591892187	-0.287929921421627	-0.333196475587244	-0.372815025692873	-0.350400129488859	-0.328084239786582	-0.613034038336717	-0.604905637083724	-0.54408205229891
