	"ACH.000017"	"ACH.000042"	"ACH.000053"	"ACH.000169"	"ACH.000207"	"ACH.000248"	"ACH.000277"	"ACH.000312"	"ACH.000330"	"ACH.000444"	"ACH.000471"	"ACH.000475"	"ACH.000484"	"ACH.000516"	"ACH.000518"	"ACH.000657"	"ACH.000697"	"ACH.000724"	"ACH.000725"	"ACH.000773"	"ACH.000783"	"ACH.000784"	"ACH.000805"	"ACH.000822"	"ACH.000829"	"ACH.000837"	"ACH.000840"	"ACH.000846"	"ACH.000855"	"ACH.000866"	"ACH.000882"	"ACH.000896"	"ACH.000900"	"ACH.000929"	"ACH.000957"	"ACH.000973"	"ACH.001134"	"ACH.001283"	"ACH.001532"
"23200"	-0.0796184607396478	-0.0361948291657378	0.139538908902971	0.195283566135408	-0.0239177549076532	0.154610287447802	-0.142594696513471	0.00673428510379222	0.111823363993903	0.00316525248712491	0.00425745401622734	-0.00485476882311133	-0.0952514398532743	0.0785707658959611	0.0651526337270008	0.113114370156446	0.00137370877346115	0.0366530185427201	0.155277372045317	-0.0858418554206168	0.0341409328082693	0.0651476573029844	-0.0504043637300948	0.0782483065505703	0.100075337628462	0.0319435378955721	0.161949742313383	0.0563890234777758	0.0438976515961049	0.103498398917183	-0.0170267320566894	0.0449540916371822	0.125785029809883	-0.167840802077336	0.0215506051476214	0.0297728146030585	0.0232668246224938	0.137328949231542	0.0143680545647714
"84167"	-0.192643659233653	-0.160590330624267	-0.107099691014924	-0.00136458600334215	-0.0452627647438374	-0.320765553656739	-0.00736109023507556	-0.100933205521388	0.0588255970035095	0.014339553631257	-0.0477471733807696	-0.124775258924767	0.09871292005801	-0.0348225987108816	-0.114513712957667	-0.167830456767078	0.0448685451302042	-0.132997599143707	-0.285299175719994	0.157808414136289	-0.10069020433907	-0.14465369376218	-0.0921837579549788	-0.0948404332079258	-0.233924978250834	-0.19738984096439	-0.015481069172405	-0.0263135409640951	-0.0133888902290624	-0.0429318766284415	-0.203354331050245	-0.176601229304123	-0.265406297335546	-0.0989295570247636	-0.107610252499072	-0.0998422867000008	-0.176971997804822	-0.0640139960653492	-0.204846273625826
"148345"	-0.292512113365264	-0.184830667970618	-0.301980618907023	-0.2007172497543	-0.369667006122743	-0.467804000740078	-0.184671861905828	-0.331724570579828	-0.219539992060734	-0.255940592795053	-0.275245764507492	-0.216997278754818	-0.29091197158103	-0.11003409700314	-0.174911748651107	-0.245137638903866	-0.121078681867093	-0.0949855644374834	-0.222956594688292	0.0263298342796164	-0.376125922934521	-0.403857230498027	-0.20489779886057	-0.258258522264099	-0.136658841893618	-0.308721886319744	-0.325622249835497	-0.336613942862679	-0.155295642075594	-0.184207040191815	-0.198076414031009	-0.18878606594093	-0.188394820932935	-0.161484761485475	-0.181529994582623	-0.159209351633904	-0.165983292895676	-0.186860564069387	-0.187844942123131
"124808"	-0.296171141978145	-0.277749652725226	-0.389880326424689	-0.253026032266816	-0.275196973720601	-0.364260428572908	-0.188830386920095	-0.334021127750164	-0.0742606442879798	-0.445028895448241	-0.328590036191859	-0.325137228973474	-0.368211061051745	-0.240460879967596	-0.264524715936801	-0.332845755281612	-0.218612933283273	-0.337084241938788	-0.268083333372851	-0.397034989095582	-0.406550729331225	-0.417351835442442	-0.395428348095622	-0.286546768393018	-0.110313619843608	-0.263457147441938	-0.249616532502233	-0.139968267761364	-0.177814735572867	-0.221203851682911	-0.180144717083296	-0.252132164460771	-0.306187440986336	-0.165089514891084	-0.260098231078805	-0.299517875070129	-0.367322351715196	-0.273698567335052	-0.264680303314724
"54165"	0.0347133576053236	-0.136304735291518	-0.0135134393336919	-0.0859622666202062	-0.0569467627528946	0.16989430912551	0.0252798783095329	-0.169330172776224	0.0960323735082315	-0.167960210018286	-0.0660537346694963	-0.0740075619843493	-0.0151337480782743	-0.140870019992509	-0.033283764139395	-0.0345583998231052	-0.0650181912103853	-0.16039532800314	0.115429346854822	0.027110994111939	-0.123417715761929	0.0167421818112258	-0.13192838531891	-0.0454534233353309	0.127484594527087	-0.0528212985732892	0.165403271803487	-0.15414269800825	0.00219399136553297	0.032392795564428	-0.12471597226526	-0.0119475857110626	-0.106092527354161	-0.133106009724432	-0.201304619402876	-0.179671007240087	-0.100188755275544	-0.334378304368874	-0.0763565469379159
"245930"	0.117374119099924	-0.15848673685642	-0.0628279137373214	-0.0985497688975385	-0.0251404506410536	-0.0273742237233893	-0.0289418422880796	0.0125988087273904	-0.0665515452513525	0.00183188513961428	-0.156521193022055	-0.0570667377862237	0.0124794420757469	-0.0867598019010033	-0.0313805581647316	-0.0507594675500126	-0.198870019979125	0.122423047392195	-0.0859472963872591	-0.196199735319258	-0.0487069088189958	-0.0260201532167237	-0.133283436092018	-0.186831527283881	0.107051872867733	-0.0439578842236784	-0.12211571945878	0.0627933810294814	0.131013446305761	-0.077843982784658	-0.0162904694166247	-0.0552167891673702	-0.121864654512725	-0.110963787682639	0.00304759312294903	-0.103162772004925	-0.0875012374401372	0.0516261059356671	-9.16101622402895E-4
"51705"	0.105492296021421	0.196967213229415	0.164939948730075	0.0953999379221541	0.0613179682210406	0.242367860210631	0.012466199090268	0.251278489009927	0.209640551364211	0.111438190563281	0.0450876309140711	0.140300234454517	0.136152792887703	0.0850398658412522	0.17244331993765	0.085639291823256	0.204129968465257	0.200096659803611	0.200230941182826	0.141242888083264	0.209025094449514	0.15793594698932	0.304135419799558	0.212295852688593	0.178485390290072	0.232085672029457	0.1687195847587	0.12879848797042	-0.0958464070046005	0.187433052958202	0.26250574694527	0.154404573818339	0.216775776916574	0.141978563619332	0.0971834478729621	0.174095971138306	0.232897296446358	0.144766483553414	0.136926542987146
"55793"	0.28674344304691	-0.249161617213906	-0.55723957778079	-0.305581441836521	-0.249360193255418	-0.245138691553552	-0.208805896754376	-0.372141115071089	-0.557911727950166	-0.216090744159157	-0.327600459013244	-0.258228340691501	-0.483494792813338	-0.30681967548919	-0.160261687008565	-0.382486037732925	-0.20548343357763	-0.522122186047446	-0.602843069008303	-0.465780602686739	-0.358185059293226	-0.32268564107779	-0.221630360857776	-0.270733362459888	-0.412024303730617	-0.201693917726613	-0.300331940270505	-0.383681636946875	-0.288016042654913	-0.407485342139533	-0.168120452319649	-0.322607351127466	-0.596581015252296	-0.48653080246461	-0.449572948144919	-0.29167257886574	-0.292451972741768	-0.370081774399207	-0.232842859817747
"148738"	-0.236627194638609	-0.332290597977058	-0.510118290350364	-0.363214352557108	-0.291724954881334	-0.255494507915034	-0.234119197582814	-0.0855389615616406	-0.362630450768664	-0.12815574921514	-0.161102001414558	-0.281981306387972	-0.568696440036386	-0.248318069943425	-0.288186000435108	-0.341029213613244	-0.344546953730838	-0.247976071467606	-0.535781918407378	-0.416304230529037	-0.388624352249451	-0.206218752014142	-0.174248096402413	-0.294810976982424	-0.302011908088599	-0.329060575213873	-0.239878552437874	-0.405815842447051	-0.214812668234435	-0.223311943992231	-0.299159919717461	-0.382598080246358	-0.593395476894466	-0.472018559537801	-0.312163566128515	-0.300011553418501	-0.350535891264294	-0.221914063193585	-0.270037140802652
"57549"	0.147120366589383	0.0407596922763283	0.0567920319135206	0.122602626341261	0.0651506734678005	0.190813121095796	0.0895022715845827	0.13568153817247	0.18206087550283	0.0774775909743164	0.0052329091579408	0.00673508759509292	0.057838507474779	-0.0115719316305981	0.165383303306042	-0.0033665553249468	0.0837860419962775	0.0494297635860623	0.138294639368985	0.0441458354428654	0.0354488338097877	-0.00766141224888564	0.0666989779851988	-0.0725439571405418	0.106962264286639	-0.0604485775096108	0.0656616826176736	0.00262702607970629	0.0126694884447761	-0.0619947619896602	-0.0725404221143031	0.0400635994315199	-0.129801402472701	-0.216680378850186	-0.0742190139217196	-0.00997461329963765	0.166942038778365	0.0574318265012865	0.0319410283610593
