	"ACH.000053"	"ACH.000082"	"ACH.000123"	"ACH.000274"	"ACH.000296"	"ACH.000421"	"ACH.000485"	"ACH.000516"	"ACH.000527"	"ACH.000622"	"ACH.000736"	"ACH.000781"	"ACH.000809"	"ACH.000880"	"ACH.000898"	"ACH.000905"	"ACH.000958"	"ACH.001336"	"ACH.001391"	"ACH.001532"	"ACH.001554"
"5826"	-0.221145992704438	-0.143786024559973	-0.179159965965179	-0.136654429105061	-0.135684110186579	-0.120433860689721	-0.153176614686982	-0.157416026069788	-0.113073771941506	-0.185406606609785	-0.163428892540571	-0.166678042875481	-0.173411593903816	-0.134704623271625	-0.161740762223155	-0.230041209649532	-0.225949962597533	0.0147135046109645	-0.100194307544106	-0.254159094490724	-0.174116658444032
"55256"	0.0922759547745238	-0.0387352540890011	0.00862333981499832	-0.0202758305622812	0.260698265593415	-0.0780918655675678	-0.0691436773876731	-0.0580635097863378	-0.0370902435735276	-0.0599661211239605	0.0438207941012718	-0.123431475614569	-0.0899576688053692	-0.170338589327427	0.0528636830755956	-0.0216049865837421	-0.124045383277825	-0.0894083407708561	-0.139509102687795	-0.155383797076897	-0.0846527337844029
"272"	-0.0245726806893853	-0.0717663192979058	0.036666596734986	0.0419553006909422	0.031329251149874	-0.152253095405819	0.0359073895484667	-0.00399632015570408	-0.0242322154038963	-0.0396957736425242	0.120702189038685	0.017042947021187	-0.115899309378552	0.0357613762407647	0.0946239616383824	-0.039675494222875	-0.00992492254687514	-0.0245128771751504	-0.0735754480617975	-0.0102654691433456	-0.0790106215705605
"5926"	0.048577899476459	-0.0755329000893011	0.0975064387530924	0.0511936439749084	-0.122391994468448	-0.157059225854598	-0.190269466912822	-0.0401552678042334	0.0634971616073008	0.0277296225712099	-0.21069567977968	0.0596544014773951	0.0214313758741491	-0.0921620091182418	-0.116644954433882	-0.0990108427419833	0.0251809266807578	-0.112344672082572	-0.0503227848753956	-0.0529372004408415	-0.0585188076172146
"131076"	-0.25601255254627	-0.173250572596281	-0.116122485509374	-0.454980410649387	-0.264305416735342	-0.161958593206385	-0.262833655147174	-0.369611405055848	-0.13169185641666	-0.190149196008918	-0.271573731060408	-0.111031876301126	-0.21022820512571	-0.179586162668103	-0.260731268967606	-0.419020081374668	-0.195548095163253	-0.262904773259112	-0.153597166317925	-0.221490936450338	-0.334865126757697
"8533"	-1.00879764668863	-0.698224866479267	-0.868381509334113	-1.25154741800254	-0.883372236660085	-1.03046921627371	-0.875429096758702	-1.00987258405916	-1.0568521992989	-0.731627314078705	-0.893098683967753	-1.08655747132889	-1.05159257822046	-0.656826537254806	-1.00207220034894	-1.02563494906609	-1.01431699037507	-1.1407977811981	-1.09724913297524	-0.835650825251137	-0.801413136275638
"9244"	-0.0741112672563353	0.0382575348354697	0.129158770501651	0.109142872047253	-0.086793457350322	0.0704693541696648	0.0147624859506576	-0.0366027794950882	-0.0271350099723882	-0.023664349163882	0.0909562062929042	-0.00785110818110429	0.130034098318894	-0.00563247963691315	0.0749268445720144	0.00163381089507616	-0.0571485122994333	-0.0226498100134729	-0.11557598530835	-0.0284572098682058	-0.0229776127440738
"10876"	0.0883854019630794	0.0771478265724082	0.121191379381835	0.183417130185576	0.136570332331771	0.149485119014896	0.119939363019094	0.0723849550816828	0.176298973646618	0.0622290432491907	0.169168242974705	0.154122354166026	0.0945411175281103	0.208867484437096	0.0985631938174164	0.0794321964994145	0.107965436711854	0.0539714690290327	0.0953114949229187	0.223076135730612	0.0981402986112579
"2021"	-0.144698697486695	-0.0537823425311542	-0.0800161981165964	-0.275903902772029	-0.0456410506344303	-0.126382227876296	0.0739801434898957	-0.0915873798401331	-0.14580768365337	-0.0628828506476355	-0.123054176279872	-0.142253620252065	-0.24099679152202	-0.0237502068790176	-0.138226109978114	-0.163980796836537	-0.0882513038146042	-0.176658392126993	0.117382769147188	-0.0877397363486502	-0.143414312702185
"26130"	-0.0985308215431649	-0.129431646315909	-0.127952338992222	-0.0653289566614751	-0.0946493957135587	-0.0878782576807821	-0.117942308294274	-0.0947955369694156	0.10843119345545	-0.0925119328751829	0.2759630516513	-0.0907283654735323	-0.0181644095506134	0.0757362408499981	0.136706217531348	0.0885505964352145	-0.0453754604719086	-0.11655511037441	-0.115748002128605	-0.0346921103368821	-0.104008781194345
