	"ACH.000045"	"ACH.000070"	"ACH.000113"	"ACH.000146"	"ACH.000198"	"ACH.000265"	"ACH.000362"	"ACH.000403"	"ACH.000406"	"ACH.000624"	"ACH.000648"	"ACH.000696"	"ACH.000770"	"ACH.000782"	"ACH.000861"	"ACH.001031"	"ACH.001735"
"51529"	-1.20798340165645	-1.2663596695447	-1.22466230117638	-1.43854686923861	-1.11668746273663	-1.17887204610253	-1.24304587530954	-1.39087267260723	-1.45314780471637	-1.35536652889618	-1.40194702637516	-1.27673167473228	-1.36422078094315	-1.31359272797279	-1.41946738408864	-1.4509515270386	-1.3749770437641
"286"	0.140279813049619	0.0513973893215478	0.0834138086520158	0.122642346113873	0.0181423925177866	-0.240837832962302	0.0453877878468772	0.0647141962580177	0.0946229233952374	0.127952489095176	0.0808282614982676	0.0771549139186371	0.0981629024452436	0.111825996696457	0.153921336197132	0.018758743189976	0.132069219585384
"728780"	0.0750929360819196	0.0739862830822011	0.0410258445419713	0.120935474176298	0.0903732966333441	0.0761538540449013	0.133792774254676	0.143214842530495	0.13366600966108	0.0995820868968173	0.113087840597811	0.125277204899028	0.180196128718689	-0.00234435366163266	0.04264349084733	0.225014826020689	0.102836510250054
"54454"	0.0563510875857479	0.035179150878095	0.0287391650126499	0.107622620353979	0.0729001210088429	0.0544272819014662	0.107789270712679	0.0405936183530426	0.107717466551524	0.0402964021672968	0.0596317070636117	0.0899577432217513	0.14610683711295	9.07693417231959E-4	0.20400423243482	0.0694645086301134	0.0843178895891363
"342346"	-0.165277037456592	-0.0502217520643716	-0.162429593012706	-0.238381436259967	-4.00311864676492E-4	-0.174676567145062	-0.186761424411577	-0.203142781805933	-0.184979994123106	-0.166750889526067	-0.118173638645002	-0.124962739641357	-0.100391197253162	-0.0490214997096098	-0.102173161884646	-0.0845632116511584	-0.199002995471487
"11140"	-0.759147542325367	-0.741228604587834	-0.787368211231687	-1.00227245515313	-0.724189893583512	-0.830567384545244	-0.781339040890687	-0.874810223746269	-1.06217212804336	-0.956488792901738	-0.744317196153711	-0.989464795799679	-0.776937596210407	-0.839300434560222	-0.905331278066026	-0.947088141962325	-0.971871123372407
"64866"	-0.0496281216090799	-0.032490852210504	0.0148501979431938	-0.18383428738003	0.00378014541767798	-0.0674142018544226	-0.0418907031543022	-0.0736830657391108	-0.111788286366511	-0.0105275340874148	-0.046495624453252	-0.0804572666455593	-0.18018109986446	-0.091812980897403	-0.0272914723135001	-0.106583121926951	-0.162190770985775
"81620"	-1.1859076197203	-0.866860637632752	-1.01285851618116	-1.32562039291568	-1.07413906066715	-0.979195770914731	-1.08221675959989	-1.1449660525105	-1.25077396342128	-1.24473031300969	-1.24809153353179	-1.14285341394989	-1.07084711543371	-0.931056877074009	-1.07167304604985	-1.12157239889571	-1.07451549741335
"245812"	-0.185186366186179	-0.0782262486628621	-0.00702369029816116	-0.225800169127423	-0.0468215093214407	-0.0737311022075764	-0.176789716148167	-0.223480929043251	-0.202483951605177	-0.113432778807394	-0.0366283052597273	-0.107308219064393	-0.276304224818963	-0.210596457739826	-0.0538191549002298	-0.109327468183279	-0.285569290947035
"54205"	-0.632747260202581	-0.72078355968629	-0.552292389703341	-0.900685354795066	-0.553074787406406	-0.859321294923459	-0.722524633964589	-0.801154876563149	-0.977063931563762	-0.882166170069895	-0.876632810615216	-0.726560511671499	-0.958398712641456	-0.602737074939087	-0.794994244081579	-0.891518888826231	-0.918781150916846
"51428"	-1.2003349669798	-0.916795193060383	-1.21809881220778	-1.1526542170873	-1.12017802198489	-1.23433891811874	-1.22132361858525	-1.084217776166	-1.35232800359332	-1.2481382563044	-1.24051927825046	-1.16667946814994	-1.1119066997562	-1.09018722977489	-1.30591217115768	-1.15841524712909	-1.26408242143945
"83706"	-0.0940707750536537	0.0296243718106505	-0.146499159484739	-0.16432717614311	-0.00942960179128903	-0.0348140998739133	-0.0811764307293067	-0.101383661605381	-0.0856086115589992	-0.00331453524495277	-0.176241114296112	-0.0796972974992314	-0.107687851345783	-0.0136511604963108	-0.0859895620208009	-0.0324794327730413	-0.123065214969675
"8836"	0.0461046795765211	0.0213883633512002	-0.0042372907591903	0.110774742792427	0.0394342279792461	0.0211960709119003	-0.0368818694803551	0.00338758817620668	0.117825375948017	0.114138669279786	-0.0594707175340131	0.077102597367025	0.118981122696402	0.0916546062874844	0.126964393250327	0.0431736498114849	0.119109071225105
"10362"	-0.174764032491588	0.0394675389991936	-0.0640750586622428	0.129105569997617	0.0134815287581081	0.144936247481861	0.0388513590658536	0.20456982830269	0.167248050090048	0.182500149782983	0.174582776635808	0.0916979041277982	0.098114349540522	-0.136251038718657	0.105601245660992	0.131623920244303	0.140711518574496
"22944"	-0.958944351331628	-0.744584548195291	-0.835037652162932	-1.13761875580638	-0.793716188242627	-0.894691815373202	-0.846426946175148	-0.833696123555429	-1.04502563273637	-0.774516229039751	-0.777782089869509	-0.849366054623491	-1.0109908594892	-0.76610767983149	-0.827380570775787	-0.896473368550571	-0.898303292112216
"4594"	0.138214610687143	0.0189484032453831	0.0640414087978218	0.0980000478451606	0.0455002266461727	0.0224364188074653	-0.020420842412867	0.0461880387824436	0.107822153276107	-0.00877223292669265	0.112668267455126	0.0541132500770891	0.101712162169753	0.1365789558345	0.0761122396329386	0.13228958947298	0.152854854143028
"4598"	-0.98683104227195	-0.986477595895339	-0.868218793936129	-1.19941610193592	-0.932550507556375	-0.853146547904729	-0.8862962693715	-0.960560356582338	-1.19256481363395	-1.04904381622475	-1.09791577317349	-1.077527195416	-1.13987548913726	-0.638013270217567	-0.945398988273493	-1.10479881687749	-1.04054504448164
"93129"	-0.106143007855631	0.00394709348153676	-0.113220086077739	-0.182762202446897	-0.177639311701179	-0.309359536148664	-0.1978165354752	-0.201460371033874	-0.283256645436218	-0.238212015017861	-0.30469930288933	-0.225979094329464	-0.207431036071515	-0.0386315030520183	-0.316779848822916	-0.314268717446888	-0.177707118245079
