	"ACH.000009"	"ACH.000018"	"ACH.000030"	"ACH.000042"	"ACH.000082"	"ACH.000087"	"ACH.000098"	"ACH.000127"	"ACH.000142"	"ACH.000178"	"ACH.000183"	"ACH.000215"	"ACH.000222"	"ACH.000231"	"ACH.000235"	"ACH.000246"	"ACH.000259"	"ACH.000261"	"ACH.000266"	"ACH.000281"	"ACH.000291"	"ACH.000307"	"ACH.000320"	"ACH.000331"	"ACH.000332"	"ACH.000350"	"ACH.000365"	"ACH.000374"	"ACH.000407"	"ACH.000415"	"ACH.000416"	"ACH.000421"	"ACH.000452"	"ACH.000454"	"ACH.000458"	"ACH.000461"	"ACH.000475"	"ACH.000481"	"ACH.000487"	"ACH.000490"	"ACH.000496"	"ACH.000505"	"ACH.000517"	"ACH.000518"	"ACH.000544"	"ACH.000545"	"ACH.000548"	"ACH.000549"	"ACH.000585"	"ACH.000588"	"ACH.000589"	"ACH.000593"	"ACH.000606"	"ACH.000619"	"ACH.000630"	"ACH.000633"	"ACH.000647"	"ACH.000649"	"ACH.000651"	"ACH.000652"	"ACH.000657"	"ACH.000671"	"ACH.000677"	"ACH.000696"	"ACH.000706"	"ACH.000734"	"ACH.000735"	"ACH.000738"	"ACH.000746"	"ACH.000747"	"ACH.000748"	"ACH.000753"	"ACH.000757"	"ACH.000762"	"ACH.000767"	"ACH.000771"	"ACH.000776"	"ACH.000777"	"ACH.000787"	"ACH.000788"	"ACH.000791"	"ACH.000794"	"ACH.000802"	"ACH.000809"	"ACH.000824"	"ACH.000831"	"ACH.000834"	"ACH.000835"	"ACH.000837"	"ACH.000847"	"ACH.000848"	"ACH.000858"	"ACH.000866"	"ACH.000876"	"ACH.000887"	"ACH.000889"	"ACH.000905"	"ACH.000906"	"ACH.000911"	"ACH.000913"	"ACH.000915"	"ACH.000937"	"ACH.000943"	"ACH.000946"	"ACH.000950"	"ACH.000960"	"ACH.000968"	"ACH.000969"	"ACH.000973"	"ACH.000994"	"ACH.001001"	"ACH.001054"	"ACH.001061"	"ACH.001277"	"ACH.001328"	"ACH.001346"	"ACH.001391"	"ACH.001408"	"ACH.001500"	"ACH.001736"
"6795"	-0.0696348984212063	-0.135043089478099	-0.24426544300623	-0.0780298735421199	0.0166294303129397	-0.0912191463172365	-0.0446714826243209	-0.123966075871021	-0.126111638326969	-0.0599978955123495	0.112768635639435	0.0644136146765144	-0.0999744982005131	0.00993093575611599	-0.00540654116829212	-0.00600028053544904	-1.74131566728318E-4	-0.0417982767253988	-0.0788146523240034	-0.100216141532806	-0.0671647999341469	-0.159676547718531	0.0435267469521231	0.0498936179482083	-0.0602336230489855	-0.168020408542037	-0.131260344386536	-0.0136874205152359	-0.108682686797698	0.0500227691778414	-0.073888542127198	0.0255048802215598	-0.0929846455473799	-0.0374060561827045	-0.0460854842357859	0.00733418044921362	-0.0196589194913138	-0.0339362667666672	-0.0634581418184041	-0.0557158879737307	-0.187653964606448	-0.0756078599901736	0.00377971135008832	0.0143838403347775	-0.0550874293861299	-0.0161866313777105	-0.00849861724890008	-0.120108483968025	-0.025496634116111	0.0479330672845801	0.0899057823440933	-0.0764011144687267	0.109287777764618	-0.0403355799017726	0.0423358413747607	-0.0170243938760227	-0.0432555952392239	0.0427572821241151	0.0194685481389814	-0.135426220025273	-0.13060424839136	-0.0553374833515229	-0.0326334642297785	0.0398946822546986	0.0494798559051632	-0.113158194238382	0.1501998005196	-0.0861014653404876	0.0131626810210819	0.0310152432340139	-0.0678633349467627	-0.00592900758871654	-0.145708467899361	-0.0353466092678213	-0.0662529727710869	-0.123444002066741	-0.128192301272706	-0.142450813860381	-0.0523923721986706	-0.0619419395556894	0.0366733518849112	-0.07435388569504	-0.222119213562924	-0.0250948183370332	-0.0814926988135861	-0.013604112118055	-0.0850470015525846	-0.116038974000142	0.0709244772431346	-0.155555950497106	-0.0390653922525134	-0.0299111551152358	-0.0641912777758569	0.00813080951163671	0.0198969041539194	-0.00487089010915267	-0.0209451640872447	-0.0218834939041453	-0.0375656699178368	-0.0214459887271901	0.110280066692932	-0.0621104498312632	-0.0203294478202773	-0.0799105829651919	-0.105879749608678	-0.0997448899909826	-0.150133409090679	0.0755067536267117	-0.0107100042517964	-0.0580998847688014	-0.0113688600365551	0.112128423678531	0.0241876917170761	0.0433414522282645	-0.0699853904389693	0.0453409394630405	-0.0808902719994598	0.0901435495315583	0.0701126355411952	-0.0572923426248978
"863"	0.0826181867662868	0.146392795100052	0.0906821861754263	-0.0500983267638453	0.0515400100948276	0.265547325542911	0.100091739914721	0.0730287232939719	-0.101092648883433	-0.0685265207672796	0.0163403377920176	-0.030964114405672	-0.0675293217991014	0.159898489722089	0.0157065444508777	0.0199873705102383	0.00241564912043686	0.0870780551857753	-0.0292184996119943	-0.183644438783451	0.165397189391984	0.0077767645223028	0.0370956289076405	0.0366177205904871	0.0720023483516146	-0.0877464212139794	-0.0784553008914818	0.134149974281235	-0.0215972538714018	0.122735490883386	0.0319785997673716	0.0350764084359448	0.0444962099902023	-0.00426354015667101	0.056742102423338	0.0303289764941098	-0.0602641429696397	0.17716887763025	-0.0754968908085917	0.0464853315415695	0.0718591667806664	-0.103882898562666	0.00848256505322582	0.0608437763411342	0.0260343693097577	0.018058806901447	0.0293531405294724	-0.0159945776144368	0.0235214717521486	0.0858941604543736	-0.0442525240471203	0.0116723918287234	0.176967907230145	0.0638108096708982	0.0412768659183283	-0.029914826927299	-0.021729750475281	0.00949491944285632	-0.011697885052909	-0.171357091454439	-0.0112932631724123	-0.0346693121165529	0.0409109115928573	0.134905771022869	0.121683236340828	0.020246646918089	-0.0251634132688613	0.0107181973808806	0.153596210111349	0.0236093541997959	0.0324145311825484	-0.111114027802421	-0.100052562982177	0.0849310066495752	0.0488609849026438	0.0334715473282681	-0.134851763682991	0.0163061615833677	0.064846998397986	-0.0452373765014033	0.0276134436421255	0.144660867636643	-0.0361378238634446	0.0156148819756481	0.0220193387129372	0.103510991524164	0.0293395940891323	0.0408307392022532	0.00328209077606024	0.151291589043968	0.101634113145775	0.0913700852168668	0.0870486822119016	-0.0339568711587836	0.0759615144871927	0.00904361165217074	0.0118723019560091	0.0190016671024768	0.143834246393194	0.0295251967686728	0.00138890262821768	0.139808045408149	0.0584208441962509	0.0172565093486168	-0.104686723796085	-0.18859743855997	-0.0997676793741923	0.174045081941853	1.66258990499468E-4	0.0448354542711293	0.0143789361772897	-0.00672047142769592	0.0305441185867136	0.00314373661345706	-0.0979357711163397	0.0436349576482338	0.0361141217835022	0.0427488112869404	0.0105360921153425	-0.31129270302788
"8697"	-1.24176567574083	-1.19065682940757	-1.24644876083981	-1.30058915804271	-1.42553055056942	-1.36664281610649	-1.32049965918947	-1.14183753937519	-1.31361831534116	-1.16752575656296	-1.2338274557386	-1.22947737976639	-1.1259791906596	-1.34343164782368	-1.20657754196202	-1.118500925943	-1.38741075095372	-1.38910685310972	-1.22703393449593	-1.40387841274747	-1.15598051877284	-1.1913418804823	-1.2446080778682	-1.34273608990581	-1.08097651891875	-1.14974108489951	-1.18118815157539	-1.2086039282388	-1.38507655730408	-1.31975834276598	-1.34980916206189	-1.28039523437773	-1.35006295220147	-1.12799142247348	-1.25325603472952	-1.17336178534528	-1.17257326012533	-1.62486103736478	-1.40077381626914	-1.22182969553692	-1.27531484254726	-1.10079585664063	-1.44377916058163	-1.29287332174898	-1.12847860467992	-1.20166581061022	-1.37010790594725	-1.16406948765712	-1.26421702253258	-0.970943252309052	-1.36441215079694	-1.2697548745863	-1.24307728211996	-1.17613809043257	-1.16476276181468	-1.19609519693512	-1.25635556737603	-1.2211322264866	-1.39758457686149	-1.01113417472489	-1.28846151848183	-1.16773095117368	-1.02117187991943	-1.34330539585787	-1.11122009092763	-1.23803220489396	-1.42384034715389	-1.35706394602185	-1.35679928399608	-1.27772702730069	-1.23269918233561	-1.29755544965684	-1.36723794743221	-1.10433070200305	-1.26840835036746	-1.25063535038747	-1.04859561788048	-1.14487599109628	-1.24551259069071	-1.43040616500618	-1.42000437193833	-1.17468477923207	-1.24504953168912	-1.20775472161862	-1.31463251269908	-1.34146331314506	-1.15025152552432	-1.11406522424582	-1.29920535700976	-1.28110391453803	-1.13816381591706	-1.43041600525817	-1.23787357529256	-1.33226024090789	-1.30979748655758	-1.07000986502404	-1.36936124167344	-1.22148868782984	-1.17072476959515	-1.25236908490354	-1.19158246268319	-1.31752146382672	-1.35755472198693	-1.28927541605384	-1.26893591402726	-1.35584908217368	-1.13007280210016	-1.14946640000783	-1.26527552068077	-1.31641825545695	-1.38770869332031	-1.36158680881929	-1.07584063316246	-1.21965798149123	-1.22698407391955	-1.20745370007385	-1.36883600474106	-1.26193751985688	-1.36486697587552	-1.18761343935455
"1442"	0.15228991729476	0.336152082574407	0.177753459525615	0.22097709654885	0.285372217937466	0.347327791275257	0.220849124662783	0.279016588699009	0.0771201570296238	0.16634890328463	0.29013341986842	0.198423858380213	0.27722749723485	0.215737760094705	0.259241301392407	0.249463806393913	0.188144621773721	0.172313338488145	0.239570580815671	0.203403440579555	0.182210627166777	0.234145293225745	0.0798661701329408	0.0999669857435796	0.258629156122784	0.18645422053871	0.252640401989692	0.150266764975669	0.0619472679844771	0.27337017467099	0.234113733043785	0.193923547144383	0.123562215559825	0.11990697964025	0.125358876479001	0.16738402948987	0.141462635191308	0.227755608833187	0.294220949059093	0.230923969757499	0.217455894789795	0.229942336824572	0.186255113635214	0.32697850065797	0.236144155036553	0.206665326357889	0.194343201991189	0.0742835442535137	0.0627727623750087	0.335554299722029	0.258180006980727	0.394516760278823	0.171134343017397	0.266718965398792	0.26051688546295	0.150890193776805	0.10777327835937	0.286603197926207	0.264094377932721	0.38308695292654	0.208668143718301	0.158244347777897	0.239923858840355	0.127332210759883	0.327678548355682	0.285692047236703	0.230232154290156	0.201984499038501	0.270649527071575	0.0785655595081958	0.355751990028155	0.138316594248077	0.0961354381582188	0.269322182548148	0.262822170157702	0.127475359329959	0.104349290670202	0.24585299313546	0.18252990170291	0.127201755801557	0.200910894875924	0.270047767042536	0.21094327030468	0.265663084076965	0.257326716451064	0.297760105969325	0.14351369022349	0.218412568869173	0.0573573239020916	0.247840904594738	0.281175022549449	0.145874599952818	0.215193623741688	0.229320758912074	0.195132854125255	0.170351162399791	0.233899869820967	0.210121794713079	0.268796218031888	0.160543011550278	0.178437887579579	0.279475656857571	0.270689309592956	0.209454547996868	0.172729454327668	0.270389264229347	0.32230049800765	0.160425719192393	0.189163369608032	0.275830927553674	0.222000430872678	0.238397634920707	0.228002058666125	0.0193396132349696	0.221335338776633	0.176849809301372	0.263993044792106	0.218103840375176	0.148903632255609	0.2189339055252
"1965"	-1.63226910368701	-1.37520563649164	-1.50930922163574	-1.47957030697142	-1.58068149656722	-1.57710116098595	-1.57588962867737	-1.6441557060327	-1.44815969391545	-1.4868264208756	-1.52656421694285	-1.62630157231026	-1.62202669783466	-1.54742513104281	-1.51205559015695	-1.4933329081548	-1.60480175306459	-1.40620791721384	-1.28712098740636	-1.4864007127622	-1.46911256005467	-1.37944899130291	-1.56941823187818	-1.50209996000616	-1.37506100817594	-1.39946659388884	-1.52711381384001	-1.6622374766535	-1.36089217695015	-1.50365757504872	-1.4874352833624	-1.34286207304322	-1.60071296214975	-1.50228750548107	-1.16234659673447	-1.15901424327446	-1.56600119896917	-1.52628176872527	-1.65365176636493	-1.40773420198275	-1.52433230162157	-1.45331839032627	-1.52498196724127	-1.49399294115482	-1.46048979920517	-1.43307217035699	-1.46821402875023	-1.26889750572408	-1.54147986283475	-1.37019673985205	-1.420642552221	-1.39351736551269	-1.27779057076624	-1.51247768521389	-1.62636204658569	-1.46724698585971	-1.36422967470669	-1.51488421156795	-1.56700158409984	-1.66161370048649	-1.4240676419746	-1.54157797544046	-1.48269615575024	-1.44769015418196	-1.51969623544335	-1.70316948175202	-1.5198150041847	-1.36162003737186	-1.60099644026236	-1.47973840036431	-1.53520374067574	-1.59336588891873	-1.48925120135378	-1.55557064496993	-1.39597236030053	-1.40931922325059	-1.33561823345668	-1.53260865409845	-1.45910497326826	-1.62162780304577	-1.4218313446169	-1.42657900800698	-1.54638044357414	-1.3696932983103	-1.35462599293426	-1.52166033852999	-1.41991968154689	-1.52560560300034	-1.40253107825465	-1.37808584682123	-1.49659011214384	-1.30040164433579	-1.62647735969001	-1.77044177398624	-1.3323465154991	-1.51605551112044	-1.5922327887699	-1.47129226181378	-1.47608012092349	-1.57942981363549	-1.54750283491291	-1.54511496046466	-1.64925606393627	-1.50113178928044	-1.37053084469134	-1.61896773315274	-1.64317170881006	-1.4466942876587	-1.44866243047873	-1.4368000283537	-1.39908076045442	-1.44744859842377	-1.37716384988275	-1.35331653663222	-1.52231020233201	-1.41468822180849	-1.49052265151801	-1.55784179049215	-1.51850435068744	-1.60600456135224
"1981"	-0.762704081859769	-1.0027237406279	-0.427866391801871	-0.508792916733078	-0.71745015468604	-1.02480589838722	-0.748205980861155	-0.611931717118925	-0.508168162754133	-0.687627414781749	-0.590687280577246	-0.661429427476534	-0.670430495636675	-0.62753966307135	-0.726438733408981	-0.714576909988167	-0.703247910689342	-0.69771559245269	-0.741131344304599	-0.737009349476431	-0.763148749242358	-0.658031110215954	-0.584503399332276	-0.697441242788901	-0.703041234577422	-0.588040468893691	-0.648446906967128	-0.457853225460439	-0.905438905599418	-0.575660915183125	-0.714385435097296	-0.665318552951035	-0.624404185942157	-0.444003934830611	-0.674940315054366	-0.713470436372653	-0.728765648543314	-0.736099073902375	-0.739491482184866	-0.723154363421687	-0.929580487688783	-0.727274925143776	-0.63876501807648	-0.522861073525905	-0.519279506134657	-0.699629465355848	-0.781845453272624	-0.49240153545391	-0.613531268283186	-0.642063575709	-0.650195783016293	-0.734814593502142	-0.567000918964772	-0.717867494756186	-0.628462506095465	-0.648310512458238	-0.658994993871674	-0.735232926767436	-0.622017230625647	-0.538017392851818	-0.687574115291586	-0.774582332526189	-0.830973395150676	-0.795151053871826	-0.979641443552608	-0.825000865385533	-0.55127128712891	-0.733933849191834	-0.742431552484065	-0.608436209100646	-0.863298138566804	-0.49653340418177	-0.549826962927828	-0.60317201904609	-0.793687353144858	-0.536500421262111	-0.595554980089166	-0.514076001114479	-0.520607328291503	-0.689105117227135	-0.709626997784419	-0.629546571446877	-0.775859228795672	-0.725463276479568	-0.656522158687586	-0.620478329113544	-0.337927563261312	-0.690228222776588	-0.555040996053187	-0.806556435056617	-0.851894565513529	-0.366442497435162	-0.752362957134096	-0.685334479864151	-0.831669696037576	-0.654247956230299	-0.957322940766456	-0.652095577801029	-0.472269499486602	-0.497690136718168	-0.49663401121377	-0.634058390888848	-0.64527443801356	-0.616659061091426	-0.391911334214509	-0.533021432286591	-0.625130720783124	-0.652299071928178	-0.662122813650072	-0.608044087515818	-0.549869032833505	-0.686470068810811	-0.667784125718234	-0.853737075668484	-0.498789234255629	-0.532036083742658	-0.907786728632254	-0.596220059996942	-0.50172675114908	-0.660320453312812
"57634"	-0.931441926603339	-0.890533923517215	-0.919264817644103	-0.82908800224612	-0.686551397698819	-0.968406591165262	-0.621251370750383	-0.682090449275274	-0.697697607991046	-0.909300575546871	-0.797404498468168	-0.736936652157528	-0.799622259282899	-0.85076472599045	-0.756828450290645	-0.805834668072443	-0.854882684862303	-0.848399499515657	-0.939921945301113	-0.761250854611166	-0.876563700835284	-0.976824193572738	-0.915237425073348	-0.845424629906869	-0.690164347457908	-0.739447413370702	-0.895100220264018	-0.719447882244119	-0.778221682800071	-0.843919030499414	-0.980287330103822	-0.839805889318327	-0.961969156314094	-0.897339486536225	-0.762978279259464	-0.749883709548875	-0.731000666565972	-1.17554902037497	-0.779813094053168	-0.97139238874092	-0.630707231113158	-0.792103751959181	-0.852136110569992	-0.812094101883313	-0.419077276131465	-0.814277402904249	-0.763541106691801	-0.801593935082855	-0.878720246649461	-0.666506501104717	-0.846751332292151	-0.629541035321555	-0.861988595872184	-0.89891423791958	-0.897625026831227	-0.834905408494257	-0.627327490869065	-0.757433831462668	-0.818924101122256	-0.859533355703008	-0.835338433610723	-0.640646052844713	-1.01484478780469	-0.827529517013622	-0.78341667974471	-0.987086671971088	-0.657895225572155	-0.921989548055067	-0.494570389464076	-0.913496482480826	-0.884366205008494	-0.881880272805028	-1.0478635558209	-0.572010634855362	-0.939155284366886	-0.954060522297919	-0.807436900878257	-0.957563265879824	-0.924134163624067	-0.890017731534024	-0.769977418093511	-0.71615197619749	-0.792054796413014	-0.804067499841354	-0.801064470586713	-0.76093649583417	-0.66318452200791	-0.805944828564177	-0.738569757732429	-0.688691874461663	-0.862472931443335	-0.89137853399387	-0.900407171820464	-0.972666377774945	-0.829227672987569	-0.874026659038587	-0.622653620368544	-0.999827428194085	-0.961773045470086	-0.809255312019589	-0.855308436900558	-0.757846290222462	-0.962069461736605	-0.836530826951093	-0.755312355271953	-0.869285475475511	-0.977887286763571	-0.835706975804289	-0.853491447550743	-0.736294615843023	-0.758091615414689	-0.6299431706102	-0.807861694979566	-0.670123975119079	-0.81993414616203	-0.982826398208237	-0.675000824908036	-0.71571615265663	-0.569810600670125	-0.896008024273217
"2078"	0.0119176947657532	-0.0691354063579254	-0.0453823736871387	0.095358427139058	-0.0247085532677247	-0.196768079680749	0.0700203212063419	0.0509619268471744	-0.113469428231049	-0.0604615816137667	0.119508753049906	-0.0344480753892986	0.0246282296406037	0.0179047296328995	-0.00843283151871221	0.030724564203962	-0.0778036965168546	0.0126539565908992	-0.0281082693381892	-0.0980750620555097	-0.12082909996619	0.0457060591184748	0.0511333510349996	0.0303323270290821	-0.0675669628763595	-0.0920634706568531	0.0602708732657938	0.0962162271093019	-0.039098545661827	-0.1856113734484	-0.0207465021106024	-0.0387345653375518	0.015134079702589	0.0445413762807654	-0.192943707903579	-0.0445825128181785	0.0113260361736287	-0.0257236087832171	-0.0418429937619856	-0.00544926688926189	-0.0912051024790353	-0.0155872780644773	0.0161734772029851	0.108004236213684	8.00953342647497E-4	-0.0624966662027314	0.0498844480002058	-0.117228666865452	-0.0464863262025613	0.0236908678038666	-0.0904424889451399	0.0140794141248856	-0.00745750928879488	-0.152893790225748	0.00466807093074836	-0.00449371825007155	0.00424876681754009	0.0897948120692167	0.1000939076061	0.0762141914496526	-0.0353794892486866	-0.00306215193142268	0.0573422528270862	0.00999768552273178	-0.0403839420117381	0.0253736604223951	0.0745599111661119	-0.0825212650100788	0.0592013568046163	0.190112233334636	0.023767892623587	0.0330229726370787	0.131820663276116	-0.0306784049883414	0.030933242308194	-0.0635091960142361	0.037058647725431	0.0753472649237321	-0.0510417400678733	-0.0155021737298006	-0.00383480558233113	0.0528589936780752	0.089160046277427	-0.0181197813368475	0.10381568696024	0.105086573562292	0.195351390796176	-0.0307786248315776	0.0752139507717949	0.0563463898491026	0.0168056362970728	0.225369423827142	0.0778394038393467	0.0889817992597997	-0.118132878323018	0.00235783897852561	0.0733045754136727	0.0282380205258589	0.0728399810184205	0.0790416401517903	0.0125843685285365	0.0511641850548982	-0.0102853327874338	0.051655616931188	-0.0197346803912584	-0.463034339868854	0.167003549512692	0.138636943289285	-0.0885427205004122	0.078256879705454	0.0515202243875971	0.0597641545534183	0.0924450756150667	-0.0429341927796371	0.00467448040600678	-0.0381349374256052	-0.0555337395495304	0.0125576226652825	0.0580734979640832	-0.364930051297843
"2121"	0.102716477762352	0.205787957207584	0.0754588424579467	0.039609053422211	0.0573517676128833	0.246069227468488	0.111654329022908	0.157221036751505	0.0821595324091736	-0.03484915302549	0.0940587909397998	-0.0169445499032126	-0.0821135307083474	0.0169165730061136	0.0187763724925911	0.124485693097913	-0.0137648109569202	0.0647639577994788	0.0102274674338913	0.0322508608254568	-0.0701417549779234	0.0354251194810274	-0.00128112929964215	0.105282084964358	0.0758607880144898	-0.0708260862913292	0.00333196924604519	0.0138327541946556	0.0510388784311183	-0.0482525555309784	0.0585965018498303	0.035790282072256	0.0100969865371438	0.0504735030914503	0.150974363098573	-0.00166740572628039	0.0881817087784302	0.018717622623723	0.0693011908119635	-0.10095364244083	0.11257427295581	0.0461896676795476	-4.53031574460331E-4	0.132915344280507	0.109727871034246	0.116996590803476	0.0678409367937571	-0.0299011365062427	0.0527669604124927	-0.110593899529514	0.0827720299748174	-0.0102349321823644	-0.11749708082968	-0.0103519281893524	0.0569730856335987	0.0866895265815569	0.090356516695072	-0.00987707390584037	0.00443677240912848	0.0916334189271709	0.0243212047846895	0.150150687800591	-0.0406218320987857	0.0493564448073225	0.0404307241499781	0.00980524288775072	-0.0460595718545409	0.108153082399099	0.0486787303096825	0.0233961412459639	0.0717917500194225	0.106952749115549	0.0766743585582151	0.0504722104817914	-0.0420334772953875	0.0634286244049388	0.00138757494752067	0.101770193187275	0.151339706262049	0.120082627092366	0.119398263779654	0.00134063511892446	0.128961465078248	0.072072515795636	-0.0472855381048913	0.0218820209219949	0.0105373962313834	-0.0654440170336966	0.0548313684953586	0.0320455890647349	0.00316009528645577	-0.0383462658713035	0.0881589437058539	-0.0323843175622545	0.0279754792537883	0.0371494455693544	0.00759525002654964	-0.0115105827130079	0.072115909738786	0.0575950398489	0.186914471935108	0.0852852660672309	0.0825461532022918	0.143371896380092	0.00162408156423504	-0.00578102188982798	0.105742442027402	0.141076406066021	0.0512689733596202	-0.0458364646416416	-0.0596105212978932	0.180835649068697	0.0484763386284085	0.0537910595154497	0.016835012484965	-0.0446758737975212	0.150125215375919	0.239755578938743	-0.0591672255076262	0.0557748203275898
"2768"	0.161898928667039	0.236113600580573	0.174913885491278	0.0900057774213463	0.10149692942103	0.285699891488509	0.152982850290295	0.167049822460196	0.20596367356765	0.185756109604867	0.231159963715353	0.154467422213815	0.17604381857149	0.111847708908521	0.0959347088888275	0.151280915837395	0.132224737297022	0.178168860656753	0.0883392479076451	-0.106400209279056	0.175219975431112	0.195792545389747	0.0976676192273074	0.276764475751412	0.161614227749811	0.133696969049924	0.116026675582462	0.148276642296685	0.163962660248486	0.156365513776678	0.143123193223923	0.185848105796512	0.0750396067098915	-0.017245814144544	0.0512781979801687	0.404400469419293	0.157740886054492	0.149121095725778	0.191101655513628	0.177852895250282	-0.0308570858594795	0.141035666028273	0.14936546042337	0.255688344330704	0.216829415544039	0.130566386083885	0.2828222926175	0.0639144550887939	0.268868081763831	0.266031908662186	0.160295395228639	0.108223355708791	0.168172876309482	0.148649244880533	0.131410208403338	0.12799466774707	0.209220873216811	0.114709777966427	0.175632232254649	0.0513881079670053	0.180619347517785	0.134802528429626	0.232287308728511	0.217890186040687	0.238591642971822	0.199255663534594	0.125510799832484	0.220546171980678	0.129722995429577	0.128431836909484	0.267022436543724	0.162723556964026	0.107439133752344	0.0539531479856192	0.117634551804191	0.107770532387283	0.079468903987799	0.16779597511489	0.235953693544209	0.195707556084279	0.124649127716723	0.129840696297487	0.236470515974229	0.138855122552978	0.083692653093974	0.175146346705703	0.245247728738991	0.236563588151387	0.145980377484186	-0.0500560362072029	0.283322478662956	0.158980900846703	0.151821532222651	0.0599216123751857	0.18627865972486	0.145168752539904	0.195785799713757	0.146359925432095	0.252522618758303	0.227246857406014	0.326358126065681	0.0748141368957224	0.258126405843826	0.147532022119445	0.291342658234183	0.0606065185328975	0.253232831305468	0.210439955729169	0.0574686560748413	0.0916437973677324	0.111312105255204	0.281000966409528	0.0240755173920392	0.0390981943010147	0.076492804745196	0.190563783903038	0.289986575944106	0.170879041526942	0.191180859404227	-0.0323480381137296
