	"ACH.000028"	"ACH.000078"	"ACH.000118"	"ACH.000204"	"ACH.000226"	"ACH.000257"	"ACH.000274"	"ACH.000293"	"ACH.000339"	"ACH.000348"	"ACH.000461"	"ACH.000475"	"ACH.000479"	"ACH.000491"	"ACH.000548"	"ACH.000579"	"ACH.000608"	"ACH.000633"	"ACH.000657"	"ACH.000695"	"ACH.000734"	"ACH.000736"	"ACH.000746"	"ACH.000843"	"ACH.000876"	"ACH.000994"	"ACH.001028"	"ACH.001031"	"ACH.001134"	"ACH.001164"	"ACH.001289"	"ACH.001328"	"ACH.001354"	"ACH.001740"	"ACH.001745"
"79915"	-0.244840468859514	-0.168707331599211	-0.146893083557581	-0.310397674510037	-0.063879286517438	-0.0558350315233857	-0.145885336345125	-0.241495959074165	-0.182294488882027	-0.202959750868425	-0.121836110117	-0.0606483417241292	-0.0137125070956569	-0.13181228346121	0.00817182769202791	0.0192344872492139	-0.216774212304618	-0.107199057517447	-0.328463450762145	-0.109891796232539	0.0231106744259533	-0.111450676666229	-0.109088167914685	-0.200442281034206	-0.106228172819151	0.00685429020773129	-0.202769082742189	-0.201000917426523	0.0791301072875947	-0.026486892555354	-0.173858273774052	0.044923587796236	-0.102827929229954	0.0160022882858337	-0.0218298212706868
"10421"	-0.227157378161742	-0.32439494796017	-0.627920676754651	-0.36862792755158	-0.556339309840663	-0.248825595382883	-0.422492458652032	-0.344299812106032	-0.647969527706684	-0.504444417044872	-0.1788029089722	-0.300731167988749	-0.384762921951858	-0.1846833399144	-0.564578937575664	-0.520657395034877	-0.133832672578003	-0.151802520096795	-0.307123483754229	-0.406465246079408	-0.162201667101548	-0.333306648218965	-0.382970993269319	-0.522076694349504	-0.464689306449336	-0.615028192740143	-0.316584634374653	-0.580969266302318	-0.529426270218921	-0.586710077752583	-0.353815022998004	-0.596278611400171	-0.202566971841177	-0.514623692116134	-0.505457350850622
"246175"	-0.225209792816922	0.0901594155688516	0.00996811714042475	-0.0280408996756806	-0.151386435639003	-0.166134510430504	-0.0238310924817133	-0.0397258985966106	-0.0509296066151093	-0.0860703102116198	-0.240004117192275	-0.027785979627762	-0.223155972360355	-0.13310232344115	0.0196950620740094	-0.24707569116846	-0.100549009211594	0.0417981762666317	-0.0168128286525132	-0.141217190218292	-0.19171565746225	-0.140790820145135	0.08940681287206	-0.0282267190151487	0.024939659968133	-0.0655816414280936	-0.149955397762783	-0.252522611111642	-0.0799544408873448	0.122323336409177	-0.18648095163139	-0.0729840208363567	-0.119576387098232	-0.234042363606299	-0.137383502063381
"29883"	-0.119807877032372	-0.101221175197341	-0.178470448366268	-0.20533712434929	-0.15548906604409	-0.596265920969312	-0.183965418100315	-0.0871225788144055	-0.0949293514101892	-0.246963288649141	-0.411761805173884	-0.126725499472475	-0.0512657391974687	-0.407631376293276	-0.174922069375099	-0.311214847960516	-0.136858291682377	-0.0474497889169622	-0.195923074953401	-0.238817063384415	-0.30287610996351	-0.12886941510655	-0.234820150504121	-0.154517122522653	-0.0875101595827392	-0.221948706112492	-0.12696709491436	-0.728056839462841	-0.0421881511682368	-0.101039831997355	-0.333538429047023	-0.173988251210414	-0.0550111084627679	0.00910583412561348	-0.0320184491821783
"11052"	-0.802877188112496	-0.604635775274008	-0.848591594657532	-0.350380965203324	-0.744694305971565	-0.591590755943067	-0.541335394263919	-0.672123343727804	-0.804453097935048	-0.807721030418967	-0.79884863277366	-0.42445889293337	-0.656482764403066	-0.68036703784355	-0.939005907722367	-0.726249761391573	-0.542619980804039	-0.551871361801845	-0.677058120463325	-0.509267353655304	-0.636496010114134	-0.762254410130528	-0.439810746579355	-0.745948031732051	-0.719907756400226	-0.435532935694417	-0.674921901813356	-0.738291476326996	-0.71636517152599	-0.837199248308342	-0.831862181752004	-0.728209688570514	-0.575715100225615	-0.523832420186477	-0.701090257607736
"9416"	-0.889161072250268	-0.735498760336245	-1.04642087594188	-1.00609929424139	-0.851865646846755	-0.941656347438258	-0.931330113815122	-0.813131878127932	-0.893581291485469	-0.952582389994448	-0.998545429931425	-0.838057467447602	-0.88774361748692	-0.919860247215928	-0.98793947071847	-1.02821363185425	-0.706020837425101	-0.794151609282181	-0.897849645396626	-1.02642869440287	-0.812530010180948	-0.87447460702442	-0.60375280599284	-0.836085489914418	-0.797279081696546	-1.04275652146049	-1.05266167824297	-0.912910277078589	-0.851987068789687	-0.957430243338801	-0.932614746356273	-0.930109136916843	-0.796454451148126	-1.00662091570669	-0.996995721424661
"81624"	-0.188957335577105	-0.164925164205771	-0.127823606060216	-0.22972189212119	-0.325937081585134	-0.159075210361809	-0.233344585210645	-0.234541658529851	-0.188146519855409	-0.216800462469223	-0.208138185138061	-0.127679232738185	-0.220985771386454	-0.304516526656825	-0.256792552062303	-0.317395054243243	-0.292130519124839	-0.351860134052582	-0.282076663491253	-0.303268771476103	-0.229902822397258	-0.242409380120332	-0.0789931884529188	-0.136457486575515	-0.199295761677606	-0.169531183686558	-0.50416608741564	-0.212270589228707	-0.168479597858608	-0.125431233073225	-0.177266796074264	-0.309360013404875	-0.300123303818045	-0.193737078364599	-0.251329487011708
"2237"	-0.879203616586913	-0.685690764403046	-0.978174957858789	-0.472055242854986	-0.919711063328281	-0.835650986881505	-0.371347750111468	-0.740944807301203	-0.909726222259902	-0.965148578030523	-0.888760213823813	-0.342498929565795	-0.929010702495738	-0.742586832830568	-0.971545184127742	-0.459976568534853	-0.582593236005485	-0.60406009929417	-0.752768620804501	-0.586208586339353	-0.732429005430771	-1.01212568972615	-0.563826941152531	-0.691378738224687	-0.723491581755725	-0.583104511992367	-0.840390022716139	-0.957491049427229	-0.797035410365039	-1.00226545869043	-0.879383836814858	-1.01832354854855	-0.923897251688633	-0.855522396539509	-0.797580031544633
"57122"	-0.492534055284556	-0.456912637957236	-0.830737390701684	-0.699289999553067	-0.748807314200237	-0.496956855526132	-0.541367119669787	-0.5026816299311	-0.671188640366447	-0.747585422305757	-0.635196488720158	-0.463916288687556	-0.683773055932146	-0.556050199088251	-0.849496188619782	-0.51561032472905	-0.461544417250507	-0.469931887375885	-0.583054905987294	-0.465214013154915	-0.593599235339933	-0.533868864203138	-0.40708061576068	-0.600342244532046	-0.621537114286944	-0.553319334396824	-0.533172000420253	-0.581657708582099	-0.68937662860059	-0.719376438754701	-0.519576285232086	-0.791209616734228	-0.633511281946891	-0.66234437248959	-0.632712830904252
"9373"	-0.216355187643027	-0.0786760744556826	-0.00828584480435157	0.0398019010275901	-0.110748614523666	-0.170422048971098	-0.0906805101452109	0.147481545042929	0.00646598501797016	-0.155975333751605	0.0446317793554859	-0.0296731650521835	-0.292074811514066	-0.223379293271093	-0.117940863687242	-0.0372819780412073	0.0132087143232746	0.107130534484062	0.15732331430091	-0.289970891612356	0.013953222161634	0.0809605330025751	-0.0385472139211715	0.00962641919253273	-0.0184749238362052	-0.00736401191933178	-0.0881825563136119	-0.0923046004831924	0.0666660007234603	0.127741980998919	-0.195684901374997	-0.0656243799067408	0.326637482726576	-0.153400485221551	-0.409086480466918
