	"ACH.000004"	"ACH.000035"	"ACH.000082"	"ACH.000168"	"ACH.000204"	"ACH.000223"	"ACH.000243"	"ACH.000279"	"ACH.000294"	"ACH.000295"	"ACH.000315"	"ACH.000318"	"ACH.000352"	"ACH.000363"	"ACH.000390"	"ACH.000436"	"ACH.000512"	"ACH.000557"	"ACH.000576"	"ACH.000653"	"ACH.000683"	"ACH.000714"	"ACH.000763"	"ACH.000781"	"ACH.000817"	"ACH.000821"	"ACH.000838"	"ACH.000851"	"ACH.000865"	"ACH.000953"	"ACH.001300"	"ACH.001450"
"79870"	0.0388605327050833	-0.0604592902830695	0.0569852201841675	0.0503266460428561	-0.124248372712802	-0.0539836279130317	-0.0273303132076713	-0.102032668412576	-0.0572758738357132	-0.00632605646789626	0.0442013236195654	0.0347267254708811	-0.118660911022061	-0.0998379791933604	0.00763357181661443	-0.157096353487898	-0.207071472113979	-0.0488778954586118	-0.0723932057801069	-0.0111662700554302	-0.0515820742131278	-0.117460863399246	-0.224610333161594	-0.10929568487539	-0.0813684931961731	-0.0849930981046706	-0.0558166886382399	0.0816308209017578	0.0553985764904258	-0.101984524131677	-0.130366822071437	-0.077744861578127
"124808"	-0.197764782915793	-0.301294708683564	-0.396605935269816	-0.447178442481626	-0.23465945436656	-0.381687287853856	-0.340051785605526	-0.254699805940829	-0.361170396502126	-0.204188146132975	-0.24680404407179	-0.321596587056244	-0.184123567326534	-0.335389840697454	-0.330765093538177	-0.312839900173052	-0.378811065110083	-0.193226518833736	-0.278757227659033	-0.326077865522019	-0.330976590895631	-0.266277917841125	-0.366194037831377	-0.268916089149951	-0.413713134271669	-0.286211016989299	-0.570850745916142	-0.336066301152293	-0.361307640052505	-0.442710280668795	-0.397088034791717	-0.311756946680589
"130162"	-0.0432477262743829	-0.174314601259341	0.0387715200834905	0.0230699591477311	0.0559359513529272	-0.0770314941274186	-0.0677449445708614	-0.0329253382179669	-0.080865924705398	-0.0594129663662047	-0.0242648779678708	0.064006185970637	0.054793938818629	-0.124799697485725	-0.068187359766046	-0.137665819502783	0.0684486938541048	-0.0671033395871797	-0.109290830816072	0.0439350598920035	-0.101365172714647	-0.167996140923002	-0.149433532670952	0.0205722262427659	-0.0592986711666578	-0.146897215718827	0.0839167695038311	-0.0435882828269234	-0.0161869108269099	-0.146417337851169	-0.146411263756363	-0.214430670522386
"2033"	-0.447648564938545	-0.696591400750407	-0.762443260544064	-0.825614738811096	-0.792683040021477	-0.575788091009587	-0.80865960626734	-0.603633439417904	-0.740510353632643	-0.766029722644808	-0.99506813133261	-0.811984577598299	-0.702532039041839	-1.06976578514677	-0.65376532937378	-0.986176856585896	-0.961713161408235	-0.382264981444592	-1.00872122936307	-0.855756877005712	-0.826253064836786	-0.627815337405106	-1.05021201807592	-0.735546605513469	-0.479860035661524	-1.260079023112	-0.904181436832243	-0.550411482733804	-0.57808184271907	-0.986187119929458	0.777328774023017	-1.15027594568715
"3309"	-1.05685155529234	-0.978589415107885	-1.23763177441932	-1.03628016603469	-0.946426254934755	-0.970792902206016	-1.05761655912423	-0.790370497476564	-1.0804222583928	-1.12121573907247	-0.87924209870479	-1.21575444927768	-1.17358280743845	-1.2193264927594	-1.3616261170239	-1.1728741855804	-0.64244747117798	-1.10374204290891	-1.34890772764217	-1.41704039651821	-0.96109113401992	-0.979466833502317	-1.53762406286993	-1.10298161877941	-0.793804764395877	-1.32098669397381	-1.30671250261193	-0.892115286969823	-0.984880897531296	-1.1539274016438	-1.23105843161538	-1.35618484821248
"10261"	0.00234690947693434	0.00880620002337223	0.0206917564351532	0.0778044458484279	0.0821905871633539	0.0897184966679601	-0.0784833310878101	0.0180209928118981	0.110461130187639	-0.019321904377942	-0.113789984478274	0.13319764277348	0.173754753436334	0.00966946472341391	0.126265329697538	-0.0360808555310609	-0.163155567976906	0.0254355901688064	-0.0403900318828722	0.0535507208736229	0.0936296246351814	0.025396691554606	0.0918632669136916	0.0588218054107959	-0.0603517585902278	0.25001951502378	-0.174642014592083	0.00771222141193642	0.138056901049995	0.120031452081271	0.012707566822236	0.0744510004935899
"403253"	-0.316746010933696	-0.353111952721974	-0.310319156550267	-0.374664228240937	-0.359864263944155	-0.307773332012239	-0.320148183214405	-0.21151702883124	-0.298258195437118	-0.27578919433674	-0.447219416896394	-0.370853709078543	-0.448939430530846	-0.268700245123017	-0.235589580508221	-0.383392361488033	-0.45585874788433	-0.168637315723517	-0.178086643702752	-0.317974141675668	-0.384968104852995	-0.102834017116465	-0.414542731029762	-0.314439390391407	-0.209945417936081	-0.501572532504526	-0.560051611832948	-0.333644482434171	-0.350718061673987	-0.394119508839839	-0.255202805349509	-0.285326628774909
"5691"	-1.82563839359104	-1.5564820544364	-1.63447570018425	-1.54592049830357	-1.62984200093985	-1.85122081074425	-1.61795698477193	-1.33833197513469	-1.88415449363697	-1.6317140080672	-1.71854159254666	-1.58296010203092	-1.66709637562995	-1.60370340345142	-1.48906878429576	-1.61608332969698	-1.65710340225848	-1.40550584448189	-1.7217011982669	-1.69985678680766	-1.47813932044845	-1.58542728253504	-1.91581054344514	-1.74415503820382	-1.5733476928157	-1.94415036890267	-1.73177229025074	-1.55791173393071	-1.53367474552879	-1.525623250608	-1.59680147989226	-1.53704284729204
"5901"	-1.87979061714157	-1.45148321604258	-1.92353934419961	-1.94819284401721	-1.63697166947627	-1.78744053027619	-1.94621464774526	-1.79308394386173	-1.99617029197309	-1.90043814816308	-1.9224532915399	-2.27492910516187	-1.85688160048388	-1.90595851393605	-1.87996412922649	-1.92793738075713	-1.47309491171195	-2.12109297414273	-1.9954391928222	-2.05289155174427	-1.68090576108895	-1.89571219346856	-2.30498979509525	-2.024656829277	-1.88960036709019	-2.33410599679937	-2.36892571517516	-1.81878002628507	-1.77482329482152	-1.9682766301264	-1.5970113643302	-1.93778562361827
"5995"	-0.0172480286679141	0.0185253601170878	-0.0961172907182712	-0.0173716302131105	-0.209616372857707	-0.192101573673409	-0.0522662914951784	-0.15208544299931	0.0780388053274974	-0.225975139290997	0.0279197842737717	-0.0150877314650681	0.00736017708837326	0.0204694991292668	0.0550568803147721	-0.27687758582424	-0.173555599137514	0.0540426974948933	-0.0168618543872347	-0.0396569982249768	-0.0217396041534965	0.047214175852058	0.054994466604103	0.00543922041336677	-0.129832998658918	-0.306348470328235	-0.147722029306245	-0.0254571489394811	-0.0452865674076759	-0.187008381281538	0.155361326683145	-0.153193611635863
"55599"	-1.20835082694772	-1.21161753605968	-1.56837983625316	-1.31565112083115	-1.30713638894126	-1.323151564363	-1.52682053063715	-1.31065994408241	-1.51607308223909	-1.64347692903833	-1.32268434599084	-1.66238903648572	-1.51108810697433	-1.45321662364151	-1.56615364772723	-1.56723149705934	-1.25820132494039	-1.28597087425876	-1.62437511095971	-1.29861561606182	-1.62809889195632	-1.39562216283881	-1.8397598123189	-1.39035411972857	-1.43052717579821	-1.4993134396902	-1.76102414378636	-1.17159159763011	-1.30382756250404	-1.58327918662558	-1.40688301464719	-1.60083865892914
