	"ACH.000009"	"ACH.000015"	"ACH.000025"	"ACH.000053"	"ACH.000070"	"ACH.000098"	"ACH.000211"	"ACH.000262"	"ACH.000265"	"ACH.000281"	"ACH.000295"	"ACH.000315"	"ACH.000320"	"ACH.000322"	"ACH.000332"	"ACH.000375"	"ACH.000425"	"ACH.000468"	"ACH.000470"	"ACH.000522"	"ACH.000542"	"ACH.000588"	"ACH.000601"	"ACH.000638"	"ACH.000681"	"ACH.000684"	"ACH.000721"	"ACH.000757"	"ACH.000777"	"ACH.000833"	"ACH.000835"	"ACH.000878"	"ACH.000896"	"ACH.000912"	"ACH.000926"	"ACH.000941"	"ACH.001028"	"ACH.001067"	"ACH.001096"	"ACH.001193"	"ACH.001532"
"51529"	-1.19243026360184	-1.20198471593214	-1.31439106679955	-1.34284129718213	-1.2663596695447	-1.26606058124034	-1.25540612716762	-1.18033126119002	-1.17887204610253	-1.25793493949814	-1.40156541527575	-1.00871363837047	-1.23820548133487	-1.18503892205707	-1.1002700301243	-1.18856316341449	-1.14406578046354	-1.35404004156815	-1.39206770517417	-1.26128037077418	-1.16611137773892	-1.15848114421414	-1.23965263157021	-1.17471333942242	-1.08290387843633	-1.06658390190541	-1.38565432314139	-1.27998990324742	-1.11962411849107	-0.822681362944633	-1.34253313631988	-0.905248434361985	-1.20152532797603	-1.1463286766462	-1.33096750469132	-1.3221812567861	-1.23659915836314	-1.15947308899823	-1.13144008695326	-1.06976188909325	-1.24933388921021
"29882"	-1.04688069965832	-1.0866783430998	-0.968729335401055	-1.12562111006611	-1.29633203023061	-1.10666259009256	-1.0021297185879	-0.941037250483331	-0.846848694787396	-0.970106362318603	-1.14204509164416	-0.849338398183005	-1.08060832037687	-0.95612447383621	-0.898115158473263	-1.31906039690259	-1.03017791901648	-1.12418089988999	-0.978466499453102	-1.08563238017255	-0.961094567874706	-0.777688474684739	-1.0277525294849	-0.958113681230183	-1.06675886488595	-0.984957915690435	-1.05937581365767	-1.20111767900743	-1.00627263817002	-1.42237940180069	-1.20898134959869	-0.900280836622945	-1.12405401456779	-1.05127306560794	-1.19186976056377	-1.16141754244576	-0.985966507122518	-1.12046203104604	-0.956577281909815	-1.05532998456333	-0.987690420167536
"23141"	-1.40810212119562	-1.46131147056841	-1.31654123453804	-1.45297859263352	-1.42736065676466	-1.45940771067549	-1.34724060462001	-1.41712898036017	-1.39226235416765	-1.61575043708582	-1.58396056173578	-1.74496312448645	-1.69293314954503	-1.47871696565664	-1.39099337197639	-1.2880139499519	-1.42472931298082	-1.57483597909847	-1.61677305725915	-1.38858151735715	-1.345535175287	-1.23562989279056	-1.49634549065864	-1.58255402352216	-1.42818736602872	-1.34719546800129	-1.47659500478266	-1.40124752982986	-1.53192075401699	-1.69198601331694	-1.52828673921121	-1.50678480429548	-1.36117129350227	-1.48141989468011	-1.5198811400271	-1.43343141692095	-1.44201688002603	-1.39466216585515	-1.33040777033509	-1.50423547775141	-1.61184574036461
"9716"	-1.02098356498365	-0.993419929358808	-1.04263465252477	-0.806847740345665	-0.888516216699665	-0.772616598604935	-0.74848587912454	-0.555873775901137	-0.958075010561758	-0.945620202954421	-0.81627352873819	-0.91629925076575	-0.770928739532679	-0.746707367017018	-0.752372803941048	-0.824869654325785	-0.996991966974211	-0.793468059000765	-0.995723844414675	-0.767227309636084	-0.712346742268972	-0.871191681575651	-0.826585419605117	-0.914263143485258	-0.619051875813638	-0.956047418534237	-0.857559805696344	-1.05401184274977	-0.821081023657291	-0.811356652994348	-0.811612522300656	-0.491430745849403	-0.913166689917102	-0.952226683593422	-0.739073624123392	-0.895268432665906	-0.821459282458624	-0.709329163421999	-1.04163552954075	-0.593440540696762	-0.856846486488064
"55727"	-0.102932513245782	-0.030008043778181	0.0368903071726754	-0.0889555837953408	0.142366530697567	-0.0493129716793791	-0.131646373216706	0.0335769658634902	-0.00201646240323023	0.0499772496741813	-0.125775316123255	0.00355710665703596	0.0297117482734989	0.132056591059	-0.119178506071358	-0.0887097647430629	-0.0640788536280981	-0.0241053218424483	-0.0285253292946427	-0.117176863776351	-0.114804253700962	0.0329870974099418	-0.0440501094763829	0.0499749698928269	-0.0345588253118221	-0.206822426046224	-0.115239065097873	-0.0140205191883741	0.0112823188459061	0.0340028276162836	-0.0473264248799107	-0.173013735613589	0.0757151930391764	0.0114633744770561	0.0175785571371879	-0.0192544754707858	-0.0493587734692369	0.0459830532986184	-0.0384096990689624	0.062644465107348	-0.150570355859657
"55702"	-0.925978285459122	-1.24786390925748	-1.09060259414547	-1.17330115772525	-1.03746707617533	-1.17515453997457	-0.998801844152357	-0.896909074665076	-0.977862422943299	-1.11165609692978	-1.25070572419836	-1.13938178804975	-1.36332790128394	-1.11337576154823	-1.11194015994011	-1.13783299723374	-1.03507167379345	-1.15471231561451	-1.18456815116066	-1.2065016849609	-1.08674808566374	-1.05540768071115	-1.19533238266352	-0.903807044369544	-1.12933292185476	-1.10208654656698	-1.20947653907028	-1.03782278635354	-1.16297388828292	-0.854794644025413	-0.974126859181609	-1.0601428637838	-1.24787854440139	-1.21016070160763	-1.01813512682385	-1.41318428715096	-1.07468685294991	-1.33374879262711	-1.08565555615633	-0.906850749980114	-1.19807192904038
"7203"	-1.53188318812232	-1.57204817321469	-1.61694389928856	-1.64144913322579	-1.47236368862994	-1.58169411232146	-1.4692050747142	-1.26852371879245	-1.39507604071708	-1.48726436109118	-1.7188196115528	-1.41638018259425	-1.57458672669589	-1.70899100600224	-1.40192087259698	-1.69325716425878	-1.53078686483637	-1.40092633204577	-1.64647520780929	-1.62114719077935	-1.47073367819234	-1.35902739163165	-1.41181067326983	-1.50717359855788	-1.46998313988034	-1.45891301673133	-1.66470588475541	-1.41846424862483	-1.62034122129043	-1.40525732260039	-1.66104008955768	-1.35656002121895	-1.56619719714751	-1.50814431025764	-1.62494660559158	-1.72548671448197	-1.62638403101384	-1.64692809515664	-1.45504995739144	-1.35820965842883	-1.43992594365417
"991"	-1.19636297099614	-1.25836153300724	-1.15819946786473	-1.30914250421658	-1.13033544310894	-1.281159337939	-1.07108256319123	-1.15874052510515	-1.12733416421956	-0.831652769946362	-1.15700627262793	-1.07530434356297	-0.888083853199626	-1.16443022787153	-1.17432041744175	-1.229720780868	-1.07327311192654	-1.11264439395753	-0.710557998625334	-1.11040153689689	-1.02126603068271	-1.21302268768634	-1.26084619295702	-1.08371552267155	-1.37061022849052	-1.14311659662595	-1.08613935601926	-1.2054073783856	-1.08702605585026	-1.1003479912985	-1.24563799519456	-0.912946552894399	-1.36172569190845	-1.36678244298289	-1.20001423521296	-1.42692024641321	-1.06514144518956	-1.1481354626393	-1.43364850872051	-0.885525568453701	-1.18876653188971
"996"	-1.55325379727113	-1.36564411050176	-1.29557029637748	-1.31075135726479	-1.43621607540401	-1.33106697271792	-1.31516370229005	-1.26576582200561	-1.28975010744186	-1.10733694155093	-1.41928996457538	-0.959879012202886	-1.37762750241022	-1.05334007328374	-1.2298095670994	-1.37859552061619	-1.17350680903785	-1.34374172430199	-1.09786373369125	-1.15761791226548	-1.24612596241545	-1.26339822946281	-1.31787840677796	-1.11263954978818	-1.28821377787994	-1.19322601347194	-1.45139682274405	-1.23033355786698	-1.36206293451297	-1.22120946708886	-1.0983661006384	-1.34696014281998	-1.28946205753902	-1.3675305457852	-1.3544495090401	-1.49363046633511	-1.27807643611623	-1.39171061452031	-1.26255359069239	-1.51298396620484	-1.34523845061784
"8318"	-1.38502161901977	-1.6590996455762	-1.36124569925216	-1.4522031210553	-1.48730416015085	-1.47187516243633	-1.54174138078663	-1.27065313158653	-1.4929758283315	-1.29274463262148	-1.62491096546147	-1.5264601381659	-1.54306756871051	-1.21791254305006	-1.34531513565524	-1.48960103505661	-1.48170341556072	-1.59329438862526	-1.57174251542893	-1.34411284659397	-1.32133690023419	-1.68600933134807	-1.43807891996793	-1.51462279406096	-1.40314298801752	-1.38822150873032	-1.45429148272219	-1.48866598518733	-1.2718578909548	-1.46452507184279	-1.5169040064704	-1.40908992284466	-1.59435487621497	-1.52526989516667	-1.52805167025412	-1.77814245948157	-1.33659161397728	-1.35034310010654	-1.45938583908043	-1.79141185119774	-1.48956989704743
