	"ACH.000099"	"ACH.000168"	"ACH.000204"	"ACH.000223"	"ACH.000226"	"ACH.000294"	"ACH.000315"	"ACH.000363"	"ACH.000410"	"ACH.000436"	"ACH.000464"	"ACH.000517"	"ACH.000537"	"ACH.000653"	"ACH.000714"	"ACH.000753"	"ACH.000787"	"ACH.000817"	"ACH.000821"	"ACH.000838"	"ACH.000901"	"ACH.000912"	"ACH.000974"	"ACH.001038"	"ACH.001111"	"ACH.001450"
"394"	-0.0712638874677543	-0.00303319286510612	0.143273422588823	-0.149987212979874	-0.186336107643735	-0.347746542710624	-0.117631389035458	-0.00678016856839623	-0.138522773703634	-0.345267172985061	-0.0834966721740456	-0.0785364232346306	-0.0867498201004898	-0.103997085792881	-0.0849248754965189	-0.192554997827481	-0.0975047391147895	-0.305916563247888	-0.271720663123289	-0.113314246832916	-0.124342447976432	-0.154671628049682	-0.120184145426862	-0.0452485363074265	-0.159930561150132	-0.288531417815365
"644019"	0.235846726288618	0.210230577778439	0.212912027912696	0.239671997104145	0.321761845264299	0.353376461771138	0.141184168182422	0.261901048344557	0.323981601032345	0.400627055937268	0.1935950718567	0.339690325479174	0.149501174514891	0.275886637512625	0.199664681895435	0.255876964979853	0.191781486654396	0.369281333739541	0.277317508129867	0.209880746078995	0.314996695820958	0.206372926960476	0.209468422552392	0.212356667139011	0.411957052587412	0.259347293263332
"54939"	-0.173055093570667	-0.10622892347744	-0.292656028502251	-0.0836803174529988	0.0985421326652755	-0.284580513161248	0.0176624606695821	-0.215616862697957	-0.0326377930919938	-0.290978590035713	-0.181218259025404	-0.116316527736393	-0.193129614935866	-0.221873302653324	-0.15384779902464	-0.123236979745291	-0.228902021855513	-0.223526975226641	-0.21596661078285	-0.248328131366274	-0.0583978664747968	0.058423997812351	-0.0719148968001026	-0.169896812689878	-0.00314659018800955	0.231136251581145
"60678"	-0.595012073499292	-0.5858994571662	-0.693387002805318	-0.650095977829245	-0.67588675984234	-0.834019493093977	-0.677991370123502	-0.692826237843071	-0.908490782073995	-0.931294032104555	-0.666987079311258	-0.624037612641426	-0.704777935176754	-0.488053363097354	-0.371977555053657	-0.60121243420697	-0.835469510550145	-0.742356411511083	-0.797009250691051	-0.714051886000282	-0.857269738049533	-0.634031766166119	-0.693696018505249	-0.845445725121713	-0.476704547627318	-0.893465500890367
"2999"	-0.188659258404599	-0.0782025905160463	-0.240981465957363	-0.187702990753725	-0.0896307025296606	-0.375646248643639	-0.495004000821901	-0.257232184026501	-0.161451716042944	-0.202465569715803	-0.188941773567212	-0.243451759362699	-0.250651162670947	-0.395002501527523	-0.312912014863885	-0.216817910678235	-0.126347333490716	-0.23222609378952	-0.446914503224405	-0.344664879331919	-0.211768105959636	-0.360610617701202	-0.138503551885682	-0.185943577761549	-0.0827166634135187	-0.186213579999939
"3184"	-0.0581682295158657	-0.329309537937506	-0.286787713475339	-0.214661827916918	-0.362550542830655	-0.45565882015423	0.0116562983844415	-0.160141224845642	-0.0782002848658185	-0.598224475240114	0.107398936899794	-0.280342873371222	-0.162279226044299	-0.0853632954853226	-0.45139731903903	-0.322485858766157	-0.154986067760972	-0.314598380369269	-0.438782104673123	-0.193605725004733	-0.155171060601362	-0.0754719879148937	-0.091339066483233	-0.113865005497425	-0.327490096180056	0.0591295205719293
"3309"	-0.808202178447143	-1.03628016603469	-0.946426254934755	-0.970792902206016	-0.820485572108955	-1.0804222583928	-0.87924209870479	-1.2193264927594	-1.15771357676657	-1.1728741855804	-0.821048307867335	-0.964355103716648	-1.02484498401295	-1.41704039651821	-0.979466833502317	-0.932361950140101	-1.11101796414342	-0.793804764395877	-1.32098669397381	-1.30671250261193	-1.04351043013224	-1.04731727671448	-0.842040975095367	-0.983940320304842	-0.934838304484057	-1.35618484821248
"54617"	-0.312586766342325	-0.306302104542305	-0.251123982677736	-0.554694706670772	-0.455381868853951	-0.605437653238118	-0.659499142501137	-0.42559829103985	-0.570406333104698	-0.304482341685978	-0.55780319760073	-0.469309882164908	-0.384264147373547	-0.745461446329115	-0.483473943659584	-0.48072657245936	-0.35064551690351	-0.598405843313814	-0.465242754631365	-0.452850840046525	-0.514860523646365	-0.551651026606286	-0.398640135913754	-0.407274635486412	-0.545104736608313	-0.630688254637169
"92154"	-0.0464364485760753	-0.0742059338959027	0.0669739966744823	-0.0621134235782589	0.0779870302545748	-0.16920580779202	-0.129589548473423	-0.0597202331327753	-0.0342734357776565	0.109785701140696	0.0422106728899744	-0.0336418991092037	-0.117450606575179	-0.0463721913013903	-0.185602659794437	0.0377199060436537	-3.56216506053701E-4	-0.201418292566515	-0.209579546831815	0.0575919240148676	0.0168439192378318	0.0106632176081307	-0.0228051762556733	-0.105885958767949	-0.0180467513622736	-0.129677596289335
"4637"	0.039298503600623	-0.110450210434298	-0.101621446416055	-0.12133584942091	0.0631060789843697	-0.319043774810079	0.0757195609747997	0.113818431887659	-0.0961319806409752	-0.21083937066473	-0.0452885323066583	-0.103137060565671	0.107499133934461	-0.0431987564153374	-0.0982149719235272	-0.00151833503802721	0.0221743227824149	-0.33386548885405	-0.423391899638397	0.0920945167925909	-0.0656477522528803	-0.0686566885657463	-0.072128024038809	0.0185365362569679	0.00849518003049598	0.189847895764233
